会場コード,会場,日付,レース,締切時刻,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,M番,M2率,B番,B2率,今節成績,早見
18,徳山,2026/01/04,1,08:35,1,5145,島川海輝,22,山口,55,A2,6.11,43.64,5.83,38.7,74,49.68,66,35.71,551,9
18,徳山,2026/01/04,1,08:35,2,3282,池本輝明,58,広島,52,B1,4.28,19.67,3.76,14.2,36,43.21,31,30.00,4 34,7
18,徳山,2026/01/04,1,08:35,3,3834,細川明人,51,岡山,56,B1,4.58,22.39,4.08,12.5,35,33.80,21,30.30,455,5
18,徳山,2026/01/04,1,08:35,4,4272,大場広孝,43,福岡,57,B1,4.49,23.53,4.75,25.0,47,34.01,52,29.27,534,11
18,徳山,2026/01/04,1,08:35,5,5000,岡本翔太,31,山口,51,B1,4.30,21.69,5.09,34.3,56,32.00,36,28.95,364,8
18,徳山,2026/01/04,1,08:35,6,4355,小川広大,42,福岡,61,B1,3.45,13.04,2.11,0.0,59,34.69,38,35.14,5 64,10
18,徳山,2026/01/04,2,09:01,1,4396,大田直弥,39,山口,52,A2,5.51,32.58,5.56,35.5,53,33.12,40,34.09,2423,
18,徳山,2026/01/04,2,09:01,2,4023,柴田友和,48,福岡,52,B1,4.37,23.08,4.45,31.0,19,43.26,42,30.77,2 44,9
18,徳山,2026/01/04,2,09:01,3,4226,村田浩司,43,山口,54,B1,4.84,28.40,4.72,28.7,40,38.89,13,34.88,4 21,8
18,徳山,2026/01/04,2,09:01,4,4950,高岡竜也,32,山口,52,A2,5.58,34.78,5.60,38.7,68,36.99,72,33.33,1422,11
18,徳山,2026/01/04,2,09:01,5,3070,山室展弘,64,岡山,51,B1,4.27,17.78,5.46,38.4,17,34.48,68,45.71,2 22,6
18,徳山,2026/01/04,2,09:01,6,4100,松田隆司,46,福岡,54,B1,5.09,32.18,4.27,23.3,13,30.41,35,43.90,4 35,10
18,徳山,2026/01/04,3,09:27,1,5238,笹木香吾,26,山口,54,A2,5.55,41.41,4.34,26.4,54,49.36,23,42.11,4 16,10
18,徳山,2026/01/04,3,09:27,2,4395,下河雅史,39,福岡,57,B1,4.61,24.76,5.45,41.8,65,33.12,62,43.33,615,
18,徳山,2026/01/04,3,09:27,3,5177,松井貫太,29,福岡,52,B1,3.89,15.79,3.62,18.9,14,40.15,30,31.71,512,8
18,徳山,2026/01/04,3,09:27,4,5176,石倉拓美,32,山口,54,B2,2.65,8.82,2.44,6.6,66,40.54,15,31.82,5 52,9
18,徳山,2026/01/04,3,09:27,5,3897,白井英治,49,山口,56,A1,6.87,32.47,8.12,60.9,46,32.88,26,32.56,211,11
18,徳山,2026/01/04,3,09:27,6,5102,原田雄次,27,福岡,52,B1,4.69,32.73,4.82,23.5,12,38.82,65,33.33,125,12
18,徳山,2026/01/04,4,09:53,1,4015,前野竜一,46,山口,58,A2,5.73,36.54,6.42,44.2,32,32.53,32,30.77,3331,
18,徳山,2026/01/04,4,09:53,2,3350,藤本佳史,57,山口,54,A2,5.15,33.33,5.43,34.1,33,32.10,49,41.86,5215,9
18,徳山,2026/01/04,4,09:53,3,4406,幸野史明,40,福岡,52,B1,4.40,26.92,3.92,19.2,39,34.78,61,28.95,6 66,
18,徳山,2026/01/04,4,09:53,4,4896,花本　剛,34,山口,59,B1,4.10,20.45,4.26,24.6,26,38.41,58,33.33,3 66,11
18,徳山,2026/01/04,4,09:53,5,4835,橋本　明,37,広島,54,B1,4.54,14.63,5.22,33.3,44,36.43,57,30.56,143,12
18,徳山,2026/01/04,4,09:53,6,4957,竹之内極,30,福岡,57,B1,5.13,32.97,3.21,15.7,30,36.96,46,41.86,2 16,10
18,徳山,2026/01/04,5,10:20,1,4592,小林孝弘,45,山口,51,B1,4.51,23.38,5.05,31.4,64,32.37,69,28.89,6635,
18,徳山,2026/01/04,5,10:20,2,4601,森野正弘,40,山口,54,A2,6.61,48.70,6.74,49.5,48,29.17,64,32.43,421,10
18,徳山,2026/01/04,5,10:20,3,4506,稗田聖也,37,福岡,52,B1,6.23,48.11,5.65,35.0,58,37.50,19,42.86,1261,
18,徳山,2026/01/04,5,10:20,4,3834,細川明人,51,岡山,56,B1,4.58,22.39,4.08,12.5,35,33.80,21,30.30,455,1
18,徳山,2026/01/04,5,10:20,5,4846,佐藤駿介,32,山口,51,B1,3.06,10.45,3.81,24.3,16,31.39,25,35.00,5 53,
18,徳山,2026/01/04,5,10:20,6,4703,森永　隆,37,山口,52,A2,6.13,45.26,6.89,54.5,41,29.22,33,40.00,1264,12
18,徳山,2026/01/04,6,10:50,1,4179,広次　修,42,山口,52,B1,5.40,31.36,5.38,33.3,28,38.41,37,46.67,332,12
18,徳山,2026/01/04,6,10:50,2,5027,重冨勇哉,29,山口,55,B1,4.70,25.69,5.55,34.4,63,46.90,48,43.24,334,10
18,徳山,2026/01/04,6,10:50,3,3070,山室展弘,64,岡山,51,B1,4.27,17.78,5.46,38.4,17,34.48,68,45.71,2 22,2
18,徳山,2026/01/04,6,10:50,4,4264,長尾章平,41,山口,52,A1,6.10,43.70,6.38,43.7,43,31.17,44,43.24,2131,
18,徳山,2026/01/04,6,10:50,5,4346,前田健太,40,福岡,58,B1,4.38,23.61,0.00,0.0,29,41.22,27,31.71,6 46,
18,徳山,2026/01/04,6,10:50,6,5404,内田　壮,21,山口,53,B2,2.00,3.17,1.81,0.0,57,40.13,45,38.46,653,11
18,徳山,2026/01/04,7,11:19,1,3282,池本輝明,58,広島,52,B1,4.28,19.67,3.76,14.2,36,43.21,31,30.00,4 34,1
18,徳山,2026/01/04,7,11:19,2,5106,山崎　祥,26,山口,52,B1,5.58,37.50,5.46,32.5,38,39.07,70,36.36,3343,
18,徳山,2026/01/04,7,11:19,3,4985,井本昌也,28,山口,51,A1,6.65,49.56,6.14,47.7,61,37.25,16,35.00,1624,12
18,徳山,2026/01/04,7,11:19,4,5311,小林京平,27,山口,52,B1,4.82,27.06,2.87,8.1,11,25.87,47,30.00,4 12,11
18,徳山,2026/01/04,7,11:19,5,5308,藤森拓海,21,福岡,55,B1,3.57,13.11,2.97,12.1,51,33.33,28,34.88,5 63,
18,徳山,2026/01/04,7,11:19,6,3176,長谷川巌,61,山口,51,B1,4.96,28.75,5.52,34.2,52,37.68,54,31.82,4F4,
