会場コード,会場,日付,レース,締切時刻,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,M番,M2率,B番,B2率,今節成績,早見
03,江戸川,2025/04/11,1,11:14,1,3653,品川賢次,51,群馬,56,B1,4.44,26.47,5.26,30.4,33,34.20,43,28.77,343 51,6
03,江戸川,2025/04/11,1,11:14,2,4724,吉田祐貴,39,佐賀,55,B1,3.78,14.71,4.20,20.0,51,43.50,18,32.14,S3353,9
03,江戸川,2025/04/11,1,11:14,3,4077,品田直樹,46,東京,51,B1,4.37,21.43,5.43,35.6,71,37.63,71,39.13,2 552,5
03,江戸川,2025/04/11,1,11:14,4,4041,小林基樹,45,山口,54,B1,4.41,25.00,2.78,11.1,11,30.51,46,30.73,6 4265,
03,江戸川,2025/04/11,1,11:14,5,5359,佐藤世那,19,東京,53,B2,2.63,5.56,3.24,5.8,70,32.24,24,28.96,6 446,11
03,江戸川,2025/04/11,1,11:14,6,5294,豊田祥生,23,静岡,50,B1,3.19,13.13,2.13,0.0,61,46.31,37,28.99,5 353,8
03,江戸川,2025/04/11,2,11:41,1,5273,山下拓巳,23,兵庫,52,B1,4.26,23.60,0.00,0.0,40,35.23,22,31.58,466 65,10
03,江戸川,2025/04/11,2,11:41,2,4325,新出浩司,41,大阪,52,B1,4.92,27.27,4.63,27.9,34,44.85,53,44.55,164 56,7
03,江戸川,2025/04/11,2,11:41,3,5321,一色颯輝,23,愛知,56,B1,4.69,27.96,4.29,28.5,35,37.44,64,46.07,511 46,11
03,江戸川,2025/04/11,2,11:41,4,4505,島田賢人,37,埼玉,55,A1,6.56,47.06,0.00,0.0,30,34.90,17,31.84,456 62,8
03,江戸川,2025/04/11,2,11:41,5,4792,杉村賢也,35,東京,51,B1,5.08,32.39,4.72,26.4,68,39.20,35,38.73,1 221,9
03,江戸川,2025/04/11,2,11:41,6,5279,石渡翔一,22,東京,52,B1,5.55,39.39,5.12,35.0,66,31.84,30,31.79,4 563,12
03,江戸川,2025/04/11,3,12:08,1,5237,永松良教,25,福岡,54,B1,3.37,16.90,3.78,22.2,32,34.39,34,38.33,263 45,7
03,江戸川,2025/04/11,3,12:08,2,3711,江本真治,50,山口,55,A2,5.69,38.58,1.50,0.0,45,28.57,21,34.78,125 45,11
03,江戸川,2025/04/11,3,12:08,3,3517,高橋　勲,57,東京,60,B1,5.66,41.80,5.42,33.3,27,28.65,70,36.73,631 23,
03,江戸川,2025/04/11,3,12:08,4,4427,秦　英悟,39,大阪,53,A2,6.86,51.16,5.71,35.7,54,36.32,28,32.50,11114,10
03,江戸川,2025/04/11,3,12:08,5,3880,浅見宗孝,52,埼玉,55,B1,4.77,27.16,5.37,30.6,57,27.37,36,38.04,5 541,8
03,江戸川,2025/04/11,3,12:08,6,5341,山道諄也,23,群馬,56,B2,1.42,0.00,1.50,0.0,58,33.33,61,36.32,6 646,9
03,江戸川,2025/04/11,4,12:35,1,5332,村松遥輝,21,静岡,57,B1,3.46,16.09,0.00,0.0,29,36.14,68,33.85,656 66,
03,江戸川,2025/04/11,4,12:35,2,4470,平田健之,38,三重,53,A1,6.02,47.46,6.49,48.8,56,31.21,47,38.05,33213,9
03,江戸川,2025/04/11,4,12:35,3,4550,石岡将太,36,群馬,58,B1,5.08,34.65,5.38,45.9,62,32.02,40,43.06,3 431,8
03,江戸川,2025/04/11,4,12:35,4,5244,黒田　剛,24,福岡,52,B1,3.18,15.00,3.43,14.2,49,31.63,54,30.00,12466,12
03,江戸川,2025/04/11,4,12:35,5,5318,河内一馬,24,愛知,56,B2,2.47,2.56,2.68,4.0,12,38.46,12,31.28,5 3555,
03,江戸川,2025/04/11,4,12:35,6,4332,村上彰一,41,福岡,57,B1,4.70,22.39,4.46,27.0,65,26.23,15,34.67,4 353,10
03,江戸川,2025/04/11,5,13:02,1,4218,吉川喜継,43,滋賀,51,A1,6.38,45.24,0.00,0.0,39,44.79,55,34.90,322 41,9
03,江戸川,2025/04/11,5,13:02,2,4077,品田直樹,46,東京,51,B1,4.37,21.43,5.43,35.6,71,37.63,71,39.13,2 552,1
03,江戸川,2025/04/11,5,13:02,3,5245,倉富大誠,23,愛知,52,B2,4.13,22.02,3.08,12.9,38,30.95,52,40.00,611 52,12
03,江戸川,2025/04/11,5,13:02,4,4793,金子　萌,34,静岡,52,A2,5.45,37.72,5.81,37.1,17,32.86,58,30.11,2 2432,
03,江戸川,2025/04/11,5,13:02,5,4339,平瀬城啓,40,福井,55,B1,4.14,16.84,4.79,28.5,10,34.95,38,38.39,2 5343,
03,江戸川,2025/04/11,5,13:02,6,4129,宇野博之,45,愛知,56,B1,4.53,26.85,4.07,21.7,14,30.17,11,33.90,4 5514,
03,江戸川,2025/04/11,6,13:29,1,3964,宮地博士,46,長崎,55,B1,4.31,17.78,4.14,28.5,20,32.49,66,30.10,242 44,
03,江戸川,2025/04/11,6,13:29,2,4798,浜先真範,31,広島,53,A2,7.16,52.46,6.42,46.1,64,27.06,56,39.90,2 341,10
03,江戸川,2025/04/11,6,13:29,3,3653,品川賢次,51,群馬,56,B1,4.44,26.47,5.26,30.4,33,34.20,43,28.77,343 51,1
03,江戸川,2025/04/11,6,13:29,4,3911,鈴木　猛,51,東京,53,B1,4.88,25.49,5.33,31.5,60,39.13,33,30.51,5 133,11
03,江戸川,2025/04/11,6,13:29,5,3940,飯山　泰,47,東京,51,A2,6.06,40.95,5.91,34.4,31,39.32,48,30.43,361 11,12
03,江戸川,2025/04/11,6,13:29,6,4182,吉田和仁,41,滋賀,57,B1,4.61,26.97,6.56,44.4,22,35.44,45,33.70,516 24,
03,江戸川,2025/04/11,7,13:56,1,5127,沼田大都,28,愛知,52,B1,5.14,30.21,3.96,22.2,21,43.81,59,38.05,456 25,
03,江戸川,2025/04/11,7,13:56,2,4977,馬野　耀,31,大阪,55,A1,5.51,29.76,5.38,37.5,50,30.85,32,34.29,64244,11
03,江戸川,2025/04/11,7,13:56,3,4325,新出浩司,41,大阪,52,B1,4.92,27.27,4.63,27.9,34,44.85,53,44.55,164 56,2
03,江戸川,2025/04/11,7,13:56,4,5237,永松良教,25,福岡,54,B1,3.37,16.90,3.78,22.2,32,34.39,34,38.33,263 45,3
03,江戸川,2025/04/11,7,13:56,5,5073,上原健次,29,福岡,54,B1,5.00,22.50,4.42,15.7,26,38.42,10,36.60,151 33,
03,江戸川,2025/04/11,7,13:56,6,4259,真庭明志,41,長崎,53,A2,4.86,27.43,4.75,18.7,36,43.50,13,33.50,231 21,12
03,江戸川,2025/04/11,8,14:24,1,4550,石岡将太,36,群馬,58,B1,5.08,34.65,5.38,45.9,62,32.02,40,43.06,3 431,4
03,江戸川,2025/04/11,8,14:24,2,4649,和田操拓,40,滋賀,51,A2,5.96,37.96,5.65,36.5,46,27.93,16,38.92,453 52,12
03,江戸川,2025/04/11,8,14:24,3,5294,豊田祥生,23,静岡,50,B1,3.19,13.13,2.13,0.0,61,46.31,37,28.99,5 353,1
03,江戸川,2025/04/11,8,14:24,4,3880,浅見宗孝,52,埼玉,55,B1,4.77,27.16,5.37,30.6,57,27.37,36,38.04,5 541,3
03,江戸川,2025/04/11,8,14:24,5,4197,渥美卓郎,42,静岡,56,B1,4.54,22.81,3.79,11.7,19,33.84,41,36.55,246 36,
03,江戸川,2025/04/11,8,14:24,6,4505,島田賢人,37,埼玉,55,A1,6.56,47.06,0.00,0.0,30,34.90,17,31.84,456 62,2
03,江戸川,2025/04/11,9,14:52,1,4470,平田健之,38,三重,53,A1,6.02,47.46,6.49,48.8,56,31.21,47,38.05,33213,4
03,江戸川,2025/04/11,9,14:52,2,4792,杉村賢也,35,東京,51,B1,5.08,32.39,4.72,26.4,68,39.20,35,38.73,1 221,2
03,江戸川,2025/04/11,9,14:52,3,4724,吉田祐貴,39,佐賀,55,B1,3.78,14.71,4.20,20.0,51,43.50,18,32.14,S3353,1
03,江戸川,2025/04/11,9,14:52,4,4933,板橋侑我,28,静岡,54,A2,7.15,61.11,6.67,46.6,18,34.67,14,36.27,4 4121,
03,江戸川,2025/04/11,9,14:52,5,4218,吉川喜継,43,滋賀,51,A1,6.38,45.24,0.00,0.0,39,44.79,55,34.90,322 41,5
03,江戸川,2025/04/11,9,14:52,6,5341,山道諄也,23,群馬,56,B2,1.42,0.00,1.50,0.0,58,33.33,61,36.32,6 646,3
03,江戸川,2025/04/11,10,15:22,1,4427,秦　英悟,39,大阪,53,A2,6.86,51.16,5.71,35.7,54,36.32,28,32.50,11114,3
03,江戸川,2025/04/11,10,15:22,2,4064,原田篤志,45,山口,52,A1,6.21,45.59,6.63,51.4,13,39.22,62,36.04,1 3215,
03,江戸川,2025/04/11,10,15:22,3,4332,村上彰一,41,福岡,57,B1,4.70,22.39,4.46,27.0,65,26.23,15,34.67,4 353,4
03,江戸川,2025/04/11,10,15:22,4,4798,浜先真範,31,広島,53,A2,7.16,52.46,6.42,46.1,64,27.06,56,39.90,2 341,6
03,江戸川,2025/04/11,10,15:22,5,5273,山下拓巳,23,兵庫,52,B1,4.26,23.60,0.00,0.0,40,35.23,22,31.58,466 65,2
03,江戸川,2025/04/11,10,15:22,6,4358,松本庸平,40,三重,50,B1,4.06,21.59,5.63,37.2,23,47.54,31,31.44,332 22,
03,江戸川,2025/04/11,11,15:53,1,4977,馬野　耀,31,大阪,55,A1,5.51,29.76,5.38,37.5,50,30.85,32,34.29,64244,7
03,江戸川,2025/04/11,11,15:53,2,3911,鈴木　猛,51,東京,53,B1,4.88,25.49,5.33,31.5,60,39.13,33,30.51,5 133,6
03,江戸川,2025/04/11,11,15:53,3,4486,野村　誠,38,群馬,51,A2,6.38,47.46,6.46,41.3,16,32.80,65,30.98,1 1246,
03,江戸川,2025/04/11,11,15:53,4,5321,一色颯輝,23,愛知,56,B1,4.69,27.96,4.29,28.5,35,37.44,64,46.07,511 46,2
03,江戸川,2025/04/11,11,15:53,5,3711,江本真治,50,山口,55,A2,5.69,38.58,1.50,0.0,45,28.57,21,34.78,125 45,3
03,江戸川,2025/04/11,11,15:53,6,5359,佐藤世那,19,東京,53,B2,2.63,5.56,3.24,5.8,70,32.24,24,28.96,6 446,1
03,江戸川,2025/04/11,12,16:25,1,3940,飯山　泰,47,東京,51,A2,6.06,40.95,5.91,34.4,31,39.32,48,30.43,361 11,6
03,江戸川,2025/04/11,12,16:25,2,4259,真庭明志,41,長崎,53,A2,4.86,27.43,4.75,18.7,36,43.50,13,33.50,231 21,7
03,江戸川,2025/04/11,12,16:25,3,4649,和田操拓,40,滋賀,51,A2,5.96,37.96,5.65,36.5,46,27.93,16,38.92,453 52,8
03,江戸川,2025/04/11,12,16:25,4,5279,石渡翔一,22,東京,52,B1,5.55,39.39,5.12,35.0,66,31.84,30,31.79,4 563,2
03,江戸川,2025/04/11,12,16:25,5,5244,黒田　剛,24,福岡,52,B1,3.18,15.00,3.43,14.2,49,31.63,54,30.00,12466,4
03,江戸川,2025/04/11,12,16:25,6,5245,倉富大誠,23,愛知,52,B2,4.13,22.02,3.08,12.9,38,30.95,52,40.00,611 52,5
