会場コード,会場,日付,レース,締切時刻,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,M番,M2率,B番,B2率,今節成績,早見
04,平和島,2025/08/09,1,11:53,1,3507,藤井　徹,54,大阪,52,B1,3.50,7.89,4.78,27.7,54,45.00,10,27.91,264,7
04,平和島,2025/08/09,1,11:53,2,3775,泉　啓文,50,岡山,59,B1,4.29,23.64,3.50,16.6,45,30.95,12,15.38,3 24,8
04,平和島,2025/08/09,1,11:53,3,3868,尾形栄治,50,東京,54,B1,4.51,22.37,0.00,0.0,39,30.95,45,26.47,1 35,6
04,平和島,2025/08/09,1,11:53,4,3949,今出晋二,49,岡山,58,B1,3.34,9.68,5.45,36.3,35,13.89,75,44.44,5 23,9
04,平和島,2025/08/09,1,11:53,5,4056,小西英輝,46,福井,52,B1,4.45,23.16,4.55,31.8,34,43.90,32,25.00,244,10
04,平和島,2025/08/09,1,11:53,6,5038,金田智博,27,福井,51,A2,5.68,33.33,5.00,25.0,28,38.46,33,41.67,421,11
04,平和島,2025/08/09,2,12:22,1,3978,齊藤　仁,48,東京,50,A1,6.58,41.27,7.08,50.4,74,23.68,49,39.53,154,10
04,平和島,2025/08/09,2,12:22,2,5100,栗原一馬,28,群馬,56,B2,3.53,22.45,2.74,11.9,29,41.67,73,37.84,345,8
04,平和島,2025/08/09,2,12:22,3,5252,荒木颯斗,22,愛知,53,B1,5.73,38.82,2.12,0.0,60,37.78,41,41.46,541,7
04,平和島,2025/08/09,2,12:22,4,3742,宮地秀祈,51,福岡,53,B1,4.07,17.11,3.67,16.6,68,40.54,13,46.67,3 45,12
04,平和島,2025/08/09,2,12:22,5,3935,岩津徹郎,47,岡山,56,B1,5.14,29.66,4.08,16.6,26,30.56,46,36.84,452,9
04,平和島,2025/08/09,2,12:22,6,4329,小松卓司,42,福岡,51,B1,3.85,17.65,5.02,26.6,59,35.90,47,29.27,561,11
04,平和島,2025/08/09,3,12:52,1,4945,上村宏太,33,東京,52,B1,4.33,27.71,4.08,22.6,15,37.78,16,27.03,466,
04,平和島,2025/08/09,3,12:52,2,3662,大庭元明,55,福岡,57,A2,4.81,31.31,0.00,0.0,40,33.33,19,34.09,3 33,8
04,平和島,2025/08/09,3,12:52,3,5217,藤原碧生,25,岡山,52,A1,6.90,50.49,7.45,72.7,55,52.27,74,24.24,1221,11
04,平和島,2025/08/09,3,12:52,4,4306,畔柳俊吾,41,愛知,51,B1,5.51,29.09,5.64,28.5,23,35.14,27,27.50,3 31,9
04,平和島,2025/08/09,3,12:52,5,4821,妻鳥晋也,33,香川,57,B1,4.86,29.79,4.60,30.0,38,36.84,40,12.12,5 42,10
04,平和島,2025/08/09,3,12:52,6,3502,渡邉英児,56,静岡,53,B1,5.15,31.15,5.72,41.3,32,36.84,26,32.50,122,12
04,平和島,2025/08/09,4,13:22,1,3444,香月大介,55,福岡,53,B1,3.85,19.12,2.92,3.8,11,23.68,15,33.33,665,
04,平和島,2025/08/09,4,13:22,2,3713,伊藤誠二,50,愛知,54,B1,6.14,44.21,6.71,41.6,36,47.22,20,30.95,211,10
04,平和島,2025/08/09,4,13:22,3,5133,堀越雄貴,26,東京,52,B1,4.83,25.00,4.49,23.1,24,30.00,35,20.93,615,12
04,平和島,2025/08/09,4,13:22,4,3202,三品隆浩,60,東京,51,B1,4.73,27.78,4.72,26.2,70,25.58,21,40.48,341,11
04,平和島,2025/08/09,4,13:22,5,3889,須藤隆雄,50,群馬,57,B1,3.97,22.92,3.50,11.9,61,29.73,14,40.00,4 42,
04,平和島,2025/08/09,4,13:22,6,3813,佐藤大介,49,愛知,53,A1,6.38,45.54,7.22,56.5,17,21.95,38,34.09,1622,9
04,平和島,2025/08/09,5,13:53,1,3340,池田雷太,60,東京,53,B1,4.47,29.91,4.66,24.0,48,27.50,24,30.00,2 S4,
04,平和島,2025/08/09,5,13:53,2,4850,野中一平,30,愛知,55,A2,5.51,29.63,5.19,23.8,75,33.33,44,47.83,3 36,10
04,平和島,2025/08/09,5,13:53,3,4474,渡辺　崇,37,福岡,58,B1,5.26,35.06,0.00,0.0,57,29.03,25,35.14,5 34,9
04,平和島,2025/08/09,5,13:53,4,4640,山ノ内雅,34,福岡,52,A2,5.80,40.00,7.17,55.1,67,32.35,69,36.59,2 42,11
04,平和島,2025/08/09,5,13:53,5,4020,川上清人,45,香川,63,B1,4.22,23.08,0.00,0.0,51,34.15,30,34.09,4 56,
04,平和島,2025/08/09,5,13:53,6,4452,松尾　祭,37,香川,52,A2,5.69,41.00,5.82,36.3,13,26.19,37,29.55,254,12
04,平和島,2025/08/09,6,14:24,1,4380,鈴木峻佑,40,静岡,52,B1,4.38,22.86,5.96,53.8,33,32.50,29,41.67,535,
04,平和島,2025/08/09,6,14:24,2,5301,岩下巧斗,22,群馬,51,B1,3.88,13.33,3.43,5.4,50,26.83,31,44.44,5 46,
04,平和島,2025/08/09,6,14:24,3,5063,大塚雅治,27,東京,54,B1,4.63,30.23,4.20,14.2,22,29.27,23,20.00,5 56,
04,平和島,2025/08/09,6,14:24,4,3868,尾形栄治,50,東京,54,B1,4.51,22.37,0.00,0.0,39,30.95,45,26.47,1 35,1
04,平和島,2025/08/09,6,14:24,5,3849,中岡正彦,47,香川,52,A1,7.19,57.45,3.63,0.0,46,42.50,48,39.53,215,12
04,平和島,2025/08/09,6,14:24,6,4162,竹本太樹,43,大阪,54,B1,3.10,12.20,0.00,0.0,71,30.95,43,28.57,3 13,11
04,平和島,2025/08/09,7,14:56,1,5290,坂本一真,24,東京,52,B1,1.87,5.13,1.43,0.0,10,39.47,36,25.00,1 66,
04,平和島,2025/08/09,7,14:56,2,5252,荒木颯斗,22,愛知,53,B1,5.73,38.82,2.12,0.0,60,37.78,41,41.46,541,2
04,平和島,2025/08/09,7,14:56,3,3679,飯島昌弘,52,埼玉,52,A1,6.97,54.33,6.64,48.2,65,31.58,39,33.33,4313,
04,平和島,2025/08/09,7,14:56,4,3951,石川吉鎬,49,大阪,57,A2,6.16,41.32,4.50,12.5,58,41.03,18,22.22,2131,12
04,平和島,2025/08/09,7,14:56,5,3507,藤井　徹,54,大阪,52,B1,3.50,7.89,4.78,27.7,54,45.00,10,27.91,264,1
04,平和島,2025/08/09,7,14:56,6,5293,眞崎武蔵,23,静岡,53,B1,2.76,8.05,6.00,0.0,47,13.16,72,27.27,5 66,
04,平和島,2025/08/09,8,15:29,1,3662,大庭元明,55,福岡,57,A2,4.81,31.31,0.00,0.0,40,33.33,19,34.09,3 33,3
04,平和島,2025/08/09,8,15:29,2,3863,海老澤泰,51,東京,57,B1,4.50,22.50,4.72,29.8,52,21.95,71,51.35,6 52,
04,平和島,2025/08/09,8,15:29,3,5100,栗原一馬,28,群馬,56,B2,3.53,22.45,2.74,11.9,29,41.67,73,37.84,345,2
04,平和島,2025/08/09,8,15:29,4,4335,若林　将,41,東京,54,A1,7.02,49.48,6.40,46.6,43,40.48,34,35.29,1433,
04,平和島,2025/08/09,8,15:29,5,3775,泉　啓文,50,岡山,59,B1,4.29,23.64,3.50,16.6,45,30.95,12,15.38,3 24,1
04,平和島,2025/08/09,8,15:29,6,5304,井田涼介,22,群馬,60,B2,1.43,1.89,1.40,0.0,64,28.95,11,45.24,6 56,
04,平和島,2025/08/09,9,16:03,1,4306,畔柳俊吾,41,愛知,51,B1,5.51,29.09,5.64,28.5,23,35.14,27,27.50,3 31,3
04,平和島,2025/08/09,9,16:03,2,4474,渡辺　崇,37,福岡,58,B1,5.26,35.06,0.00,0.0,57,29.03,25,35.14,5 34,5
04,平和島,2025/08/09,9,16:03,3,3935,岩津徹郎,47,岡山,56,B1,5.14,29.66,4.08,16.6,26,30.56,46,36.84,452,2
04,平和島,2025/08/09,9,16:03,4,3813,佐藤大介,49,愛知,53,A1,6.38,45.54,7.22,56.5,17,21.95,38,34.09,1622,4
04,平和島,2025/08/09,9,16:03,5,3949,今出晋二,49,岡山,58,B1,3.34,9.68,5.45,36.3,35,13.89,75,44.44,5 23,1
04,平和島,2025/08/09,9,16:03,6,4086,寺本重宣,45,東京,50,A2,6.50,47.50,6.18,41.1,53,24.32,70,42.42,3411,
04,平和島,2025/08/09,10,16:36,1,5096,上原　崚,30,東京,52,A2,5.76,38.20,5.21,36.3,14,34.15,28,17.07,1325,
04,平和島,2025/08/09,10,16:36,2,4056,小西英輝,46,福井,52,B1,4.45,23.16,4.55,31.8,34,43.90,32,25.00,244,1
04,平和島,2025/08/09,10,16:36,3,3978,齊藤　仁,48,東京,50,A1,6.58,41.27,7.08,50.4,74,23.68,49,39.53,154,2
04,平和島,2025/08/09,10,16:36,4,4821,妻鳥晋也,33,香川,57,B1,4.86,29.79,4.60,30.0,38,36.84,40,12.12,5 42,3
04,平和島,2025/08/09,10,16:36,5,4850,野中一平,30,愛知,55,A2,5.51,29.63,5.19,23.8,75,33.33,44,47.83,3 36,5
04,平和島,2025/08/09,10,16:36,6,3713,伊藤誠二,50,愛知,54,B1,6.14,44.21,6.71,41.6,36,47.22,20,30.95,211,4
04,平和島,2025/08/09,11,17:08,1,5217,藤原碧生,25,岡山,52,A1,6.90,50.49,7.45,72.7,55,52.27,74,24.24,1221,3
04,平和島,2025/08/09,11,17:08,2,4640,山ノ内雅,34,福岡,52,A2,5.80,40.00,7.17,55.1,67,32.35,69,36.59,2 42,5
04,平和島,2025/08/09,11,17:08,3,4162,竹本太樹,43,大阪,54,B1,3.10,12.20,0.00,0.0,71,30.95,43,28.57,3 13,6
04,平和島,2025/08/09,11,17:08,4,4329,小松卓司,42,福岡,51,B1,3.85,17.65,5.02,26.6,59,35.90,47,29.27,561,2
04,平和島,2025/08/09,11,17:08,5,5038,金田智博,27,福井,51,A2,5.68,33.33,5.00,25.0,28,38.46,33,41.67,421,1
04,平和島,2025/08/09,11,17:08,6,3202,三品隆浩,60,東京,51,B1,4.73,27.78,4.72,26.2,70,25.58,21,40.48,341,4
04,平和島,2025/08/09,12,17:40,1,3849,中岡正彦,47,香川,52,A1,7.19,57.45,3.63,0.0,46,42.50,48,39.53,215,6
04,平和島,2025/08/09,12,17:40,2,3742,宮地秀祈,51,福岡,53,B1,4.07,17.11,3.67,16.6,68,40.54,13,46.67,3 45,2
04,平和島,2025/08/09,12,17:40,3,3502,渡邉英児,56,静岡,53,B1,5.15,31.15,5.72,41.3,32,36.84,26,32.50,122,3
04,平和島,2025/08/09,12,17:40,4,4452,松尾　祭,37,香川,52,A2,5.69,41.00,5.82,36.3,13,26.19,37,29.55,254,5
04,平和島,2025/08/09,12,17:40,5,3951,石川吉鎬,49,大阪,57,A2,6.16,41.32,4.50,12.5,58,41.03,18,22.22,2131,7
04,平和島,2025/08/09,12,17:40,6,5133,堀越雄貴,26,東京,52,B1,4.83,25.00,4.49,23.1,24,30.00,35,20.93,615,4
