会場コード,会場,日付,レース,締切時刻,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,M番,M2率,B番,B2率,今節成績,早見
02,戸田,2025/09/29,1,10:47,1,3928,林　恵祐,49,福岡,62,B1,3.47,14.77,3.61,12.9,13,32.56,16,41.18,442 45,8
02,戸田,2025/09/29,1,10:47,2,4203,小倉康典,43,群馬,53,B1,4.05,21.52,4.55,23.8,33,25.00,17,37.50,5 4642,6
02,戸田,2025/09/29,1,10:47,3,4457,神田達也,39,愛知,52,B1,4.35,22.55,3.83,16.6,32,22.86,52,17.39,12446,7
02,戸田,2025/09/29,1,10:47,4,4952,吉武真也,31,福岡,54,B1,4.23,21.43,4.15,23.0,23,40.00,44,25.00,663 13,5
02,戸田,2025/09/29,1,10:47,5,5273,山下拓巳,24,兵庫,52,B1,4.01,27.62,5.38,31.2,10,48.57,22,32.26,3 3532,8
02,戸田,2025/09/29,1,10:47,6,5385,鈴木柊介,20,静岡,55,B2,1.99,1.19,1.77,0.0,36,27.59,26,22.58,665 4,6
02,戸田,2025/09/29,2,11:16,1,5301,岩下巧斗,22,群馬,52,B1,4.08,19.51,3.76,13.1,27,31.43,75,54.29,13444,10
02,戸田,2025/09/29,2,11:16,2,4346,前田健太,40,福岡,56,B1,3.97,28.85,0.00,0.0,42,26.67,47,28.57,3 3142,7
02,戸田,2025/09/29,2,11:16,3,5135,仲　航太,25,東京,55,A2,5.32,35.14,3.33,33.3,17,28.13,32,33.33,536 35,7
02,戸田,2025/09/29,2,11:16,4,4918,川島拓郎,36,静岡,52,B1,4.82,26.40,3.96,23.4,7,39.39,77,39.29,2 1533,10
02,戸田,2025/09/29,2,11:16,5,3741,松尾基成,51,福岡,57,B1,3.33,14.12,5.36,28.5,44,20.69,29,50.00,465 2,6
02,戸田,2025/09/29,2,11:16,6,5345,牧村俊輝,22,愛知,53,B2,2.04,4.05,0.00,0.0,46,23.08,51,35.29,6 646,9
02,戸田,2025/09/29,3,11:45,1,4035,杉江浩明,46,愛知,52,B1,3.62,18.49,3.61,21.5,37,55.26,11,37.50,526 54,7
02,戸田,2025/09/29,3,11:45,2,4958,溝口海義,30,福岡,56,A2,5.92,37.98,6.44,55.5,34,31.03,66,37.50,46534,8
02,戸田,2025/09/29,3,11:45,3,5242,高山弘斗,25,埼玉,54,B1,3.47,15.46,2.69,13.5,9,47.22,63,25.00,16361,11
02,戸田,2025/09/29,3,11:45,4,3605,中村守成,53,三重,54,B1,4.43,27.27,4.15,14.8,18,48.84,42,29.03,545 25,7
02,戸田,2025/09/29,3,11:45,5,3286,坂東　満,57,静岡,53,B1,4.51,24.36,4.43,32.1,28,14.29,40,44.12,545 35,9
02,戸田,2025/09/29,3,11:45,6,3664,鈴木賢一,55,埼玉,60,B1,4.98,39.47,5.48,42.3,11,54.76,30,30.00,4 1511,10
02,戸田,2025/09/29,4,12:14,1,5304,井田涼介,22,群馬,61,B2,1.54,2.90,1.00,0.0,26,35.14,67,20.69,6 662,8
02,戸田,2025/09/29,4,12:14,2,3948,大町利克,49,大阪,53,B1,4.06,20.99,5.07,40.0,35,12.00,24,26.47,463 55,9
02,戸田,2025/09/29,4,12:14,3,4297,山田哲也,42,東京,52,A1,6.48,48.96,7.33,63.6,20,15.15,61,28.57,143614,11
02,戸田,2025/09/29,4,12:14,4,4056,小西英輝,47,福井,52,B1,4.73,26.17,3.50,16.6,30,11.11,76,34.62,2 5546,9
02,戸田,2025/09/29,4,12:14,5,4769,馬場　剛,33,東京,51,A2,5.82,39.37,6.42,48.8,63,33.33,45,29.03,2 6123,11
02,戸田,2025/09/29,4,12:14,6,4439,近藤友宝,39,埼玉,55,B1,3.93,22.39,4.87,27.9,40,23.33,74,29.03,536 66,8
02,戸田,2025/09/29,5,12:44,1,5222,津田陸翔,24,広島,52,A2,5.93,38.89,5.80,20.0,15,48.72,68,48.57,4 323K,9
02,戸田,2025/09/29,5,12:44,2,3293,宮内由紀,60,東京,51,B1,4.24,14.29,4.42,23.0,29,31.71,72,23.33,3 2153,10
02,戸田,2025/09/29,5,12:44,3,4952,吉武真也,31,福岡,54,B1,4.23,21.43,4.15,23.0,23,40.00,44,25.00,663 13,1
02,戸田,2025/09/29,5,12:44,4,4549,小林文彦,37,福岡,52,A2,5.23,28.44,4.93,20.0,38,39.29,23,38.71,5 2146,9
02,戸田,2025/09/29,5,12:44,5,5234,塚越海斗,27,群馬,53,B1,5.77,42.53,3.79,14.2,31,16.22,15,48.39,1 1453,10
02,戸田,2025/09/29,5,12:44,6,5157,市川健太,27,滋賀,55,B1,4.51,26.09,5.40,40.0,39,30.77,64,37.50,3 1324,11
02,戸田,2025/09/29,6,13:14,1,5054,佐々木大,29,大阪,52,B1,5.74,39.77,4.31,23.0,14,48.65,31,29.03,1 2464,11
02,戸田,2025/09/29,6,13:14,2,3741,松尾基成,51,福岡,57,B1,3.33,14.12,5.36,28.5,44,20.69,29,50.00,465 2,2
02,戸田,2025/09/29,6,13:14,3,3362,間嶋仁志,56,三重,54,A2,5.17,33.33,6.43,42.8,41,45.16,34,45.45,31222,10
02,戸田,2025/09/29,6,13:14,4,5385,鈴木柊介,20,静岡,55,B2,1.99,1.19,1.77,0.0,36,27.59,26,22.58,665 4,1
02,戸田,2025/09/29,6,13:14,5,4203,小倉康典,43,群馬,53,B1,4.05,21.52,4.55,23.8,33,25.00,17,37.50,5 4642,1
02,戸田,2025/09/29,6,13:14,6,4376,藤田靖弘,41,静岡,53,A2,6.02,43.18,5.88,38.7,16,52.38,13,21.21,44455,
02,戸田,2025/09/29,7,13:45,1,5135,仲　航太,25,東京,55,A2,5.32,35.14,3.33,33.3,17,28.13,32,33.33,536 35,2
02,戸田,2025/09/29,7,13:45,2,4457,神田達也,39,愛知,52,B1,4.35,22.55,3.83,16.6,32,22.86,52,17.39,12446,1
02,戸田,2025/09/29,7,13:45,3,3605,中村守成,53,三重,54,B1,4.43,27.27,4.15,14.8,18,48.84,42,29.03,545 25,3
02,戸田,2025/09/29,7,13:45,4,3850,小川知行,53,群馬,54,B1,4.67,18.49,4.40,30.0,54,50.00,65,50.00,251 32,11
02,戸田,2025/09/29,7,13:45,5,4035,杉江浩明,46,愛知,52,B1,3.62,18.49,3.61,21.5,37,55.26,11,37.50,526 54,3
02,戸田,2025/09/29,7,13:45,6,4346,前田健太,40,福岡,56,B1,3.97,28.85,0.00,0.0,42,26.67,47,28.57,3 3142,2
02,戸田,2025/09/29,8,14:16,1,5273,山下拓巳,24,兵庫,52,B1,4.01,27.62,5.38,31.2,10,48.57,22,32.26,3 3532,1
02,戸田,2025/09/29,8,14:16,2,4439,近藤友宝,39,埼玉,55,B1,3.93,22.39,4.87,27.9,40,23.33,74,29.03,536 66,4
02,戸田,2025/09/29,8,14:16,3,4958,溝口海義,30,福岡,56,A2,5.92,37.98,6.44,55.5,34,31.03,66,37.50,46534,3
