会場コード,会場,日付,レース,締切時刻,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,M番,M2率,B番,B2率,今節成績,早見
18,徳山,2026/01/11,1,08:35,1,3574,大神康司,53,福岡,54,A2,6.47,51.96,5.48,39.3,23,22.46,27,26.53,45,9
18,徳山,2026/01/11,1,08:35,2,4143,浦田晃嗣,44,佐賀,56,B1,4.14,19.72,3.50,16.6,72,20.31,41,27.03,4,6
18,徳山,2026/01/11,1,08:35,3,4562,阪本勇介,38,岡山,55,B1,3.68,10.64,5.78,33.3,63,45.81,75,24.32,4,8
18,徳山,2026/01/11,1,08:35,4,4890,石川　諒,36,山口,52,B1,5.17,33.01,5.60,43.3,28,38.26,31,24.49,33,
18,徳山,2026/01/11,1,08:35,5,4918,川島拓郎,37,静岡,52,B1,5.07,25.00,0.00,0.0,29,39.10,61,24.44,45,
18,徳山,2026/01/11,1,08:35,6,4180,上野秀和,42,福岡,53,B1,5.17,30.34,4.79,30.3,20,27.86,53,23.40,2,10
18,徳山,2026/01/11,2,09:01,1,4361,柳生泰二,41,山口,52,A1,7.48,59.57,6.60,45.2,16,30.14,43,24.32,45,7
18,徳山,2026/01/11,2,09:01,2,3915,繁野谷圭,51,大阪,52,A2,5.89,37.72,6.91,54.5,11,26.62,62,38.46,33,10
18,徳山,2026/01/11,2,09:01,3,4418,茅原悠紀,38,岡山,54,A1,7.78,50.00,7.85,50.0,19,42.00,29,26.32,21,9
18,徳山,2026/01/11,2,09:01,4,5154,村松栄太,29,広島,53,B1,4.55,23.08,5.05,35.0,73,41.94,51,26.47,12,8
18,徳山,2026/01/11,2,09:01,5,4213,重富伸也,41,長崎,53,B1,4.89,34.18,0.00,0.0,24,19.33,20,21.88,2,11
18,徳山,2026/01/11,2,09:01,6,4207,松下一也,42,静岡,55,A2,6.07,44.76,6.18,50.0,75,20.00,24,35.90,12,6
18,徳山,2026/01/11,3,09:27,1,4276,鈴木勝博,42,愛知,53,A2,5.80,41.96,6.39,50.0,71,25.58,39,25.00,64,
18,徳山,2026/01/11,3,09:27,2,5350,網代良芽,21,兵庫,52,B1,4.00,20.27,0.00,0.0,27,26.98,59,26.83,5,9
18,徳山,2026/01/11,3,09:27,3,3779,原田幸哉,50,長崎,54,A1,6.76,42.71,7.14,51.4,68,38.85,11,25.00,16,12
18,徳山,2026/01/11,3,09:27,4,4176,樋口喜彦,43,兵庫,54,B1,3.13,6.58,3.72,20.6,13,29.94,71,19.57,5,10
18,徳山,2026/01/11,3,09:27,5,5117,冨名腰桃,25,福岡,48,B1,3.48,15.52,1.63,0.0,64,30.41,34,32.43,6,7
18,徳山,2026/01/11,3,09:27,6,4600,井内将太,41,広島,52,A2,6.13,43.43,6.44,44.0,65,32.53,73,43.48,11,8
18,徳山,2026/01/11,4,09:53,1,4759,今泉友吾,36,東京,52,A1,6.67,45.71,6.30,60.0,21,24.43,48,40.43,23,8
