会場コード,会場,日付,レース,締切時刻,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,M番,M2率,B番,B2率,今節成績,早見
09,津,2025/05/27,1,10:29,1,4118,宇佐見淳,44,愛知,52,A2,6.15,47.87,5.79,42.4,17,30.59,19,38.57,32,10
09,津,2025/05/27,1,10:29,2,3653,品川賢次,51,群馬,55,B1,4.37,23.28,4.73,26.9,16,22.97,50,24.00,3,5
09,津,2025/05/27,1,10:29,3,5293,眞崎武蔵,23,静岡,52,B1,2.95,6.45,1.33,0.0,71,28.87,61,39.08,45,6
09,津,2025/05/27,1,10:29,4,3619,長谷川充,51,群馬,53,B1,5.08,29.66,5.96,41.1,52,45.59,53,28.75,1,11
09,津,2025/05/27,1,10:29,5,5316,村松将平,24,静岡,53,B1,3.35,9.18,3.73,13.3,54,26.73,65,28.92,65,
09,津,2025/05/27,1,10:29,6,4299,中島浩哉,42,長崎,56,B1,4.73,25.84,3.76,16.0,27,29.63,37,21.13,44,8
09,津,2025/05/27,2,10:57,1,4197,渥美卓郎,43,静岡,56,B1,4.56,23.62,4.61,22.2,70,29.58,48,30.68,6,10
09,津,2025/05/27,2,10:57,2,3503,堂原洋史,55,埼玉,52,B1,4.44,17.12,4.27,22.7,36,15.94,56,33.70,5,7
09,津,2025/05/27,2,10:57,3,5103,芝田京介,27,埼玉,53,B2,3.69,12.99,3.10,10.0,57,25.00,74,30.00,55,
09,津,2025/05/27,2,10:57,4,4093,吉田宗弘,44,東京,50,B1,4.37,23.15,4.44,28.1,33,29.33,60,34.18,64,9
09,津,2025/05/27,2,10:57,5,3906,飯山晃三,47,長崎,63,B1,4.15,21.74,5.57,43.4,19,40.26,70,39.33,6,8
09,津,2025/05/27,2,10:57,6,5411,木下虎之,19,東京,59,B2,1.00,0.00,0.00,0.0,65,22.39,54,35.87,6,6
09,津,2025/05/27,3,11:28,1,3947,寺本昇平,49,群馬,49,B1,4.58,18.87,5.03,27.7,48,28.21,18,28.07,26,
09,津,2025/05/27,3,11:28,2,4369,丹下　将,39,愛知,58,A2,6.42,47.01,5.29,46.4,25,36.84,73,36.00,25,11
09,津,2025/05/27,3,11:28,3,4523,中村辰也,37,長崎,52,A2,5.68,36.97,6.20,50.0,73,38.20,66,27.63,2,10
09,津,2025/05/27,3,11:28,4,4431,石塚裕介,39,三重,52,B1,5.13,27.35,5.15,31.0,29,45.16,27,29.49,1,8
09,津,2025/05/27,3,11:28,5,4331,三好勇人,41,香川,54,A2,5.54,31.09,6.64,54.5,23,36.49,23,34.78,1,12
09,津,2025/05/27,3,11:28,6,4308,河村　了,41,愛知,51,A1,5.88,32.67,6.29,45.8,56,34.02,11,28.57,35,9
09,津,2025/05/27,4,11:56,1,3647,伊藤雄二,52,埼玉,50,B1,3.78,10.91,3.93,17.2,45,30.99,47,22.22,23,
09,津,2025/05/27,4,11:56,2,5049,松井友汰,30,大阪,53,A2,5.51,38.24,6.08,54.1,60,30.77,58,36.71,1,12
09,津,2025/05/27,4,11:56,3,4543,重木輝彦,37,兵庫,52,A1,6.56,45.45,6.33,58.3,51,35.23,30,17.86,2,9
09,津,2025/05/27,4,11:56,4,3717,立間充宏,50,岡山,56,A2,5.78,41.56,6.83,50.0,58,30.77,62,38.38,26,11
09,津,2025/05/27,4,11:56,5,5349,宮崎奏磨,21,静岡,54,B2,1.26,1.39,1.25,0.0,11,34.09,12,34.15,66,
09,津,2025/05/27,4,11:56,6,4351,里岡右貴,39,福岡,54,A1,6.67,48.03,7.48,62.0,14,11.27,25,37.04,24,10
09,津,2025/05/27,5,12:24,1,4470,平田健之,38,三重,53,A1,6.39,50.71,6.01,45.5,49,29.07,22,30.23,16,11
09,津,2025/05/27,5,12:24,2,5133,堀越雄貴,25,東京,52,B1,4.87,28.28,5.05,20.0,38,25.00,68,39.29,5,9
09,津,2025/05/27,5,12:24,3,4651,佐藤大騎,40,大阪,52,B1,4.73,25.56,3.59,23.5,62,23.81,52,38.37,36,10
09,津,2025/05/27,5,12:24,4,4306,畔柳俊吾,41,愛知,50,B1,5.01,25.00,5.60,40.0,43,32.89,40,32.10,33,
09,津,2025/05/27,5,12:24,5,4082,濱崎　誠,45,大阪,52,B2,5.00,31.76,5.39,33.3,68,33.33,46,22.54,1,12
09,津,2025/05/27,5,12:24,6,3653,品川賢次,51,群馬,55,B1,4.37,23.28,4.73,26.9,16,22.97,50,24.00,3,1
09,津,2025/05/27,6,12:53,1,4078,渡辺史之,46,群馬,52,B1,3.32,16.13,3.90,20.6,24,40.79,15,7.50,64,
09,津,2025/05/27,6,12:53,2,5256,中山翔太,21,三重,50,A2,6.23,46.00,4.72,27.2,20,37.89,69,36.89,41,12
09,津,2025/05/27,6,12:53,3,5055,眞鳥章太,29,長崎,53,A2,5.62,36.96,4.94,17.6,61,34.31,76,36.59,5,10
09,津,2025/05/27,6,12:53,4,5293,眞崎武蔵,23,静岡,52,B1,2.95,6.45,1.33,0.0,71,28.87,61,39.08,45,1
09,津,2025/05/27,6,12:53,5,5411,木下虎之,19,東京,59,B2,1.00,0.00,0.00,0.0,65,22.39,54,35.87,6,2
09,津,2025/05/27,6,12:53,6,3556,田中信一,52,大阪,54,A1,6.50,47.52,6.55,45.4,66,15.94,71,25.00,11,11
09,津,2025/05/27,7,13:25,1,3448,高山秀雄,55,群馬,54,B1,4.56,19.39,4.79,25.0,21,28.75,63,32.94,25,11
09,津,2025/05/27,7,13:25,2,3268,森　竜也,60,三重,54,B2,4.37,27.14,6.70,50.0,41,38.46,36,26.56,12,
09,津,2025/05/27,7,13:25,3,4319,三宅　潤,40,大阪,56,A2,5.89,40.00,4.79,31.5,44,36.84,38,35.80,42,
09,津,2025/05/27,7,13:25,4,3898,平田忠則,48,福岡,56,A1,7.31,59.50,6.00,33.3,18,23.75,21,26.23,32,12
09,津,2025/05/27,7,13:25,5,3503,堂原洋史,55,埼玉,52,B1,4.44,17.12,4.27,22.7,36,15.94,56,33.70,5,2
09,津,2025/05/27,7,13:25,6,3992,関口智久,46,埼玉,55,A2,5.36,33.64,5.04,28.5,40,26.76,28,33.33,35,
09,津,2025/05/27,8,13:57,1,4431,石塚裕介,39,三重,52,B1,5.13,27.35,5.15,31.0,29,45.16,27,29.49,1,3
09,津,2025/05/27,8,13:57,2,4299,中島浩哉,42,長崎,56,B1,4.73,25.84,3.76,16.0,27,29.63,37,21.13,44,1
09,津,2025/05/27,8,13:57,3,4794,和田拓也,34,兵庫,55,A1,6.82,54.41,6.32,51.2,59,34.04,31,24.66,11,
09,津,2025/05/27,8,13:57,4,3906,飯山晃三,47,長崎,63,B1,4.15,21.74,5.57,43.4,19,40.26,70,39.33,6,2
09,津,2025/05/27,8,13:57,5,4460,後藤翔之,39,東京,55,A2,6.46,47.65,5.95,45.4,34,32.39,57,27.06,43,
09,津,2025/05/27,8,13:57,6,4532,秋元　哲,36,埼玉,51,A1,6.99,49.00,6.32,42.1,72,24.42,35,27.03,33,12
09,津,2025/05/27,9,14:27,1,3502,渡邉英児,55,静岡,54,A2,5.19,32.09,5.67,38.1,67,31.52,45,27.63,54,
09,津,2025/05/27,9,14:27,2,4272,大場広孝,43,福岡,57,B1,5.22,26.19,4.53,21.0,12,38.16,55,36.71,44,
09,津,2025/05/27,9,14:27,3,5133,堀越雄貴,25,東京,52,B1,4.87,28.28,5.05,20.0,38,25.00,68,39.29,5,5
09,津,2025/05/27,9,14:27,4,4308,河村　了,41,愛知,51,A1,5.88,32.67,6.29,45.8,56,34.02,11,28.57,35,3
09,津,2025/05/27,9,14:27,5,4093,吉田宗弘,44,東京,50,B1,4.37,23.15,4.44,28.1,33,29.33,60,34.18,64,2
09,津,2025/05/27,9,14:27,6,4543,重木輝彦,37,兵庫,52,A1,6.56,45.45,6.33,58.3,51,35.23,30,17.86,2,4
