会場コード,会場,日付,レース,締切時刻,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,M番,M2率,B番,B2率,今節成績,早見
13,尼崎,2026/03/05,1,10:36,1,4660,宇田川信,34,東京,53,B2,3.77,14.08,2.57,0.0,59,31.61,25,32.78,253 4,6
13,尼崎,2026/03/05,1,10:36,2,4143,浦田晃嗣,44,佐賀,57,B1,4.37,22.37,0.00,0.0,61,35.38,75,32.78,3 6453,9
13,尼崎,2026/03/05,1,10:36,3,3746,岡瀬正人,50,岡山,52,A2,5.61,35.65,5.25,32.1,36,39.18,35,37.43,1 2324,10
13,尼崎,2026/03/05,1,10:36,4,4945,上村宏太,33,東京,54,B1,4.63,26.92,5.00,26.6,3,31.63,60,33.88,3 3345,5
13,尼崎,2026/03/05,1,10:36,5,4303,牧原　崇,42,愛知,52,B1,5.42,32.22,3.71,14.2,21,31.61,34,20.00,35233,7
13,尼崎,2026/03/05,1,10:36,6,5303,土井歩夢,22,福岡,53,B1,5.78,35.90,0.00,0.0,6,40.31,63,29.28,56232,8
13,尼崎,2026/03/05,2,10:59,1,4449,中嶋達也,38,兵庫,50,B1,4.13,23.88,3.72,17.2,17,30.61,21,36.67,5 1525,7
13,尼崎,2026/03/05,2,10:59,2,4411,沢田昭宏,39,大阪,55,A2,5.64,38.37,5.00,40.0,2,35.94,74,35.75,4 1514,10
13,尼崎,2026/03/05,2,10:59,3,5041,荒牧凪沙,27,福岡,51,B1,5.14,35.94,0.00,0.0,46,27.98,17,36.76,6 4544,6
13,尼崎,2026/03/05,2,10:59,4,5425,西山　育,23,三重,59,B2,1.09,0.00,0.00,0.0,5,33.85,28,38.67,6 665,8
13,尼崎,2026/03/05,2,10:59,5,4413,水摩　敦,39,福岡,52,A2,5.95,39.32,5.65,40.0,9,43.88,39,22.95,63531,9
13,尼崎,2026/03/05,2,10:59,6,3156,金子良昭,61,静岡,54,B1,4.09,23.64,4.55,25.0,34,31.09,44,35.91,6 4513,6
13,尼崎,2026/03/05,3,11:24,1,3896,上田洋平,49,滋賀,50,B1,5.30,28.09,5.75,50.0,32,34.03,70,37.29,234 35,10
13,尼崎,2026/03/05,3,11:24,2,3889,須藤隆雄,50,群馬,58,B1,3.98,16.05,5.43,42.8,57,45.36,33,32.78,425 45,8
13,尼崎,2026/03/05,3,11:24,3,5075,中島秀治,30,滋賀,53,A2,6.39,42.98,6.17,43.3,8,45.83,29,34.62,454 23,7
13,尼崎,2026/03/05,3,11:24,4,4358,松本庸平,41,三重,51,B1,4.33,25.00,4.13,31.2,13,29.84,50,31.87,362 56,9
13,尼崎,2026/03/05,3,11:24,5,3684,清水攻二,52,山口,54,A2,5.86,45.65,6.33,55.5,7,27.60,18,40.44,222 52,11
13,尼崎,2026/03/05,3,11:24,6,5349,宮崎奏磨,22,静岡,54,B2,1.45,1.89,1.48,4.7,24,26.53,43,39.44,6 5666,7
13,尼崎,2026/03/05,4,11:49,1,3514,山一鉄也,58,福岡,52,A2,5.48,35.48,6.10,50.0,19,41.24,16,39.56,26343,11
13,尼崎,2026/03/05,4,11:49,2,4159,向後龍一,44,埼玉,52,A2,5.89,39.45,6.37,47.3,28,40.00,11,34.44,55166,9
13,尼崎,2026/03/05,4,11:49,3,5020,宮村勇哉,33,三重,55,B1,3.91,17.39,3.50,10.0,40,37.95,37,45.30,1 5635,8
13,尼崎,2026/03/05,4,11:49,4,4695,尾崎雄二,40,長崎,55,B1,5.28,33.33,2.33,0.0,38,38.86,38,35.36,524 12,10
13,尼崎,2026/03/05,4,11:49,5,4498,宮本夏樹,38,長崎,56,B1,6.80,50.00,6.00,44.4,47,23.83,62,41.71,154 S5,8
13,尼崎,2026/03/05,4,11:49,6,4898,菊地敬介,34,埼玉,58,B1,4.96,26.47,3.38,12.5,30,33.68,41,21.79,53F 4,
13,尼崎,2026/03/05,5,12:23,1,4236,松村　敏,42,福岡,54,A1,7.03,50.00,6.89,38.8,50,33.51,36,24.86,553112,10
13,尼崎,2026/03/05,5,12:23,2,4593,小坂宗司,45,大阪,52,A2,6.31,40.43,5.95,37.5,1,31.63,53,35.56,144 24,11
13,尼崎,2026/03/05,5,12:23,3,5130,上野拓馬,28,三重,53,B1,4.21,18.52,2.88,4.1,53,34.54,19,31.52,4 3446,9
13,尼崎,2026/03/05,5,12:23,4,3327,野長瀬正,58,静岡,51,A2,6.06,43.52,6.26,41.0,14,34.90,46,29.12,445 62,
13,尼崎,2026/03/05,5,12:23,5,4892,柴田直哉,35,福岡,54,B1,4.82,26.15,5.93,42.8,52,31.28,48,23.33,624 56,9
13,尼崎,2026/03/05,5,12:23,6,4945,上村宏太,33,東京,54,B1,4.63,26.92,5.00,26.6,3,31.63,60,33.88,3 3345,1
13,尼崎,2026/03/05,6,12:53,1,4441,末永由楽,39,岡山,57,A2,6.75,49.06,6.39,47.3,31,29.17,49,29.12,43224,11
13,尼崎,2026/03/05,6,12:53,2,3156,金子良昭,61,静岡,54,B1,4.09,23.64,4.55,25.0,34,31.09,44,35.91,6 4513,2
13,尼崎,2026/03/05,6,12:53,3,4105,松下直也,46,兵庫,54,B1,5.27,29.73,5.86,38.6,41,39.69,57,30.17,22633,10
13,尼崎,2026/03/05,6,12:53,4,4757,山田祐也,36,徳島,53,A1,6.94,50.00,5.81,25.8,25,38.89,42,35.52,232521,11
13,尼崎,2026/03/05,6,12:53,5,5041,荒牧凪沙,27,福岡,51,B1,5.14,35.94,0.00,0.0,46,27.98,17,36.76,6 4544,2
13,尼崎,2026/03/05,6,12:53,6,4660,宇田川信,34,東京,53,B2,3.77,14.08,2.57,0.0,59,31.61,25,32.78,253 4,1
13,尼崎,2026/03/05,7,13:34,1,4362,土屋智則,41,群馬,54,A1,6.31,31.48,7.28,50.0,45,36.22,52,24.44,316521,11
13,尼崎,2026/03/05,7,13:34,2,4303,牧原　崇,42,愛知,52,B1,5.42,32.22,3.71,14.2,21,31.61,34,20.00,35233,1
13,尼崎,2026/03/05,7,13:34,3,4786,佐藤博亮,37,愛知,54,A1,6.83,54.55,7.44,61.1,27,38.34,22,34.97,314215,
13,尼崎,2026/03/05,7,13:34,4,5075,中島秀治,30,滋賀,53,A2,6.39,42.98,6.17,43.3,8,45.83,29,34.62,454 23,3
13,尼崎,2026/03/05,7,13:34,5,5349,宮崎奏磨,22,静岡,54,B2,1.45,1.89,1.48,4.7,24,26.53,43,39.44,6 5666,3
13,尼崎,2026/03/05,7,13:34,6,4449,中嶋達也,38,兵庫,50,B1,4.13,23.88,3.72,17.2,17,30.61,21,36.67,5 1525,2
13,尼崎,2026/03/05,8,14:06,1,4067,永井　源,45,愛知,53,A1,5.76,40.86,6.85,60.0,49,37.06,12,37.22,446364,
13,尼崎,2026/03/05,8,14:06,2,5303,土井歩夢,22,福岡,53,B1,5.78,35.90,0.00,0.0,6,40.31,63,29.28,56232,1
13,尼崎,2026/03/05,8,14:06,3,4498,宮本夏樹,38,長崎,56,B1,6.80,50.00,6.00,44.4,47,23.83,62,41.71,154 S5,4
13,尼崎,2026/03/05,8,14:06,4,3889,須藤隆雄,50,群馬,58,B1,3.98,16.05,5.43,42.8,57,45.36,33,32.78,425 45,3
13,尼崎,2026/03/05,8,14:06,5,5020,宮村勇哉,33,三重,55,B1,3.91,17.39,3.50,10.0,40,37.95,37,45.30,1 5635,4
13,尼崎,2026/03/05,8,14:06,6,5425,西山　育,23,三重,59,B2,1.09,0.00,0.00,0.0,5,33.85,28,38.67,6 665,2
13,尼崎,2026/03/05,9,14:39,1,4413,水摩　敦,39,福岡,52,A2,5.95,39.32,5.65,40.0,9,43.88,39,22.95,63531,2
13,尼崎,2026/03/05,9,14:39,2,4358,松本庸平,41,三重,51,B1,4.33,25.00,4.13,31.2,13,29.84,50,31.87,362 56,3
13,尼崎,2026/03/05,9,14:39,3,4892,柴田直哉,35,福岡,54,B1,4.82,26.15,5.93,42.8,52,31.28,48,23.33,624 56,5
13,尼崎,2026/03/05,9,14:39,4,4143,浦田晃嗣,44,佐賀,57,B1,4.37,22.37,0.00,0.0,61,35.38,75,32.78,3 6453,1
13,尼崎,2026/03/05,9,14:39,5,4159,向後龍一,44,埼玉,52,A2,5.89,39.45,6.37,47.3,28,40.00,11,34.44,55166,4
13,尼崎,2026/03/05,9,14:39,6,5130,上野拓馬,28,三重,53,B1,4.21,18.52,2.88,4.1,53,34.54,19,31.52,4 3446,5
