会場コード,会場,日付,レース,締切時刻,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,M番,M2率,B番,B2率,今節成績,早見
01,桐生,2025/11/12,1,15:24,1,3704,本部めぐ,51,三重,46,B1,2.93,7.04,2.39,0.0,58,36.23,38,28.27,45,
01,桐生,2025/11/12,1,15:24,2,3659,藤生雄人,51,群馬,55,A2,5.25,35.21,6.05,42.8,60,29.90,55,31.66,4,9
01,桐生,2025/11/12,1,15:24,3,4861,田中宏樹,37,福岡,53,B1,4.47,24.73,3.84,8.0,66,41.24,67,47.40,32,11
01,桐生,2025/11/12,1,15:24,4,4369,丹下　将,40,愛知,58,A1,5.90,44.00,5.84,40.9,25,39.62,48,31.31,2,8
01,桐生,2025/11/12,1,15:24,5,5029,中　亮太,28,福岡,52,A2,5.93,41.90,4.44,16.0,30,43.11,63,31.41,31,7
01,桐生,2025/11/12,1,15:24,6,5377,鳥居塚嶺,21,群馬,49,B2,2.94,10.61,2.32,5.2,31,33.33,46,38.97,1,6
01,桐生,2025/11/12,2,15:53,1,3419,栗原謙治,55,群馬,56,B1,2.33,0.00,3.87,16.2,15,24.82,11,36.22,5,6
01,桐生,2025/11/12,2,15:53,2,3934,鋤柄貴俊,48,愛知,53,B1,5.15,30.93,4.41,23.5,46,36.98,27,34.52,35,
01,桐生,2025/11/12,2,15:53,3,4388,是澤孝宏,40,滋賀,51,A2,5.82,42.86,0.00,0.0,69,32.51,26,32.49,4,11
01,桐生,2025/11/12,2,15:53,4,5378,鈴木結平,21,静岡,50,B2,1.49,0.00,1.10,0.0,62,31.41,39,27.98,6,7
01,桐生,2025/11/12,2,15:53,5,5141,大澤風葵,24,群馬,52,A1,5.74,39.47,6.25,49.7,65,28.49,25,34.85,16,9
01,桐生,2025/11/12,2,15:53,6,3845,中谷朋子,49,兵庫,45,A2,5.24,38.03,4.80,40.0,14,43.22,22,25.76,4,12
01,桐生,2025/11/12,3,16:20,1,5152,丸山祐也,30,福岡,50,B1,4.03,18.46,4.32,15.7,29,31.53,53,42.27,6,7
01,桐生,2025/11/12,3,16:20,2,4533,峰重侑治,36,岡山,51,A2,4.51,22.64,0.00,0.0,32,34.20,66,24.35,5,11
01,桐生,2025/11/12,3,16:20,3,4050,田口節子,44,岡山,46,A1,7.46,63.54,0.00,0.0,36,37.04,35,35.20,55,12
01,桐生,2025/11/12,3,16:20,4,4090,中村　尊,45,埼玉,54,A2,6.74,53.19,6.40,49.0,40,30.73,59,38.78,13,9
01,桐生,2025/11/12,3,16:20,5,5349,宮崎奏磨,21,静岡,55,B2,1.31,0.00,1.44,0.0,50,24.85,47,31.94,6,8
01,桐生,2025/11/12,3,16:20,6,4865,立具敬司,35,大阪,53,B1,4.80,26.09,3.33,0.0,74,36.45,23,34.69,45,
