会場コード,会場,日付,レース,締切時刻,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,M番,M2率,B番,B2率,今節成績,早見
22,福岡,2025/09/04,1,12:03,1,4072,森永　淳,44,佐賀,52,A1,7.00,61.47,5.61,41.9,16,26.92,44,37.80,36315,10
22,福岡,2025/09/04,1,12:03,2,5258,仲本　舜,20,福岡,53,B1,4.05,22.50,3.15,13.1,67,32.06,27,31.68,4 146,9
22,福岡,2025/09/04,1,12:03,3,4880,澤崎雄哉,30,東京,52,B1,5.49,37.50,5.22,33.3,26,45.36,19,28.89,344 43,
22,福岡,2025/09/04,1,12:03,4,4894,原村拓也,34,香川,52,B1,4.26,19.78,4.97,26.4,44,45.69,57,28.89,665 6,7
22,福岡,2025/09/04,1,12:03,5,5047,國分将太,31,東京,54,B1,4.18,19.70,6.32,40.9,60,41.53,51,29.35,5 224,6
22,福岡,2025/09/04,1,12:03,6,5122,相馬　翔,24,埼玉,57,B1,4.95,32.43,4.83,27.5,25,34.34,49,39.13,6 366,8
22,福岡,2025/09/04,2,12:33,1,5284,嘉手苅徹,26,福岡,53,B1,2.73,8.33,2.00,4.4,12,27.72,07,23.60,5 666,6
22,福岡,2025/09/04,2,12:33,2,3769,佐竹恒彦,51,滋賀,52,A2,5.18,29.51,6.00,40.0,56,44.79,17,30.77,1 4536,9
22,福岡,2025/09/04,2,12:33,3,3711,江本真治,51,山口,53,A2,6.13,45.30,4.76,24.1,63,36.79,35,33.68,331 32,10
22,福岡,2025/09/04,2,12:33,4,5161,登玉隼百,26,兵庫,54,A2,5.41,37.63,6.64,45.4,47,26.72,08,38.71,55261,8
22,福岡,2025/09/04,2,12:33,5,3072,西田　靖,63,東京,52,B1,4.35,25.00,5.15,29.6,46,41.75,25,40.86,4 645,7
22,福岡,2025/09/04,2,12:33,6,5199,垂水　悠,23,徳島,55,B1,5.30,31.67,5.30,30.0,40,32.98,68,36.84,355 1,12
22,福岡,2025/09/04,3,13:01,1,5219,森口和紀,24,福岡,52,B2,4.65,27.03,2.95,9.0,27,32.69,67,29.89,2 654,7
22,福岡,2025/09/04,3,13:01,2,4945,上村宏太,33,東京,52,B1,4.19,19.75,4.78,22.2,13,40.82,01,34.95,465 34,
22,福岡,2025/09/04,3,13:01,3,4709,岡村将也,36,福岡,56,A2,5.73,38.89,5.32,40.5,54,38.89,22,30.61,2 2134,8
22,福岡,2025/09/04,3,13:01,4,3370,坪内　実,58,大阪,53,B1,3.85,22.09,4.52,30.3,43,46.60,20,34.88,541 65,
