会場コード,会場,日付,レース,締切時刻,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,M番,M2率,B番,B2率,今節成績,早見
08,常滑,2025/07/07,1,10:25,1,4824,松井洪弥,32,三重,51,A2,6.53,40.00,5.77,33.3,34,39.87,66,0.00,11,9
08,常滑,2025/07/07,1,10:25,2,3542,清水紀克,56,愛知,56,B1,4.09,25.00,4.28,21.3,1,28.47,56,55.56,5,10
08,常滑,2025/07/07,1,10:25,3,3539,金子順一,57,山口,53,B1,4.29,24.39,3.07,7.1,9,19.18,20,25.00,3,8
08,常滑,2025/07/07,1,10:25,4,3870,寺嶋　雄,49,福井,52,B1,4.08,22.78,4.87,20.0,47,36.08,36,0.00,2,6
08,常滑,2025/07/07,1,10:25,5,5357,田中瀬里,20,埼玉,55,B2,1.54,1.32,1.00,0.0,57,33.12,49,44.44,4,5
08,常滑,2025/07/07,1,10:25,6,4876,梅木敬太,30,福井,53,B1,4.91,27.78,4.38,25.6,31,31.61,26,25.00,2,7
08,常滑,2025/07/07,2,10:54,1,3652,森下　勇,51,群馬,56,B1,3.77,19.18,4.47,26.3,32,14.62,18,40.00,26,
08,常滑,2025/07/07,2,10:54,2,3613,角谷健吾,52,東京,52,A2,6.45,49.53,8.00,63.6,20,29.17,70,0.00,41,7
08,常滑,2025/07/07,2,10:54,3,4358,松本庸平,40,三重,49,B1,4.33,27.55,3.70,20.4,6,39.62,44,0.00,3,11
08,常滑,2025/07/07,2,10:54,4,4957,竹之内極,30,福岡,56,B1,5.09,26.88,4.43,28.5,29,38.71,22,37.50,4,8
08,常滑,2025/07/07,2,10:54,5,4448,青木玄太,38,滋賀,53,A1,6.14,42.11,5.25,37.5,5,32.91,68,0.00,22,9
08,常滑,2025/07/07,2,10:54,6,5380,野田亜湖,20,徳島,51,B2,1.06,0.00,1.00,0.0,10,33.55,40,0.00,6,6
08,常滑,2025/07/07,3,11:23,1,4289,落合直子,40,大阪,47,B1,6.09,43.43,5.75,47.0,52,31.21,15,37.50,33,
08,常滑,2025/07/07,3,11:23,2,4253,西川真人,42,滋賀,57,B1,3.95,16.67,4.55,21.0,35,34.69,46,25.00,1,12
08,常滑,2025/07/07,3,11:23,3,4053,芦澤　望,47,東京,57,A2,6.00,41.18,5.00,42.8,12,23.13,37,0.00,4,10
08,常滑,2025/07/07,3,11:23,4,4817,渡邉　翼,34,山口,51,A2,5.71,41.05,6.14,42.8,15,43.13,75,0.00,1,7
08,常滑,2025/07/07,3,11:23,5,4470,平田健之,38,三重,53,A2,6.80,55.91,6.13,25.0,54,36.09,69,0.00,16,11
08,常滑,2025/07/07,3,11:23,6,3302,谷川里江,57,愛知,46,B1,5.19,32.91,5.41,34.2,49,30.97,47,25.00,S,8
08,常滑,2025/07/07,4,11:50,1,3999,大瀧明日,45,愛知,46,A1,6.66,46.96,5.88,40.2,27,30.61,48,50.00,24,10
08,常滑,2025/07/07,4,11:50,2,4618,乃村康友,42,三重,54,B1,4.66,21.59,5.86,42.8,14,35.48,61,20.00,46,
