会場コード,会場,日付,レース,締切時刻,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,M番,M2率,B番,B2率,今節成績,早見
02,戸田,2025/08/08,1,10:47,1,3445,加藤高史,55,埼玉,53,B2,5.16,31.25,5.75,39.7,9,0.00,27,0.00,243,7
02,戸田,2025/08/08,1,10:47,2,3982,福田　理,47,岡山,56,B1,4.81,29.63,5.21,35.7,36,0.00,35,0.00,235,8
02,戸田,2025/08/08,1,10:47,3,5090,生方靖亜,24,群馬,53,B1,5.13,31.67,4.67,23.0,8,0.00,17,0.00,456,
02,戸田,2025/08/08,1,10:47,4,3859,多羅尾達,52,東京,52,B2,4.06,19.35,4.25,31.2,44,0.00,16,0.00,4 43,
02,戸田,2025/08/08,1,10:47,5,4410,井上大輔,39,岡山,52,B1,5.19,34.02,3.80,30.0,29,0.00,33,0.00,124,9
02,戸田,2025/08/08,1,10:47,6,3596,河上年昭,56,埼玉,54,B1,4.46,20.51,4.78,22.3,30,0.00,44,0.00,434,6
02,戸田,2025/08/08,2,11:16,1,4129,宇野博之,45,愛知,55,B1,3.87,16.42,5.23,31.8,16,0.00,23,0.00,6 51,
02,戸田,2025/08/08,2,11:16,2,4366,前沢丈史,39,東京,56,A1,6.26,39.47,6.88,52.0,5,0.00,32,0.00,1625,9
02,戸田,2025/08/08,2,11:16,3,5181,森　智哉,27,岡山,53,B1,5.22,29.67,4.85,27.5,40,0.00,56,0.00,5 16,6
02,戸田,2025/08/08,2,11:16,4,3685,荒井輝年,51,岡山,59,B1,5.71,39.00,0.00,0.0,21,0.00,26,0.00,5 25,10
02,戸田,2025/08/08,2,11:16,5,4363,大野芳顕,40,福岡,52,A2,5.71,38.52,5.14,27.2,28,0.00,36,0.00,453,12
02,戸田,2025/08/08,2,11:16,6,5313,鈴木唯央,24,群馬,52,B1,2.53,3.51,3.10,9.6,12,0.00,11,0.00,5 54,
02,戸田,2025/08/08,3,11:45,1,5167,小川竜太,25,埼玉,52,B1,4.02,24.07,4.70,26.3,19,0.00,25,0.00,4 34,9
02,戸田,2025/08/08,3,11:45,2,3956,横澤剛治,48,静岡,55,A2,6.56,50.00,6.38,48.6,15,0.00,21,0.00,2 24,10
02,戸田,2025/08/08,3,11:45,3,4979,中野夢斗,29,愛知,52,B1,4.94,34.91,5.11,42.1,17,0.00,54,0.00,1 36,7
02,戸田,2025/08/08,3,11:45,4,4638,小林遼太,34,福岡,54,B1,4.75,27.88,5.43,21.4,6,0.00,47,0.00,345,8
