会場コード,会場,日付,レース,締切時刻,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,M番,M2率,B番,B2率,今節成績,早見
19,下関,2025/05/30,1,15:19,1,3892,草場康幸,49,佐賀,52,B1,5.37,35.64,5.33,27.2,45,25.00,70,25.71,62,
19,下関,2025/05/30,1,15:19,2,3507,藤井　徹,53,大阪,53,B1,3.60,13.95,5.32,31.8,44,46.43,43,31.43,4,8
19,下関,2025/05/30,1,15:19,3,5207,高山敬悟,27,福岡,54,B1,3.27,13.64,4.41,23.5,52,43.33,21,50.00,3,11
19,下関,2025/05/30,1,15:19,4,5336,瀬川大地,19,山口,54,B2,1.40,0.00,1.11,0.0,68,22.50,24,25.81,4,9
19,下関,2025/05/30,1,15:19,5,3961,谷村一哉,46,山口,54,A2,6.35,40.63,6.98,55.9,17,21.74,37,39.29,1,10
19,下関,2025/05/30,1,15:19,6,5409,宮本琉正,19,福岡,57,B2,1.00,0.00,0.00,0.0,43,36.36,68,35.29,S,6
19,下関,2025/05/30,2,15:46,1,3776,横井健太,50,愛知,57,B1,3.92,16.04,3.63,12.5,73,34.48,39,23.53,6,8
19,下関,2025/05/30,2,15:46,2,3989,熊本英一,46,佐賀,60,B1,3.80,19.57,3.60,20.0,12,33.33,69,35.29,6,10
19,下関,2025/05/30,2,15:46,3,5012,加倉侑征,27,福岡,53,B1,6.22,45.16,4.90,33.3,35,40.63,36,30.30,6,9
19,下関,2025/05/30,2,15:46,4,4146,柳橋宏紀,43,滋賀,54,B1,4.99,29.13,4.56,28.1,21,31.25,71,28.57,5,6
19,下関,2025/05/30,2,15:46,5,5348,小林甘寧,21,広島,52,B2,1.96,0.00,2.57,7.1,19,16.13,22,24.24,6,7
19,下関,2025/05/30,2,15:46,6,3081,岡本慎治,61,山口,52,B1,5.64,38.82,5.36,30.2,13,36.36,42,38.24,52,
19,下関,2025/05/30,3,16:11,1,3620,信濃由行,51,福井,54,B1,3.57,17.14,4.14,23.8,51,54.29,28,35.29,5,10
19,下関,2025/05/30,3,16:11,2,4772,石丸海渡,31,香川,58,A1,6.64,50.00,0.00,0.0,71,50.00,40,32.35,21,11
19,下関,2025/05/30,3,16:11,3,4301,関　裕也,42,福岡,54,B1,4.90,27.84,4.07,21.4,26,41.67,34,40.63,15,8
19,下関,2025/05/30,3,16:11,4,3519,冨田秀幸,57,愛知,51,B1,4.50,22.90,4.50,19.0,63,36.67,30,34.62,32,
19,下関,2025/05/30,3,16:11,5,3968,茶谷信次,48,滋賀,52,B1,5.88,37.62,5.36,27.2,33,35.48,50,36.36,22,9
19,下関,2025/05/30,3,16:11,6,4539,金子賢志,34,群馬,53,A1,6.27,48.00,5.87,45.1,18,32.35,11,22.86,43,12
19,下関,2025/05/30,4,16:42,1,5085,中村栄治,26,福井,50,B1,4.50,27.50,5.04,28.0,29,18.18,16,40.63,43,
