会場コード,会場,日付,レース,締切時刻,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,M番,M2率,B番,B2率,今節成績,早見
06,浜名湖,2025/10/27,1,10:40,1,3339,泉　具巳,60,兵庫,56,B1,4.46,25.84,6.10,40.0,34,40.00,37,36.36,2 42,
06,浜名湖,2025/10/27,1,10:40,2,4121,富永修一,43,福岡,52,A2,6.34,41.18,6.17,38.8,43,38.64,33,36.36,443,6
06,浜名湖,2025/10/27,1,10:40,3,5229,吉川晴人,22,滋賀,56,A2,6.09,44.00,3.74,21.7,65,33.86,55,27.27,335,7
06,浜名湖,2025/10/27,1,10:40,4,4393,田中孝明,39,福岡,60,B1,4.41,19.05,5.57,35.7,18,36.84,46,30.00,535,5
06,浜名湖,2025/10/27,1,10:40,5,4598,加藤政彦,41,東京,54,A1,6.18,43.43,6.95,47.3,64,28.57,13,26.67,253,9
06,浜名湖,2025/10/27,1,10:40,6,3860,松本浩貴,52,埼玉,53,B1,4.53,23.81,4.22,18.7,14,30.08,39,20.00,646,
06,浜名湖,2025/10/27,2,11:09,1,5047,國分将太,31,東京,55,B1,4.49,25.00,4.44,25.0,38,26.60,57,56.25,5 64,
06,浜名湖,2025/10/27,2,11:09,2,4583,古田祐貴,36,香川,52,A2,5.72,35.88,0.00,0.0,17,30.23,76,0.00,321,11
06,浜名湖,2025/10/27,2,11:09,3,4963,實森美祐,29,広島,47,A1,6.55,45.90,6.98,52.5,28,33.62,75,50.00,1615,10
06,浜名湖,2025/10/27,2,11:09,4,5246,楠将太郎,23,埼玉,52,B1,5.04,27.85,7.33,33.3,45,39.16,32,45.45,6 55,
06,浜名湖,2025/10/27,2,11:09,5,4649,和田操拓,41,滋賀,52,A2,5.72,36.43,6.05,31.5,39,42.45,28,27.27,1 55,7
06,浜名湖,2025/10/27,2,11:09,6,5277,井上未都,23,福岡,46,B1,4.90,29.17,4.00,22.2,13,41.79,64,44.44,4 13,9
06,浜名湖,2025/10/27,3,11:35,1,4419,原加央理,38,埼玉,47,B1,5.24,29.73,3.43,17.3,33,27.73,65,50.00,526,7
06,浜名湖,2025/10/27,3,11:35,2,4894,原村拓也,34,香川,51,B1,3.97,18.18,5.37,37.0,1,28.68,22,40.00,266,10
06,浜名湖,2025/10/27,3,11:35,3,4381,田路朋史,41,兵庫,52,A1,5.83,38.39,5.26,29.6,53,42.96,68,42.86,3 31,12
06,浜名湖,2025/10/27,3,11:35,4,5110,杉山喜一,26,静岡,50,A2,5.13,32.23,4.68,25.5,29,19.79,36,18.75,1 56,8
06,浜名湖,2025/10/27,3,11:35,5,4941,孫崎百世,37,滋賀,46,B2,4.25,21.74,0.00,0.0,55,28.00,66,16.67,6 6,9
06,浜名湖,2025/10/27,3,11:35,6,3746,岡瀬正人,50,岡山,53,A2,5.61,37.31,5.54,42.0,12,30.47,21,70.00,564,
06,浜名湖,2025/10/27,4,12:02,1,4779,伊倉　光,39,東京,52,B1,4.18,18.95,4.55,18.1,36,39.04,73,14.29,113,12
06,浜名湖,2025/10/27,4,12:02,2,4116,川田正人,44,徳島,51,A2,5.16,33.33,5.45,45.4,16,22.88,51,41.67,4 56,8
06,浜名湖,2025/10/27,4,12:02,3,5228,若林樹蘭,23,東京,51,A2,5.50,35.00,6.09,45.4,54,40.71,61,37.50,4 34,8
06,浜名湖,2025/10/27,4,12:02,4,4753,森　照夫,37,福岡,57,B1,4.94,31.11,3.75,18.7,25,28.95,63,0.00,2 34,9
06,浜名湖,2025/10/27,4,12:02,5,4936,戸敷晃美,29,福岡,47,A2,5.44,34.57,5.50,37.5,46,36.50,23,40.00,4 22,10
06,浜名湖,2025/10/27,4,12:02,6,4124,池田雄一,43,静岡,52,A1,6.53,52.21,6.29,49.2,40,26.83,54,18.75,3421,11
