会場コード,会場,日付,レース,締切時刻,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,M番,M2率,B番,B2率,今節成績,早見
11,びわこ,2025/12/29,1,10:32,1,4002,古結　宏,48,兵庫,54,A1,6.53,46.36,7.39,53.5,35,36.54,58,20.00,422612,10
11,びわこ,2025/12/29,1,10:32,2,5251,沼田七華,23,福井,54,B1,2.60,0.00,1.88,0.0,11,39.33,21,26.58,355 5,6
11,びわこ,2025/12/29,1,10:32,3,4252,松下哲也,42,福岡,51,B1,4.46,23.00,4.48,25.9,33,39.16,68,39.33,4 4325,5
11,びわこ,2025/12/29,1,10:32,4,4669,井上　茂,40,福岡,54,B1,3.95,13.92,4.62,20.6,32,34.97,61,34.44,5 3451,8
11,びわこ,2025/12/29,1,10:32,5,5287,滝沢織寧,26,埼玉,46,B1,3.35,9.41,2.50,12.5,41,38.46,26,34.44,235 65,7
11,びわこ,2025/12/29,1,10:32,6,5063,大塚雅治,28,東京,54,B1,4.58,27.96,3.40,10.0,22,25.00,59,32.89,F 6 5,6
11,びわこ,2025/12/29,2,11:01,1,4233,亀山雅幸,42,群馬,52,A2,5.67,39.00,5.46,36.5,24,29.32,37,30.67,2 1335,11
11,びわこ,2025/12/29,2,11:01,2,5135,仲　航太,26,東京,55,A2,5.83,43.24,6.00,40.0,65,51.81,31,31.97,44214,10
11,びわこ,2025/12/29,2,11:01,3,3370,坪内　実,59,大阪,54,B1,3.58,14.47,3.68,14.7,26,29.53,53,28.99,653 5,6
11,びわこ,2025/12/29,2,11:01,4,4082,濱崎　誠,46,大阪,52,B1,5.21,34.78,4.30,20.0,16,39.39,67,38.61,3 4453,8
11,びわこ,2025/12/29,2,11:01,5,4987,島倉　都,28,群馬,49,B1,4.07,14.46,5.63,37.5,31,30.13,29,34.84,624 41,7
11,びわこ,2025/12/29,2,11:01,6,4723,寺島吉彦,40,東京,50,B1,4.13,20.24,4.89,38.8,60,45.73,28,32.62,323 46,9
11,びわこ,2025/12/29,3,11:31,1,3612,馬袋義則,53,兵庫,53,A1,6.09,42.55,6.83,41.6,70,29.08,50,37.91,152242,11
11,びわこ,2025/12/29,3,11:31,2,5306,河内悠利,22,群馬,47,B1,2.59,5.26,1.89,5.5,68,25.97,18,29.80,6 546,7
11,びわこ,2025/12/29,3,11:31,3,4835,橋本　明,37,広島,54,B1,4.49,15.84,3.56,0.0,37,36.54,64,33.55,336 43,8
11,びわこ,2025/12/29,3,11:31,4,3282,池本輝明,58,広島,53,B1,4.49,20.83,4.88,12.5,28,40.49,45,38.71,4 1555,
11,びわこ,2025/12/29,3,11:31,5,4703,森永　隆,37,山口,51,A1,5.89,42.45,8.14,71.4,53,32.73,16,36.60,461421,10
11,びわこ,2025/12/29,3,11:31,6,5324,畑田希咲,22,兵庫,50,B2,2.15,5.88,0.00,0.0,45,35.26,36,24.83,6 616,7
11,びわこ,2025/12/29,4,12:00,1,3158,島川光男,60,広島,53,A2,5.69,38.98,7.05,56.1,34,43.81,73,36.67,1 2511,10
11,びわこ,2025/12/29,4,12:00,2,3340,池田雷太,60,東京,56,B1,4.06,21.25,0.00,0.0,48,20.69,32,35.63,4 542,8
11,びわこ,2025/12/29,4,12:00,3,4401,小林　泰,41,東京,54,A2,5.08,29.00,5.33,28.5,36,32.52,17,40.25,51166,11
11,びわこ,2025/12/29,4,12:00,4,3562,山下和彦,56,広島,53,A2,5.96,42.61,5.55,34.2,19,21.00,72,28.30,15453,9
11,びわこ,2025/12/29,4,12:00,5,5022,伊藤尚汰,31,福岡,50,B1,4.07,20.48,3.97,17.6,72,25.60,27,17.48,665 4,8
11,びわこ,2025/12/29,4,12:00,6,5120,山本稔太,24,愛知,56,B1,5.48,40.66,5.27,38.4,49,34.59,30,33.11,163 36,9
11,びわこ,2025/12/29,5,12:28,1,4790,柳内敬太,36,兵庫,52,A2,5.76,37.50,6.11,50.0,55,37.93,34,22.92,1 2113,11
11,びわこ,2025/12/29,5,12:28,2,3947,寺本昇平,49,群馬,49,B1,4.82,21.43,4.11,17.8,69,41.92,52,36.18,4 3326,10
11,びわこ,2025/12/29,5,12:28,3,4995,田邉亮蔵,34,東京,56,B1,4.64,25.47,4.50,33.3,40,27.91,60,41.83,543 63,9
11,びわこ,2025/12/29,5,12:28,4,4252,松下哲也,42,福岡,51,B1,4.46,23.00,4.48,25.9,33,39.16,68,39.33,4 4325,1
11,びわこ,2025/12/29,5,12:28,5,5194,大久保佑,24,埼玉,44,B1,4.81,32.95,3.27,4.8,47,31.40,39,31.54,646 4,9
11,びわこ,2025/12/29,5,12:28,6,4382,高山智至,41,滋賀,56,B1,4.32,20.34,4.07,15.8,14,36.77,62,31.54,3F3 4,
11,びわこ,2025/12/29,6,12:55,1,4420,津久井拓,38,群馬,53,A2,5.42,31.20,5.58,36.8,58,40.56,56,39.38,222144,10
11,びわこ,2025/12/29,6,12:55,2,3370,坪内　実,59,大阪,54,B1,3.58,14.47,3.68,14.7,26,29.53,53,28.99,653 5,2
11,びわこ,2025/12/29,6,12:55,3,4211,村田　敦,42,東京,61,B1,3.58,12.33,5.11,33.3,23,31.29,71,33.33,526 62,
11,びわこ,2025/12/29,6,12:55,4,5251,沼田七華,23,福井,54,B1,2.60,0.00,1.88,0.0,11,39.33,21,26.58,355 5,1
11,びわこ,2025/12/29,6,12:55,5,4544,松田大志,38,福岡,52,A1,7.99,70.59,7.27,63.6,61,31.37,15,40.37,213562,11
