会場コード,会場,日付,レース,締切時刻,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,M番,M2率,B番,B2率,今節成績,早見
15,丸亀,2025/09/25,1,15:22,1,3578,塩田雄一,52,香川,51,B1,4.55,28.13,4.38,22.2,61,33.33,38,38.78,,
15,丸亀,2025/09/25,1,15:22,2,3964,宮地博士,46,長崎,55,B1,4.24,20.75,5.80,40.0,53,37.50,63,28.26,,8
15,丸亀,2025/09/25,1,15:22,3,3508,久富政弘,54,佐賀,55,B1,4.78,28.32,4.67,33.3,55,28.57,51,25.58,,7
15,丸亀,2025/09/25,1,15:22,4,3616,中村　真,52,福岡,55,B1,5.30,33.64,5.14,30.5,33,10.00,39,26.09,,
15,丸亀,2025/09/25,1,15:22,5,3981,今坂晃広,48,静岡,53,B1,4.51,26.67,4.86,25.0,18,44.44,59,38.30,,10
15,丸亀,2025/09/25,1,15:22,6,3935,岩津徹郎,48,岡山,54,B1,4.72,22.94,4.81,29.1,37,15.79,36,36.73,,6
15,丸亀,2025/09/25,2,15:48,1,3921,川村正輝,50,福井,51,B1,4.69,21.43,3.75,25.0,32,40.00,6,17.07,,
15,丸亀,2025/09/25,2,15:48,2,3381,滝沢芳行,57,埼玉,53,B1,5.15,31.15,0.00,0.0,63,10.00,33,37.78,,11
15,丸亀,2025/09/25,2,15:48,3,3612,馬袋義則,52,兵庫,52,A1,6.24,44.22,0.00,0.0,65,20.00,16,46.67,,10
15,丸亀,2025/09/25,2,15:48,4,3406,中里英夫,57,群馬,53,A2,5.81,38.66,6.91,63.6,54,30.00,65,48.98,,9
15,丸亀,2025/09/25,2,15:48,5,3430,角浜　修,57,広島,54,B1,4.11,27.55,3.28,19.4,30,30.00,2,44.19,,8
15,丸亀,2025/09/25,2,15:48,6,3825,宮嵜隆太,52,福岡,61,B1,3.85,21.37,4.00,20.0,24,10.00,23,30.56,,7
15,丸亀,2025/09/25,3,16:19,1,3392,小森信雄,60,三重,52,B1,4.23,17.00,0.00,0.0,35,28.57,47,45.24,,8
