会場コード,会場,日付,レース,締切時刻,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,M番,M2率,B番,B2率,今節成績,早見
05,多摩川,2025/04/30,1,11:34,1,3863,海老澤泰,51,東京,58,B1,5.10,30.69,5.10,29.5,25,54.55,72,20.00,1 4636,
05,多摩川,2025/04/30,1,11:34,2,4421,森作広大,36,東京,57,B1,3.71,12.07,3.52,16.1,11,44.44,35,42.11,4 1425,8
05,多摩川,2025/04/30,1,11:34,3,4781,西舘果里,38,東京,51,B1,4.40,18.67,3.69,13.3,49,45.45,62,25.00,55244,
05,多摩川,2025/04/30,1,11:34,4,4286,平田さや,40,東京,48,A2,5.79,30.51,6.34,44.7,62,35.00,70,20.00,125 65,9
05,多摩川,2025/04/30,1,11:34,5,4641,磯村　匠,33,東京,50,B1,4.69,26.00,4.81,30.1,67,44.44,48,33.33,462 23,6
05,多摩川,2025/04/30,1,11:34,6,5314,中曽瑠華,24,東京,54,B2,1.93,0.00,1.36,0.0,41,65.00,24,26.32,5 666,
05,多摩川,2025/04/30,2,12:01,1,3517,高橋　勲,57,東京,57,B1,5.75,42.42,6.58,47.3,18,80.00,81,80.00,5 1553,8
05,多摩川,2025/04/30,2,12:01,2,4117,廣中智紗,44,東京,46,A2,6.13,37.38,5.66,34.0,54,50.00,28,41.18,3 3123,10
05,多摩川,2025/04/30,2,12:01,3,4245,高橋直哉,43,東京,54,B1,5.05,29.90,4.50,28.2,70,25.00,44,50.00,5 2614,7
05,多摩川,2025/04/30,2,12:01,4,5253,藤井太雅,22,東京,54,B1,4.04,18.45,2.45,7.6,69,22.22,47,42.86,5 565,
05,多摩川,2025/04/30,2,12:01,5,5201,村上宗太,22,東京,53,B1,5.23,38.71,4.08,23.7,30,63.16,57,22.22,221 42,11
05,多摩川,2025/04/30,2,12:01,6,4847,佐藤隆太,30,東京,53,A1,7.15,51.67,6.41,42.8,26,22.22,22,22.22,223 15,10
05,多摩川,2025/04/30,3,12:30,1,4560,庄司樹良,34,東京,54,B1,6.41,47.62,5.62,42.5,60,20.00,71,60.00,2 134,10
05,多摩川,2025/04/30,3,12:30,2,4825,倉持莉々,31,東京,47,B2,6.03,51.39,6.74,60.0,64,61.11,55,50.00,6 5123,11
05,多摩川,2025/04/30,3,12:30,3,4945,上村宏太,33,東京,53,B1,4.98,31.67,5.23,35.4,39,23.53,36,25.00,236 1,7
05,多摩川,2025/04/30,3,12:30,4,4077,品田直樹,46,東京,51,B1,4.56,26.32,4.64,20.6,68,72.22,56,42.11,354 1,8
05,多摩川,2025/04/30,3,12:30,5,4644,山田亮太,46,東京,52,A2,4.96,27.54,5.78,44.1,57,40.00,73,44.44,662 46,9
05,多摩川,2025/04/30,3,12:30,6,4266,長田頼宗,39,東京,54,A1,6.65,45.95,7.06,55.0,31,33.33,25,46.15,4 3351,10
05,多摩川,2025/04/30,4,12:59,1,4976,金山立樹,31,東京,54,B1,5.47,36.72,4.57,22.8,19,21.05,43,66.67,3 144,12
05,多摩川,2025/04/30,4,12:59,2,3569,増田　進,53,東京,53,B1,4.41,23.64,3.58,14.2,44,44.44,27,26.32,363 5,
05,多摩川,2025/04/30,4,12:59,3,4759,今泉友吾,35,東京,52,A1,6.67,48.41,6.78,53.3,47,27.27,46,47.06,13334,10
05,多摩川,2025/04/30,4,12:59,4,4297,山田哲也,42,東京,52,A1,6.81,53.47,7.74,62.0,66,30.00,26,33.33,1 3432,11
05,多摩川,2025/04/30,4,12:59,5,4440,萩原知哉,38,東京,55,B1,4.64,22.22,4.62,28.2,73,63.64,30,18.75,642 5,
05,多摩川,2025/04/30,4,12:59,6,4939,宮之原輝,27,東京,52,A1,6.86,52.94,7.24,58.6,63,60.00,34,50.00,252 31,10
05,多摩川,2025/04/30,5,13:32,1,5226,藤田俊祐,23,東京,53,A1,5.85,42.48,5.77,42.1,42,30.00,33,22.22,315612,11
05,多摩川,2025/04/30,5,13:32,2,4676,後藤隼之,37,東京,56,B1,5.39,33.63,5.45,30.1,24,44.44,29,44.44,62546,
05,多摩川,2025/04/30,5,13:32,3,4889,後藤盛也,36,東京,52,A2,5.14,35.85,5.40,30.0,53,37.50,32,30.00,1 5 41,9
05,多摩川,2025/04/30,5,13:32,4,3377,塚田修二,57,東京,57,B1,4.47,17.65,5.00,30.1,59,37.50,85,20.00,566 36,
05,多摩川,2025/04/30,5,13:32,5,4465,大西　賢,38,東京,54,B1,4.53,21.88,3.86,14.2,61,37.50,45,27.78,4 555,
05,多摩川,2025/04/30,5,13:32,6,4075,中野次郎,43,東京,55,A1,7.04,47.83,6.89,49.1,12,16.67,80,66.67,2 4252,12
05,多摩川,2025/04/30,6,14:07,1,4758,富樫麗加,35,東京,53,A2,5.23,25.71,6.18,44.7,72,31.58,69,63.64,1 1436,
05,多摩川,2025/04/30,6,14:07,2,4641,磯村　匠,33,東京,50,B1,4.69,26.00,4.81,30.1,67,44.44,48,33.33,462 23,1
05,多摩川,2025/04/30,6,14:07,3,4815,伏島祐介,34,東京,54,B1,5.03,30.68,4.20,20.4,17,25.00,59,37.50,216 24,11
05,多摩川,2025/04/30,6,14:07,4,4540,相原利章,37,東京,52,B1,5.52,34.83,5.93,44.5,50,22.22,65,46.67,54654,
05,多摩川,2025/04/30,6,14:07,5,4906,鈴木雅希,30,東京,54,B1,5.64,38.24,5.28,37.3,33,77.78,38,36.84,123 2,12
05,多摩川,2025/04/30,6,14:07,6,3590,濱野谷憲,51,東京,55,A2,6.72,45.69,7.42,52.7,36,55.56,42,55.56,311 41,11
05,多摩川,2025/04/30,7,14:40,1,4245,高橋直哉,43,東京,54,B1,5.05,29.90,4.50,28.2,70,25.00,44,50.00,5 2614,2
05,多摩川,2025/04/30,7,14:40,2,4880,澤崎雄哉,29,東京,53,B1,5.26,37.07,5.10,22.5,23,25.00,23,33.33,3 412,12
05,多摩川,2025/04/30,7,14:40,3,4791,黒澤めぐ,35,東京,48,A2,5.78,40.87,4.54,24.0,29,50.00,79,20.00,443 16,
05,多摩川,2025/04/30,7,14:40,4,4945,上村宏太,33,東京,53,B1,4.98,31.67,5.23,35.4,39,23.53,36,25.00,236 1,3
05,多摩川,2025/04/30,7,14:40,5,4891,寺島美里,35,東京,47,A2,5.36,34.40,5.47,33.3,22,47.06,58,22.22,5 6262,
05,多摩川,2025/04/30,7,14:40,6,5290,坂本一真,23,東京,55,B1,2.34,6.33,1.34,0.0,32,44.44,75,30.00,45F 6,
05,多摩川,2025/04/30,8,15:09,1,4114,深澤達徳,44,東京,53,A2,5.63,31.20,5.53,35.0,16,33.33,50,16.67,3 4243,
05,多摩川,2025/04/30,8,15:09,2,4077,品田直樹,46,東京,51,B1,4.56,26.32,4.64,20.6,68,72.22,56,42.11,354 1,3
05,多摩川,2025/04/30,8,15:09,3,3792,田中　豪,52,東京,54,A2,6.44,46.79,6.61,57.3,38,38.89,78,70.00,432215,12
05,多摩川,2025/04/30,8,15:09,4,3517,高橋　勲,57,東京,57,B1,5.75,42.42,6.58,47.3,18,80.00,81,80.00,5 1553,2
