会場コード,会場,日付,レース,締切時刻,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,M番,M2率,B番,B2率,今節成績,早見
14,鳴門,2025/09/13,1,10:52,1,3779,原田幸哉,49,長崎,53,A1,7.19,50.39,6.89,45.7,24,39.29,15,39.33,,9
14,鳴門,2025/09/13,1,10:52,2,5026,安河内健,30,佐賀,55,A1,6.34,46.02,6.97,48.3,67,31.87,12,28.74,,8
14,鳴門,2025/09/13,1,10:52,3,4061,萩原秀人,46,福井,54,A1,7.17,54.10,8.69,75.0,33,28.09,33,30.93,,7
14,鳴門,2025/09/13,1,10:52,4,4932,新開　航,29,福岡,52,A1,6.82,46.73,8.41,82.3,11,34.07,52,42.70,,6
14,鳴門,2025/09/13,1,10:52,5,5043,中村日向,26,香川,52,A1,7.16,57.36,7.74,57.1,39,40.96,59,36.96,,11
14,鳴門,2025/09/13,1,10:52,6,4688,永井彪也,32,東京,53,A1,7.10,52.38,9.00,88.8,82,32.93,16,36.78,,10
14,鳴門,2025/09/13,2,11:21,1,4362,土屋智則,40,群馬,53,A1,6.96,43.33,5.56,22.2,32,36.14,56,38.46,,7
14,鳴門,2025/09/13,2,11:21,2,4847,佐藤隆太,31,東京,53,A1,6.84,46.79,7.93,78.5,65,29.41,31,29.49,,8
14,鳴門,2025/09/13,2,11:21,3,4324,海野康志,37,山口,59,A1,6.94,54.17,6.70,48.9,50,32.14,78,42.70,,9
14,鳴門,2025/09/13,2,11:21,4,3304,烏野賢太,57,徳島,52,A1,5.81,39.82,6.09,42.6,71,32.14,10,42.70,,
14,鳴門,2025/09/13,2,11:21,5,4504,前田将太,37,福岡,55,A1,7.06,48.91,7.73,60.0,36,35.05,26,31.51,,10
14,鳴門,2025/09/13,2,11:21,6,4933,板橋侑我,29,静岡,54,A1,7.15,54.10,7.00,54.1,34,33.33,28,29.73,,11
14,鳴門,2025/09/13,3,11:50,1,3978,齊藤　仁,48,東京,52,A1,6.79,43.18,7.52,51.8,18,34.69,68,34.09,,
14,鳴門,2025/09/13,3,11:50,2,4188,久田敏之,44,群馬,52,A1,8.01,69.03,7.68,64.2,28,40.66,19,30.48,,9
14,鳴門,2025/09/13,3,11:50,3,4063,市橋卓士,46,徳島,53,A1,6.61,47.69,6.93,52.1,21,30.69,38,31.82,,
14,鳴門,2025/09/13,3,11:50,4,4391,松田祐季,39,福井,52,A1,6.90,52.46,6.55,27.2,16,34.44,60,34.48,,11
14,鳴門,2025/09/13,3,11:50,5,4019,笠原　亮,45,静岡,52,A1,7.26,54.29,8.53,82.3,72,48.19,72,34.78,,8
14,鳴門,2025/09/13,3,11:50,6,4444,桐生順平,38,埼玉,52,A1,7.69,51.38,7.56,22.2,22,34.74,18,37.93,,10
