会場コード,会場,日付,レース,締切時刻,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,M番,M2率,B番,B2率,今節成績,早見
01,桐生,2025/06/22,1,15:17,1,3947,寺本昇平,49,群馬,49,B1,4.71,21.50,5.12,30.0,72,23.08,46,39.13,546 3,9
01,桐生,2025/06/22,1,15:17,2,4694,高田　綾,40,福岡,44,B2,4.33,22.95,0.00,0.0,34,28.07,16,23.30,2 1661,9
01,桐生,2025/06/22,1,15:17,3,5167,小川竜太,25,埼玉,52,B1,4.51,25.30,0.00,0.0,44,29.00,50,35.48,656 5,6
01,桐生,2025/06/22,1,15:17,4,5333,山下智己,21,兵庫,51,B1,2.98,11.36,0.00,0.0,62,31.82,58,38.66,5 1466,7
01,桐生,2025/06/22,1,15:17,5,5258,仲本　舜,19,福岡,53,B1,3.71,16.85,0.00,0.0,48,24.18,49,32.47,666 4,8
01,桐生,2025/06/22,1,15:17,6,5035,櫻井　優,27,埼玉,52,B1,5.25,34.83,4.17,33.3,38,42.11,26,35.45,133 53,8
01,桐生,2025/06/22,2,15:40,1,4407,鹿島敏弘,39,群馬,58,B1,5.02,29.51,5.49,32.5,35,38.95,41,33.33,452 14,8
01,桐生,2025/06/22,2,15:40,2,4973,栗原直也,32,埼玉,52,B1,4.92,23.81,4.50,12.5,63,25.88,73,34.51,243 66,6
01,桐生,2025/06/22,2,15:40,3,5131,江藤敦宏,26,福岡,51,B1,3.71,9.23,2.29,0.0,45,47.37,39,21.30,3 2656,7
01,桐生,2025/06/22,2,15:40,4,5182,宮崎安奈,27,埼玉,47,B1,5.26,29.59,2.61,11.1,65,28.57,29,39.29,6 2553,
01,桐生,2025/06/22,2,15:40,5,5415,阿部未侑,19,東京,54,B2,1.06,0.00,0.00,0.0,21,22.58,66,17.82,6 666,6
01,桐生,2025/06/22,2,15:40,6,4114,深澤達徳,44,東京,53,A2,5.73,34.58,5.22,28.1,54,31.13,53,41.59,163 34,9
01,桐生,2025/06/22,3,16:06,1,4420,津久井拓,37,群馬,52,A2,5.64,39.84,5.75,42.9,43,19.70,65,33.33,3 635,8
