会場コード,会場,日付,レース,締切時刻,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,M番,M2率,B番,B2率,今節成績,早見
10,三国,2026/01/03,1,08:53,1,3635,石田政吾,55,福井,53,A2,5.03,33.62,5.71,40.6,24,39.29,40,34.85,1 4615,12
10,三国,2026/01/03,1,08:53,2,5247,大森　翼,23,兵庫,52,B1,4.18,20.21,3.30,12.3,48,29.21,29,31.02,6 363,8
10,三国,2026/01/03,1,08:53,3,5185,加藤優弥,26,福井,54,B1,4.99,24.18,4.60,22.9,66,36.51,70,32.28,116 45,11
10,三国,2026/01/03,1,08:53,4,4785,木幡純也,38,愛知,52,B1,4.41,18.68,3.96,8.3,38,42.56,42,32.67,225 56,7
10,三国,2026/01/03,1,08:53,5,4035,杉江浩明,47,愛知,52,B1,3.58,16.96,4.20,19.5,59,33.87,45,32.14,6 455,6
10,三国,2026/01/03,1,08:53,6,4405,南野利騰,40,福井,53,B1,4.13,14.61,4.34,21.4,63,34.74,37,38.07,3 264,8
10,三国,2026/01/03,2,09:19,1,4711,前出達吉,35,福井,51,A2,5.44,36.27,6.02,41.0,39,37.56,15,32.02,564 51,7
10,三国,2026/01/03,2,09:19,2,4436,渋谷明憲,39,大阪,53,A2,6.08,44.00,5.14,34.4,16,31.05,41,37.19,43132,10
10,三国,2026/01/03,2,09:19,3,3870,寺嶋　雄,50,福井,52,B1,4.32,21.90,4.65,24.3,67,34.72,34,31.16,554 65,8
10,三国,2026/01/03,2,09:19,4,5085,中村栄治,26,福井,51,B1,4.94,29.31,4.19,22.4,19,32.98,13,29.80,3 231,11
10,三国,2026/01/03,2,09:19,5,3922,菅沼佳昭,50,愛知,51,B1,3.93,20.51,3.00,6.6,33,35.47,48,32.35,6 134,9
10,三国,2026/01/03,2,09:19,6,5366,塩嶋泰空,24,福井,55,B2,1.09,0.00,1.06,0.0,57,31.82,57,27.27,5 66S,
10,三国,2026/01/03,3,09:45,1,4925,森　悠稀,33,兵庫,54,A2,5.83,33.58,6.52,59.2,61,32.84,68,33.67,142 44,10
10,三国,2026/01/03,3,09:45,2,4182,吉田和仁,42,滋賀,56,B1,4.69,23.16,3.20,10.0,31,41.54,54,41.71,516 33,9
10,三国,2026/01/03,3,09:45,3,4587,木田峰由,35,福井,55,A2,5.90,46.55,6.06,42.6,53,31.61,39,30.05,5 S422,
10,三国,2026/01/03,3,09:45,4,4520,高倉孝太,38,福井,51,B1,5.25,27.36,5.20,30.9,26,30.21,27,32.18,351 31,12
10,三国,2026/01/03,3,09:45,5,5282,中本大樹,22,福井,52,B1,3.66,15.69,2.84,9.7,50,33.17,38,38.50,3 554,8
10,三国,2026/01/03,3,09:45,6,4176,樋口喜彦,43,兵庫,55,B1,3.81,14.46,2.59,11.7,44,35.35,72,35.68,6 556,
10,三国,2026/01/03,4,10:11,1,4356,長岡良也,41,兵庫,51,A1,6.81,52.63,6.80,40.0,69,29.10,22,32.62,252 25,12
10,三国,2026/01/03,4,10:11,2,4003,表　憲一,48,福井,55,B1,5.15,31.18,5.45,32.3,27,30.15,26,40.51,441 53,11
10,三国,2026/01/03,4,10:11,3,3891,谷口健一,50,福井,56,B1,3.50,15.00,3.68,15.2,11,30.21,47,38.65,6 544,
10,三国,2026/01/03,4,10:11,4,4253,西川真人,42,滋賀,57,B1,4.07,15.74,4.22,17.3,29,34.11,44,37.31,663 31,8
10,三国,2026/01/03,4,10:11,5,3548,室田泰史,55,福井,55,A2,5.79,36.09,5.34,35.5,37,35.58,28,33.33,11321,10
10,三国,2026/01/03,4,10:11,6,5091,為本智也,25,福井,53,A2,5.64,35.71,5.91,40.4,21,38.14,71,41.15,1 1211,
10,三国,2026/01/03,5,10:39,1,5344,谷口　丞,22,滋賀,54,B1,3.02,7.32,1.96,4.0,22,40.20,60,35.00,3 666,
10,三国,2026/01/03,5,10:39,2,4133,高橋正男,45,兵庫,53,A2,6.13,43.28,5.82,29.4,41,37.24,69,35.44,223 23,12
10,三国,2026/01/03,5,10:39,3,4675,井手良太,38,大阪,52,B1,4.60,27.40,0.00,0.0,43,40.82,30,35.32,432 24,10
10,三国,2026/01/03,5,10:39,4,5114,小林孝彰,25,福井,53,A2,5.65,39.38,5.03,31.6,25,35.78,19,37.25,46146,9
10,三国,2026/01/03,5,10:39,5,4013,中島孝平,46,福井,53,A1,7.33,48.06,7.47,58.7,58,27.80,53,32.35,211412,11
10,三国,2026/01/03,5,10:39,6,4578,藤山雅弘,36,大阪,53,A2,6.34,49.52,5.06,50.0,46,37.31,43,33.50,31F54,
10,三国,2026/01/03,6,11:10,1,4469,土山卓也,38,福井,56,A2,5.51,35.00,5.98,36.7,15,38.78,17,28.49,6 4134,10
10,三国,2026/01/03,6,11:10,2,4035,杉江浩明,47,愛知,52,B1,3.58,16.96,4.20,19.5,59,33.87,45,32.14,6 455,1
10,三国,2026/01/03,6,11:10,3,3577,向所浩二,53,兵庫,60,B1,4.70,30.14,5.48,35.7,17,35.96,18,26.99,545 66,
10,三国,2026/01/03,6,11:10,4,4930,佐藤　悠,30,福井,54,A2,5.77,36.04,5.87,37.5,13,40.30,67,38.50,35611,12
10,三国,2026/01/03,6,11:10,5,4977,馬野　耀,31,大阪,57,A2,5.75,41.88,6.22,33.3,18,36.67,50,36.87,131 22,10
10,三国,2026/01/03,6,11:10,6,3833,中辻博訓,51,福井,55,A1,6.54,50.00,6.90,52.3,47,32.65,49,29.50,222212,11
10,三国,2026/01/03,7,11:41,1,4665,加藤啓太,42,愛知,52,B1,4.11,19.79,4.31,18.7,56,51.10,52,33.50,322 43,11
10,三国,2026/01/03,7,11:41,2,4514,上條嘉嗣,36,大阪,52,A1,6.71,51.15,6.40,50.0,45,34.00,62,36.36,S 3135,
10,三国,2026/01/03,7,11:41,3,4785,木幡純也,38,愛知,52,B1,4.41,18.68,3.96,8.3,38,42.56,42,32.67,225 56,1
10,三国,2026/01/03,7,11:41,4,4711,前出達吉,35,福井,51,A2,5.44,36.27,6.02,41.0,39,37.56,15,32.02,564 51,2
10,三国,2026/01/03,7,11:41,5,4210,松村康太,42,福井,55,A2,5.23,29.52,6.44,45.1,55,30.61,20,32.34,24314,
10,三国,2026/01/03,7,11:41,6,4061,萩原秀人,46,福井,55,A1,6.72,40.63,7.19,53.2,49,34.98,11,38.50,132 13,12
10,三国,2026/01/03,8,12:13,1,4405,南野利騰,40,福井,53,B1,4.13,14.61,4.34,21.4,63,34.74,37,38.07,3 264,1
10,三国,2026/01/03,8,12:13,2,5282,中本大樹,22,福井,52,B1,3.66,15.69,2.84,9.7,50,33.17,38,38.50,3 554,3
10,三国,2026/01/03,8,12:13,3,4253,西川真人,42,滋賀,57,B1,4.07,15.74,4.22,17.3,29,34.11,44,37.31,663 31,4
10,三国,2026/01/03,8,12:13,4,3870,寺嶋　雄,50,福井,52,B1,4.32,21.90,4.65,24.3,67,34.72,34,31.16,554 65,2
10,三国,2026/01/03,8,12:13,5,4339,平瀬城啓,41,福井,57,B1,4.10,17.39,4.44,26.9,62,35.38,51,37.13,5 556,
10,三国,2026/01/03,8,12:13,6,5247,大森　翼,23,兵庫,52,B1,4.18,20.21,3.30,12.3,48,29.21,29,31.02,6 363,1
10,三国,2026/01/03,9,12:46,1,5114,小林孝彰,25,福井,53,A2,5.65,39.38,5.03,31.6,25,35.78,19,37.25,46146,5
10,三国,2026/01/03,9,12:46,2,3922,菅沼佳昭,50,愛知,51,B1,3.93,20.51,3.00,6.6,33,35.47,48,32.35,6 134,2
10,三国,2026/01/03,9,12:46,3,3872,岡田憲行,49,大阪,54,A2,5.34,35.46,5.07,29.6,70,34.01,56,31.72,5 4335,
10,三国,2026/01/03,9,12:46,4,4934,佐々木翔,29,大阪,55,A1,5.93,42.19,6.98,58.0,54,32.85,23,33.33,2 3556,
10,三国,2026/01/03,9,12:46,5,4182,吉田和仁,42,滋賀,56,B1,4.69,23.16,3.20,10.0,31,41.54,58,22.99,516 33,3
10,三国,2026/01/03,9,12:46,6,4415,下出卓矢,39,福井,55,A1,5.95,36.51,6.51,47.6,40,38.34,55,35.47,262 2F,
10,三国,2026/01/03,10,13:17,1,3548,室田泰史,55,福井,55,A2,5.79,36.09,5.34,35.5,37,35.58,28,33.33,11321,4
10,三国,2026/01/03,10,13:17,2,4977,馬野　耀,31,大阪,57,A2,5.75,41.88,6.22,33.3,18,36.67,50,36.87,131 22,6
10,三国,2026/01/03,10,13:17,3,4436,渋谷明憲,39,大阪,53,A2,6.08,44.00,5.14,34.4,16,31.05,41,37.19,43132,2
10,三国,2026/01/03,10,13:17,4,4675,井手良太,38,大阪,52,B1,4.60,27.40,0.00,0.0,43,40.82,30,35.32,432 24,5
10,三国,2026/01/03,10,13:17,5,4925,森　悠稀,33,兵庫,54,A2,5.83,33.58,6.52,59.2,61,32.84,68,33.67,142 44,3
10,三国,2026/01/03,10,13:17,6,4469,土山卓也,38,福井,56,A2,5.51,35.00,5.98,36.7,15,38.78,17,28.49,6 4134,6
10,三国,2026/01/03,11,13:53,1,3833,中辻博訓,51,福井,55,A1,6.54,50.00,6.90,52.3,47,32.65,49,29.50,222212,6
10,三国,2026/01/03,11,13:53,2,4013,中島孝平,46,福井,53,A1,7.33,48.06,7.47,58.7,58,27.80,53,32.35,211412,5
10,三国,2026/01/03,11,13:53,3,5085,中村栄治,26,福井,51,B1,4.94,29.31,4.19,22.4,19,32.98,13,29.80,3 231,2
10,三国,2026/01/03,11,13:53,4,5185,加藤優弥,26,福井,54,B1,4.99,24.18,4.60,22.9,66,36.51,70,32.28,116 45,1
10,三国,2026/01/03,11,13:53,5,4003,表　憲一,48,福井,55,B1,5.15,31.18,5.45,32.3,27,30.15,26,40.51,441 53,4
10,三国,2026/01/03,11,13:53,6,4665,加藤啓太,42,愛知,52,B1,4.11,19.79,4.31,18.7,56,51.10,52,33.50,322 43,7
10,三国,2026/01/03,12,14:25,1,4061,萩原秀人,46,福井,55,A1,6.72,40.63,7.19,53.2,49,34.98,11,38.50,132 13,7
10,三国,2026/01/03,12,14:25,2,4930,佐藤　悠,30,福井,54,A2,5.77,36.04,5.87,37.5,13,40.30,67,38.50,35611,6
10,三国,2026/01/03,12,14:25,3,4520,高倉孝太,38,福井,51,B1,5.25,27.36,5.20,30.9,26,30.21,27,32.18,351 31,3
10,三国,2026/01/03,12,14:25,4,4133,高橋正男,45,兵庫,53,A2,6.13,43.28,5.82,29.4,41,37.24,69,35.44,223 23,5
10,三国,2026/01/03,12,14:25,5,4356,長岡良也,41,兵庫,51,A1,6.81,52.63,6.80,40.0,69,29.10,22,32.62,252 25,4
10,三国,2026/01/03,12,14:25,6,3635,石田政吾,55,福井,53,A2,5.03,33.62,5.71,40.6,24,39.29,40,34.85,1 4615,1
