会場コード,会場,日付,レース,締切時刻,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,M番,M2率,B番,B2率,今節成績,早見
21,芦屋,2025/12/01,1,08:51,1,5009,大賀龍之,28,福岡,55,A2,5.17,38.05,4.60,30.0,60,46.38,11,27.91,3 23,5
21,芦屋,2025/12/01,1,08:51,2,4666,日笠勝弘,42,大阪,52,B1,2.96,10.71,3.31,6.2,22,39.50,13,29.63,6 34,7
21,芦屋,2025/12/01,1,08:51,3,3350,藤本佳史,57,山口,56,B1,5.55,36.26,5.34,34.4,31,23.13,60,42.31,244,9
21,芦屋,2025/12/01,1,08:51,4,5273,山下拓巳,24,兵庫,52,B1,4.01,22.33,4.20,20.0,39,32.67,18,36.17,2 61,9
21,芦屋,2025/12/01,1,08:51,5,3935,岩津徹郎,48,岡山,55,B1,4.20,19.39,4.26,21.0,7,30.61,36,27.27,335,7
21,芦屋,2025/12/01,1,08:51,6,3948,大町利克,49,大阪,53,B1,3.97,21.43,4.50,16.6,28,46.51,54,38.96,523,
21,芦屋,2025/12/01,2,09:17,1,4117,廣中智紗,44,東京,46,A2,6.16,44.34,7.90,50.0,54,54.62,56,34.29,1343,
21,芦屋,2025/12/01,2,09:17,2,3474,松瀬弘美,55,静岡,46,B1,5.21,34.44,4.93,30.0,46,46.56,23,32.62,1 63,12
21,芦屋,2025/12/01,2,09:17,3,3932,池田浩美,49,静岡,51,B1,4.19,25.81,3.96,25.0,37,26.06,65,32.26,411,12
21,芦屋,2025/12/01,2,09:17,4,4773,中川りな,32,福岡,48,A2,5.60,37.60,5.87,35.1,48,32.14,24,32.87,351,8
21,芦屋,2025/12/01,2,09:17,5,4011,堀之内紀,46,岡山,45,B1,6.30,51.72,6.41,40.9,9,52.50,51,36.91,1 15,
21,芦屋,2025/12/01,2,09:17,6,5367,赤松咲香,23,徳島,50,B2,1.51,0.00,1.44,0.0,25,37.32,67,36.60,6 6,6
21,芦屋,2025/12/01,3,09:43,1,3265,今村暢孝,60,福岡,51,A1,6.22,45.92,6.15,48.1,6,34.46,15,23.31,1521,7
21,芦屋,2025/12/01,3,09:43,2,4041,小林基樹,46,山口,55,B1,4.29,22.22,3.88,12.5,2,33.33,61,36.55,653,
21,芦屋,2025/12/01,3,09:43,3,4653,小野達哉,39,大阪,52,A1,6.33,50.00,6.63,50.0,5,29.17,37,32.03,2612,9
21,芦屋,2025/12/01,3,09:43,4,4683,向井田直,35,広島,45,B1,3.96,21.82,4.67,26.6,17,46.88,25,34.06,1 1,11
