会場コード,会場,日付,レース,締切時刻,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,M番,M2率,B番,B2率,今節成績,早見
01,桐生,2025/12/30,1,15:20,1,5304,井田涼介,22,群馬,59,B2,1.72,4.62,1.38,2.2,19,0.00,30,31.58,5 456,6
01,桐生,2025/12/30,1,15:20,2,4956,齊藤大将,30,東京,56,B1,4.94,27.27,4.50,18.7,53,0.00,14,52.94,622 34,7
01,桐生,2025/12/30,1,15:20,3,4944,田代達也,34,東京,55,B1,4.26,19.32,4.22,29.6,52,0.00,66,16.67,5S2 2,12
01,桐生,2025/12/30,1,15:20,4,4666,日笠勝弘,42,大阪,52,B1,3.52,12.12,3.67,22.2,45,0.00,43,27.27,1 355,8
01,桐生,2025/12/30,1,15:20,5,5364,金子怜央,26,群馬,52,B2,1.62,1.54,1.44,0.0,37,0.00,65,29.41,4 2S4,7
01,桐生,2025/12/30,1,15:20,6,5433,米本圭佑,20,東京,51,B2,1.58,0.00,0.00,0.0,43,0.00,26,29.41,4 665,5
01,桐生,2025/12/30,2,15:46,1,3293,宮内由紀,60,東京,53,B1,4.12,18.60,5.00,30.0,27,0.00,56,47.62,336 41,11
01,桐生,2025/12/30,2,15:46,2,4906,鈴木雅希,30,東京,53,A2,5.38,35.77,4.57,17.1,40,0.00,15,52.94,3 1634,9
01,桐生,2025/12/30,2,15:46,3,4129,宇野博之,45,愛知,55,B1,3.93,17.81,0.00,0.0,49,0.00,18,0.00,4 644,12
01,桐生,2025/12/30,2,15:46,4,4818,伏見俊介,34,東京,57,B1,3.74,30.43,6.73,53.3,25,0.00,44,43.75,621 22,9
01,桐生,2025/12/30,2,15:46,5,4104,木下陽介,46,東京,58,B1,4.79,30.77,4.50,22.2,11,0.00,19,64.29,512 23,11
01,桐生,2025/12/30,2,15:46,6,5005,石田貴洋,29,埼玉,52,B1,5.62,31.17,4.95,24.1,38,0.00,45,23.53,221 24,10
01,桐生,2025/12/30,3,16:12,1,5262,鈴木章司,27,愛知,53,B1,4.54,23.91,2.13,6.2,51,0.00,62,18.75,243 62,
