会場コード,会場,日付,レース,締切時刻,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,M番,M2率,B番,B2率,今節成績,早見
08,常滑,2025/08/21,1,10:42,1,4123,細川裕子,43,愛知,47,A1,6.90,50.72,7.56,60.2,60,38.27,20,29.73,2532,11
08,常滑,2025/08/21,1,10:42,2,5264,登みひ果,25,兵庫,45,B1,4.16,23.81,2.50,7.1,62,26.25,62,28.57,5 25,
08,常滑,2025/08/21,1,10:42,3,4694,高田　綾,40,福岡,44,B1,4.76,25.33,4.00,28.5,29,35.36,59,30.00,1 56,9
08,常滑,2025/08/21,1,10:42,4,5347,井澤聖奈,21,愛知,46,B2,1.52,0.00,1.17,0.0,25,33.51,40,38.71,656,8
08,常滑,2025/08/21,1,10:42,5,5335,森　陽多,20,長崎,48,B1,2.65,9.73,1.50,0.0,36,34.43,70,56.25,565,6
08,常滑,2025/08/21,1,10:42,6,4997,濱崎寿里,32,埼玉,49,B2,3.75,18.18,2.19,0.0,33,38.92,27,31.58,S42,7
08,常滑,2025/08/21,2,11:10,1,5305,伊藤　栞,22,愛知,55,B2,1.87,3.45,1.42,0.0,5,37.17,19,36.67,5 25,
08,常滑,2025/08/21,2,11:10,2,4961,西橋奈未,29,福井,48,A1,7.08,50.00,7.31,54.2,20,31.87,53,37.84,1642,12
08,常滑,2025/08/21,2,11:10,3,4882,瀧川千依,29,広島,47,B1,4.55,23.29,4.14,28.5,50,31.55,11,35.71,636,10
08,常滑,2025/08/21,2,11:10,4,3528,笠野友紀,54,愛知,47,B1,3.86,13.79,3.76,18.1,58,32.79,45,25.00,334,9
08,常滑,2025/08/21,2,11:10,5,5416,龍田真白,19,三重,41,B2,1.16,0.00,0.00,0.0,44,32.82,61,21.74,6 56,6
08,常滑,2025/08/21,2,11:10,6,4183,宇野弥生,39,愛知,47,A2,6.28,50.77,5.80,39.8,38,30.51,74,25.00,114,8
08,常滑,2025/08/21,3,11:40,1,3845,中谷朋子,48,兵庫,45,A2,6.08,47.83,6.10,41.4,13,30.17,46,37.14,424,12
08,常滑,2025/08/21,3,11:40,2,5156,坂野さく,28,福井,47,B1,4.47,27.27,3.86,20.0,16,30.86,31,46.43,544,8
08,常滑,2025/08/21,3,11:40,3,4994,山本梨菜,27,佐賀,46,A2,6.28,45.10,6.15,45.0,4,35.83,63,33.33,4 31,9
