会場コード,会場,日付,レース,締切時刻,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,M番,M2率,B番,B2率,今節成績,早見
23,唐津,2025/04/22,1,08:35,1,3621,天野晶夫,51,愛知,58,A2,6.10,34.69,6.00,25.0,23,40.14,4,23.08,44351,9
23,唐津,2025/04/22,1,08:35,2,5109,川崎智稔,25,岡山,52,B1,5.38,35.56,3.46,11.5,63,22.86,37,28.00,3 3656,7
23,唐津,2025/04/22,1,08:35,3,4464,山下友貴,38,静岡,44,B1,4.96,28.00,6.91,54.5,33,42.57,26,25.00,634 66,10
23,唐津,2025/04/22,1,08:35,4,3701,大西隆洋,52,香川,57,B1,3.80,17.39,3.92,21.6,53,28.95,7,30.43,366 5,6
23,唐津,2025/04/22,1,08:35,5,4339,平瀬城啓,40,福井,56,B1,4.16,16.35,4.44,18.7,42,37.41,24,58.06,564 4,8
23,唐津,2025/04/22,1,08:35,6,4744,伊藤玲奈,32,福岡,46,B1,4.98,27.38,5.50,25.0,17,38.62,25,17.86,641 55,5
23,唐津,2025/04/22,2,09:01,1,3158,島川光男,60,広島,54,A1,5.55,40.20,6.52,53.3,14,18.18,30,29.63,33232,12
23,唐津,2025/04/22,2,09:01,2,3860,松本浩貴,51,埼玉,52,B1,4.17,19.77,4.50,25.0,21,32.30,15,12.00,451 3,8
23,唐津,2025/04/22,2,09:01,3,4383,竹田吉行,40,徳島,53,A2,5.37,34.71,0.00,0.0,52,22.09,44,34.62,2 5411,11
23,唐津,2025/04/22,2,09:01,4,3212,亀本勇樹,63,広島,59,B1,3.41,13.64,5.50,43.7,19,38.96,12,33.33,5 334,7
23,唐津,2025/04/22,2,09:01,5,5259,野田昇吾,31,埼玉,58,B1,2.76,5.05,4.22,22.2,30,23.23,9,11.54,5 641,9
23,唐津,2025/04/22,2,09:01,6,5335,森　陽多,20,長崎,47,B1,2.77,9.68,1.98,6.1,27,24.48,32,31.03,6 663,6
23,唐津,2025/04/22,3,09:27,1,4966,田川大貴,27,長崎,54,A2,5.58,35.05,5.84,38.1,28,27.56,13,51.72,6 1616,12
23,唐津,2025/04/22,3,09:27,2,3814,金子貴志,49,福井,50,B1,4.43,26.04,4.00,11.7,34,25.31,5,14.81,235 24,8
23,唐津,2025/04/22,3,09:27,3,5332,村松遥輝,21,静岡,56,B1,3.32,14.43,0.00,0.0,32,28.87,29,44.83,5 644,7
23,唐津,2025/04/22,3,09:27,4,5015,高橋竜矢,27,広島,54,A1,6.84,54.65,5.35,39.2,51,39.52,8,40.00,152 23,10
23,唐津,2025/04/22,3,09:27,5,5131,江藤敦宏,26,福岡,53,B1,3.55,11.90,2.13,0.0,58,37.80,33,29.63,6 653,9
23,唐津,2025/04/22,3,09:27,6,5155,内山七海,28,福岡,44,B2,3.86,16.92,3.70,20.0,45,21.60,6,33.33,6 5655,
23,唐津,2025/04/22,4,09:53,1,5276,大島隆乃,22,福岡,51,B1,5.30,35.19,3.81,16.2,13,23.74,3,25.00,345 2,8
23,唐津,2025/04/22,4,09:53,2,4515,藤田浩人,38,佐賀,54,A2,5.69,40.19,5.69,39.2,59,27.44,36,37.93,145636,
23,唐津,2025/04/22,4,09:53,3,3703,鳥飼　眞,51,福岡,51,A2,5.91,40.52,4.19,16.1,48,32.62,11,60.00,3 2326,12
23,唐津,2025/04/22,4,09:53,4,4300,加藤　綾,42,三重,51,B1,4.84,25.71,3.67,16.6,49,31.45,38,55.56,414 44,11
23,唐津,2025/04/22,4,09:53,5,4513,河野真也,35,福岡,52,A2,5.70,35.97,5.56,41.1,65,26.80,20,21.43,F 4 6,9
23,唐津,2025/04/22,4,09:53,6,5270,小玉啓太,24,佐賀,53,B1,3.06,7.69,2.48,6.4,36,30.34,39,46.67,5 4556,
23,唐津,2025/04/22,5,10:24,1,4961,西橋奈未,28,福井,47,A1,6.62,49.43,8.65,85.0,35,25.55,10,28.00,322 25,9
23,唐津,2025/04/22,5,10:24,2,5281,井上遥妃,22,徳島,46,B1,5.29,37.35,3.67,14.8,44,30.13,42,14.29,155 34,
23,唐津,2025/04/22,5,10:24,3,4106,坂井康嗣,45,佐賀,51,B1,4.01,20.73,4.95,34.9,37,21.94,17,36.36,6 3663,
23,唐津,2025/04/22,5,10:24,4,4744,伊藤玲奈,32,福岡,46,B1,4.98,27.38,5.50,25.0,17,38.62,25,17.86,641 55,1
23,唐津,2025/04/22,5,10:24,5,5124,上瀧絢也,29,佐賀,53,B1,4.31,23.08,3.73,17.5,67,45.28,47,27.78,2 4551,
23,唐津,2025/04/22,5,10:24,6,3538,菊池峰晴,57,群馬,52,B1,5.12,30.09,0.00,0.0,68,37.41,46,11.11,1 1643,11
23,唐津,2025/04/22,6,10:53,1,3701,大西隆洋,52,香川,57,B1,3.80,17.39,3.92,21.6,53,28.95,7,30.43,366 5,1
23,唐津,2025/04/22,6,10:53,2,3842,星野太郎,48,三重,53,A2,5.35,32.65,6.00,40.9,38,29.05,14,30.77,35242,12
23,唐津,2025/04/22,6,10:53,3,4288,永田啓二,40,福岡,53,A1,6.79,50.00,7.03,62.1,66,35.95,16,46.15,16213,10
23,唐津,2025/04/22,6,10:53,4,4116,川田正人,44,徳島,51,B1,5.32,34.34,4.62,19.0,22,40.00,41,28.00,111 21,
