会場コード,会場,日付,レース,締切時刻,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,M番,M2率,B番,B2率,今節成績,早見
02,戸田,2025/04/12,1,10:47,1,3539,金子順一,57,山口,53,B1,4.02,18.68,0.00,0.0,12,45.33,25,37.41,5 43,
02,戸田,2025/04/12,1,10:47,2,3748,小黒竜吾,49,埼玉,57,B1,3.93,11.43,4.80,27.7,45,36.49,68,38.36,543,6
02,戸田,2025/04/12,1,10:47,3,5322,根岸真優,23,埼玉,46,B2,1.47,1.33,1.63,3.9,59,26.81,40,31.25,656,5
02,戸田,2025/04/12,1,10:47,4,4697,國弘翔平,38,福岡,50,B1,4.13,18.75,6.63,50.0,10,36.88,36,31.25,623,9
02,戸田,2025/04/12,1,10:47,5,4592,小林孝弘,44,山口,52,B1,4.08,21.69,4.25,12.5,62,30.97,42,38.51,3 43,
02,戸田,2025/04/12,1,10:47,6,3564,桑原　啓,55,福岡,53,B1,4.93,31.58,6.04,45.8,60,27.20,11,24.03,254,7
02,戸田,2025/04/12,2,11:16,1,4740,齋藤達希,33,静岡,53,B1,4.03,18.18,2.17,0.0,30,33.56,24,36.73,422,12
02,戸田,2025/04/12,2,11:16,2,4264,長尾章平,40,山口,54,A1,6.84,55.73,7.13,47.8,46,31.54,21,31.72,1222,9
02,戸田,2025/04/12,2,11:16,3,3467,森　弘行,56,東京,54,B1,3.74,18.18,5.09,30.3,15,39.33,20,32.88,5 24,
02,戸田,2025/04/12,2,11:16,4,4489,岩川仁士,38,大阪,55,B1,5.07,29.67,5.63,40.6,9,34.55,34,34.93,155,11
02,戸田,2025/04/12,2,11:16,5,4258,関根彰人,41,埼玉,52,A2,5.41,30.16,5.20,23.4,44,37.27,16,35.46,546,10
02,戸田,2025/04/12,2,11:16,6,4765,野田部宏,34,福岡,51,B1,5.47,39.73,5.80,55.0,19,37.50,62,31.65,666,7
02,戸田,2025/04/12,3,11:45,1,3681,山谷　央,51,東京,51,B1,4.85,19.23,5.70,28.0,63,37.18,41,39.04,552,7
02,戸田,2025/04/12,3,11:45,2,3945,橋口真樹,49,愛知,52,B1,4.46,22.35,2.88,0.0,51,27.01,60,38.00,664,8
02,戸田,2025/04/12,3,11:45,3,3473,石川真二,54,福岡,53,A1,6.97,57.05,6.90,55.1,17,22.14,63,41.50,2422,10
02,戸田,2025/04/12,3,11:45,4,3161,古場輝義,65,大阪,53,A2,5.53,34.19,5.41,33.3,16,36.20,22,29.37,3 51,9
02,戸田,2025/04/12,3,11:45,5,4042,丸岡正典,45,大阪,52,A2,7.09,52.89,7.02,50.0,39,35.16,17,38.30,3115,11
02,戸田,2025/04/12,3,11:45,6,3776,横井健太,49,愛知,58,B1,4.17,17.05,4.14,35.7,65,33.33,56,31.03,4 64,
02,戸田,2025/04/12,4,12:14,1,4035,杉江浩明,46,愛知,52,B1,3.36,19.27,3.86,25.0,49,33.99,74,23.45,6 45,
