会場コード,会場,日付,レース,締切時刻,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,M番,M2率,B番,B2率,今節成績,早見
21,芦屋,2025/08/18,1,08:32,1,4193,郷原章平,43,福岡,51,A2,5.77,45.83,5.63,35.1,35,29.17,38,29.23,5265,10
21,芦屋,2025/08/18,1,08:32,2,3741,松尾基成,51,福岡,57,B1,3.46,14.61,3.99,14.7,42,34.72,22,34.38,653,6
21,芦屋,2025/08/18,1,08:32,3,5276,大島隆乃,23,福岡,51,B1,5.53,36.70,2.96,11.5,5,39.06,49,39.73,344,9
21,芦屋,2025/08/18,1,08:32,4,4957,竹之内極,30,福岡,53,B1,5.43,32.08,4.07,25.9,8,36.21,35,42.03,624,8
21,芦屋,2025/08/18,1,08:32,5,5328,井上慧人,21,福岡,54,B1,3.22,9.20,2.77,8.5,26,36.17,16,46.91,452,7
21,芦屋,2025/08/18,1,08:32,6,3352,小川晃司,57,福岡,50,B1,4.39,16.67,4.45,17.5,43,45.83,69,32.26,5 23,
21,芦屋,2025/08/18,2,08:58,1,4640,山ノ内雅,34,福岡,51,A2,5.86,40.77,6.05,41.8,28,51.61,30,32.20,2553,
21,芦屋,2025/08/18,2,08:58,2,5209,小野京平,27,福岡,57,B2,2.06,0.00,2.46,2.5,59,35.71,44,44.93,562,6
21,芦屋,2025/08/18,2,08:58,3,5330,安河内鈴,21,福岡,51,B1,5.27,35.34,4.81,26.0,9,55.77,67,40.00,143,7
21,芦屋,2025/08/18,2,08:58,4,4477,篠崎仁志,37,福岡,56,A1,6.76,45.95,6.42,38.6,55,26.39,54,44.59,1431,12
21,芦屋,2025/08/18,2,08:58,5,4367,山口修路,39,福岡,52,B1,4.81,27.47,5.15,28.2,41,33.78,25,40.54,434,11
21,芦屋,2025/08/18,2,08:58,6,4474,渡辺　崇,37,福岡,57,B1,5.29,36.05,5.36,33.7,39,38.03,14,46.03,442,8
21,芦屋,2025/08/18,3,09:24,1,5028,原田才一,28,福岡,51,A1,6.79,50.00,6.65,50.9,22,38.00,61,26.98,1 44,8
21,芦屋,2025/08/18,3,09:24,2,4094,中島真二,44,福岡,53,B1,4.40,21.43,4.57,21.5,60,49.28,40,40.63,324,10
21,芦屋,2025/08/18,3,09:24,3,4551,三川昂暁,36,福岡,54,A2,5.46,31.82,5.49,38.1,16,39.39,23,33.33,265,12
21,芦屋,2025/08/18,3,09:24,4,3804,中渡修作,51,福岡,52,B1,3.87,16.28,4.65,31.6,2,28.99,33,28.17,656,7
21,芦屋,2025/08/18,3,09:24,5,4831,羽野直也,30,福岡,56,A1,6.95,44.44,7.30,56.9,24,43.33,46,35.19,2516,9
21,芦屋,2025/08/18,3,09:24,6,3825,宮嵜隆太,52,福岡,60,B1,3.88,22.52,4.14,25.0,30,36.76,32,38.33,6 66,
21,芦屋,2025/08/18,4,09:50,1,4136,江夏　満,45,福岡,53,A1,6.54,46.79,6.79,49.5,46,39.73,65,28.33,1 24,11
21,芦屋,2025/08/18,4,09:50,2,5219,森口和紀,24,福岡,53,B2,4.52,25.93,2.75,6.7,37,33.33,29,31.67,265,9
21,芦屋,2025/08/18,4,09:50,3,3662,大庭元明,55,福岡,57,A2,4.97,32.73,5.81,41.6,25,31.34,27,31.03,2 42,8
