日付,会場,レース番号,枠番,選手名,級別,モーター2連率,進入コース,印,オリジナル1着率,イン逃げ2着率,3着指数,3連対率,平均ST,平均ST順位,展示タイム,展示偏差値,FLY数,FLY影響,出遅れ数,データ不足,決まり手傾向,今節成績,会場別信頼度,3連対指数,3連対補正比,逃げ%,差し%,まくり%,まくり差し%,抜き%,差され%,まくられ%,まくり差され%,イン逃げ評価,相性評価,機力評価,S安定評価,展開評価,相性生スコア,安定性生スコア,展開生スコア,逃げ合成スコア,レースランク,レーススコア,見送り推奨,戦略,会場1C勝率,ヒモ荒れ,両立て判定,飛びタイプ,飛びスコア,3択verdict,脅威合計,1号艇脆弱性,最大脅威艇,買い目,買い目_全,買い目_確率,買い目_シナリオ,点数,点数_全,1号艇1着確率,見送りフラグ,見送り理由,シナリオ種別,展開パターン
2026-04-01,戸田,7,6,戸田海咲,B2,18.87,6,,1.066,0.5,15,1.5,0.1995,4.6136,,,0,低,45,0,-,5 6666,0,24.8,0.5536,,,,,,,,,,,E,,,0.3497,0.4965,,0.2387,D,33,1,大荒れ。見送り推奨,0.4261,"{'is_target': False, 'verdict': '対象外', 'max_combo_prob': None, 'est_top_odds': None, 'circle_concentration': None, 'eligible_count': 0, 'bet_adj': 0, 'reason': '1号艇rel_win1 < 45%: 通常判定に委ねる', 'tenji_trigger': ''}",,,40,両建て推奨,16.1,35.6,4,,,,,,,,,,,
2026-04-01,戸田,8,1,古賀智之,A2,41.82,1,◎,33.071,,0,80,0.1562,3.3125,,,0,低,119,0,逃0%,23263,0,65.3,1.0229,0.4375,,,,,0.05,0.4,0.125,○,,A,,,,0.5905,,0.4173,D,27,1,大荒れ。見送り推奨,0.4261,"{'is_target': False, 'verdict': '対象外', 'max_combo_prob': None, 'est_top_odds': None, 'circle_concentration': None, 'eligible_count': 0, 'bet_adj': 0, 'reason': '1号艇rel_win1 < 45%: 通常判定に委ねる', 'tenji_trigger': ''}",,,37.1,両建て推奨,23.34,35.4,3,1-4-3|4-1-3|1-4-6|1-3-4|1-3-6,5-1-3|2-1-3|2-3-1|5-1-6|5-3-1|5-1-2|6-1-3|1-4-3|4-1-3|1-4-6|1-3-4|1-3-6,1-4-3:6.09%|4-1-3:5.1%|1-4-6:4.98%|1-3-4:4.37%|1-3-6:3.53%,1-4-3:A|4-1-3:B_sc|1-4-6:A|1-3-4:A|1-3-6:A,5,12,0.454,1,[!]見送り推奨（主役決まり手「まくり」― 逃げ劣勢レースで的中実績なし）,荒れ広め,D
2026-04-01,戸田,8,2,角浜　修,B1,37.58,2,,12.7419,9.7,59,36.5,0.1759,3.9257,,,0,低,134,0,差0% ま0%,5 6 45,0,38.8,0.6426,0,0.0909,0.0303,0,0,0.0833,0.15,0.15,,,C,△,,0.1212,0.6255,,0.4173,D,27,1,大荒れ。見送り推奨,0.4261,"{'is_target': False, 'verdict': '対象外', 'max_combo_prob': None, 'est_top_odds': None, 'circle_concentration': None, 'eligible_count': 0, 'bet_adj': 0, 'reason': '1号艇rel_win1 < 45%: 通常判定に委ねる', 'tenji_trigger': ''}",,,37.1,両建て推奨,23.34,35.4,3,,,,,,,,,,,
2026-04-01,戸田,8,3,丸岡正典,A2,23.77,3,△,26.9956,23.1,100,78,0.1678,3.2195,,,0,低,100,0,差ま1%,36245,0,86.7,1.2156,0,0,0.0476,0.1905,0,0.0118,0.3042,0.1681,,,E,◎,,0.2664,0.667,,0.4173,D,27,1,大荒れ。見送り推奨,0.4261,"{'is_target': False, 'verdict': '対象外', 'max_combo_prob': None, 'est_top_odds': None, 'circle_concentration': None, 'eligible_count': 0, 'bet_adj': 0, 'reason': '1号艇rel_win1 < 45%: 通常判定に委ねる', 'tenji_trigger': ''}",,,37.1,両建て推奨,23.34,35.4,3,,,,,,,,,,,
2026-04-01,戸田,8,4,中村有裕,A2,37.24,4,○,16.7185,42,64,67.7,0.1465,2.9615,,,0,低,76,0,ま0% 差ま0%,6 1342,0,38.8,0.7828,0,0.0417,0.125,0.0417,0,0.08,0.0267,0.1733,,,C,△,◎,0.3428,0.63,0.3639,0.4173,D,27,1,大荒れ。見送り推奨,0.4261,"{'is_target': False, 'verdict': '対象外', 'max_combo_prob': None, 'est_top_odds': None, 'circle_concentration': None, 'eligible_count': 0, 'bet_adj': 0, 'reason': '1号艇rel_win1 < 45%: 通常判定に委ねる', 'tenji_trigger': ''}",,,37.1,両建て推奨,23.34,35.4,3,,,,,,,,,,,
2026-04-01,戸田,8,5,石原凪紗,B2,40.14,5,▲,3.1023,9.3,35,9.7,0.1565,3.6129,,,0,低,62,0,-,5 442,0,21.3,0.5629,,,,,,0.2643,0.0571,0.0571,,,B,,,0.3095,0.537,,0.4173,D,27,1,大荒れ。見送り推奨,0.4261,"{'is_target': False, 'verdict': '対象外', 'max_combo_prob': None, 'est_top_odds': None, 'circle_concentration': None, 'eligible_count': 0, 'bet_adj': 0, 'reason': '1号艇rel_win1 < 45%: 通常判定に委ねる', 'tenji_trigger': ''}",,,37.1,両建て推奨,23.34,35.4,3,,,,,,,,,,,
2026-04-01,戸田,8,6,佐藤隆太,A1,29.55,6,,7.3706,16,85,54.3,0.1586,3.6429,,,0,低,32,0,-,531 11,0,21.3,2.195,,,,,,0.0833,0.0833,0,,,D,○,,0.3024,0.6665,,0.4173,D,27,1,大荒れ。見送り推奨,0.4261,"{'is_target': False, 'verdict': '対象外', 'max_combo_prob': None, 'est_top_odds': None, 'circle_concentration': None, 'eligible_count': 0, 'bet_adj': 0, 'reason': '1号艇rel_win1 < 45%: 通常判定に委ねる', 'tenji_trigger': ''}",,,37.1,両建て推奨,23.34,35.4,3,,,,,,,,,,,
2026-04-01,戸田,9,1,三角哲男,A2,32.58,1,◎,36.1997,,0,95.5,0.1348,2.9104,,,0,低,78,0,逃1%,145 15,0,73.2,1.3128,0.5938,,,,,0.0375,0.1958,0.0125,◎,,C,○,,,0.632,,0.5153,D,33,1,大荒れ。見送り推奨,0.4261,"{'is_target': False, 'verdict': '対象外', 'max_combo_prob': None, 'est_top_odds': None, 'circle_concentration': None, 'eligible_count': 0, 'bet_adj': 0, 'reason': '1号艇rel_win1 < 45%: 通常判定に委ねる', 'tenji_trigger': ''}",,,34.3,両建て推奨,23.68,27.1,4,,,,,0,0,0.5575,0,,主役軸流し,B
2026-04-01,戸田,9,2,堤　啓輔,B1,35.46,2,▲,14.4937,27.9,85,59.7,0.1672,3.5,,,0,低,112,0,差0% ま0%,2 265,0,32.4,0.979,0,0.087,0.0435,0,0,0.1867,0.1867,0.2089,,,B,△,,0.0731,0.616,,0.5153,D,33,1,大荒れ。見送り推奨,0.4261,"{'is_target': False, 'verdict': '対象外', 'max_combo_prob': None, 'est_top_odds': None, 'circle_concentration': None, 'eligible_count': 0, 'bet_adj': 0, 'reason': '1号艇rel_win1 < 45%: 通常判定に委ねる', 'tenji_trigger': ''}",,,34.3,両建て推奨,23.68,27.1,4,,,,,,,,,,,
2026-04-01,戸田,9,3,村松修二,A2,30.41,3,△,18.2107,37,60,74.5,0.1398,2.7979,,,0,低,81,0,ま0%,6 3454,0,45.7,1.47,0,0,0.0588,0,0,0.0308,0.0308,0.3341,,,C,,,0.2824,0.596,,0.5153,D,33,1,大荒れ。見送り推奨,0.4261,"{'is_target': False, 'verdict': '対象外', 'max_combo_prob': None, 'est_top_odds': None, 'circle_concentration': None, 'eligible_count': 0, 'bet_adj': 0, 'reason': '1号艇rel_win1 < 45%: 通常判定に委ねる', 'tenji_trigger': ''}",,,34.3,両建て推奨,23.68,27.1,4,,,,,,,,,,,
