日付,会場,レース番号,枠番,選手名,級別,モーター2連率,進入コース,印,オリジナル1着率,イン逃げ2着率,3着指数,3連対率,平均ST,平均ST順位,展示タイム,展示偏差値,FLY数,FLY影響,出遅れ数,データ不足,決まり手傾向,今節成績,会場別信頼度,3連対指数,3連対補正比,逃げ%,差し%,まくり%,まくり差し%,抜き%,差され%,まくられ%,まくり差され%,イン逃げ評価,相性評価,機力評価,S安定評価,展開評価,相性生スコア,安定性生スコア,展開生スコア,逃げ合成スコア,レースランク,レーススコア,見送り推奨,戦略,会場1C勝率,ヒモ荒れ,両立て判定,飛びタイプ,飛びスコア,3択verdict,脅威合計,1号艇脆弱性,最大脅威艇,買い目,買い目_全,買い目_確率,買い目_シナリオ,点数,点数_全,1号艇1着確率,見送りフラグ,見送り理由,シナリオ種別,展開パターン
2025-08-07,浜名湖,6,3,高憧四季,A1,42.25,3,▲,19.753,21.9,94,64.7,0.1526,2.75,,,0,低,59,0,-,24,0,59,1.0154,0,0,0.1429,0.1429,0,0,0.0769,0.0769,,,C,△,,0.1691,0.62,,0.6181,A,60,0,◎-○軸 3着3〜4艇流し（10〜15点）,0.5207,"{'is_target': False, 'verdict': '対象外', 'max_combo_prob': None, 'est_top_odds': None, 'circle_concentration': None, 'eligible_count': 0, 'bet_adj': 0, 'reason': '1号艇rel_win1 < 45%: 通常判定に委ねる', 'tenji_trigger': ''}",,,30.7,両建て推奨,24.56,25.1,2,,,,,,,,,,,
2025-08-07,浜名湖,6,4,清埜翔子,A2,50.67,4,△,8.9496,17.7,100,50,0.168,3.4833,,,0,低,56,0,-,3,0,64.6,1.1055,,,,,,0.1421,0.1421,0.2263,,,B,○,,0.1336,0.6365,,0.6181,A,60,0,◎-○軸 3着3〜4艇流し（10〜15点）,0.5207,"{'is_target': False, 'verdict': '対象外', 'max_combo_prob': None, 'est_top_odds': None, 'circle_concentration': None, 'eligible_count': 0, 'bet_adj': 0, 'reason': '1号艇rel_win1 < 45%: 通常判定に委ねる', 'tenji_trigger': ''}",,,30.7,両建て推奨,24.56,25.1,2,,,,,,,,,,,
2025-08-07,浜名湖,6,5,深川麻奈,A2,38.24,5,,4.5081,19.8,62,28.1,0.1675,3.625,,,0,低,80,0,-,1,0,25.1,0.7829,,,,,,0.025,0.27,0.145,,,D,,,0.1662,0.582,,0.6181,A,60,0,◎-○軸 3着3〜4艇流し（10〜15点）,0.5207,"{'is_target': False, 'verdict': '対象外', 'max_combo_prob': None, 'est_top_odds': None, 'circle_concentration': None, 'eligible_count': 0, 'bet_adj': 0, 'reason': '1号艇rel_win1 < 45%: 通常判定に委ねる', 'tenji_trigger': ''}",,,30.7,両建て推奨,24.56,25.1,2,,,,,,,,,,,
2025-08-07,浜名湖,6,6,遠藤エミ,A1,50.00,6,,5.0969,6.5,67,64.7,0.1647,3.7059,,,0,低,24,0,差ま0%,6,0,35.1,2.9792,0,0,0,0.2,0,0.1429,0.1429,0.1429,,,B,◎,,0.1871,0.649,,0.6181,A,60,0,◎-○軸 3着3〜4艇流し（10〜15点）,0.5207,"{'is_target': False, 'verdict': '対象外', 'max_combo_prob': None, 'est_top_odds': None, 'circle_concentration': None, 'eligible_count': 0, 'bet_adj': 0, 'reason': '1号艇rel_win1 < 45%: 通常判定に委ねる', 'tenji_trigger': ''}",,,30.7,両建て推奨,24.56,25.1,2,,,,,,,,,,,
2025-08-07,浜名湖,7,1,藤堂里香,A2,33.33,1,◎,41.5724,,0,89.3,0.1607,3.1964,,,0,低,52,0,逃1%,S,0,68.5,1.1288,0.6,,,,,0.2,0.2,0,○,,C,,,,0.564,,0.4257,B,50,0,◎○△フォーメーション（15〜20点）,0.5207,"{'is_target': False, 'verdict': '対象外', 'max_combo_prob': None, 'est_top_odds': None, 'circle_concentration': None, 'eligible_count': 0, 'bet_adj': 0, 'reason': '1号艇rel_win1 < 45%: 通常判定に委ねる', 'tenji_trigger': ''}",,,35,両建て推奨,28.58,33.9,2,,,,,0,0,0.5548,0,,主役軸流し,B
2025-08-07,浜名湖,7,2,向井美鈴,A2,32.86,2,△,15.2943,37.6,80,64.3,0.1709,3.4643,,,0,低,136,0,ま0% 抜0%,1,0,39,1.1255,0,0,0.12,0,0.04,0.264,0.048,0.116,,,C,,,0.2153,0.604,,0.4257,B,50,0,◎○△フォーメーション（15〜20点）,0.5207,"{'is_target': False, 'verdict': '対象外', 'max_combo_prob': None, 'est_top_odds': None, 'circle_concentration': None, 'eligible_count': 0, 'bet_adj': 0, 'reason': '1号艇rel_win1 < 45%: 通常判定に委ねる', 'tenji_trigger': ''}",,,35,両建て推奨,28.58,33.9,2,,,,,,,,,,,
2025-08-07,浜名湖,7,3,浜田亜理,A1,31.51,3,○,14.8234,23,78,60,0.1473,2.7333,,,0,低,41,0,ま0%,5,0,32.6,1.1729,0,0,0.3333,0,0,0.2857,0,0.1429,,◎,D,△,,0.4287,0.6285,,0.4257,B,50,0,◎○△フォーメーション（15〜20点）,0.5207,"{'is_target': False, 'verdict': '対象外', 'max_combo_prob': None, 'est_top_odds': None, 'circle_concentration': None, 'eligible_count': 0, 'bet_adj': 0, 'reason': '1号艇rel_win1 < 45%: 通常判定に委ねる', 'tenji_trigger': ''}",,,35,両建て推奨,28.58,33.9,2,,,,,,,,,,,
2025-08-07,浜名湖,7,4,中川りな,A2,30.77,4,,10.7437,16.6,100,55.6,0.1511,2.8056,,,0,低,61,0,ま0%,4,0,39.3,1.2538,0,0,0.1111,0,0,0,0.1429,0.0714,,,D,△,,0.3366,0.6205,,0.4257,B,50,0,◎○△フォーメーション（15〜20点）,0.5207,"{'is_target': False, 'verdict': '対象外', 'max_combo_prob': None, 'est_top_odds': None, 'circle_concentration': None, 'eligible_count': 0, 'bet_adj': 0, 'reason': '1号艇rel_win1 < 45%: 通常判定に委ねる', 'tenji_trigger': ''}",,,35,両建て推奨,28.58,33.9,2,,,,,,,,,,,
2025-08-07,浜名湖,7,5,平山智加,A1,49.44,5,▲,16.2436,20.5,79,66.7,0.19,3.2778,,,0,低,46,0,差ま0% 抜0%,11,0,100,1.9893,0,0,0,0.1429,0.1429,0,0.1818,0.1818,,,A,◎,,0.213,0.651,,0.4257,B,50,0,◎○△フォーメーション（15〜20点）,0.5207,"{'is_target': False, 'verdict': '対象外', 'max_combo_prob': None, 'est_top_odds': None, 'circle_concentration': None, 'eligible_count': 0, 'bet_adj': 0, 'reason': '1号艇rel_win1 < 45%: 通常判定に委ねる', 'tenji_trigger': ''}",,,35,両建て推奨,28.58,33.9,2,,,,,,,,,,,
2025-08-07,浜名湖,7,6,今井美亜,A2,30.88,6,,1.3227,2.2,27,7.7,0.1515,3.9615,,,0,低,28,1,-,2,0,24.5,0.9217,,,,,,0,0.1429,0.1429,,,D,○,,0.3398,0.629,,0.4257,B,50,0,◎○△フォーメーション（15〜20点）,0.5207,"{'is_target': False, 'verdict': '対象外', 'max_combo_prob': None, 'est_top_odds': None, 'circle_concentration': None, 'eligible_count': 0, 'bet_adj': 0, 'reason': '1号艇rel_win1 < 45%: 通常判定に委ねる', 'tenji_trigger': ''}",,,35,両建て推奨,28.58,33.9,2,,,,,,,,,,,
2025-08-07,浜名湖,8,1,細川裕子,A1,25.71,1,◎,52.716,,0,96.4,0.1732,3.6786,,,0,低,59,0,-,22,0,66.7,1.0201,0.8333,,,,,0,0,0.0833,◎,,E,△,,,0.6235,,0.498,A,69,0,◎-○軸 3着3〜4艇流し（10〜15点）,0.5207,"{'is_target': True, 'verdict': '参加推奨', 'max_combo_prob': 0.0547, 'est_top_odds': 24.4, 'circle_concentration': 60.1, 'eligible_count': 8, 'bet_adj': 2, 'reason': 'rel_win1=52.7%（本命度） / 最有力組み合わせ確率: 0.055（推定実オッズ?24倍） / 2着集中度: 上位2艇 60.1%（補正+0.00） / 総合判定確率: 0.055 / → ヒモ分散。1号艇1着固定で広めのヒモ流し推奨（買い目+2点）', 'tenji_trigger': '展示確認: ヒモ分散レース。1号艇伸び確認後、広めのヒモ流しを採用。穴ヒモ（5・6号艇）を積極的に含める。'}",,,29.6,逃げ狙い,23.49,23,3,,,,,0,0,0.6813,0,,逃げ軸流し,A
2025-08-07,浜名湖,8,2,大豆生蒼,A2,33.78,2,,9.927,29.8,82,,,,,,0,低,0,1,-,6,0,,,,,,,,,,,,△,C,◎,,0.3275,0.75,,0.498,A,69,0,◎-○軸 3着3〜4艇流し（10〜15点）,0.5207,"{'is_target': True, 'verdict': '参加推奨', 'max_combo_prob': 0.0547, 'est_top_odds': 24.4, 'circle_concentration': 60.1, 'eligible_count': 8, 'bet_adj': 2, 'reason': 'rel_win1=52.7%（本命度） / 最有力組み合わせ確率: 0.055（推定実オッズ?24倍） / 2着集中度: 上位2艇 60.1%（補正+0.00） / 総合判定確率: 0.055 / → ヒモ分散。1号艇1着固定で広めのヒモ流し推奨（買い目+2点）', 'tenji_trigger': '展示確認: ヒモ分散レース。1号艇伸び確認後、広めのヒモ流しを採用。穴ヒモ（5・6号艇）を積極的に含める。'}",,,29.6,逃げ狙い,23.49,23,3,,,,,,,,,,,
2025-08-07,浜名湖,8,3,高田ひか,A2,26.32,3,△,19.01,30.3,69,63,0.1678,3.7778,,,0,低,99,0,ま0% 差ま0% 抜0%,1,0,66.5,1.3512,0,0,0.2143,0.0714,0.0714,0.016,0.114,0.066,,○,D,,,0.3541,0.589,,0.498,A,69,0,◎-○軸 3着3〜4艇流し（10〜15点）,0.5207,"{'is_target': True, 'verdict': '参加推奨', 'max_combo_prob': 0.0547, 'est_top_odds': 24.4, 'circle_concentration': 60.1, 'eligible_count': 8, 'bet_adj': 2, 'reason': 'rel_win1=52.7%（本命度） / 最有力組み合わせ確率: 0.055（推定実オッズ?24倍） / 2着集中度: 上位2艇 60.1%（補正+0.00） / 総合判定確率: 0.055 / → ヒモ分散。1号艇1着固定で広めのヒモ流し推奨（買い目+2点）', 'tenji_trigger': '展示確認: ヒモ分散レース。1号艇伸び確認後、広めのヒモ流しを採用。穴ヒモ（5・6号艇）を積極的に含める。'}",,,29.6,逃げ狙い,23.49,23,3,,,,,,,,,,,
