日付,会場,レース番号,枠番,選手名,級別,モーター2連率,進入コース,印,オリジナル1着率,イン逃げ2着率,3着指数,3連対率,平均ST,平均ST順位,展示タイム,展示偏差値,FLY数,FLY影響,出遅れ数,データ不足,決まり手傾向,今節成績,会場別信頼度,3連対指数,3連対補正比,逃げ%,差し%,まくり%,まくり差し%,抜き%,差され%,まくられ%,まくり差され%,イン逃げ評価,相性評価,機力評価,S安定評価,展開評価,相性生スコア,安定性生スコア,展開生スコア,逃げ合成スコア,レースランク,レーススコア,見送り推奨,戦略,会場1C勝率,ヒモ荒れ,両立て判定,飛びタイプ,飛びスコア,3択verdict,脅威合計,1号艇脆弱性,最大脅威艇,買い目,買い目_全,買い目_確率,買い目_シナリオ,点数,点数_全,1号艇1着確率,見送りフラグ,見送り理由,シナリオ種別,展開パターン
2026-06-03,蒲郡,6,5,小倉康典,B1,24.81,5,○,4.7224,14.8,29,24.6,0.1533,3.2456,,,0,低,68,0,-,,0,40.5,0.7007,0,0,0,0.0741,0,0.1632,0.3053,0.1842,,,D,◎,◎,0.2488,0.6935,0.3168,0.534,S,100,0,◎1着固定 2-3着流し（5〜8点）,0.5928,"{'is_target': True, 'verdict': '点数絞り', 'max_combo_prob': 0.1028, 'est_top_odds': 13.0, 'circle_concentration': 74.3, 'eligible_count': 6, 'bet_adj': 0, 'reason': 'rel_win1=61.7%（本命度） / 最有力組み合わせ確率: 0.103（推定実オッズ?13倍） / 2着集中度: 上位2艇 74.3%（補正+0.04） / 総合判定確率: 0.143 / → ヒモはやや固め。上位2艇以外を切ること', 'tenji_trigger': '展示確認: 1号艇伸び良→そのまま採用。悪→飛び組に差し替え。circle_pct上位2艇に絞り込むこと。\n展示で1号艇スタート超安定(0.140秒)→ヒモ固まり方向に注意'}",,,25.4,逃げ狙い,14.54,25.1,2,,,,,,,,,,,
2026-06-03,蒲郡,6,6,谷川祐一,A2,24.21,6,,0.9094,0.5,62,16.1,0.1816,4,,,0,低,107,0,-,,0,25.9,1.0636,,,,,,0.1271,0.2542,0.0276,,,D,△,,0.1801,0.645,,0.534,S,100,0,◎1着固定 2-3着流し（5〜8点）,0.5928,"{'is_target': True, 'verdict': '点数絞り', 'max_combo_prob': 0.1028, 'est_top_odds': 13.0, 'circle_concentration': 74.3, 'eligible_count': 6, 'bet_adj': 0, 'reason': 'rel_win1=61.7%（本命度） / 最有力組み合わせ確率: 0.103（推定実オッズ?13倍） / 2着集中度: 上位2艇 74.3%（補正+0.04） / 総合判定確率: 0.143 / → ヒモはやや固め。上位2艇以外を切ること', 'tenji_trigger': '展示確認: 1号艇伸び良→そのまま採用。悪→飛び組に差し替え。circle_pct上位2艇に絞り込むこと。\n展示で1号艇スタート超安定(0.140秒)→ヒモ固まり方向に注意'}",,,25.4,逃げ狙い,14.54,25.1,2,,,,,,,,,,,
2026-06-03,蒲郡,7,1,柏野幸二,A2,30.35,1,逃◎,60.4931,,0,88.2,0.1009,1.6974,,,0,低,55,0,逃1%,,0,73.1,1.1325,0.6667,,,,,0.1153,0.1302,0.0444,◎,,D,○,,,0.641,,0.751,S,87,0,◎1着固定 2-3着流し（5〜8点）,0.5928,"{'is_target': True, 'verdict': '点数絞り', 'max_combo_prob': 0.122, 'est_top_odds': 10.9, 'circle_concentration': 78.7, 'eligible_count': 6, 'bet_adj': 0, 'reason': 'rel_win1=60.5%（本命度） / 最有力組み合わせ確率: 0.122（推定実オッズ?11倍） / 2着集中度: 上位2艇 78.7%（補正+0.04） / 総合判定確率: 0.162 / → ヒモはやや固め。上位2艇以外を切ること', 'tenji_trigger': '展示確認: 1号艇伸び良→そのまま採用。悪→飛び組に差し替え。circle_pct上位2艇に絞り込むこと。\n展示で1号艇スタート超安定(0.101秒)→ヒモ固まり方向に注意'}",,,26.2,逃げ狙い,14.2,27.7,3,1-3-4|1-3-2|1-3-5|1-4-2|1-4-5|1-4-3|1-2-4|1-2-5|1-2-3|3-1-4|3-1-2|3-1-5,1-3-4|1-3-2|1-3-5|1-4-2|1-4-5|1-4-3|1-2-4|1-2-5|1-2-3|3-1-4|3-1-2|3-1-5,1-3-4:9.74%|1-3-2:9.42%|1-3-5:9.32%|1-4-2:5.13%|1-4-5:5.07%|1-4-3:5.01%|1-2-4:3.74%|1-2-5:3.57%|1-2-3:3.53%|3-1-4:8.91%|3-1-2:4.74%|3-1-5:4.19%,1-3-4:A|1-3-2:A|1-3-5:A|1-4-2:A|1-4-5:A|1-4-3:A|1-2-4:A|1-2-5:A|1-2-3:A|3-1-4:B_sc|3-1-2:B_sc|3-1-5:B_sc,12,12,0.7756,0,,逃げ軸流し,A
2026-06-03,蒲郡,7,2,武田正紀,B1,28.96,2,,5.1349,10.3,93,35.5,0.1581,3.6613,,,0,低,112,0,-,,0,81.8,2.2183,,,,,,0.2473,0.2109,0.0364,,,D,△,,0.0775,0.6195,,0.751,S,87,0,◎1着固定 2-3着流し（5〜8点）,0.5928,"{'is_target': True, 'verdict': '点数絞り', 'max_combo_prob': 0.122, 'est_top_odds': 10.9, 'circle_concentration': 78.7, 'eligible_count': 6, 'bet_adj': 0, 'reason': 'rel_win1=60.5%（本命度） / 最有力組み合わせ確率: 0.122（推定実オッズ?11倍） / 2着集中度: 上位2艇 78.7%（補正+0.04） / 総合判定確率: 0.162 / → ヒモはやや固め。上位2艇以外を切ること', 'tenji_trigger': '展示確認: 1号艇伸び良→そのまま採用。悪→飛び組に差し替え。circle_pct上位2艇に絞り込むこと。\n展示で1号艇スタート超安定(0.101秒)→ヒモ固まり方向に注意'}",,,26.2,逃げ狙い,14.2,27.7,3,,,,,,,,,,,
2026-06-03,蒲郡,7,3,長田頼宗,A1,35.65,3,○,14.2268,52.7,100,67.1,0.1338,2.872,,,0,低,99,0,差0% ま0% 差ま0% 抜0%,,0,30.8,1.1912,0,0.0286,0.0857,0.0857,0.0286,0.0471,0.0578,0.0235,,,C,◎,,0.1359,0.695,,0.751,S,87,0,◎1着固定 2-3着流し（5〜8点）,0.5928,"{'is_target': True, 'verdict': '点数絞り', 'max_combo_prob': 0.122, 'est_top_odds': 10.9, 'circle_concentration': 78.7, 'eligible_count': 6, 'bet_adj': 0, 'reason': 'rel_win1=60.5%（本命度） / 最有力組み合わせ確率: 0.122（推定実オッズ?11倍） / 2着集中度: 上位2艇 78.7%（補正+0.04） / 総合判定確率: 0.162 / → ヒモはやや固め。上位2艇以外を切ること', 'tenji_trigger': '展示確認: 1号艇伸び良→そのまま採用。悪→飛び組に差し替え。circle_pct上位2艇に絞り込むこと。\n展示で1号艇スタート超安定(0.101秒)→ヒモ固まり方向に注意'}",,,26.2,逃げ狙い,14.2,27.7,3,,,,,,,,,,,
2026-06-03,蒲郡,7,4,是澤孝宏,A2,37.67,4,◎,14.311,26,83,54.7,0.156,3.3733,,,0,低,172,0,-,,0,57.6,0.663,0,0,0.0333,0,0.0333,0.1315,0.0108,0.0324,,,B,△,◎,0.1069,0.6165,0.3297,0.751,S,87,0,◎1着固定 2-3着流し（5〜8点）,0.5928,"{'is_target': True, 'verdict': '点数絞り', 'max_combo_prob': 0.122, 'est_top_odds': 10.9, 'circle_concentration': 78.7, 'eligible_count': 6, 'bet_adj': 0, 'reason': 'rel_win1=60.5%（本命度） / 最有力組み合わせ確率: 0.122（推定実オッズ?11倍） / 2着集中度: 上位2艇 78.7%（補正+0.04） / 総合判定確率: 0.162 / → ヒモはやや固め。上位2艇以外を切ること', 'tenji_trigger': '展示確認: 1号艇伸び良→そのまま採用。悪→飛び組に差し替え。circle_pct上位2艇に絞り込むこと。\n展示で1号艇スタート超安定(0.101秒)→ヒモ固まり方向に注意'}",,,26.2,逃げ狙い,14.2,27.7,3,,,,,,,,,,,
2026-06-03,蒲郡,7,5,橋本英一,B1,32.48,5,▲,4.5622,10.9,57,29.6,0.1466,3.3239,,,0,低,99,0,ま0%,,0,52,0.931,0,0,0.0357,0,0,0.0571,0.0286,0.6857,,,C,,○,0.14,0.5905,0.3265,0.751,S,87,0,◎1着固定 2-3着流し（5〜8点）,0.5928,"{'is_target': True, 'verdict': '点数絞り', 'max_combo_prob': 0.122, 'est_top_odds': 10.9, 'circle_concentration': 78.7, 'eligible_count': 6, 'bet_adj': 0, 'reason': 'rel_win1=60.5%（本命度） / 最有力組み合わせ確率: 0.122（推定実オッズ?11倍） / 2着集中度: 上位2艇 78.7%（補正+0.04） / 総合判定確率: 0.162 / → ヒモはやや固め。上位2艇以外を切ること', 'tenji_trigger': '展示確認: 1号艇伸び良→そのまま採用。悪→飛び組に差し替え。circle_pct上位2艇に絞り込むこと。\n展示で1号艇スタート超安定(0.101秒)→ヒモ固まり方向に注意'}",,,26.2,逃げ狙い,14.2,27.7,3,,,,,,,,,,,
2026-06-03,蒲郡,7,6,近藤来希,B2,36.71,6,△,1.272,0.1,10,2.7,0.2076,4.44,,,0,低,55,0,-,,0,25.9,0.6069,0,0,0,0.0133,0,,,,,,B,,,0.102,0.51,,0.751,S,87,0,◎1着固定 2-3着流し（5〜8点）,0.5928,"{'is_target': True, 'verdict': '点数絞り', 'max_combo_prob': 0.122, 'est_top_odds': 10.9, 'circle_concentration': 78.7, 'eligible_count': 6, 'bet_adj': 0, 'reason': 'rel_win1=60.5%（本命度） / 最有力組み合わせ確率: 0.122（推定実オッズ?11倍） / 2着集中度: 上位2艇 78.7%（補正+0.04） / 総合判定確率: 0.162 / → ヒモはやや固め。上位2艇以外を切ること', 'tenji_trigger': '展示確認: 1号艇伸び良→そのまま採用。悪→飛び組に差し替え。circle_pct上位2艇に絞り込むこと。\n展示で1号艇スタート超安定(0.101秒)→ヒモ固まり方向に注意'}",,,26.2,逃げ狙い,14.2,27.7,3,,,,,,,,,,,
2026-06-03,蒲郡,8,1,塩田北斗,A1,29.36,1,逃◎,64.6046,,0,91.9,0.1399,3.1138,,,0,低,85,0,-,,0,72.4,1.0141,0.7907,,,,,0,0.0936,0.1308,◎,,C,◎,,,0.683,,0.6232,S,100,0,◎1着固定 2-3着流し（5〜8点）,0.5928,"{'is_target': True, 'verdict': '参加推奨', 'max_combo_prob': 0.0843, 'est_top_odds': 15.8, 'circle_concentration': 64.4, 'eligible_count': 6, 'bet_adj': 2, 'reason': 'rel_win1=64.6%（本命度） / 最有力組み合わせ確率: 0.084（推定実オッズ?16倍） / 2着集中度: 上位2艇 64.4%（補正+0.00） / 総合判定確率: 0.084 / → ヒモ分散。1号艇1着固定で広めのヒモ流し推奨（買い目+2点）', 'tenji_trigger': '展示確認: ヒモ分散レース。1号艇伸び確認後、広めのヒモ流しを採用。穴ヒモ（5・6号艇）を積極的に含める。\n展示で1号艇スタート超安定(0.140秒)→ヒモ固まり方向に注意'}",,,25.1,逃げ狙い,13.55,25,3,1-3-5|1-3-4|1-3-6|1-4-5|1-2-5|1-4-6|1-2-4|1-2-6|3-1-4|3-1-5|3-1-6,1-3-5|1-3-4|1-3-6|1-4-5|1-2-5|1-4-6|1-2-4|1-2-6|3-1-4|3-1-5|3-1-6,1-3-5:9.65%|1-3-4:7.99%|1-3-6:7.92%|1-4-5:7.65%|1-2-5:6.49%|1-4-6:6.28%|1-2-4:5.38%|1-2-6:5.33%|3-1-4:7.08%|3-1-5:6.62%|3-1-6:3.26%,1-3-5:A|1-3-4:A|1-3-6:A|1-4-5:A|1-2-5:A|1-4-6:A|1-2-4:A|1-2-6:A|3-1-4:B_sc|3-1-5:B_sc|3-1-6:B_sc,11,11,0.7756,0,,逃げ軸流し,A
2026-06-03,蒲郡,8,2,坂本一真,B1,30.52,2,○,8.4449,24.1,73,23.1,0.189,4.0897,,,0,低,138,0,ま0%,,0,16,0.5871,0,0,0.0769,0,0,0.2412,0.2941,0.1235,,,B,,,0.0602,0.5385,,0.6232,S,100,0,◎1着固定 2-3着流し（5〜8点）,0.5928,"{'is_target': True, 'verdict': '参加推奨', 'max_combo_prob': 0.0843, 'est_top_odds': 15.8, 'circle_concentration': 64.4, 'eligible_count': 6, 'bet_adj': 2, 'reason': 'rel_win1=64.6%（本命度） / 最有力組み合わせ確率: 0.084（推定実オッズ?16倍） / 2着集中度: 上位2艇 64.4%（補正+0.00） / 総合判定確率: 0.084 / → ヒモ分散。1号艇1着固定で広めのヒモ流し推奨（買い目+2点）', 'tenji_trigger': '展示確認: ヒモ分散レース。1号艇伸び確認後、広めのヒモ流しを採用。穴ヒモ（5・6号艇）を積極的に含める。\n展示で1号艇スタート超安定(0.140秒)→ヒモ固まり方向に注意'}",,,25.1,逃げ狙い,13.55,25,3,,,,,,,,,,,
2026-06-03,蒲郡,8,3,渡邊伸太,B1,27.75,3,△,10.6663,40.3,62,56.1,0.1753,3.553,,,0,低,159,0,ま0% 差ま0%,,0,34.8,0.964,0,0,0.1111,0.037,0,0.0308,0.2103,0.0974,,,D,△,,0.1275,0.5705,,0.6232,S,100,0,◎1着固定 2-3着流し（5〜8点）,0.5928,"{'is_target': True, 'verdict': '参加推奨', 'max_combo_prob': 0.0843, 'est_top_odds': 15.8, 'circle_concentration': 64.4, 'eligible_count': 6, 'bet_adj': 2, 'reason': 'rel_win1=64.6%（本命度） / 最有力組み合わせ確率: 0.084（推定実オッズ?16倍） / 2着集中度: 上位2艇 64.4%（補正+0.00） / 総合判定確率: 0.084 / → ヒモ分散。1号艇1着固定で広めのヒモ流し推奨（買い目+2点）', 'tenji_trigger': '展示確認: ヒモ分散レース。1号艇伸び確認後、広めのヒモ流しを採用。穴ヒモ（5・6号艇）を積極的に含める。\n展示で1号艇スタート超安定(0.140秒)→ヒモ固まり方向に注意'}",,,25.1,逃げ狙い,13.55,25,3,,,,,,,,,,,
2026-06-03,蒲郡,8,4,藤田康生,B2,28.64,4,▲,11.0109,21.9,83,,,,,,0,低,12,1,-,,0,,,,,,,,,,,,,C,,○,0.3113,0.553,0.15,0.6232,S,100,0,◎1着固定 2-3着流し（5〜8点）,0.5928,"{'is_target': True, 'verdict': '参加推奨', 'max_combo_prob': 0.0843, 'est_top_odds': 15.8, 'circle_concentration': 64.4, 'eligible_count': 6, 'bet_adj': 2, 'reason': 'rel_win1=64.6%（本命度） / 最有力組み合わせ確率: 0.084（推定実オッズ?16倍） / 2着集中度: 上位2艇 64.4%（補正+0.00） / 総合判定確率: 0.084 / → ヒモ分散。1号艇1着固定で広めのヒモ流し推奨（買い目+2点）', 'tenji_trigger': '展示確認: ヒモ分散レース。1号艇伸び確認後、広めのヒモ流しを採用。穴ヒモ（5・6号艇）を積極的に含める。\n展示で1号艇スタート超安定(0.140秒)→ヒモ固まり方向に注意'}",,,25.1,逃げ狙い,13.55,25,3,,,,,,,,,,,
