日付,会場,レース番号,枠番,選手名,級別,モーター2連率,進入コース,印,オリジナル1着率,イン逃げ2着率,3着指数,3連対率,平均ST,平均ST順位,展示タイム,展示偏差値,FLY数,FLY影響,出遅れ数,データ不足,決まり手傾向,今節成績,会場別信頼度,3連対指数,3連対補正比,逃げ%,差し%,まくり%,まくり差し%,抜き%,差され%,まくられ%,まくり差され%,イン逃げ評価,相性評価,機力評価,S安定評価,展開評価,相性生スコア,安定性生スコア,展開生スコア,逃げ合成スコア,レースランク,レーススコア,見送り推奨,戦略,会場1C勝率,ヒモ荒れ,両立て判定,飛びタイプ,飛びスコア,3択verdict,脅威合計,1号艇脆弱性,最大脅威艇,買い目,買い目_全,買い目_確率,買い目_シナリオ,点数,点数_全,1号艇1着確率,見送りフラグ,見送り理由,シナリオ種別,展開パターン
2026-04-17,住之江,11,3,吉田彩乃,B1,29.41,3,,6.3967,19.1,82,26.3,0.1716,3.2632,,,0,低,47,0,-,2,0,58,0.5321,,,,,,0.23,0.69,0,,,C,,,0.185,0.5885,,0.6369,S,86,0,◎1着固定 2-3着流し（5〜8点）,0.5622,"{'is_target': True, 'verdict': '参加推奨', 'max_combo_prob': 0.0719, 'est_top_odds': 18.5, 'circle_concentration': 66.8, 'eligible_count': 6, 'bet_adj': 2, 'reason': 'rel_win1=64.1%（本命度） / 最有力組み合わせ確率: 0.072（推定実オッズ?18倍） / 2着集中度: 上位2艇 66.8%（補正+0.00） / 総合判定確率: 0.072 / → ヒモ分散。1号艇1着固定で広めのヒモ流し推奨（買い目+2点）', 'tenji_trigger': '展示確認: ヒモ分散レース。1号艇伸び確認後、広めのヒモ流しを採用。穴ヒモ（5・6号艇）を積極的に含める。'}",,,27.2,逃げ狙い,15.71,25.9,2,,,,,,,,,,,
2026-04-17,住之江,11,4,芝田浩治,A2,37.50,4,▲,8.6507,30.5,93,64.1,0.1538,3.0943,,,0,低,121,0,差0% 差ま0%,32,0,63.1,1.2681,0,0.0417,0,0.0417,0,0.0296,0.0593,0.2185,,,B,△,◎,0.2529,0.6585,0.3352,0.6369,S,86,0,◎1着固定 2-3着流し（5〜8点）,0.5622,"{'is_target': True, 'verdict': '参加推奨', 'max_combo_prob': 0.0719, 'est_top_odds': 18.5, 'circle_concentration': 66.8, 'eligible_count': 6, 'bet_adj': 2, 'reason': 'rel_win1=64.1%（本命度） / 最有力組み合わせ確率: 0.072（推定実オッズ?18倍） / 2着集中度: 上位2艇 66.8%（補正+0.00） / 総合判定確率: 0.072 / → ヒモ分散。1号艇1着固定で広めのヒモ流し推奨（買い目+2点）', 'tenji_trigger': '展示確認: ヒモ分散レース。1号艇伸び確認後、広めのヒモ流しを採用。穴ヒモ（5・6号艇）を積極的に含める。'}",,,27.2,逃げ狙い,15.71,25.9,2,,,,,,,,,,,
2026-04-17,住之江,11,5,冨田秀幸,B1,47.06,5,○,2.3926,5,82,26.9,0.1481,3.3358,,,0,低,118,0,-,3,0,25.7,0.4855,0,0,0,0.04,0,0.1765,0.0588,0.2941,,,A,○,,0.2781,0.663,,0.6369,S,86,0,◎1着固定 2-3着流し（5〜8点）,0.5622,"{'is_target': True, 'verdict': '参加推奨', 'max_combo_prob': 0.0719, 'est_top_odds': 18.5, 'circle_concentration': 66.8, 'eligible_count': 6, 'bet_adj': 2, 'reason': 'rel_win1=64.1%（本命度） / 最有力組み合わせ確率: 0.072（推定実オッズ?18倍） / 2着集中度: 上位2艇 66.8%（補正+0.00） / 総合判定確率: 0.072 / → ヒモ分散。1号艇1着固定で広めのヒモ流し推奨（買い目+2点）', 'tenji_trigger': '展示確認: ヒモ分散レース。1号艇伸び確認後、広めのヒモ流しを採用。穴ヒモ（5・6号艇）を積極的に含める。'}",,,27.2,逃げ狙い,15.71,25.9,2,,,,,,,,,,,
2026-04-17,住之江,11,6,清埜翔子,A2,25.00,6,,1.7599,9.1,44,31,0.1686,3.7759,,,0,低,56,0,-,1,0,25.7,1.3089,,,,,,0.1421,0.1421,0.2263,,,D,,,0.2431,0.6365,,0.6369,S,86,0,◎1着固定 2-3着流し（5〜8点）,0.5622,"{'is_target': True, 'verdict': '参加推奨', 'max_combo_prob': 0.0719, 'est_top_odds': 18.5, 'circle_concentration': 66.8, 'eligible_count': 6, 'bet_adj': 2, 'reason': 'rel_win1=64.1%（本命度） / 最有力組み合わせ確率: 0.072（推定実オッズ?18倍） / 2着集中度: 上位2艇 66.8%（補正+0.00） / 総合判定確率: 0.072 / → ヒモ分散。1号艇1着固定で広めのヒモ流し推奨（買い目+2点）', 'tenji_trigger': '展示確認: ヒモ分散レース。1号艇伸び確認後、広めのヒモ流しを採用。穴ヒモ（5・6号艇）を積極的に含める。'}",,,27.2,逃げ狙い,15.71,25.9,2,,,,,,,,,,,
2026-04-17,住之江,12,1,宮下元胤,A1,29.41,1,◎,64.7826,,0,86.3,0.1541,3.2671,,,0,低,126,0,-,25,0,93.2,1.6124,0.6,,,,,0.1767,0.1283,0.115,◎,,C,◎,,,0.6615,,0.4677,A,74,0,◎-○軸 3着3〜4艇流し（10〜15点）,0.5622,"{'is_target': True, 'verdict': '参加推奨', 'max_combo_prob': 0.0673, 'est_top_odds': 19.8, 'circle_concentration': 61.4, 'eligible_count': 8, 'bet_adj': 2, 'reason': 'rel_win1=64.8%（本命度） / 最有力組み合わせ確率: 0.067（推定実オッズ?20倍） / 2着集中度: 上位2艇 61.4%（補正+0.00） / 総合判定確率: 0.067 / → ヒモ分散。1号艇1着固定で広めのヒモ流し推奨（買い目+2点）', 'tenji_trigger': '展示確認: ヒモ分散レース。1号艇伸び確認後、広めのヒモ流しを採用。穴ヒモ（5・6号艇）を積極的に含める。'}",,,27.7,逃げ狙い,9.99,32.2,2,,,,,0,0,0.7356,0,,逃げ軸流し,A
2026-04-17,住之江,12,2,林　祐介,A2,0.00,2,△,10.9396,31.8,94,57.7,0.1665,3.9519,,,0,低,103,0,差0% 抜0%,5,0,55.2,0.9467,0,0.0588,0,0,0.0588,0.0154,0.1615,0.2923,,,E,○,,0.2146,0.6605,,0.4677,A,74,0,◎-○軸 3着3〜4艇流し（10〜15点）,0.5622,"{'is_target': True, 'verdict': '参加推奨', 'max_combo_prob': 0.0673, 'est_top_odds': 19.8, 'circle_concentration': 61.4, 'eligible_count': 8, 'bet_adj': 2, 'reason': 'rel_win1=64.8%（本命度） / 最有力組み合わせ確率: 0.067（推定実オッズ?20倍） / 2着集中度: 上位2艇 61.4%（補正+0.00） / 総合判定確率: 0.067 / → ヒモ分散。1号艇1着固定で広めのヒモ流し推奨（買い目+2点）', 'tenji_trigger': '展示確認: ヒモ分散レース。1号艇伸び確認後、広めのヒモ流しを採用。穴ヒモ（5・6号艇）を積極的に含める。'}",,,27.7,逃げ狙い,9.99,32.2,2,,,,,,,,,,,
2026-04-17,住之江,12,3,佐口達也,B1,50.00,3,○,6.2362,27.4,100,45.9,0.1479,3.1066,,,0,低,129,0,差ま0%,5,0,26.5,0.7496,0,0,0,0.0476,0,0.0267,0.2,0.2533,,,A,,,0.3395,0.5475,,0.4677,A,74,0,◎-○軸 3着3〜4艇流し（10〜15点）,0.5622,"{'is_target': True, 'verdict': '参加推奨', 'max_combo_prob': 0.0673, 'est_top_odds': 19.8, 'circle_concentration': 61.4, 'eligible_count': 8, 'bet_adj': 2, 'reason': 'rel_win1=64.8%（本命度） / 最有力組み合わせ確率: 0.067（推定実オッズ?20倍） / 2着集中度: 上位2艇 61.4%（補正+0.00） / 総合判定確率: 0.067 / → ヒモ分散。1号艇1着固定で広めのヒモ流し推奨（買い目+2点）', 'tenji_trigger': '展示確認: ヒモ分散レース。1号艇伸び確認後、広めのヒモ流しを採用。穴ヒモ（5・6号艇）を積極的に含める。'}",,,27.7,逃げ狙い,9.99,32.2,2,,,,,,,,,,,
2026-04-17,住之江,12,4,西丸敦基,B1,33.33,4,▲,9.3897,29.7,79,46.3,0.1715,3.6852,,,0,低,113,0,差0% ま0% 差ま0%,1,0,42.2,1.0438,0,0.0476,0.0476,0.0476,0,0.0333,0.0667,0.3,,,B,△,◎,0.2439,0.6165,0.3079,0.4677,A,74,0,◎-○軸 3着3〜4艇流し（10〜15点）,0.5622,"{'is_target': True, 'verdict': '参加推奨', 'max_combo_prob': 0.0673, 'est_top_odds': 19.8, 'circle_concentration': 61.4, 'eligible_count': 8, 'bet_adj': 2, 'reason': 'rel_win1=64.8%（本命度） / 最有力組み合わせ確率: 0.067（推定実オッズ?20倍） / 2着集中度: 上位2艇 61.4%（補正+0.00） / 総合判定確率: 0.067 / → ヒモ分散。1号艇1着固定で広めのヒモ流し推奨（買い目+2点）', 'tenji_trigger': '展示確認: ヒモ分散レース。1号艇伸び確認後、広めのヒモ流しを採用。穴ヒモ（5・6号艇）を積極的に含める。'}",,,27.7,逃げ狙い,9.99,32.2,2,,,,,,,,,,,
2026-04-17,住之江,12,5,三川昂暁,A2,25.00,5,,6.403,7.3,99,45.2,0.1771,3.7823,,,0,低,142,0,差ま0% 抜0%,24,0,55.5,1.3693,0,0,0,0.0645,0.0323,0.2941,0.0588,0.0471,,,D,,○,0.2348,0.5765,0.2622,0.4677,A,74,0,◎-○軸 3着3〜4艇流し（10〜15点）,0.5622,"{'is_target': True, 'verdict': '参加推奨', 'max_combo_prob': 0.0673, 'est_top_odds': 19.8, 'circle_concentration': 61.4, 'eligible_count': 8, 'bet_adj': 2, 'reason': 'rel_win1=64.8%（本命度） / 最有力組み合わせ確率: 0.067（推定実オッズ?20倍） / 2着集中度: 上位2艇 61.4%（補正+0.00） / 総合判定確率: 0.067 / → ヒモ分散。1号艇1着固定で広めのヒモ流し推奨（買い目+2点）', 'tenji_trigger': '展示確認: ヒモ分散レース。1号艇伸び確認後、広めのヒモ流しを採用。穴ヒモ（5・6号艇）を積極的に含める。'}",,,27.7,逃げ狙い,9.99,32.2,2,,,,,,,,,,,
2026-04-17,住之江,12,6,安井瑞紀,A1,26.67,6,,2.249,3.9,28,15.4,0.1765,3.8846,,,0,低,63,0,ま0%,1,0,25.3,0.8394,0,0,0.0833,0,0,0.1333,0.3,0.1667,,,D,△,,0.2476,0.5925,,0.4677,A,74,0,◎-○軸 3着3〜4艇流し（10〜15点）,0.5622,"{'is_target': True, 'verdict': '参加推奨', 'max_combo_prob': 0.0673, 'est_top_odds': 19.8, 'circle_concentration': 61.4, 'eligible_count': 8, 'bet_adj': 2, 'reason': 'rel_win1=64.8%（本命度） / 最有力組み合わせ確率: 0.067（推定実オッズ?20倍） / 2着集中度: 上位2艇 61.4%（補正+0.00） / 総合判定確率: 0.067 / → ヒモ分散。1号艇1着固定で広めのヒモ流し推奨（買い目+2点）', 'tenji_trigger': '展示確認: ヒモ分散レース。1号艇伸び確認後、広めのヒモ流しを採用。穴ヒモ（5・6号艇）を積極的に含める。'}",,,27.7,逃げ狙い,9.99,32.2,2,,,,,,,,,,,
