日付,会場,レース番号,枠番,選手名,級別,モーター2連率,進入コース,印,オリジナル1着率,イン逃げ2着率,3着指数,3連対率,平均ST,平均ST順位,展示タイム,展示偏差値,FLY数,FLY影響,出遅れ数,データ不足,決まり手傾向,今節成績,会場別信頼度,3連対指数,3連対補正比,逃げ%,差し%,まくり%,まくり差し%,抜き%,差され%,まくられ%,まくり差され%,イン逃げ評価,相性評価,機力評価,S安定評価,展開評価,相性生スコア,安定性生スコア,展開生スコア,逃げ合成スコア,レースランク,レーススコア,見送り推奨,戦略,会場1C勝率,ヒモ荒れ,両立て判定,飛びタイプ,飛びスコア,3択verdict,脅威合計,1号艇脆弱性,最大脅威艇,買い目,買い目_全,買い目_確率,買い目_シナリオ,点数,点数_全,1号艇1着確率,見送りフラグ,見送り理由,シナリオ種別,展開パターン
2025-11-08,丸亀,6,3,浜先真範,A1,36.36,3,○,14.318,17,100,70.5,0.1409,2.6477,,,0,低,66,0,ま0% 差ま0%,46,0,63.1,1.3567,0,0,0.1,0.2,0,0.01,0.02,0.02,,,B,,,0.2535,0.647,,0.671,A,74,0,◎-○軸 3着3〜4艇流し（10〜15点）,0.5777,"{'is_target': False, 'verdict': '対象外', 'max_combo_prob': None, 'est_top_odds': None, 'circle_concentration': None, 'eligible_count': 0, 'bet_adj': 0, 'reason': '1号艇rel_win1 < 45%: 通常判定に委ねる', 'tenji_trigger': ''}",,,36.2,逃げ狙い,45.77,27.8,5,,,,,,,,,,,
2025-11-08,丸亀,6,4,中村日向,A1,40.91,4,▲,13.2103,24,78,79.3,0.1483,2.8103,,,0,低,40,0,差0% ま0% 差ま0% 抜0%,11,0,69,1.6345,0,0.0909,0.0909,0.2727,0.1818,0.1538,0.0769,0,,,B,,○,0.254,0.645,0.4567,0.671,A,74,0,◎-○軸 3着3〜4艇流し（10〜15点）,0.5777,"{'is_target': False, 'verdict': '対象外', 'max_combo_prob': None, 'est_top_odds': None, 'circle_concentration': None, 'eligible_count': 0, 'bet_adj': 0, 'reason': '1号艇rel_win1 < 45%: 通常判定に委ねる', 'tenji_trigger': ''}",,,36.2,逃げ狙い,45.77,27.8,5,,,,,,,,,,,
2025-11-08,丸亀,6,5,磯部　誠,A1,28.21,5,,7.564,7.6,66,90.9,0.1464,2.4091,,,0,低,9,1,差0% ま0% 差ま0%,2,0,82.9,2.351,0,0.2,0.2,0.2,0,,,,,,D,◎,◎,0.2846,0.715,0.5077,0.671,A,74,0,◎-○軸 3着3〜4艇流し（10〜15点）,0.5777,"{'is_target': False, 'verdict': '対象外', 'max_combo_prob': None, 'est_top_odds': None, 'circle_concentration': None, 'eligible_count': 0, 'bet_adj': 0, 'reason': '1号艇rel_win1 < 45%: 通常判定に委ねる', 'tenji_trigger': ''}",,,36.2,逃げ狙い,45.77,27.8,5,,,,,,,,,,,
2025-11-08,丸亀,6,6,永井彪也,A1,27.78,6,,3.4093,5,59,48.5,0.13,2.697,,,0,低,28,0,差0%,56,0,51.8,1.8617,0,0.125,0,0,0,0,0,0.2762,,,E,○,,0.2829,0.7025,,0.671,A,74,0,◎-○軸 3着3〜4艇流し（10〜15点）,0.5777,"{'is_target': False, 'verdict': '対象外', 'max_combo_prob': None, 'est_top_odds': None, 'circle_concentration': None, 'eligible_count': 0, 'bet_adj': 0, 'reason': '1号艇rel_win1 < 45%: 通常判定に委ねる', 'tenji_trigger': ''}",,,36.2,逃げ狙い,45.77,27.8,5,,,,,,,,,,,
2025-11-08,丸亀,7,1,木下翔太,A1,27.91,1,◎,46.6368,,0,95.2,0.1577,3.3548,,,0,低,63,0,逃1%,5,0,84.8,1.3132,0.8148,,,,,0.0148,0.1148,0.1148,◎,,E,△,,,0.688,,0.4724,A,67,0,◎-○軸 3着3〜4艇流し（10〜15点）,0.5777,"{'is_target': True, 'verdict': '参加推奨', 'max_combo_prob': 0.0574, 'est_top_odds': 23.2, 'circle_concentration': 64.0, 'eligible_count': 8, 'bet_adj': 2, 'reason': 'rel_win1=46.6%（本命度） / 最有力組み合わせ確率: 0.057（推定実オッズ?23倍） / 2着集中度: 上位2艇 64.0%（補正+0.00） / 総合判定確率: 0.057 / → ヒモ分散。1号艇1着固定で広めのヒモ流し推奨（買い目+2点）', 'tenji_trigger': '展示確認: ヒモ分散レース。1号艇伸び確認後、広めのヒモ流しを採用。穴ヒモ（5・6号艇）を積極的に含める。'}",,,33.9,逃げ狙い,39.13,26.9,2,,,,,0,0,0.7559,0,,逃げ軸流し,A
2025-11-08,丸亀,7,2,片岡雅裕,A1,28.26,2,△,13.8286,40.8,60,86.7,0.1273,2.3667,,,0,低,5,0,ま0%,5,0,58.8,1.0731,0,0,0.1667,0,0,0.0286,0,0.3571,,◎,D,◎,,0.575,0.8292,,0.4724,A,67,0,◎-○軸 3着3〜4艇流し（10〜15点）,0.5777,"{'is_target': True, 'verdict': '参加推奨', 'max_combo_prob': 0.0574, 'est_top_odds': 23.2, 'circle_concentration': 64.0, 'eligible_count': 8, 'bet_adj': 2, 'reason': 'rel_win1=46.6%（本命度） / 最有力組み合わせ確率: 0.057（推定実オッズ?23倍） / 2着集中度: 上位2艇 64.0%（補正+0.00） / 総合判定確率: 0.057 / → ヒモ分散。1号艇1着固定で広めのヒモ流し推奨（買い目+2点）', 'tenji_trigger': '展示確認: ヒモ分散レース。1号艇伸び確認後、広めのヒモ流しを採用。穴ヒモ（5・6号艇）を積極的に含める。'}",,,33.9,逃げ狙い,39.13,26.9,2,,,,,,,,,,,
2025-11-08,丸亀,7,3,栗城　匠,A1,40.48,3,○,16.546,23.3,100,74.4,0.1379,2.3953,,,0,低,83,0,差0% ま0% 差ま0%,6,0,74.3,1.471,0,0.0909,0.0909,0.1818,0,0,0.2404,0.1409,,○,B,,,0.423,0.623,,0.4724,A,67,0,◎-○軸 3着3〜4艇流し（10〜15点）,0.5777,"{'is_target': True, 'verdict': '参加推奨', 'max_combo_prob': 0.0574, 'est_top_odds': 23.2, 'circle_concentration': 64.0, 'eligible_count': 8, 'bet_adj': 2, 'reason': 'rel_win1=46.6%（本命度） / 最有力組み合わせ確率: 0.057（推定実オッズ?23倍） / 2着集中度: 上位2艇 64.0%（補正+0.00） / 総合判定確率: 0.057 / → ヒモ分散。1号艇1着固定で広めのヒモ流し推奨（買い目+2点）', 'tenji_trigger': '展示確認: ヒモ分散レース。1号艇伸び確認後、広めのヒモ流しを採用。穴ヒモ（5・6号艇）を積極的に含める。'}",,,33.9,逃げ狙い,39.13,26.9,2,,,,,,,,,,,
2025-11-08,丸亀,7,4,海野康志,A1,36.36,4,,9.8361,21,78,72.2,0.155,3.3056,,,0,低,38,0,差0%,61,0,31.8,0.9034,0,0.0588,0.0588,0.0588,0,0,0.0387,0.2516,,,C,,◎,0.3023,0.6265,0.3667,0.4724,A,67,0,◎-○軸 3着3〜4艇流し（10〜15点）,0.5777,"{'is_target': True, 'verdict': '参加推奨', 'max_combo_prob': 0.0574, 'est_top_odds': 23.2, 'circle_concentration': 64.0, 'eligible_count': 8, 'bet_adj': 2, 'reason': 'rel_win1=46.6%（本命度） / 最有力組み合わせ確率: 0.057（推定実オッズ?23倍） / 2着集中度: 上位2艇 64.0%（補正+0.00） / 総合判定確率: 0.057 / → ヒモ分散。1号艇1着固定で広めのヒモ流し推奨（買い目+2点）', 'tenji_trigger': '展示確認: ヒモ分散レース。1号艇伸び確認後、広めのヒモ流しを採用。穴ヒモ（5・6号艇）を積極的に含める。'}",,,33.9,逃げ狙い,39.13,26.9,2,,,,,,,,,,,
2025-11-08,丸亀,7,5,杉山正樹,A1,28.89,5,,8.2025,13.7,91,62.5,0.1725,3.4167,,,0,低,101,0,-,3,0,41.7,1.545,0,0,0,0.1111,0,0,0.0476,0.0476,,,D,△,○,0.2527,0.667,0.2566,0.4724,A,67,0,◎-○軸 3着3〜4艇流し（10〜15点）,0.5777,"{'is_target': True, 'verdict': '参加推奨', 'max_combo_prob': 0.0574, 'est_top_odds': 23.2, 'circle_concentration': 64.0, 'eligible_count': 8, 'bet_adj': 2, 'reason': 'rel_win1=46.6%（本命度） / 最有力組み合わせ確率: 0.057（推定実オッズ?23倍） / 2着集中度: 上位2艇 64.0%（補正+0.00） / 総合判定確率: 0.057 / → ヒモ分散。1号艇1着固定で広めのヒモ流し推奨（買い目+2点）', 'tenji_trigger': '展示確認: ヒモ分散レース。1号艇伸び確認後、広めのヒモ流しを採用。穴ヒモ（5・6号艇）を積極的に含める。'}",,,33.9,逃げ狙い,39.13,26.9,2,,,,,,,,,,,
2025-11-08,丸亀,7,6,前田将太,A1,38.46,6,▲,4.9499,1.3,62,48,0.1456,2.66,,,0,低,42,0,-,52,0,62.9,1.9228,,,,,,0.0476,0.0952,0.0476,,,B,○,,0.35,0.6935,,0.4724,A,67,0,◎-○軸 3着3〜4艇流し（10〜15点）,0.5777,"{'is_target': True, 'verdict': '参加推奨', 'max_combo_prob': 0.0574, 'est_top_odds': 23.2, 'circle_concentration': 64.0, 'eligible_count': 8, 'bet_adj': 2, 'reason': 'rel_win1=46.6%（本命度） / 最有力組み合わせ確率: 0.057（推定実オッズ?23倍） / 2着集中度: 上位2艇 64.0%（補正+0.00） / 総合判定確率: 0.057 / → ヒモ分散。1号艇1着固定で広めのヒモ流し推奨（買い目+2点）', 'tenji_trigger': '展示確認: ヒモ分散レース。1号艇伸び確認後、広めのヒモ流しを採用。穴ヒモ（5・6号艇）を積極的に含める。'}",,,33.9,逃げ狙い,39.13,26.9,2,,,,,,,,,,,
