venue,date,race,frame,racer,grade,lap1,mawari,chokusen,tenji,tenji_rank,tilt,course,is_normal_course,parts_exchange,weight,weight_adjust,fetched_at,motor_no,motor_rate2,motor_rate3,motor_rank,prev_user,start_timing,has_start_change,weather,weather_degree,water_degree,wind_speed,wind_direction,wind_direction_text,wave_height
tsu,2026-05-20,1,1,川原 祐明,A1,36.8,4.6,8.66,6.81,4,0.0,1,,,52.0,0.0,2026-05-20 10:30:29,51,40.7,56.8,4,,0.07,False,晴,23,24,2,6,東南東,1
tsu,2026-05-20,1,2,西尾 亮輔,B1,37.37,4.82,8.63,6.78,2,-0.5,2,,,52.0,0.0,2026-05-20 10:30:29,68,31.2,41.6,24,渡邊 裕貴,0.03,False,晴,23,24,2,6,東南東,1
tsu,2026-05-20,1,3,谷口 丞,B1,37.2,4.73,8.45,6.75,1,0.0,3,,,52.9,0.0,2026-05-20 10:30:29,41,37.3,57.3,9,松村 康太,-0.02,False,晴,23,24,2,6,東南東,1
tsu,2026-05-20,1,4,幸田 智裕,B1,37.8,4.73,8.63,6.9,6,-0.5,4,,リング×２,53.8,0.0,2026-05-20 10:30:29,12,17.8,26.0,46,古賀 繁輝,0.15,False,晴,23,24,2,6,東南東,1
tsu,2026-05-20,1,5,金子 順一,B1,37.77,4.8,8.63,6.81,4,-0.5,5,,,52.0,0.0,2026-05-20 10:30:29,56,31.0,56.3,27,,0.05,False,晴,23,24,2,6,東南東,1
tsu,2026-05-20,1,6,一ノ木 匠,B2,37.74,4.77,8.53,6.8,3,0.0,6,,,52.4,0.0,2026-05-20 10:30:29,61,33.8,50.0,17,山川 波乙,0.1,False,晴,23,24,2,6,東南東,1
tsu,2026-05-20,2,1,松本 庸平,B1,37.7,4.73,8.7,6.77,1,-0.5,1,,,50.5,1.5,2026-05-20 10:48:08,60,29.7,51.6,28,茶谷 信次,0.09,False,晴,23,24,2,6,東南東,1
tsu,2026-05-20,2,2,長畑 友輔,B1,37.83,5.07,8.63,6.88,5,-0.5,2,,,52.0,0.0,2026-05-20 10:48:08,71,21.5,40.0,41,小森 信雄,-0.02,False,晴,23,24,2,6,東南東,1
tsu,2026-05-20,2,3,阪本 勇介,B1,37.5,5.21,8.46,6.79,2,0.0,3,,,53.2,0.0,2026-05-20 10:48:08,37,40.5,57.1,5,豊田 健士郎,0.05,False,晴,23,24,2,6,東南東,1
tsu,2026-05-20,2,4,森林 太,B1,38.0,4.83,8.67,6.9,6,-0.5,4,,,54.5,0.0,2026-05-20 10:48:08,45,19.3,35.1,44,遠藤 圭吾,-0.01,False,晴,23,24,2,6,東南東,1
tsu,2026-05-20,2,5,鈴木 秀茉,B1,37.7,4.85,8.5,6.83,4,-0.5,5,,,52.0,0.0,2026-05-20 10:48:08,18,33.8,54.4,16,,-0.07,False,晴,23,24,2,6,東南東,1
tsu,2026-05-20,2,6,板頭 里緒,B2,38.87,4.87,8.43,6.79,2,-0.5,6,,,47.1,0.0,2026-05-20 10:48:08,23,26.3,43.9,34,河内 悠利杏,-0.03,False,晴,23,24,2,6,東南東,1
tsu,2026-05-20,3,1,小野寺 智洋,B1,37.53,4.6,8.68,6.69,1,0.0,1,,,52.7,0.0,2026-05-20 11:25:00,40,32.4,46.0,22,坂口 周,-0.02,False,晴,23,24,2,4,東北東,1
tsu,2026-05-20,3,2,柳瀬 興志,B1,37.54,4.75,8.63,6.8,3,-0.5,2,,,58.4,0.0,2026-05-20 11:25:00,65,23.9,40.8,38,中澤 宏奈,0.02,False,晴,23,24,2,4,東北東,1
tsu,2026-05-20,3,3,島川 光男,A2,38.03,4.83,8.65,6.85,5,-0.5,3,,,52.9,0.0,2026-05-20 11:25:00,46,36.5,47.1,11,大橋 純一郎,0.09,False,晴,23,24,2,4,東北東,1
tsu,2026-05-20,3,4,枝尾 賢,A2,38.1,4.63,8.63,6.84,4,-0.5,4,,,52.6,0.0,2026-05-20 11:25:00,57,21.0,29.0,42,堤 昇,0.14,False,晴,23,24,2,4,東北東,1
tsu,2026-05-20,3,5,数原 魁,B1,38.27,4.8,8.53,6.78,2,0.0,5,,,52.0,0.0,2026-05-20 11:25:00,14,24.7,41.1,36,,0.2,False,晴,23,24,2,4,東北東,1
tsu,2026-05-20,3,6,今泉 友吾,A1,37.3,4.57,8.57,6.89,6,0.0,6,,,52.0,0.0,2026-05-20 11:25:00,27,33.3,44.9,18,石田 勇斗,0.18,False,晴,23,24,2,4,東北東,1
tsu,2026-05-20,4,1,神里 琴音,B1,37.0,4.57,8.63,6.87,6,-0.5,1,,,43.5,3.5,2026-05-20 11:41:53,48,38.9,58.3,7,中嶋 健一郎,0.19,False,晴,23,24,2,4,東北東,1
