chokusen,course,date,fetched_at,frame,grade,has_start_change,is_normal_course,lap1,mawari,motor_no,motor_rank,motor_rate2,motor_rate3,parts_exchange,prev_user,race,racer,start_timing,tenji,tenji_rank,tilt,venue,water_degree,wave_height,weather,weather_degree,weight,weight_adjust,wind_direction,wind_direction_text,wind_speed
7.1,1.0,2026-05-02,2026-05-15 07:14:12,1,B1,1.0,,37.41,5.97,2.0,7.0,40.6,52.6,,梅木 敬太,1,滝沢 芳行,0.07,6.75,1,-0.5,toda,18.0,2.0,晴,24.0,52.2,0.0,4.0,東北東,4.0
6.98,2.0,2026-05-02,2026-05-15 07:14:12,2,B2,1.0,,38.08,6.26,61.0,11.0,39.8,55.4,,吉永 則雄,1,西田 和加,0.03,6.83,2,-0.5,toda,18.0,2.0,晴,24.0,47.9,0.0,4.0,東北東,4.0
7.07,3.0,2026-05-02,2026-05-15 07:14:12,3,A2,1.0,,37.51,5.76,36.0,41.0,30.5,50.3,,安田 政彦,1,赤羽 克也,0.13,6.95,5,0.0,toda,18.0,2.0,晴,24.0,55.6,0.0,4.0,東北東,4.0
7.12,5.0,2026-05-02,2026-05-15 07:14:12,4,A1,1.0,,37.57,5.54,7.0,40.0,31.8,46.5,,柴田 朋哉,1,松本 純平,0.08,6.89,3,-0.5,toda,18.0,2.0,晴,24.0,53.5,0.0,4.0,東北東,4.0
7.24,4.0,2026-05-02,2026-05-15 07:14:12,5,B1,1.0,,37.94,5.88,24.0,16.0,38.4,52.9,,秋元 哲,1,中里 昌志,0.07,6.94,4,-0.5,toda,18.0,2.0,晴,24.0,52.0,0.0,4.0,東北東,4.0
7.38,6.0,2026-05-02,2026-05-15 07:14:12,6,A2,1.0,,37.9,6.02,3.0,46.0,29.4,46.6,,岩崎 麗子,1,平川 香織,0.03,6.98,6,-0.5,toda,18.0,2.0,晴,24.0,46.5,0.5,4.0,東北東,4.0
7.1,1.0,2026-05-02,2026-05-15 07:14:17,1,B1,0.0,,37.97,5.81,50.0,6.0,41.1,57.2,,岩崎 正哉,2,高木 茉白,0.07,6.84,4,-0.5,toda,18.0,2.0,晴,24.0,47.1,0.0,6.0,東南東,4.0
7.37,2.0,2026-05-02,2026-05-15 07:14:17,2,A1,0.0,,37.99,5.84,1.0,48.0,28.4,44.6,,松尾 昂明,2,中澤 和志,-0.01,6.86,5,-0.5,toda,18.0,2.0,晴,24.0,52.0,0.0,6.0,東南東,4.0
7.36,3.0,2026-05-02,2026-05-15 07:14:17,3,B1,0.0,,37.95,5.66,57.0,32.0,33.5,48.2,,深澤 達徳,2,浅見 宗孝,0.23,6.82,3,-0.5,toda,18.0,2.0,晴,24.0,55.6,0.0,6.0,東南東,4.0
7.19,4.0,2026-05-02,2026-05-15 07:14:17,4,A1,0.0,,37.73,6.13,43.0,23.0,36.5,54.5,,待鳥 雄紀,2,青木 蓮,0.19,6.79,2,-0.5,toda,18.0,2.0,晴,24.0,52.0,0.0,6.0,東南東,4.0
7.18,5.0,2026-05-02,2026-05-15 07:14:17,5,A2,0.0,,37.43,5.64,14.0,33.0,33.5,49.4,,金子 和之,2,鈴木 博,0.04,6.78,1,0.0,toda,18.0,2.0,晴,24.0,52.5,0.0,6.0,東南東,4.0
7.28,6.0,2026-05-02,2026-05-15 07:14:17,6,B1,0.0,,38.54,6.28,19.0,42.0,30.3,44.0,リング×４,柳瀬 幹太,2,伊藤 雄二,0.07,6.94,6,-0.5,toda,18.0,2.0,晴,24.0,50.5,1.5,6.0,東南東,4.0
7.05,1.0,2026-05-02,2026-05-15 07:14:26,1,B1,0.0,,37.69,6.18,10.0,15.0,38.4,59.9,,小坂 宗司,3,堂原 洋史,0.22,6.76,1,0.0,toda,18.0,3.0,晴,24.0,51.5,0.5,6.0,東南東,4.0
6.98,2.0,2026-05-02,2026-05-15 07:14:26,2,A2,0.0,,37.27,6.21,6.0,17.0,38.3,54.5,,佐藤 博亮,3,浅見 昌克,0.37,6.82,5,0.0,toda,18.0,3.0,晴,24.0,51.5,0.5,6.0,東南東,4.0
7.05,3.0,2026-05-02,2026-05-15 07:14:26,3,B1,0.0,,37.69,5.78,40.0,25.0,36.1,53.8,,野中 義生,3,河上 年昭,0.31,6.79,3,0.0,toda,18.0,3.0,晴,24.0,53.8,0.0,6.0,東南東,4.0
7.07,4.0,2026-05-02,2026-05-15 07:14:26,4,A1,0.0,,37.72,5.81,42.0,27.0,34.8,58.0,,石橋 道友,3,中田 竜太,0.12,6.9,6,0.0,toda,18.0,3.0,晴,24.0,52.0,0.0,6.0,東南東,4.0
7.23,5.0,2026-05-02,2026-05-15 07:14:26,5,A1,0.0,,37.49,5.27,38.0,37.0,32.4,46.2,,藤山 雅弘,3,飛田 江己,0.28,6.78,2,-0.5,toda,18.0,3.0,晴,24.0,52.0,0.0,6.0,東南東,4.0
7.24,6.0,2026-05-02,2026-05-15 07:14:26,6,B1,0.0,,38.3,6.0,52.0,45.0,29.6,44.0,,山口 修路,3,滝沢 織寧,0.34,6.8,4,0.0,toda,18.0,3.0,晴,24.0,46.5,0.5,6.0,東南東,4.0
7.1,1.0,2026-05-02,2026-05-15 07:14:34,1,B2,0.0,,37.71,5.4,30.0,47.0,28.9,42.1,,前出 達吉,4,田中 瀬里奈,0.33,6.75,2,-0.5,toda,18.0,3.0,晴,24.0,52.5,0.0,6.0,東南東,5.0
7.14,2.0,2026-05-02,2026-05-15 07:14:34,2,A1,0.0,,37.33,5.33,49.0,19.0,37.9,57.1,,北川 潤二,4,黒井 達矢,0.11,6.72,1,0.0,toda,18.0,3.0,晴,24.0,52.0,0.0,6.0,東南東,5.0
7.02,3.0,2026-05-02,2026-05-15 07:14:34,3,A2,0.0,,37.15,5.79,46.0,50.0,26.7,43.3,,外崎 悟,4,平石 和男,0.16,6.89,6,0.0,toda,18.0,3.0,晴,24.0,51.0,1.0,6.0,東南東,5.0
7.09,4.0,2026-05-02,2026-05-15 07:14:34,4,B1,0.0,,37.47,5.79,4.0,3.0,45.3,64.7,,宇佐見 淳,4,楠 将太郎,0.12,6.8,3,-0.5,toda,18.0,3.0,晴,24.0,52.0,0.0,6.0,東南東,5.0
7.03,5.0,2026-05-02,2026-05-15 07:14:34,5,A1,0.0,,37.81,5.55,21.0,39.0,31.8,48.7,,酒井 陽祐,4,砂長 知輝,0.11,6.85,5,0.0,toda,18.0,3.0,晴,24.0,52.0,0.0,6.0,東南東,5.0
7.2,6.0,2026-05-02,2026-05-15 07:14:34,6,B2,0.0,,37.84,5.65,17.0,35.0,33.1,56.0,,山本 浩次,4,成田 華音,0.3,6.84,4,-0.5,toda,18.0,3.0,晴,24.0,52.0,0.0,6.0,東南東,5.0
7.06,1.0,2026-05-02,2026-05-15 07:14:40,1,A2,1.0,,37.7,5.85,5.0,18.0,38.1,55.5,,岸本 隆,5,佐藤 航,0.05,6.78,1,0.0,toda,18.0,3.0,晴,24.0,52.3,0.0,6.0,東南東,4.0
6.97,2.0,2026-05-02,2026-05-15 07:14:40,2,B1,1.0,,38.36,6.84,60.0,43.0,30.0,46.7,,永井 彪也,5,野田 昇吾,0.49,6.82,3,0.0,toda,18.0,3.0,晴,24.0,56.5,0.0,6.0,東南東,4.0
7.2,4.0,2026-05-02,2026-05-15 07:14:40,3,B2,1.0,,38.57,5.87,16.0,8.0,40.2,51.6,,堤 昇,5,田中 勇輔,0.07,6.88,4,0.0,toda,18.0,3.0,晴,24.0,51.5,0.5,6.0,東南東,4.0
7.17,3.0,2026-05-02,2026-05-15 07:14:40,4,A1,1.0,,37.4,5.85,37.0,9.0,40.0,60.0,,山田 亮太,5,佐藤 翼,0.08,6.93,5,0.0,toda,18.0,3.0,晴,24.0,52.5,0.0,6.0,東南東,4.0
7.18,5.0,2026-05-02,2026-05-15 07:14:40,5,B2,1.0,,38.39,5.58,23.0,44.0,29.6,49.1,,近藤 雄一郎,5,大谷 健太,0.25,6.93,5,0.0,toda,18.0,3.0,晴,24.0,52.0,0.0,6.0,東南東,4.0
7.01,6.0,2026-05-02,2026-05-15 07:14:40,6,B2,1.0,,38.67,6.16,61.0,11.0,39.8,55.4,,吉永 則雄,5,西田 和加,-0.03,6.81,2,0.0,toda,18.0,3.0,晴,24.0,47.9,0.0,6.0,東南東,4.0
7.15,1.0,2026-05-02,2026-05-15 07:14:45,1,B1,0.0,,37.64,5.86,25.0,26.0,35.5,47.3,,金児 隆太,6,関口 智久,0.09,6.78,1,0.0,toda,18.0,3.0,晴,24.0,53.3,0.0,6.0,東南東,4.0
