chokusen,course,date,fetched_at,frame,grade,has_start_change,is_normal_course,lap1,mawari,motor_no,motor_rank,motor_rate2,motor_rate3,parts_exchange,prev_user,race,racer,start_timing,tenji,tenji_rank,tilt,venue,water_degree,wave_height,weather,weather_degree,weight,weight_adjust,wind_direction,wind_direction_text,wind_speed
,1.0,2026-05-15,2026-05-16 08:55:26,1,A2,0.0,,37.1,11.49,15,9,45.5,59.1,,加藤 雅之,1,野長瀬 正孝,-0.03,6.83,1.0,0.0,tokuyama,20.0,1.0,晴,19.0,52.0,0.0,9.0,南,1.0
,2.0,2026-05-15,2026-05-16 08:55:26,2,B1,0.0,,38.02,11.74,31,16,40.0,60.0,,井本 昌也,1,向井田 佑紀,0.07,6.94,4.0,0.0,tokuyama,20.0,1.0,晴,19.0,50.5,1.5,9.0,南,1.0
,3.0,2026-05-15,2026-05-16 08:55:26,3,B1,0.0,,37.59,11.73,28,34,27.3,50.0,,藤井 徹,1,田中 宏樹,0.07,6.84,2.0,0.0,tokuyama,20.0,1.0,晴,19.0,52.8,0.0,9.0,南,1.0
,4.0,2026-05-15,2026-05-16 08:55:26,4,B1,0.0,,38.17,11.73,38,3,65.2,69.6,,森野 正弘,1,宮嵜 隆太郎,0.12,6.94,4.0,0.0,tokuyama,20.0,1.0,晴,19.0,59.4,0.0,9.0,南,1.0
,5.0,2026-05-15,2026-05-16 08:55:26,5,B1,0.0,,37.73,11.65,36,7,50.0,62.5,,末永 祐輝,1,梶山 涼斗,0.02,6.84,2.0,-0.5,tokuyama,20.0,1.0,晴,19.0,52.0,0.0,9.0,南,1.0
,6.0,2026-05-15,2026-05-16 08:55:26,6,B1,0.0,,38.27,11.85,73,40,19.1,33.3,,林 風音,1,川合 理司,0.18,7.01,6.0,0.0,tokuyama,20.0,1.0,晴,19.0,62.4,0.0,9.0,南,1.0
,1.0,2026-05-15,2026-05-16 08:55:33,1,A2,0.0,,37.27,11.5,27,36,25.0,30.0,,岡部 貴司,2,宗行 治哉,0.01,6.91,4.0,-0.5,tokuyama,20.0,1.0,晴,21.0,52.0,0.0,9.0,南,1.0
,2.0,2026-05-15,2026-05-16 08:55:33,2,B1,0.0,,37.98,11.88,25,39,22.7,36.4,,小林 孝弘,2,山崎 祥,-0.06,6.87,2.0,0.0,tokuyama,20.0,1.0,晴,21.0,51.5,0.5,9.0,南,1.0
,3.0,2026-05-15,2026-05-16 08:55:33,3,A2,0.0,,37.77,11.76,74,35,27.3,40.9,,海老澤 泰行,2,小池 哲也,0.02,6.93,6.0,-0.5,tokuyama,20.0,1.0,晴,21.0,52.0,0.0,9.0,南,1.0
,4.0,2026-05-15,2026-05-16 08:55:33,4,B1,0.0,,38.04,11.89,23,12,45.5,50.0,,中田 元泰,2,原田 雄次,0.11,6.91,4.0,0.0,tokuyama,20.0,1.0,晴,21.0,52.0,0.0,9.0,南,1.0
,5.0,2026-05-15,2026-05-16 08:55:33,5,B1,0.0,,37.19,11.71,12,22,33.3,41.7,,河野 真也,2,吉田 一心,0.07,6.85,1.0,0.0,tokuyama,20.0,1.0,晴,21.0,52.0,0.0,9.0,南,1.0
,6.0,2026-05-15,2026-05-16 08:55:33,6,A1,0.0,,37.11,11.61,47,8,48.1,70.4,,渡邉 翼,2,山本 寛久,0.09,6.9,3.0,0.0,tokuyama,20.0,1.0,晴,21.0,52.0,0.0,9.0,南,1.0
,1.0,2026-05-15,2026-05-16 08:55:39,1,A1,1.0,,,11.65,18,29,30.4,56.5,,寺田 祥,3,藤原 啓史朗,0.01,6.89,3.0,0.0,tokuyama,20.0,1.0,晴,21.0,50.5,1.5,9.0,南,1.0
,2.0,2026-05-15,2026-05-16 08:55:39,2,B1,1.0,,,11.88,49,24,33.3,47.6,,廣中 良一,3,小林 京平,0.12,6.87,1.0,-0.5,tokuyama,20.0,1.0,晴,21.0,52.2,0.0,9.0,南,1.0
,3.0,2026-05-15,2026-05-16 08:55:39,3,B1,1.0,,,11.72,46,14,40.9,45.5,,江本 真治,3,吉原 聖人,-0.07,6.87,1.0,-0.5,tokuyama,20.0,1.0,晴,21.0,51.5,0.5,9.0,南,1.0
,4.0,2026-05-15,2026-05-16 08:55:39,4,A2,1.0,,,11.79,30,20,34.8,52.2,,眞田 英二,3,廣瀬 凜,0.17,6.93,5.0,0.0,tokuyama,20.0,1.0,晴,21.0,52.3,0.0,9.0,南,1.0
,6.0,2026-05-15,2026-05-16 08:55:39,5,B2,1.0,,,11.78,43,37,23.8,42.9,,山本 修一,3,西村 仁吾,0.18,6.9,4.0,0.0,tokuyama,20.0,1.0,晴,21.0,53.8,0.0,9.0,南,1.0
,5.0,2026-05-15,2026-05-16 08:55:39,6,A2,1.0,,,11.51,22,25,33.3,47.6,,近江 翔吾,3,鈴木 猛,0.14,6.93,5.0,0.0,tokuyama,20.0,1.0,晴,21.0,52.9,0.0,9.0,南,1.0
,1.0,2026-05-15,2026-05-16 08:55:47,1,A2,0.0,,37.22,11.51,45,43,16.7,16.7,,山室 展弘,4,深井 利寿,0.16,6.97,4.0,0.0,tokuyama,20.0,1.0,晴,22.0,51.0,1.0,9.0,南,1.0
,2.0,2026-05-15,2026-05-16 08:55:47,2,A2,0.0,,37.71,11.68,34,32,28.0,60.0,,三宅 潤,4,本橋 克洋,0.14,6.99,6.0,0.0,tokuyama,20.0,1.0,晴,22.0,53.6,0.0,9.0,南,1.0
,3.0,2026-05-15,2026-05-16 08:55:47,3,B1,0.0,,37.89,11.73,33,13,43.5,60.9,,村田 浩司,4,松田 憲幸,0.22,6.98,5.0,0.0,tokuyama,20.0,1.0,晴,22.0,52.5,0.0,9.0,南,1.0
,4.0,2026-05-15,2026-05-16 08:55:47,4,B1,0.0,,37.8,11.82,21,31,28.6,38.1,,岡部 大輝,4,宮武 英司,0.03,6.96,3.0,0.0,tokuyama,20.0,1.0,晴,22.0,54.0,0.0,9.0,南,1.0
,5.0,2026-05-15,2026-05-16 08:55:47,5,B2,0.0,,37.9,11.84,39,6,50.0,55.0,,佐野 優都,4,藤井 公人,0.29,6.93,2.0,0.0,tokuyama,20.0,1.0,晴,22.0,55.4,0.0,9.0,南,1.0
,6.0,2026-05-15,2026-05-16 08:55:47,6,B1,0.0,,37.38,11.66,72,19,36.0,60.0,,高倉 和士,4,石井 孝之,-0.1,6.87,1.0,0.0,tokuyama,20.0,1.0,晴,22.0,55.5,0.0,9.0,南,1.0
,1.0,2026-05-15,2026-05-16 08:55:54,1,B1,0.0,,37.47,11.51,50,26,31.8,45.5,,木山 誠一,5,樋口 範政,0.11,6.95,2.0,0.0,tokuyama,20.0,2.0,晴,23.0,53.9,0.0,9.0,南,2.0
,2.0,2026-05-15,2026-05-16 08:55:54,2,A2,0.0,,37.75,11.8,48,21,34.8,56.5,,前野 竜一,5,西舘 健,0.09,6.98,5.0,-0.5,tokuyama,20.0,2.0,晴,23.0,52.9,0.0,9.0,南,2.0
,3.0,2026-05-15,2026-05-16 08:55:54,3,B1,0.0,,38.34,11.96,73,40,19.1,33.3,,林 風音,5,川合 理司,0.04,7.03,6.0,0.0,tokuyama,20.0,2.0,晴,23.0,62.4,0.0,9.0,南,2.0
,4.0,2026-05-15,2026-05-16 08:55:54,4,B1,0.0,,38.15,11.55,29,27,30.4,47.8,,今井 裕梨,5,田代 達也,-0.01,6.96,4.0,0.0,tokuyama,20.0,2.0,晴,23.0,53.5,0.0,9.0,南,2.0
,5.0,2026-05-15,2026-05-16 08:55:54,5,A2,0.0,,37.34,11.63,13,38,23.8,38.1,,宮城 那菜,5,中野 仁照,0.14,6.95,2.0,0.0,tokuyama,20.0,2.0,晴,23.0,52.9,0.0,9.0,南,2.0
,6.0,2026-05-15,2026-05-16 08:55:54,6,A1,0.0,,37.51,11.7,44,11,45.5,68.2,,吉村 正明,5,小野 達哉,0.11,6.9,1.0,0.0,tokuyama,20.0,2.0,晴,23.0,52.0,0.0,9.0,南,2.0
,1.0,2026-05-15,2026-05-16 08:56:02,1,B1,0.0,,37.69,11.58,19,2,69.6,78.3,キャブ,篠崎 仁志,6,川上 清人,0.13,7.01,6.0,0.0,tokuyama,20.0,3.0,晴,22.0,63.1,0.0,9.0,南,3.0
,2.0,2026-05-15,2026-05-16 08:56:02,2,B1,0.0,,37.47,11.62,36,7,50.0,62.5,,末永 祐輝,6,梶山 涼斗,0.06,6.92,1.0,-0.5,tokuyama,20.0,3.0,晴,22.0,52.0,0.0,9.0,南,3.0
,3.0,2026-05-15,2026-05-16 08:56:02,3,B1,0.0,,37.61,11.59,14,4,54.5,63.6,,山本 兼士,6,町田 洸希,0.1,6.92,1.0,0.0,tokuyama,20.0,3.0,晴,22.0,52.0,0.0,9.0,南,3.0
,4.0,2026-05-15,2026-05-16 08:56:02,4,B1,0.0,,38.56,12.11,26,45,14.3,23.8,,池田 雷太,6,八戸 琉楓,0.31,6.94,3.0,0.0,tokuyama,20.0,3.0,晴,22.0,51.5,0.5,9.0,南,3.0
,5.0,2026-05-15,2026-05-16 08:56:02,5,A2,0.0,,38.22,12.17,74,35,27.3,40.9,,海老澤 泰行,6,小池 哲也,-0.03,6.96,4.0,-0.5,tokuyama,20.0,3.0,晴,22.0,52.0,0.0,9.0,南,3.0
,6.0,2026-05-15,2026-05-16 08:56:02,6,A1,0.0,,37.36,11.6,75,44,14.3,47.6,,興津 藍,6,岩瀬 裕亮,-0.03,6.96,4.0,0.0,tokuyama,20.0,3.0,晴,22.0,52.8,0.0,9.0,南,3.0
,1.0,2026-05-15,2026-05-16 08:56:15,1,B1,0.0,,37.61,11.78,11,30,29.2,54.2,,佐藤 大介,7,井上 大輔,0.05,6.96,3.0,0.0,tokuyama,20.0,3.0,晴,22.0,52.0,0.0,9.0,南,3.0
