venue,date,race,frame,racer,grade,lap1,mawari,chokusen,tenji,tenji_rank,tilt,course,is_normal_course,parts_exchange,weight,weight_adjust,fetched_at,motor_no,motor_rate2,motor_rate3,motor_rank,prev_user,start_timing,has_start_change,weather,weather_degree,water_degree,wind_speed,wind_direction,wind_direction_text,wave_height
ashiya,2026-05-15,1,1,仲谷 颯仁,A1,36.18,7.76,7.68,6.78,2,0.0,1,,,52.0,0.0,2026-05-16 08:41:08,20,17.4,39.1,49,岡村 将也,0.17,False,晴,23.3,24.7,0,17,不明,1
ashiya,2026-05-15,1,2,佐藤 翼,A1,35.92,7.62,7.66,6.76,1,-0.5,2,,,52.4,0.0,2026-05-16 08:41:08,12,47.4,57.9,13,,-0.02,False,晴,23.3,24.7,0,17,不明,1
ashiya,2026-05-15,1,3,末永 和也,A1,36.18,7.77,7.7,6.8,3,0.0,3,,,52.0,0.0,2026-05-16 08:41:08,7,47.4,68.4,14,馬袋 義則,0.01,False,晴,23.3,24.7,0,17,不明,1
ashiya,2026-05-15,1,4,丸野 一樹,A1,36.3,8.05,7.64,6.8,3,0.0,4,,,53.3,0.0,2026-05-16 08:41:08,9,60.0,70.0,5,澤田 尚也,-0.13,False,晴,23.3,24.7,0,17,不明,1
ashiya,2026-05-15,1,5,大上 卓人,A1,36.1,7.67,7.66,6.82,6,-0.5,5,,,52.0,0.0,2026-05-16 08:41:08,37,30.8,57.7,36,松本 真広,0.02,False,晴,23.3,24.7,0,17,不明,1
ashiya,2026-05-15,1,6,石本 裕武,A1,36.74,7.9,7.7,6.81,5,0.0,6,,,52.0,0.0,2026-05-16 08:41:08,60,40.0,53.3,23,原田 才一郎,0.11,False,晴,23.3,24.7,0,17,不明,1
ashiya,2026-05-15,2,1,宮之原 輝紀,A1,35.99,7.77,7.55,6.81,5,0.0,1,,,52.1,0.0,2026-05-16 08:41:13,10,36.8,63.2,29,,,False,晴,24.1,25.6,2,7,南東,2
ashiya,2026-05-15,2,2,松田 大志郎,A1,36.11,7.63,7.61,6.75,1,0.5,2,,,52.1,0.0,2026-05-16 08:41:13,31,40.7,55.6,22,羽野 直也,-0.1,False,晴,24.1,25.6,2,7,南東,2
ashiya,2026-05-15,2,3,桑原 悠,A1,36.59,7.95,7.72,6.8,4,0.0,3,,,52.2,0.0,2026-05-16 08:41:13,19,27.8,50.0,42,森 智也,-0.1,False,晴,24.1,25.6,2,7,南東,2
ashiya,2026-05-15,2,4,関 浩哉,A1,36.2,7.78,7.64,6.79,3,-0.5,4,,,50.0,2.0,2026-05-16 08:41:13,45,45.0,55.0,16,,-0.05,False,晴,24.1,25.6,2,7,南東,2
ashiya,2026-05-15,2,5,入海 馨,A1,36.56,7.89,7.67,6.81,5,-0.5,5,,,53.1,0.0,2026-05-16 08:41:13,6,16.7,33.3,50,飯田 庄吾,0.03,False,晴,24.1,25.6,2,7,南東,2
ashiya,2026-05-15,2,6,馬場 貴也,A1,36.25,7.77,7.67,6.78,2,-0.5,6,,,53.3,0.0,2026-05-16 08:41:13,47,26.7,60.0,43,井内 将太郎,0.04,False,晴,24.1,25.6,2,7,南東,2
