chokusen,course,date,fetched_at,frame,grade,has_start_change,is_normal_course,lap1,mawari,motor_no,motor_rank,motor_rate2,motor_rate3,parts_exchange,prev_user,race,racer,start_timing,tenji,tenji_rank,tilt,venue,water_degree,wave_height,weather,weather_degree,weight,weight_adjust,wind_direction,wind_direction_text,wind_speed
,1.0,2026-04-30,2026-05-15 07:59:09,1,A2,0.0,,37.13,11.64,38.0,3.0,64.3,71.4,,上野 真之介,1,森野 正弘,-0.06,6.92,1,0.0,tokuyama,16.0,1.0,雨,11.0,52.2,0.0,3.0,北東,1.0
,2.0,2026-04-30,2026-05-15 07:59:09,2,B1,0.0,,37.85,11.82,58.0,37.0,0.0,50.0,,,1,阪本 勇介,0.09,6.92,1,0.0,tokuyama,16.0,1.0,雨,11.0,53.3,0.0,3.0,北東,1.0
,3.0,2026-04-30,2026-05-15 07:59:09,3,B1,0.0,,37.86,11.74,35.0,14.0,41.7,41.7,,金子 貴志,1,加木 郁,-0.17,6.98,4,0.0,tokuyama,16.0,1.0,雨,11.0,52.0,0.0,3.0,北東,1.0
,4.0,2026-04-30,2026-05-15 07:59:09,4,B1,0.0,,38.29,11.91,71.0,30.0,20.0,20.0,,,1,川崎 誠志,0.16,7.02,6,-0.5,tokuyama,16.0,1.0,雨,11.0,52.0,0.0,3.0,北東,1.0
,5.0,2026-04-30,2026-05-15 07:59:09,5,B1,0.0,,37.82,11.72,33.0,22.0,30.8,53.8,,松田 憲幸,1,村田 浩司,-0.17,6.93,3,0.0,tokuyama,16.0,1.0,雨,11.0,53.2,0.0,3.0,北東,1.0
,6.0,2026-04-30,2026-05-15 07:59:09,6,B1,0.0,,37.95,12.06,70.0,42.0,0.0,0.0,,,1,山口 隆史,-0.06,6.99,5,0.0,tokuyama,16.0,1.0,雨,11.0,53.9,0.0,3.0,北東,1.0
,1.0,2026-04-30,2026-05-15 07:59:15,1,A1,0.0,,37.41,11.53,55.0,32.0,16.7,41.7,,國弘 翔平,2,大峯 豊,-0.02,6.93,2,-0.5,tokuyama,16.0,2.0,雨,11.0,52.0,0.0,3.0,北東,2.0
,2.0,2026-04-30,2026-05-15 07:59:15,2,A2,0.0,,37.14,11.5,54.0,17.0,33.3,50.0,,坂口 貴彦,2,楠原 正剛,-0.06,6.89,1,0.0,tokuyama,16.0,2.0,雨,11.0,54.0,0.0,3.0,北東,2.0
,3.0,2026-04-30,2026-05-15 07:59:15,3,B1,0.0,,37.4,11.62,73.0,16.0,40.0,60.0,,,2,広次 修,-0.01,6.95,3,0.0,tokuyama,16.0,2.0,雨,11.0,52.0,0.0,3.0,北東,2.0
,4.0,2026-04-30,2026-05-15 07:59:15,4,B1,0.0,,37.35,11.56,42.0,33.0,16.7,33.3,,堂原 洋史,2,幸野 史明,0.09,6.95,3,0.0,tokuyama,16.0,2.0,雨,11.0,52.0,0.0,3.0,北東,2.0
,5.0,2026-04-30,2026-05-15 07:59:15,5,A2,0.0,,38.39,11.99,47.0,9.0,46.7,66.7,,田中 辰彦,2,渡邉 翼,0.02,7.0,6,0.0,tokuyama,16.0,2.0,雨,11.0,50.5,1.5,3.0,北東,2.0
,6.0,2026-04-30,2026-05-15 07:59:15,6,B1,0.0,,38.32,12.1,44.0,12.0,41.7,66.7,,高野 心吾,2,吉村 正明,-0.02,6.95,3,0.0,tokuyama,16.0,2.0,雨,11.0,51.5,0.5,3.0,北東,2.0
,1.0,2026-04-30,2026-05-15 07:59:22,1,A2,0.0,,37.33,11.77,34.0,28.0,21.4,50.0,,奈須 啓太,3,三宅 潤,-0.05,6.91,2,0.0,tokuyama,16.0,2.0,雨,12.0,54.3,0.0,3.0,北東,2.0
