chokusen,course,date,fetched_at,frame,grade,has_start_change,is_normal_course,lap1,mawari,motor_no,motor_rank,motor_rate2,motor_rate3,parts_exchange,prev_user,race,racer,start_timing,tenji,tenji_rank,tilt,venue,water_degree,wave_height,weather,weather_degree,weight,weight_adjust,wind_direction,wind_direction_text,wind_speed
6.25,1.0,2026-04-25,2026-05-15 01:59:06,1,B1,0.0,,36.59,4.95,60.0,2.0,48.7,69.0,,大久保 佑香,1,西尾 亮輔,-0.02,6.68,4,-0.5,gamagori,14.0,2.0,曇り,18.0,51.5,0.5,13.0,西,4.0
6.24,2.0,2026-04-25,2026-05-15 01:59:06,2,B1,0.0,,37.66,5.2,40.0,6.0,41.2,58.8,,野口 勝弘,1,豊田 祥生,-0.04,6.66,1,-0.5,gamagori,14.0,2.0,曇り,18.0,50.5,1.5,13.0,西,4.0
6.22,3.0,2026-04-25,2026-05-15 01:59:06,3,A2,0.0,,37.33,5.28,32.0,43.0,30.1,51.6,,萬 正嗣,1,金子 和之,-0.02,6.68,4,-0.5,gamagori,14.0,2.0,曇り,18.0,52.2,0.0,13.0,西,4.0
6.29,4.0,2026-04-25,2026-05-15 01:59:06,4,B1,0.0,,37.24,5.2,54.0,4.0,44.1,57.2,,西田 和加,1,天野 誠,0.07,6.74,6,-0.5,gamagori,14.0,2.0,曇り,18.0,52.7,0.0,13.0,西,4.0
6.21,5.0,2026-04-25,2026-05-15 01:59:06,5,B1,0.0,,37.2,4.99,46.0,21.0,36.3,50.0,,吉田 一郎,1,西川 新太郎,0.06,6.67,2,-0.5,gamagori,14.0,2.0,曇り,18.0,54.4,0.0,13.0,西,4.0
6.15,6.0,2026-04-25,2026-05-15 01:59:06,6,B1,0.0,,36.98,5.2,38.0,14.0,39.0,56.7,,桑島 和宏,1,福田 理,0.05,6.67,2,-0.5,gamagori,14.0,2.0,曇り,18.0,56.2,0.0,13.0,西,4.0
6.12,1.0,2026-04-25,2026-05-15 01:59:12,1,B1,0.0,,36.87,5.04,36.0,45.0,29.1,46.8,,吉永 則雄,2,長尾 萌加,0.07,6.62,2,-0.5,gamagori,14.0,1.0,晴,19.0,45.5,1.5,13.0,西,2.0
6.13,2.0,2026-04-25,2026-05-15 01:59:12,2,B2,0.0,,38.07,5.15,26.0,7.0,41.1,55.4,,鈴木 雅希,2,眞崎 武蔵,0.19,6.62,2,-0.5,gamagori,14.0,1.0,晴,19.0,52.4,0.0,13.0,西,2.0
6.22,3.0,2026-04-25,2026-05-15 01:59:12,3,A1,0.0,,37.72,5.31,57.0,38.0,31.6,49.5,,上野 秀和,2,宮下 元胤,0.07,6.57,1,-0.5,gamagori,14.0,1.0,晴,19.0,52.0,0.0,13.0,西,2.0
6.15,4.0,2026-04-25,2026-05-15 01:59:12,4,B2,0.0,,36.59,4.88,31.0,35.0,32.3,48.2,,藤原 孝斗,2,宮崎 心之介,0.17,6.63,4,0.0,gamagori,14.0,1.0,晴,19.0,52.0,0.0,13.0,西,2.0
6.29,5.0,2026-04-25,2026-05-15 01:59:12,5,A2,0.0,,37.31,5.11,52.0,39.0,31.5,50.8,,深川 和仁,2,津久井 拓也,0.1,6.66,5,-0.5,gamagori,14.0,1.0,晴,19.0,52.1,0.0,13.0,西,2.0
6.26,6.0,2026-04-25,2026-05-15 01:59:12,6,B2,0.0,,36.99,4.97,68.0,34.0,32.4,49.4,,上原 崚,2,塚越 陸斗,0.17,6.7,6,-0.5,gamagori,14.0,1.0,晴,19.0,54.3,0.0,13.0,西,2.0
6.19,2.0,2026-04-25,2026-05-15 01:59:19,1,B1,1.0,,36.63,4.8,59.0,24.0,35.7,51.3,,石川 吉鎬,3,上野 俊樹,-0.05,6.54,1,-0.5,gamagori,14.0,1.0,晴,18.0,52.0,0.0,11.0,南西,2.0
6.31,1.0,2026-04-25,2026-05-15 01:59:19,2,A1,1.0,,37.13,4.8,19.0,30.0,33.6,50.5,,内堀 学,3,秋元 哲,-0.01,6.76,6,-0.5,gamagori,14.0,1.0,晴,18.0,51.5,0.5,11.0,南西,2.0
6.27,3.0,2026-04-25,2026-05-15 01:59:19,3,A2,1.0,,37.54,5.44,11.0,40.0,31.3,45.5,,間嶋 仁志,3,高橋 英之,0.05,6.67,3,-0.5,gamagori,14.0,1.0,晴,18.0,52.4,0.0,11.0,南西,2.0
6.12,4.0,2026-04-25,2026-05-15 01:59:19,4,B2,1.0,,38.07,5.37,35.0,17.0,37.8,52.3,,馬野 耀,3,根岸 真優,-0.1,6.7,5,-0.5,gamagori,14.0,1.0,晴,18.0,45.5,1.5,11.0,南西,2.0
6.27,5.0,2026-04-25,2026-05-15 01:59:19,5,B1,1.0,,37.2,5.23,61.0,27.0,34.0,49.0,,中越 博紀,3,大谷 直弘,-0.05,6.65,2,-0.5,gamagori,14.0,1.0,晴,18.0,53.1,0.0,11.0,南西,2.0
6.23,6.0,2026-04-25,2026-05-15 01:59:19,6,B1,1.0,,37.58,5.49,49.0,16.0,38.0,54.7,リング×４,益田 啓司,3,齊藤 優,-0.03,6.68,4,0.0,gamagori,14.0,1.0,晴,18.0,53.5,0.0,11.0,南西,2.0
6.23,1.0,2026-04-25,2026-05-15 01:59:27,1,B1,0.0,,37.47,5.36,65.0,23.0,35.9,57.3,,本田 愛,4,木下 陽介,0.01,6.66,4,0.0,gamagori,14.0,2.0,晴,18.0,57.6,0.0,13.0,西,5.0
6.16,2.0,2026-04-25,2026-05-15 01:59:27,2,A1,0.0,,37.4,5.43,70.0,26.0,34.0,53.6,,田中 京介,4,黒井 達矢,0.02,6.65,2,-0.5,gamagori,14.0,2.0,晴,18.0,52.0,0.0,13.0,西,5.0
6.29,3.0,2026-04-25,2026-05-15 01:59:27,3,A1,0.0,,37.54,5.2,33.0,28.0,33.9,50.9,,鈴木 柊介,4,稲田 浩二,0.23,6.78,6,-0.5,gamagori,14.0,2.0,晴,18.0,52.0,0.0,13.0,西,5.0
6.08,4.0,2026-04-25,2026-05-15 01:59:27,4,B1,0.0,,36.92,5.23,30.0,29.0,33.8,49.5,,多田 有佑,4,佐藤 世那,0.18,6.63,1,-0.5,gamagori,14.0,2.0,晴,18.0,53.6,0.0,13.0,西,5.0
6.2,5.0,2026-04-25,2026-05-15 01:59:27,5,B1,0.0,,37.52,5.24,18.0,9.0,40.1,53.7,,大豆生田 蒼,4,宮野 仁,0.15,6.65,2,-0.5,gamagori,14.0,2.0,晴,18.0,52.6,0.0,13.0,西,5.0
6.17,6.0,2026-04-25,2026-05-15 01:59:27,6,A2,0.0,,37.28,5.85,64.0,15.0,38.4,57.9,,石川 哲秀,4,平川 香織,0.09,6.69,5,-0.5,gamagori,14.0,2.0,晴,18.0,47.0,0.0,13.0,西,5.0
6.3,1.0,2026-04-25,2026-05-15 01:59:37,1,B1,0.0,,37.07,4.91,55.0,20.0,36.8,50.8,,柴田 百恵,5,後藤 浩,0.1,6.67,5,-0.5,gamagori,14.0,1.0,晴,18.0,52.1,0.0,11.0,南西,3.0
6.34,2.0,2026-04-25,2026-05-15 01:59:37,2,A1,0.0,,37.51,5.03,24.0,44.0,29.6,45.0,,松村 敏,5,前田 将太,0.05,6.65,3,-0.5,gamagori,14.0,1.0,晴,18.0,54.5,0.0,11.0,南西,3.0
6.27,3.0,2026-04-25,2026-05-15 01:59:37,3,B1,0.0,,37.39,5.01,27.0,18.0,37.1,53.2,,松山 将吾,5,樋口 範政,0.07,6.7,6,-0.5,gamagori,14.0,1.0,晴,18.0,54.7,0.0,11.0,南西,3.0
6.31,4.0,2026-04-25,2026-05-15 01:59:37,4,A1,0.0,,37.43,5.17,22.0,41.0,30.9,46.6,,中尾 彩香,5,上村 純一,-0.01,6.62,1,0.0,gamagori,14.0,1.0,晴,18.0,52.3,0.0,11.0,南西,3.0
6.26,5.0,2026-04-25,2026-05-15 01:59:37,5,B1,0.0,,36.77,5.01,29.0,22.0,36.2,52.5,,田上 凜,5,岩下 巧斗,0.14,6.63,2,0.0,gamagori,14.0,1.0,晴,18.0,52.0,0.0,11.0,南西,3.0
6.13,6.0,2026-04-25,2026-05-15 01:59:37,6,A2,0.0,,36.29,5.0,13.0,12.0,39.7,55.8,,佐竹 恒彦,5,戸敷 晃美,0.04,6.66,4,-0.5,gamagori,14.0,1.0,晴,18.0,47.6,0.0,11.0,南西,3.0
6.3,1.0,2026-04-25,2026-05-15 01:59:42,1,A1,1.0,,36.68,4.8,21.0,10.0,40.0,65.8,,佐々木 康幸,6,横澤 剛治,0.06,6.71,4,-0.5,gamagori,14.0,1.0,晴,18.0,54.7,0.0,11.0,南西,2.0
6.27,2.0,2026-04-25,2026-05-15 01:59:42,2,A2,1.0,,36.51,4.99,72.0,5.0,41.7,59.4,,竹井 貴史,6,田路 朋史,0.09,6.58,1,-0.5,gamagori,14.0,1.0,晴,18.0,52.0,0.0,11.0,南西,2.0
6.3,3.0,2026-04-25,2026-05-15 01:59:42,3,B1,1.0,,36.68,4.87,58.0,19.0,37.1,54.8,,宇野 博之,6,東口 晃,0.11,6.7,3,-0.5,gamagori,14.0,1.0,晴,18.0,52.0,0.0,11.0,南西,2.0
6.24,4.0,2026-04-25,2026-05-15 01:59:42,4,B1,1.0,,36.64,5.17,38.0,14.0,39.0,56.7,,桑島 和宏,6,福田 理,0.06,6.72,5,-0.5,gamagori,14.0,1.0,晴,18.0,56.2,0.0,11.0,南西,2.0
6.28,6.0,2026-04-25,2026-05-15 01:59:42,5,B2,1.0,,36.6,5.13,68.0,34.0,32.4,49.4,,上原 崚,6,塚越 陸斗,-0.08,6.76,6,-0.5,gamagori,14.0,1.0,晴,18.0,54.3,0.0,11.0,南西,2.0
6.16,5.0,2026-04-25,2026-05-15 01:59:42,6,A1,1.0,,36.45,5.15,16.0,31.0,33.6,55.3,,角 ひとみ,6,久田 敏之,0.04,6.6,2,-0.5,gamagori,14.0,1.0,晴,18.0,52.0,0.0,11.0,南西,2.0
6.33,1.0,2026-04-25,2026-05-15 01:59:51,1,A1,0.0,,36.66,4.87,20.0,32.0,33.1,54.3,,河合 佑樹,7,金子 拓矢,0.08,6.73,3,0.0,gamagori,14.0,1.0,晴,18.0,52.1,0.0,9.0,南,3.0
6.3,2.0,2026-04-25,2026-05-15 01:59:51,2,B2,0.0,,36.99,4.96,31.0,35.0,32.3,48.2,,藤原 孝斗,7,宮崎 心之介,0.02,6.7,2,-0.5,gamagori,14.0,1.0,晴,18.0,52.0,0.0,9.0,南,3.0
6.23,3.0,2026-04-25,2026-05-15 01:59:51,3,A1,0.0,,37.08,4.99,56.0,33.0,32.6,50.9,,萩原 知哉,7,西野 雄貴,-0.05,6.73,3,-0.5,gamagori,14.0,1.0,晴,18.0,51.0,1.0,9.0,南,3.0
6.24,4.0,2026-04-25,2026-05-15 01:59:51,4,A2,0.0,,37.72,4.94,39.0,11.0,40.0,51.1,,服部 幸男,7,島田 賢人,0.21,6.69,1,-0.5,gamagori,14.0,1.0,晴,18.0,52.0,0.0,9.0,南,3.0
6.3,5.0,2026-04-25,2026-05-15 01:59:51,5,B1,0.0,,37.93,5.33,28.0,37.0,31.9,43.1,,中嶋 世奈,7,加藤 翔,-0.04,6.74,5,0.0,gamagori,14.0,1.0,晴,18.0,52.4,0.0,9.0,南,3.0
6.23,6.0,2026-04-25,2026-05-15 01:59:51,6,B2,0.0,,38.33,5.23,43.0,36.0,32.3,50.5,,高橋 竜矢,7,林 風音,-0.02,6.78,6,-0.5,gamagori,14.0,1.0,晴,18.0,54.3,0.0,9.0,南,3.0
6.37,1.0,2026-04-25,2026-05-15 01:59:59,1,A2,0.0,,36.59,5.07,17.0,25.0,34.9,53.6,,池田 雷太,8,石田 章央,-0.06,6.68,3,-0.5,gamagori,14.0,1.0,晴,17.0,53.2,0.0,9.0,南,2.0
6.38,2.0,2026-04-25,2026-05-15 01:59:59,2,B1,0.0,,37.17,5.07,18.0,9.0,40.1,53.7,,大豆生田 蒼,8,宮野 仁,,6.75,6,-0.5,gamagori,14.0,1.0,晴,17.0,52.6,0.0,9.0,南,2.0
6.27,3.0,2026-04-25,2026-05-15 01:59:59,3,B2,0.0,,37.37,5.13,35.0,17.0,37.8,52.3,,馬野 耀,8,根岸 真優,-0.04,6.72,5,-0.5,gamagori,14.0,1.0,晴,17.0,44.5,2.5,9.0,南,2.0
6.24,4.0,2026-04-25,2026-05-15 01:59:59,4,A1,0.0,,37.73,5.03,76.0,8.0,40.4,59.1,,薮内 瑞希,8,吉田 拡郎,0.07,6.67,2,-0.5,gamagori,14.0,1.0,晴,17.0,52.5,0.0,9.0,南,2.0
6.2,5.0,2026-04-25,2026-05-15 01:59:59,5,B1,0.0,,37.47,5.33,60.0,2.0,48.7,69.0,,大久保 佑香,8,西尾 亮輔,-0.01,6.63,1,-0.5,gamagori,14.0,1.0,晴,17.0,51.5,0.5,9.0,南,2.0
6.1,6.0,2026-04-25,2026-05-15 01:59:59,6,A2,0.0,,38.1,5.57,62.0,42.0,30.7,44.3,リング×２,堀内 亜海,8,清埜 翔子,0.2,6.7,4,-0.5,gamagori,14.0,1.0,晴,17.0,46.5,0.5,9.0,南,2.0
6.34,1.0,2026-04-25,2026-05-15 02:00:05,1,A2,1.0,,37.26,4.93,52.0,39.0,31.5,50.8,,深川 和仁,9,津久井 拓也,0.04,6.73,1,-0.5,gamagori,14.0,1.0,晴,17.0,52.1,0.0,11.0,南西,3.0
6.26,3.0,2026-04-25,2026-05-15 02:00:05,2,B1,1.0,,37.67,5.06,54.0,4.0,44.1,57.2,,西田 和加,9,天野 誠,0.07,6.85,5,-0.5,gamagori,14.0,1.0,晴,17.0,52.7,0.0,11.0,南西,3.0
6.37,2.0,2026-04-25,2026-05-15 02:00:05,3,A1,1.0,,37.32,5.11,19.0,30.0,33.6,50.5,,内堀 学,9,秋元 哲,0.09,6.9,6,-0.5,gamagori,14.0,1.0,晴,17.0,51.5,0.5,11.0,南西,3.0
6.26,4.0,2026-04-25,2026-05-15 02:00:05,4,B1,1.0,,37.66,5.19,27.0,18.0,37.1,53.2,,松山 将吾,9,樋口 範政,0.08,6.79,3,-0.5,gamagori,14.0,1.0,晴,17.0,54.7,0.0,11.0,南西,3.0
6.23,5.0,2026-04-25,2026-05-15 02:00:05,5,B1,1.0,,37.32,5.88,63.0,13.0,39.3,56.7,,川原 正明,9,山口 亮,-0.04,6.84,4,-0.5,gamagori,14.0,1.0,晴,17.0,53.0,0.0,11.0,南西,3.0
