venue,date,race,frame,racer,grade,lap1,mawari,chokusen,tenji,tenji_rank,tilt,course,is_normal_course,parts_exchange,weight,weight_adjust,fetched_at,motor_no,motor_rate2,motor_rate3,motor_rank,prev_user,start_timing,has_start_change,weather,weather_degree,water_degree,wind_speed,wind_direction,wind_direction_text,wave_height
tokuyama,2026-06-17,1,1,安河内 健,A1,37.27,11.59,,6.96,2,0.0,1,,,55.3,0.0,2026-06-17 08:33:25,48,36.2,59.6,13,柴田 直哉,-0.01,False,曇り,22,22,3,3,北東,3
tokuyama,2026-06-17,1,2,妻鳥 晋也,B1,37.77,11.83,,6.99,3,0.0,2,,,55.4,0.0,2026-06-17 08:33:25,49,25.0,40.0,35,米田 隆弘,0.03,False,曇り,22,22,3,3,北東,3
tokuyama,2026-06-17,1,3,花田 和明,B1,38.25,11.97,,7.03,5,-0.5,3,,,52.2,0.0,2026-06-17 08:33:25,54,27.3,52.3,32,大井 清貴,0.11,False,曇り,22,22,3,3,北東,3
tokuyama,2026-06-17,1,4,石田 貴洋,B1,38.1,11.92,,6.94,1,0.0,4,,,52.0,0.0,2026-06-17 08:33:25,25,27.3,38.6,30,藤原 早菜,0.13,False,曇り,22,22,3,3,北東,3
tokuyama,2026-06-17,1,5,岩川 仁士,B1,37.87,11.76,,7.03,5,0.0,5,,,53.4,0.0,2026-06-17 08:33:25,41,35.4,62.5,16,川上 剛,-0.01,False,曇り,22,22,3,3,北東,3
tokuyama,2026-06-17,1,6,門間 雄大,B1,38.13,12.07,,7.01,4,0.5,6,,,52.8,0.0,2026-06-17 08:33:25,38,34.9,37.2,19,岡本 亜子,-0.06,False,曇り,22,22,3,3,北東,3
tokuyama,2026-06-17,2,1,北山 康介,A1,37.37,11.56,,6.99,5,0.0,1,,,53.0,0.0,2026-06-17 09:00:47,52,26.1,52.2,33,山ノ内 雅人,0.04,False,曇り,22,22,3,3,北東,3
tokuyama,2026-06-17,2,2,原 豊土,A2,37.76,11.78,,6.93,1,0.0,2,,,55.0,0.0,2026-06-17 09:00:47,30,33.3,52.1,21,黒澤 めぐみ,0.18,False,曇り,22,22,3,3,北東,3
tokuyama,2026-06-17,2,3,澤崎 雄哉,B1,38.34,12.07,,6.97,4,0.0,3,,,52.5,0.0,2026-06-17 09:00:47,62,18.2,24.2,41,鈴木 祐美子,0.25,False,曇り,22,22,3,3,北東,3
tokuyama,2026-06-17,2,4,前野 竜一,A2,37.59,11.69,,7.05,6,0.0,4,,,57.7,0.0,2026-06-17 09:00:47,63,23.7,42.1,36,森安 弘雅,-0.17,False,曇り,22,22,3,3,北東,3
tokuyama,2026-06-17,2,5,有賀 達也,A1,37.6,11.67,,6.96,2,-0.5,5,,,52.0,0.0,2026-06-17 09:00:47,66,31.4,45.7,26,中村 栄治,0.03,False,曇り,22,22,3,3,北東,3
tokuyama,2026-06-17,2,6,小林 遼太,B1,38.08,11.94,,6.96,2,0.0,6,,,52.0,0.0,2026-06-17 09:00:47,37,22.5,40.0,38,山崎 鉄平,0.05,False,曇り,22,22,3,3,北東,3
tokuyama,2026-06-17,3,1,笹木 香吾,A2,36.99,11.44,,6.94,3,0.0,1,,,53.0,0.0,2026-06-17 09:26:57,58,36.1,50.0,14,岡村 慶太,0.05,False,曇り,22,22,3,5,東,3
tokuyama,2026-06-17,3,2,岸本 隆,B1,37.53,11.74,,6.98,6,0.0,2,,,54.8,0.0,2026-06-17 09:26:57,28,25.6,41.9,34,鈴木 茂高,0.16,False,曇り,22,22,3,5,東,3
tokuyama,2026-06-17,3,3,戸塚 邦好,A1,37.16,11.62,,6.93,2,0.0,3,,,52.1,0.0,2026-06-17 09:26:57,46,41.7,54.2,8,茅原 悠紀,0.09,False,曇り,22,22,3,5,東,3
tokuyama,2026-06-17,3,4,谷川 祐一,A2,38.09,11.88,,6.96,4,0.0,4,,,52.0,0.0,2026-06-17 09:26:57,53,42.9,57.1,5,泥谷 一毅,0.13,False,曇り,22,22,3,5,東,3
tokuyama,2026-06-17,3,5,谷口 知優,B1,38.06,12.02,,6.97,5,0.0,5,,,52.0,0.0,2026-06-17 09:26:57,60,31.6,52.6,25,辻 栄蔵,0.11,False,曇り,22,22,3,5,東,3
tokuyama,2026-06-17,3,6,佐藤 博亮,A1,37.67,11.68,,6.91,1,0.0,6,,,52.9,0.0,2026-06-17 09:26:57,27,36.8,47.4,12,杉山 貴博,0.01,False,曇り,22,22,3,5,東,3
tokuyama,2026-06-17,4,1,富永 修一,A1,37.92,11.87,,7.02,4,0.0,1,,,52.0,0.0,2026-06-17 09:51:57,65,13.8,24.1,44,直江 健成,0.19,False,曇り,22,22,3,3,北東,3
tokuyama,2026-06-17,4,2,鳥飼 眞,A2,37.9,11.89,,6.94,2,0.0,2,,,50.0,2.0,2026-06-17 09:51:57,43,14.0,27.9,43,今泉 徹,0.06,False,曇り,22,22,3,3,北東,3
tokuyama,2026-06-17,4,3,後藤 隼之,B1,38.64,11.93,,7.1,6,-0.5,3,,,55.3,0.0,2026-06-17 09:51:57,51,27.3,45.5,31,吉田 翔悟,0.09,False,曇り,22,22,3,3,北東,3
