chokusen,course,date,fetched_at,frame,grade,has_start_change,is_normal_course,lap1,mawari,motor_no,motor_rank,motor_rate2,motor_rate3,parts_exchange,prev_user,race,racer,start_timing,tenji,tenji_rank,tilt,venue,water_degree,wave_height,weather,weather_degree,weight,weight_adjust,wind_direction,wind_direction_text,wind_speed
7.37,1.0,2026-05-26,2026-05-26 20:50:38,1,B1,0.0,,37.16,6.22,55,47,0.0,0.0,,,1,中北 涼,0.06,6.97,4.0,-0.5,omura,25.0,2.0,晴,28.0,48.2,0.0,5.0,東,3.0
7.47,2.0,2026-05-26,2026-05-26 20:50:38,2,B1,0.0,,38.09,6.57,54,35,0.0,33.3,,,1,大澤 真菜,-0.06,6.98,5.0,0.0,omura,25.0,2.0,晴,28.0,45.5,1.5,5.0,東,3.0
7.51,3.0,2026-05-26,2026-05-26 20:50:38,3,B1,0.0,,37.82,6.2,40,24,33.3,66.7,,,1,加藤 綾,-0.02,6.94,1.0,-0.5,omura,25.0,2.0,晴,28.0,49.6,0.0,5.0,東,3.0
7.4,4.0,2026-05-26,2026-05-26 20:50:38,4,B1,0.0,,37.6,6.7,30,25,33.3,33.3,,,1,北村 寧々,0.1,6.94,1.0,0.0,omura,25.0,2.0,晴,28.0,47.0,0.0,5.0,東,3.0
7.52,5.0,2026-05-26,2026-05-26 20:50:38,5,B1,0.0,,37.94,6.6,51,42,0.0,0.0,,,1,濱崎 寿里矢,0.05,7.0,6.0,-0.5,omura,25.0,2.0,晴,28.0,48.3,0.0,5.0,東,3.0
7.5,6.0,2026-05-26,2026-05-26 20:50:38,6,B2,0.0,,37.68,6.46,29,19,33.3,33.3,,,1,田中 博子,0.05,6.96,3.0,-0.5,omura,25.0,2.0,晴,28.0,48.1,0.0,5.0,東,3.0
7.4,1.0,2026-05-26,2026-05-26 20:50:45,1,B1,0.0,,38.34,6.48,36,20,33.3,100.0,,,2,谷口 佳蓮,0.11,6.91,1.0,0.0,omura,25.0,1.0,曇り,28.0,47.1,0.0,3.0,北東,2.0
7.47,2.0,2026-05-26,2026-05-26 20:50:45,2,B1,0.0,,38.24,6.4,23,48,0.0,0.0,,,2,西澤 日花里,0.1,6.97,4.0,0.0,omura,25.0,1.0,曇り,28.0,46.5,0.5,3.0,北東,2.0
7.4,3.0,2026-05-26,2026-05-26 20:50:45,3,A2,0.0,,38.04,6.66,31,3,100.0,100.0,,,2,平川 香織,0.22,6.95,3.0,0.0,omura,25.0,1.0,曇り,28.0,47.0,0.0,3.0,北東,2.0
7.43,4.0,2026-05-26,2026-05-26 20:50:45,4,B1,0.0,,37.84,6.69,16,34,0.0,33.3,,,2,渡邉 真奈美,0.21,6.94,2.0,0.0,omura,25.0,1.0,曇り,28.0,46.5,0.5,3.0,北東,2.0
7.33,5.0,2026-05-26,2026-05-26 20:50:45,5,B2,0.0,,37.74,6.96,50,39,0.0,33.3,,,2,恵良 琴美,0.18,6.98,6.0,-0.5,omura,25.0,1.0,曇り,28.0,43.5,3.5,3.0,北東,2.0
7.43,6.0,2026-05-26,2026-05-26 20:50:45,6,A2,0.0,,37.91,6.43,14,29,33.3,100.0,,,2,山口 真喜子,0.1,6.97,4.0,0.5,omura,25.0,1.0,曇り,28.0,47.0,0.0,3.0,北東,2.0
7.3,1.0,2026-05-26,2026-05-26 20:50:51,1,B1,0.0,,37.12,6.26,13,12,66.7,66.7,,,3,嶋田 有里,0.02,6.97,4.0,0.0,omura,25.0,1.0,曇り,28.0,46.0,1.0,1.0,北,2.0
7.49,2.0,2026-05-26,2026-05-26 20:50:51,2,B1,0.0,,38.06,6.5,27,38,0.0,0.0,,,3,矢野 真梨菜,0.12,6.99,6.0,0.0,omura,25.0,1.0,曇り,28.0,47.0,0.0,1.0,北,2.0
