chokusen,course,date,fetched_at,frame,grade,has_start_change,is_normal_course,lap1,mawari,motor_no,motor_rank,motor_rate2,motor_rate3,parts_exchange,prev_user,race,racer,start_timing,tenji,tenji_rank,tilt,venue,water_degree,wave_height,weather,weather_degree,weight,weight_adjust,wind_direction,wind_direction_text,wind_speed
7.08,1.0,2026-04-29,2026-05-15 07:35:29,1,A1,0.0,,37.02,5.31,37.0,14.0,33.1,48.8,,,1,上田 龍星,0.02,6.73,3,-0.5,tokoname,20.0,2.0,曇り,18.0,52.0,0.0,15.0,北西,4.0
7.12,2.0,2026-04-29,2026-05-15 07:35:29,2,B1,0.0,,37.2,5.73,57.0,42.0,20.2,38.6,,千葉 真弥,1,杉山 勝匡,0.02,6.69,1,0.0,tokoname,20.0,2.0,曇り,18.0,52.0,0.0,15.0,北西,4.0
7.23,3.0,2026-04-29,2026-05-15 07:35:29,3,B1,0.0,,37.56,5.67,22.0,9.0,35.8,46.7,,坂野 さくら,1,久保原 秀人,0.14,6.75,4,-0.5,tokoname,20.0,2.0,曇り,18.0,53.7,0.0,15.0,北西,4.0
7.15,4.0,2026-04-29,2026-05-15 07:35:29,4,B1,0.0,,38.14,5.7,48.0,41.0,20.7,31.0,キャブ,畔柳 俊吾,1,山本 兼士,-0.03,6.75,4,-0.5,tokoname,20.0,2.0,曇り,18.0,52.5,0.0,15.0,北西,4.0
7.17,5.0,2026-04-29,2026-05-15 07:35:29,5,B1,0.0,,37.73,5.57,11.0,39.0,23.2,42.0,ピストン×１_リング×２_ギヤ,大江 純,1,吉川 勇作,-0.01,6.77,6,-0.5,tokoname,20.0,2.0,曇り,18.0,54.1,0.0,15.0,北西,4.0
7.09,6.0,2026-04-29,2026-05-15 07:35:29,6,B2,0.0,,37.41,5.72,25.0,30.0,28.3,44.2,,佐藤 永梧,1,中村 紋夕梨,0.06,6.69,1,-0.5,tokoname,20.0,2.0,曇り,18.0,46.0,1.0,15.0,北西,4.0
7.19,1.0,2026-04-29,2026-05-15 07:35:36,1,B1,1.0,,37.04,5.38,26.0,19.0,32.5,48.0,,品田 直樹,2,土屋 太朗,0.17,6.7,2,0.0,tokoname,20.0,2.0,曇り,18.0,52.0,0.0,15.0,北西,4.0
7.16,2.0,2026-04-29,2026-05-15 07:35:36,2,B1,1.0,,37.62,5.56,18.0,31.0,28.2,44.4,,飯山 晃三,2,中村 将隆,0.24,6.74,5,-0.5,tokoname,20.0,2.0,曇り,18.0,54.4,0.0,15.0,北西,4.0
7.13,5.0,2026-04-29,2026-05-15 07:35:36,3,B2,1.0,,37.76,5.8,20.0,22.0,32.1,45.5,,竹田 広樹,2,井田 涼介,0.07,6.76,6,0.0,tokoname,20.0,2.0,曇り,18.0,59.8,0.0,15.0,北西,4.0
7.17,4.0,2026-04-29,2026-05-15 07:35:36,4,B1,1.0,,37.92,5.61,5.0,17.0,32.8,52.5,,吉永 浩則,2,長畑 友輔,0.03,6.7,2,0.0,tokoname,20.0,2.0,曇り,18.0,52.0,0.0,15.0,北西,4.0
7.18,6.0,2026-04-29,2026-05-15 07:35:36,5,B1,1.0,,38.04,5.42,34.0,35.0,25.9,42.2,,秋末 秦悟,2,川辺 郭人,-0.1,6.7,2,-0.5,tokoname,20.0,2.0,曇り,18.0,53.2,0.0,15.0,北西,4.0
7.2,3.0,2026-04-29,2026-05-15 07:35:36,6,A2,1.0,,37.68,5.37,51.0,27.0,29.4,46.2,,和田 操拓,2,一瀬 明,0.2,6.68,1,-0.5,tokoname,20.0,2.0,曇り,18.0,52.0,0.0,15.0,北西,4.0
7.15,1.0,2026-04-29,2026-05-15 07:35:42,1,A2,0.0,,37.14,5.39,38.0,20.0,32.2,48.8,,鈴木 峻佑,3,小林 泰,0.06,6.72,1,-0.5,tokoname,20.0,2.0,曇り,18.0,53.4,0.0,15.0,北西,4.0
7.1,2.0,2026-04-29,2026-05-15 07:35:42,2,B1,0.0,,37.17,5.66,40.0,13.0,33.3,51.8,,寺嶋 雄,3,佐口 達也,0.11,6.73,3,0.0,tokoname,20.0,2.0,曇り,18.0,52.0,0.0,15.0,北西,4.0
7.17,3.0,2026-04-29,2026-05-15 07:35:42,3,B1,0.0,,37.67,5.54,1.0,18.0,32.7,51.3,,吉川 昭男,3,今泉 徹,0.05,6.73,3,-0.5,tokoname,20.0,2.0,曇り,18.0,52.0,0.0,15.0,北西,4.0
7.27,4.0,2026-04-29,2026-05-15 07:35:42,4,B1,0.0,,37.23,5.41,56.0,28.0,29.0,47.7,,桑島 和宏,3,西村 勝,0.11,6.72,1,-0.5,tokoname,20.0,2.0,曇り,18.0,55.0,0.0,15.0,北西,4.0
7.35,5.0,2026-04-29,2026-05-15 07:35:42,5,B1,0.0,,38.84,5.72,4.0,32.0,27.6,44.7,,山下 奈緒,3,高田 綾,0.21,6.74,6,-0.5,tokoname,20.0,2.0,曇り,18.0,45.5,1.5,15.0,北西,4.0
7.21,6.0,2026-04-29,2026-05-15 07:35:42,6,B2,0.0,,38.49,6.1,24.0,24.0,31.9,44.0,,林 風音,3,宮崎 奏磨,0.06,6.73,3,-0.5,tokoname,20.0,2.0,曇り,18.0,53.3,0.0,15.0,北西,4.0
7.23,1.0,2026-04-29,2026-05-15 07:35:48,1,B1,0.0,,37.22,5.4,36.0,11.0,33.9,56.5,,小川 時光,4,岡部 哲,0.05,6.7,3,-0.5,tokoname,20.0,2.0,曇り,18.0,51.0,1.0,15.0,北西,4.0
7.2,2.0,2026-04-29,2026-05-15 07:35:48,2,B1,0.0,,37.36,5.44,33.0,38.0,25.4,40.7,キャブ_ギヤ,太田 潮,4,片岡 大地,-0.07,6.74,5,-0.5,tokoname,20.0,2.0,曇り,18.0,52.0,0.0,15.0,北西,4.0
7.16,3.0,2026-04-29,2026-05-15 07:35:48,3,A2,0.0,,37.41,5.6,50.0,34.0,27.4,36.8,,松崎 祐太郎,4,原 豊土,-0.01,6.69,2,0.0,tokoname,20.0,2.0,曇り,18.0,55.0,0.0,15.0,北西,4.0
7.22,4.0,2026-04-29,2026-05-15 07:35:48,4,B1,0.0,,38.35,5.56,32.0,21.0,32.2,49.6,,奥田 誠,4,福田 翔吾,-0.03,6.73,4,-0.5,tokoname,20.0,2.0,曇り,18.0,52.0,0.0,15.0,北西,4.0
7.17,5.0,2026-04-29,2026-05-15 07:35:48,5,B1,0.0,,38.15,5.84,44.0,43.0,18.1,36.2,,中岡 健人,4,牧原 崇,0.01,6.76,6,-0.5,tokoname,20.0,2.0,曇り,18.0,52.0,0.0,15.0,北西,4.0
7.14,6.0,2026-04-29,2026-05-15 07:35:48,6,B2,0.0,,38.15,5.69,53.0,5.0,39.1,50.0,,高田 明,4,中嶋 世奈,0.17,6.68,1,0.0,tokoname,20.0,2.0,曇り,18.0,48.6,0.0,15.0,北西,4.0
7.02,1.0,2026-04-29,2026-05-15 07:35:55,1,A2,0.0,,36.83,5.58,27.0,44.0,17.9,33.0,,岩下 巧斗,5,中田 夕貴,0.03,6.66,1,-0.5,tokoname,20.0,2.0,曇り,18.0,47.1,0.0,15.0,北西,4.0
7.21,2.0,2026-04-29,2026-05-15 07:35:55,2,B1,0.0,,37.43,5.53,11.0,39.0,23.2,42.0,,大江 純,5,吉川 勇作,-0.04,6.71,2,-0.5,tokoname,20.0,2.0,曇り,18.0,54.1,0.0,15.0,北西,4.0
7.14,3.0,2026-04-29,2026-05-15 07:35:55,3,A2,0.0,,37.35,5.6,23.0,12.0,33.6,47.9,,井本 昌也,5,杉田 篤光,-0.05,6.73,6,0.0,tokoname,20.0,2.0,曇り,18.0,52.4,0.0,15.0,北西,4.0
7.06,4.0,2026-04-29,2026-05-15 07:35:55,4,B1,0.0,,37.13,5.65,6.0,29.0,28.4,45.7,,松瀬 弘美,5,吉田 翔悟,0.06,6.71,2,0.0,tokoname,20.0,2.0,曇り,18.0,52.0,0.0,15.0,北西,4.0
7.15,5.0,2026-04-29,2026-05-15 07:35:55,5,B2,0.0,,37.43,5.64,46.0,33.0,27.5,48.6,,渡辺 真至,5,金山 立樹,-0.03,6.71,2,-0.5,tokoname,20.0,2.0,曇り,18.0,52.2,0.0,15.0,北西,4.0
7.07,6.0,2026-04-29,2026-05-15 07:35:55,6,B1,0.0,,37.07,5.74,28.0,26.0,29.5,55.4,,齋藤 真之,5,富山 弘幸,-0.14,6.71,2,-0.5,tokoname,20.0,2.0,曇り,18.0,53.5,0.0,15.0,北西,4.0
7.06,1.0,2026-04-29,2026-05-15 07:36:02,1,A1,1.0,,37.55,5.35,42.0,4.0,39.5,58.0,,,6,権藤 俊光,0.15,6.66,1,-0.5,tokoname,20.0,2.0,曇り,18.0,52.0,0.0,15.0,北西,4.0
7.3,2.0,2026-04-29,2026-05-15 07:36:02,2,B1,1.0,,37.6,5.46,2.0,40.0,20.8,31.7,,港 理樹,6,佐藤 旭,0.16,6.76,5,-0.5,tokoname,20.0,2.0,曇り,18.0,53.7,0.0,15.0,北西,4.0
7.16,3.0,2026-04-29,2026-05-15 07:36:02,3,B1,1.0,,38.14,5.56,48.0,41.0,20.7,31.0,,畔柳 俊吾,6,山本 兼士,0.09,6.73,2,-0.5,tokoname,20.0,2.0,曇り,18.0,52.5,0.0,15.0,北西,4.0
7.2,5.0,2026-04-29,2026-05-15 07:36:02,4,B1,1.0,,37.9,5.71,18.0,31.0,28.2,44.4,,飯山 晃三,6,中村 将隆,0.01,6.74,3,0.0,tokoname,20.0,2.0,曇り,18.0,54.4,0.0,15.0,北西,4.0
7.09,4.0,2026-04-29,2026-05-15 07:36:02,5,B2,1.0,,37.97,5.71,20.0,22.0,32.1,45.5,,竹田 広樹,6,井田 涼介,0.03,6.74,3,0.0,tokoname,20.0,2.0,曇り,18.0,59.8,0.0,15.0,北西,4.0
7.24,6.0,2026-04-29,2026-05-15 07:36:02,6,B1,1.0,,38.33,5.94,49.0,37.0,25.5,40.2,,中野 孝二,6,牟田 奨太,0.05,6.76,5,-0.5,tokoname,20.0,2.0,曇り,18.0,54.8,0.0,15.0,北西,4.0
