venue,date,race,frame,racer,grade,lap1,mawari,chokusen,tenji,tenji_rank,tilt,course,is_normal_course,parts_exchange,weight,weight_adjust,fetched_at,motor_no,motor_rate2,motor_rate3,motor_rank,prev_user,start_timing,has_start_change,weather,weather_degree,water_degree,wind_speed,wind_direction,wind_direction_text,wave_height
hamanako,2026-04-26,1,1,今坂 晃広,B1,37.33,5.13,7.86,6.61,1,-0.5,1,,,54.2,0.0,2026-05-15 02:24:09,19,20.0,30.0,26,田中 宏典,0.08,False,晴,19,19,3,11,南西,2
hamanako,2026-04-26,1,2,阿波 勝哉,B1,37.18,5.13,7.89,6.66,4,-0.5,2,,,54.3,0.0,2026-05-15 02:24:09,43,0.0,10.0,45,若林 麗,0.19,False,晴,19,19,3,11,南西,2
hamanako,2026-04-26,1,3,表 健太,B1,38.2,5.54,7.87,6.66,4,-0.5,3,,,54.7,0.0,2026-05-15 02:24:09,25,33.3,41.7,11,島川 海輝,0.32,False,晴,19,19,3,11,南西,2
hamanako,2026-04-26,1,4,齋藤 智裕,B1,37.77,5.26,7.72,6.68,6,-0.5,4,,,57.8,0.0,2026-05-15 02:24:09,60,28.6,28.6,17,野口 勝弘,0.25,False,晴,19,19,3,11,南西,2
hamanako,2026-04-26,1,5,宇野 博之,B1,37.98,5.37,7.95,6.65,3,-0.5,5,,,54.2,0.0,2026-05-15 02:24:09,66,0.0,14.3,44,中北 涼,0.25,False,晴,19,19,3,11,南西,2
hamanako,2026-04-26,1,6,山道 諄也,B2,37.32,5.49,8.11,6.64,2,-0.5,6,,,53.3,0.0,2026-05-15 02:24:09,59,42.9,57.1,8,渡邊 雄一郎,0.28,False,晴,19,19,3,11,南西,2
hamanako,2026-04-26,2,1,秋田 健太郎,B1,37.94,5.22,7.92,6.64,5,-0.5,1,,,59.3,0.0,2026-05-15 02:24:18,6,12.5,18.8,34,伊藤 栞,0.07,False,晴,18,19,5,11,南西,3
hamanako,2026-04-26,2,2,柳内 敬太,A2,37.32,5.03,7.71,6.59,2,0.0,2,,,52.0,0.0,2026-05-15 02:24:18,55,42.9,57.1,7,川島 拓郎,0.19,False,晴,18,19,5,11,南西,3
hamanako,2026-04-26,2,3,樋江井 舞,B1,38.1,5.32,7.62,6.61,4,0.0,3,,,46.0,1.0,2026-05-15 02:24:18,65,22.2,44.4,25,山ノ内 雅人,0.38,False,晴,18,19,5,11,南西,3
hamanako,2026-04-26,2,4,平見 真彦,B1,37.32,5.78,7.75,6.69,6,-0.5,4,,,53.2,0.0,2026-05-15 02:24:18,10,43.8,56.2,6,後藤 孝義,0.21,False,晴,18,19,5,11,南西,3
hamanako,2026-04-26,2,5,中村 辰也,A2,38.27,5.37,7.96,6.6,3,0.0,5,,,52.9,0.0,2026-05-15 02:24:18,47,30.0,60.0,14,長谷川 晴哉,0.17,False,晴,18,19,5,11,南西,3
