chokusen,course,date,fetched_at,frame,grade,has_start_change,is_normal_course,lap1,mawari,motor_no,motor_rank,motor_rate2,motor_rate3,parts_exchange,prev_user,race,racer,start_timing,tenji,tenji_rank,tilt,venue,water_degree,wave_height,weather,weather_degree,weight,weight_adjust,wind_direction,wind_direction_text,wind_speed
6.3,1.0,2026-05-20,2026-05-20 17:28:20,1,B1,0.0,,37.67,5.98,37.0,37.0,28.1,38.6,,土井 祥伍,1,笠 雅雄,0.06,7.06,1,-0.5,wakamatsu,24.0,6.0,曇り,22.0,52.1,0.0,6.0,東南東,6.0
6.4,2.0,2026-05-20,2026-05-20 17:28:20,2,B1,0.0,,38.39,5.98,39.0,5.0,43.5,59.1,,岡村 慶太,1,岡部 哲,0.07,7.12,3,0.0,wakamatsu,24.0,6.0,曇り,22.0,51.0,1.0,6.0,東南東,6.0
6.45,3.0,2026-05-20,2026-05-20 17:28:20,3,B1,0.0,,38.47,6.0,12.0,38.0,28.0,48.6,,鈴木 成美,1,松竹 大輔,0.02,7.1,2,0.0,wakamatsu,24.0,6.0,曇り,22.0,52.0,0.0,6.0,東南東,6.0
6.39,4.0,2026-05-20,2026-05-20 17:28:20,4,B1,0.0,,38.59,6.09,21.0,15.0,36.7,49.5,,甲斐 貴大,1,柴田 友和,-0.06,7.12,3,0.0,wakamatsu,24.0,6.0,曇り,22.0,52.0,0.0,6.0,東南東,6.0
6.44,5.0,2026-05-20,2026-05-20 17:28:20,5,B1,0.0,,38.84,6.07,56.0,42.0,25.5,40.6,キャブ_ギヤ,大野 芳顕,1,田中 堅,-0.18,7.17,5,0.5,wakamatsu,24.0,6.0,曇り,22.0,52.6,0.0,6.0,東南東,6.0
6.37,6.0,2026-05-20,2026-05-20 17:28:20,6,B1,0.0,,38.44,6.07,51.0,3.0,47.5,64.4,,松井 貫太,1,和合 俊介,-0.06,7.22,6,0.0,wakamatsu,24.0,6.0,曇り,22.0,60.8,0.0,6.0,東南東,6.0
6.2,1.0,2026-05-20,2026-05-20 18:54:22,1,A2,0.0,,37.36,6.02,20.0,8.0,40.6,56.6,,清水 攻二,4,中里 英夫,0.16,7.1,5,0.0,wakamatsu,24.0,6.0,曇り,22.0,52.5,0.0,6.0,東南東,6.0
6.3,2.0,2026-05-20,2026-05-20 18:54:22,2,B1,0.0,,38.36,6.15,54.0,32.0,29.1,42.7,リング×１,磯村 匠,4,渡辺 空依,0.15,7.08,4,0.0,wakamatsu,24.0,6.0,曇り,22.0,52.8,0.0,6.0,東南東,6.0
6.32,3.0,2026-05-20,2026-05-20 18:54:22,3,A2,0.0,,38.6,6.19,27.0,35.0,28.7,34.3,,高橋 二朗,4,小林 一樹,0.09,7.07,3,-0.5,wakamatsu,24.0,6.0,曇り,22.0,56.5,0.0,6.0,東南東,6.0
6.32,4.0,2026-05-20,2026-05-20 18:54:22,4,B1,0.0,,38.0,6.03,23.0,6.0,41.6,62.8,,益田 啓司,4,松江 秀徳,0.17,7.04,1,0.0,wakamatsu,24.0,6.0,曇り,22.0,52.3,0.0,6.0,東南東,6.0
6.4,5.0,2026-05-20,2026-05-20 18:54:22,5,A2,0.0,,38.61,6.33,29.0,39.0,27.6,44.8,,長嶺 真李愛,4,平野 和明,0.12,7.05,2,0.5,wakamatsu,24.0,6.0,曇り,22.0,52.4,0.0,6.0,東南東,6.0
6.44,6.0,2026-05-20,2026-05-20 18:54:22,6,B1,0.0,,38.52,6.15,22.0,25.0,32.4,52.8,,小宮 涼雅,4,内田 圭,0.25,7.13,6,0.0,wakamatsu,24.0,6.0,曇り,22.0,52.1,0.0,6.0,東南東,6.0
6.31,1.0,2026-05-20,2026-05-20 19:19:47,1,A2,0.0,,38.02,6.17,3.0,21.0,34.4,53.8,,横川 聖志,5,亀山 雅幸,0.21,7.08,3,0.0,wakamatsu,24.0,6.0,曇り,22.0,52.3,0.0,6.0,東南東,6.0
6.35,2.0,2026-05-20,2026-05-20 19:19:47,2,A1,0.0,,38.25,5.88,40.0,11.0,38.1,53.4,,土井 歩夢,5,上條 嘉嗣,0.04,7.13,5,0.0,wakamatsu,24.0,6.0,曇り,22.0,52.0,0.0,6.0,東南東,6.0
6.52,3.0,2026-05-20,2026-05-20 19:19:47,3,B1,0.0,,38.49,6.29,56.0,42.0,25.5,40.6,,大野 芳顕,5,田中 堅,0.13,7.16,6,0.5,wakamatsu,24.0,6.0,曇り,22.0,52.6,0.0,6.0,東南東,6.0
6.33,4.0,2026-05-20,2026-05-20 19:19:47,4,A1,0.0,,38.65,6.24,25.0,4.0,43.8,58.1,,水摩 敦,5,小池 公生,0.16,7.05,2,0.0,wakamatsu,24.0,6.0,曇り,22.0,52.0,0.0,6.0,東南東,6.0
6.3,5.0,2026-05-20,2026-05-20 19:19:47,5,B1,0.0,,38.2,6.14,53.0,45.0,23.8,40.6,,岡本 慎治,5,後藤 美翼,0.04,7.01,1,0.0,wakamatsu,24.0,6.0,曇り,22.0,46.5,0.5,6.0,東南東,6.0
6.27,6.0,2026-05-20,2026-05-20 19:19:47,6,B1,0.0,,38.49,6.24,42.0,12.0,38.0,54.9,,木下 大將,5,荻野 裕介,0.21,7.08,3,0.0,wakamatsu,24.0,6.0,曇り,22.0,52.0,0.0,6.0,東南東,6.0
6.3,1.0,2026-05-20,2026-05-20 19:46:20,1,A2,0.0,,38.36,6.05,,,,,,,6,廣瀬 真也,-0.04,7.09,4,0.0,wakamatsu,24.0,5.0,曇り,22.0,51.5,0.5,6.0,東南東,5.0
6.33,2.0,2026-05-20,2026-05-20 19:46:20,2,B1,0.0,,38.03,6.06,,,,,,,6,宮村 勇哉,0.06,7.05,2,0.0,wakamatsu,24.0,5.0,曇り,22.0,53.9,0.0,6.0,東南東,5.0
6.28,3.0,2026-05-20,2026-05-20 19:46:20,3,A1,0.0,,37.66,6.0,,,,,,,6,齊藤 仁,0.21,7.04,1,0.0,wakamatsu,24.0,5.0,曇り,22.0,50.5,1.5,6.0,東南東,5.0
6.33,4.0,2026-05-20,2026-05-20 19:46:20,4,B1,0.0,,38.23,6.04,,,,,,,6,和合 俊介,0.05,7.13,6,0.0,wakamatsu,24.0,5.0,曇り,22.0,60.8,0.0,6.0,東南東,5.0
6.29,5.0,2026-05-20,2026-05-20 19:46:20,5,A2,0.0,,38.4,6.17,,,,,,,6,坪口 竜也,0.07,7.08,3,0.0,wakamatsu,24.0,5.0,曇り,22.0,52.4,0.0,6.0,東南東,5.0
6.38,6.0,2026-05-20,2026-05-20 19:46:20,6,B1,0.0,,38.7,6.16,,,,,,,6,岩永 節也,0.13,7.1,5,0.0,wakamatsu,24.0,5.0,曇り,22.0,52.0,0.0,6.0,東南東,5.0
6.24,,2026-05-20,2026-05-20 20:11:18,1,A1,,,38.02,6.1,,,,,,,7,高田 ひかる,,6.95,1,0.0,wakamatsu,,,,,47.1,0.0,,,
6.36,,2026-05-20,2026-05-20 20:11:18,2,B1,,,38.3,6.15,,,,,,,7,中村 守成,,7.09,5,0.0,wakamatsu,,,,,53.3,0.0,,,
6.39,,2026-05-20,2026-05-20 20:11:18,3,B1,,,38.29,6.1,,,,,,,7,木場 雄二郎,,7.07,4,0.0,wakamatsu,,,,,55.8,0.0,,,
6.37,,2026-05-20,2026-05-20 20:11:18,4,B1,,,38.79,5.88,,,,,,,7,岡部 哲,,7.09,5,0.0,wakamatsu,,,,,51.0,1.0,,,
6.3,,2026-05-20,2026-05-20 20:11:18,5,B1,,,38.84,6.38,,,,,,,7,柴田 友和,,7.04,3,0.0,wakamatsu,,,,,52.0,0.0,,,
6.26,,2026-05-20,2026-05-20 20:11:18,6,A2,,,37.7,5.86,,,,,,,7,渡邉 俊介,,7.03,2,0.0,wakamatsu,,,,,51.5,0.5,,,
6.32,1.0,2026-05-20,2026-05-20 20:56:30,1,A2,0.0,,37.9,5.84,38.0,40.0,26.7,44.8,,北川 敏弘,8,相原 利章,0.14,7.06,4,0.0,wakamatsu,24.0,5.0,曇り,22.0,52.0,0.0,6.0,東南東,5.0
6.32,2.0,2026-05-20,2026-05-20 20:56:30,2,A1,0.0,,38.43,6.21,36.0,30.0,30.5,42.4,,加倉 侑征,8,黒井 達矢,0.24,7.03,3,0.0,wakamatsu,24.0,5.0,曇り,22.0,52.0,0.0,6.0,東南東,5.0
6.18,3.0,2026-05-20,2026-05-20 20:56:30,3,A1,0.0,,37.88,6.19,61.0,31.0,29.2,45.3,,堤 啓輔,8,常住 蓮,0.24,7.01,2,0.0,wakamatsu,24.0,5.0,曇り,22.0,51.5,0.5,6.0,東南東,5.0
6.44,4.0,2026-05-20,2026-05-20 20:56:30,4,B1,0.0,,38.91,6.3,31.0,22.0,34.2,49.5,,野見山 拓己,8,大井 清貴,0.27,7.1,6,-0.5,wakamatsu,24.0,5.0,曇り,22.0,54.3,0.0,6.0,東南東,5.0
6.34,5.0,2026-05-20,2026-05-20 20:56:30,5,B1,0.0,,38.86,6.04,12.0,38.0,28.0,48.6,,鈴木 成美,8,松竹 大輔,0.07,6.97,1,0.0,wakamatsu,24.0,5.0,曇り,22.0,52.0,0.0,6.0,東南東,5.0
6.35,6.0,2026-05-20,2026-05-20 20:56:30,6,B1,0.0,,38.68,6.1,62.0,43.0,25.0,39.8,,前田 健太郎,8,澤崎 雄哉,0.08,7.07,5,0.5,wakamatsu,24.0,5.0,曇り,22.0,52.9,0.0,6.0,東南東,5.0
6.3,1.0,2026-05-20,2026-05-20 21:16:22,1,A2,0.0,,37.73,5.91,46.0,16.0,36.1,55.5,,石丸 海渡,9,関野 文,0.12,7.07,2,0.0,wakamatsu,24.0,5.0,曇り,22.0,44.0,3.0,6.0,東南東,5.0
6.33,2.0,2026-05-20,2026-05-20 21:16:22,2,B1,0.0,,38.05,6.15,2.0,27.0,31.4,40.7,,奈須 啓太,9,増本 杏珠,0.14,7.12,6,-0.5,wakamatsu,24.0,5.0,曇り,22.0,49.1,0.0,6.0,東南東,5.0
6.28,3.0,2026-05-20,2026-05-20 21:16:22,3,A1,0.0,,38.84,6.3,55.0,48.0,20.0,42.9,,宮田 栞,9,清水 愛海,0.21,7.11,5,0.0,wakamatsu,24.0,5.0,曇り,22.0,47.0,0.0,6.0,東南東,5.0
6.34,4.0,2026-05-20,2026-05-20 21:16:22,4,B1,0.0,,38.06,6.0,54.0,32.0,29.1,42.7,,磯村 匠,9,渡辺 空依,0.18,7.1,4,0.0,wakamatsu,24.0,5.0,曇り,22.0,52.8,0.0,6.0,東南東,5.0
6.19,5.0,2026-05-20,2026-05-20 21:16:22,5,B2,0.0,,39.17,6.4,28.0,28.0,31.1,42.4,,井芹 大志,9,龍田 真白,0.08,7.01,1,0.0,wakamatsu,24.0,5.0,曇り,22.0,44.5,2.5,6.0,東南東,5.0
6.28,6.0,2026-05-20,2026-05-20 21:16:22,6,B1,0.0,,38.63,6.31,10.0,44.0,24.1,40.7,,田中 豪,9,山下 奈緒,0.02,7.08,3,0.0,wakamatsu,24.0,5.0,曇り,22.0,47.0,0.0,6.0,東南東,5.0
6.25,1.0,2026-05-20,2026-05-20 21:42:22,1,A1,0.0,,37.75,5.99,25.0,4.0,43.8,58.1,,水摩 敦,10,小池 公生,0.17,7.03,2,0.0,wakamatsu,24.0,5.0,曇り,22.0,52.0,0.0,6.0,東南東,5.0
6.25,2.0,2026-05-20,2026-05-20 21:42:22,2,B1,0.0,,37.86,6.01,53.0,45.0,23.8,40.6,,岡本 慎治,10,後藤 美翼,0.25,6.98,1,0.0,wakamatsu,24.0,5.0,曇り,22.0,46.5,0.5,6.0,東南東,5.0
6.26,3.0,2026-05-20,2026-05-20 21:42:22,3,A2,0.0,,38.01,6.07,20.0,8.0,40.6,56.6,,清水 攻二,10,中里 英夫,0.15,7.03,2,0.0,wakamatsu,24.0,5.0,曇り,22.0,52.5,0.0,6.0,東南東,5.0
6.3,4.0,2026-05-20,2026-05-20 21:42:22,4,A2,0.0,,38.25,6.06,27.0,35.0,28.7,34.3,,高橋 二朗,10,小林 一樹,0.08,7.07,5,-0.5,wakamatsu,24.0,5.0,曇り,22.0,56.5,0.0,6.0,東南東,5.0
6.34,5.0,2026-05-20,2026-05-20 21:42:22,5,B1,0.0,,38.68,6.26,35.0,10.0,39.1,53.9,,岡 祐臣,10,坂口 貴彦,0.13,7.04,4,0.0,wakamatsu,24.0,5.0,曇り,22.0,54.1,0.0,6.0,東南東,5.0
6.34,6.0,2026-05-20,2026-05-20 21:42:22,6,B1,0.0,,38.67,6.11,8.0,24.0,32.7,50.5,,山崎 聖司,10,三宅 健太,0.31,7.09,6,0.0,wakamatsu,24.0,5.0,曇り,22.0,52.0,0.0,6.0,東南東,5.0
6.21,1.0,2026-05-20,2026-05-20 22:23:16,1,A2,0.0,,37.5,5.71,34.0,13.0,37.6,54.7,,瀧川 千依,11,宮脇 遼太,0.12,6.99,2,0.0,wakamatsu,24.0,4.0,曇り,22.0,51.5,0.5,6.0,東南東,4.0
6.21,2.0,2026-05-20,2026-05-20 22:23:16,2,A2,0.0,,37.97,6.05,5.0,7.0,41.4,62.1,,小林 甘寧,11,山口 真喜子,0.09,6.94,1,0.5,wakamatsu,24.0,4.0,曇り,22.0,47.6,0.0,6.0,東南東,4.0
6.33,3.0,2026-05-20,2026-05-20 22:23:16,3,A1,0.0,,37.78,5.83,45.0,23.0,33.9,47.5,,大島 隆乃介,11,北山 康介,0.24,7.0,3,0.0,wakamatsu,24.0,4.0,曇り,22.0,53.4,0.0,6.0,東南東,4.0
6.31,4.0,2026-05-20,2026-05-20 22:23:16,4,A1,0.0,,37.95,5.85,4.0,9.0,39.6,65.8,,羽野 諒,11,小山 勉,0.33,7.01,5,0.0,wakamatsu,24.0,4.0,曇り,22.0,52.0,0.0,6.0,東南東,4.0
