venue,date,race,frame,racer,grade,lap1,mawari,chokusen,tenji,tenji_rank,tilt,course,is_normal_course,parts_exchange,weight,weight_adjust,fetched_at,motor_no,motor_rate2,motor_rate3,motor_rank,prev_user,start_timing,has_start_change,weather,weather_degree,water_degree,wind_speed,wind_direction,wind_direction_text,wave_height
kojima,2026-04-26,1,1,松本 一毅,A2,36.53,5.93,6.63,6.8,4,0.0,1,,,52.0,0.0,2026-05-15 04:00:27,57,40.4,55.0,10,渡辺 空依,0.19,True,晴,16,16,2,11,南西,3
kojima,2026-04-26,1,2,小松 卓司,B1,37.2,5.93,6.73,6.76,1,-0.5,2,,,52.0,0.0,2026-05-15 04:00:27,51,22.6,43.5,41,原田 雄次,0.06,True,晴,16,16,2,11,南西,3
kojima,2026-04-26,1,3,三宅 健太,B1,37.3,5.77,6.83,6.79,3,0.0,3,,,53.0,0.0,2026-05-15 04:00:27,32,20.9,39.1,44,沢田 昭宏,0.08,True,晴,16,16,2,11,南西,3
kojima,2026-04-26,1,4,原村 拓也,B1,36.93,5.9,6.77,6.91,6,0.0,4,,,52.1,0.0,2026-05-15 04:00:27,65,39.5,57.0,12,谷口 知優,0.03,True,晴,16,16,2,11,南西,3
kojima,2026-04-26,1,5,得山 大輝,B2,37.1,5.77,6.7,6.77,2,-0.5,6,,,52.0,0.0,2026-05-15 04:00:27,61,31.9,47.8,25,,-0.04,True,晴,16,16,2,11,南西,3
kojima,2026-04-26,1,6,一色 颯輝,B2,36.73,5.47,6.8,6.89,5,-0.5,5,,,54.7,0.0,2026-05-15 04:00:27,28,31.6,49.6,27,池上 隆行,-0.07,True,晴,16,16,2,11,南西,3
kojima,2026-04-26,2,1,井上 大輔,B1,37.37,5.63,6.87,6.86,4,0.0,1,,,52.0,0.0,2026-05-15 04:00:34,52,28.6,41.1,32,松尾 祭,0.03,False,曇り,17,16,2,7,南東,3
kojima,2026-04-26,2,2,浜崎 準也,B1,37.02,5.45,6.73,6.74,1,-0.5,2,,,52.0,0.0,2026-05-15 04:00:34,13,29.1,44.5,31,三木 晴斗,0.01,False,曇り,17,16,2,7,南東,3
kojima,2026-04-26,2,3,星 栄爾,B1,38.0,5.73,6.93,6.88,5,0.0,3,,,54.5,0.0,2026-05-15 04:00:34,68,31.3,42.6,29,杉山 正樹,0.05,False,曇り,17,16,2,7,南東,3
kojima,2026-04-26,2,4,山下 流心,B1,37.9,5.87,6.87,6.85,3,-0.5,4,,,53.8,0.0,2026-05-15 04:00:34,59,27.4,46.0,34,,0.06,False,曇り,17,16,2,7,南東,3
kojima,2026-04-26,2,5,山田 和佐,B1,37.6,5.63,6.63,6.91,6,-0.5,5,,,53.4,0.0,2026-05-15 04:00:34,19,31.6,54.4,28,北村 征嗣,0.08,False,曇り,17,16,2,7,南東,3
kojima,2026-04-26,2,6,小林 文彦,B1,37.97,5.73,6.8,6.82,2,0.0,6,,,52.4,0.0,2026-05-15 04:00:34,42,33.6,53.1,23,金子 順一,0.27,False,曇り,17,16,2,7,南東,3
kojima,2026-04-26,3,1,平岡 重典,B1,36.83,6.23,6.67,6.75,3,-0.5,1,,,52.0,0.0,2026-05-15 04:00:40,31,39.8,58.3,11,深川 麻奈美,-0.03,False,雨,17,16,2,11,南西,3
kojima,2026-04-26,3,2,室田 泰史,A2,38.07,5.83,6.77,6.71,2,-0.5,2,,,52.2,0.0,2026-05-15 04:00:40,55,44.4,68.5,5,守屋 美穂,0.02,False,雨,17,16,2,11,南西,3
kojima,2026-04-26,3,3,吉田 一心,B1,37.23,5.93,6.77,6.7,1,-0.5,3,,,52.2,0.0,2026-05-15 04:00:40,15,34.8,46.4,20,金子 猛志,0.15,False,雨,17,16,2,11,南西,3
kojima,2026-04-26,3,4,神田 達也,B1,37.13,5.43,6.97,6.84,4,-0.5,4,,,53.8,0.0,2026-05-15 04:00:40,12,43.9,58.8,6,川上 剛,0.1,False,雨,17,16,2,11,南西,3
kojima,2026-04-26,3,5,佐藤 太亮,B1,36.67,6.0,6.67,6.85,5,-0.5,5,,,52.0,0.0,2026-05-15 04:00:40,38,33.9,46.4,22,,0.11,False,雨,17,16,2,11,南西,3
kojima,2026-04-26,3,6,樋口 亮,A2,37.3,5.93,6.83,6.87,6,-0.5,6,,,53.0,0.0,2026-05-15 04:00:40,18,32.7,46.9,24,上岡 巧汰,0.09,False,雨,17,16,2,11,南西,3
