venue,date,race,frame,racer,grade,lap1,mawari,chokusen,tenji,tenji_rank,tilt,course,is_normal_course,parts_exchange,weight,weight_adjust,fetched_at,motor_no,motor_rate2,motor_rate3,motor_rank,prev_user,start_timing,has_start_change,weather,weather_degree,water_degree,wind_speed,wind_direction,wind_direction_text,wave_height
tamagawa,2026-05-30,1,1,石井 裕美,B1,37.15,5.63,6.8,6.69,1,0.0,1,,,50.0,0.0,2026-05-30 23:26:22,41,37.5,50.0,21,濱崎 直矢,0.07,True,晴,26,24,3,9,南,2
tamagawa,2026-05-30,1,2,畑田 希咲,B2,37.64,5.93,6.88,6.77,5,0.0,2,,,48.7,0.0,2026-05-30 23:26:22,67,42.9,53.6,14,,0.02,True,晴,26,24,3,9,南,2
tamagawa,2026-05-30,1,3,樋江井 舞,B1,37.2,5.61,6.9,6.7,3,0.0,3,,,45.5,1.5,2026-05-30 23:26:22,61,35.0,45.0,29,,0.06,True,晴,26,24,3,9,南,2
tamagawa,2026-05-30,1,4,中田 夕貴,A2,36.93,5.8,6.89,6.69,1,0.0,6,,,47.2,0.0,2026-05-30 23:26:22,30,37.9,58.6,19,,-0.07,True,晴,26,24,3,9,南,2
tamagawa,2026-05-30,1,5,田村 美和,B1,37.31,5.47,6.83,6.77,5,0.0,4,,,51.1,0.0,2026-05-30 23:26:22,12,43.3,66.7,11,,0.11,True,晴,26,24,3,9,南,2
tamagawa,2026-05-30,1,6,本部 めぐみ,B1,38.1,5.83,6.99,6.7,3,0.0,5,,,45.5,1.5,2026-05-30 23:26:22,74,51.6,64.5,4,,-0.04,True,晴,26,24,3,9,南,2
tamagawa,2026-05-30,2,1,薮内 瑞希,B1,37.22,5.47,6.86,6.67,1,-0.5,1,,,44.5,2.5,2026-05-30 23:26:27,71,37.9,55.2,20,中野 次郎,0.08,False,晴,27,24,3,9,南,2
tamagawa,2026-05-30,2,2,笠野 友紀恵,B1,36.45,5.43,6.93,6.7,2,0.0,2,,,47.8,0.0,2026-05-30 23:26:27,19,45.0,60.0,7,,0.24,False,晴,27,24,3,9,南,2
tamagawa,2026-05-30,2,3,廣中 智紗衣,A1,36.83,5.37,6.91,6.71,3,0.0,3,,,46.0,1.0,2026-05-30 23:26:27,54,31.6,42.1,34,,0.23,False,晴,27,24,3,9,南,2
tamagawa,2026-05-30,2,4,倉田 郁美,B1,37.55,5.58,6.94,6.72,4,-0.5,4,,,47.8,0.0,2026-05-30 23:26:27,56,36.7,43.3,24,,0.31,False,晴,27,24,3,9,南,2
tamagawa,2026-05-30,2,5,中澤 宏奈,B2,38.57,5.93,6.99,6.74,5,0.0,5,,,46.5,0.5,2026-05-30 23:26:27,11,36.7,60.0,23,,0.19,False,晴,27,24,3,9,南,2
tamagawa,2026-05-30,2,6,柴田 愛梨,B2,38.13,6.06,6.78,6.76,6,0.0,6,,,47.4,0.0,2026-05-30 23:26:27,65,38.1,57.1,18,,0.14,False,晴,27,24,3,9,南,2
tamagawa,2026-05-30,3,1,深尾 巴恵,B2,37.7,5.71,6.9,6.63,1,-0.5,1,,,47.0,0.0,2026-05-30 23:26:33,64,39.3,50.0,16,内堀 学,0.14,False,晴,27,24,7,9,南,2
