chokusen,course,date,fetched_at,frame,grade,has_start_change,is_normal_course,lap1,mawari,motor_no,motor_rank,motor_rate2,motor_rate3,parts_exchange,prev_user,race,racer,start_timing,tenji,tenji_rank,tilt,venue,water_degree,wave_height,weather,weather_degree,weight,weight_adjust,wind_direction,wind_direction_text,wind_speed
7.62,1.0,2026-05-06,2026-05-15 00:26:42,1,A2,1.0,,36.67,7.93,30.0,15.0,33.3,50.0,,夏山 亮平,1,三浦 洋次朗,0.07,6.7,1,0.0,ashiya,19.7,1.0,晴,15.9,50.5,1.5,13.0,西,1.0
7.56,2.0,2026-05-06,2026-05-15 00:26:42,2,B1,1.0,,36.73,8.07,46.0,40.0,0.0,25.0,,嘉手苅 徹哉,1,金子 順一,0.14,6.74,3,0.0,ashiya,19.7,1.0,晴,15.9,53.1,0.0,13.0,西,1.0
7.64,3.0,2026-05-06,2026-05-15 00:26:42,3,B1,1.0,,36.62,8.01,2.0,41.0,0.0,0.0,,,1,稲生 夏季,0.08,6.74,3,-0.5,ashiya,19.7,1.0,晴,15.9,48.5,0.0,13.0,西,1.0
7.6,4.0,2026-05-06,2026-05-15 00:26:42,4,B1,1.0,,36.7,8.08,7.0,3.0,60.0,80.0,,,1,池本 輝明,0.1,6.71,2,-0.5,ashiya,19.7,1.0,晴,15.9,52.0,0.0,13.0,西,1.0
7.58,6.0,2026-05-06,2026-05-15 00:26:42,5,B1,1.0,,36.64,8.17,25.0,26.0,22.2,44.4,,,1,福西 広太郎,,6.74,3,0.0,ashiya,19.7,1.0,晴,15.9,52.0,0.0,13.0,西,1.0
7.56,5.0,2026-05-06,2026-05-15 00:26:42,6,B1,1.0,,37.42,8.32,38.0,33.0,16.7,16.7,,赤池 修平,1,渡邊 伸太郎,0.06,6.75,6,0.0,ashiya,19.7,1.0,晴,15.9,52.2,0.0,13.0,西,1.0
7.63,2.0,2026-05-06,2026-05-15 00:26:48,1,A2,1.0,,36.51,7.58,19.0,25.0,22.2,55.6,,,2,大須賀 友,-0.03,6.68,2,0.0,ashiya,19.9,1.0,晴,19.1,52.3,0.0,13.0,西,1.0
7.61,3.0,2026-05-06,2026-05-15 00:26:48,2,B1,1.0,,36.82,7.93,26.0,36.0,11.1,16.7,,柴田 朋哉,2,宮内 直哉,0.09,6.73,4,0.0,ashiya,19.9,1.0,晴,19.1,52.2,0.0,13.0,西,1.0
7.64,4.0,2026-05-06,2026-05-15 00:26:48,3,B1,1.0,,37.11,7.97,5.0,22.0,22.2,55.6,,,2,渡辺 千草,0.29,6.72,3,-0.5,ashiya,19.9,1.0,晴,19.1,48.5,0.0,13.0,西,1.0
7.77,1.0,2026-05-06,2026-05-15 00:26:48,4,A1,1.0,,36.75,7.8,10.0,29.0,22.2,44.4,,,2,今村 暢孝,0.13,6.78,5,-0.5,ashiya,19.9,1.0,晴,19.1,52.4,0.0,13.0,西,1.0
7.69,5.0,2026-05-06,2026-05-15 00:26:48,5,B1,1.0,,36.73,7.98,16.0,42.0,0.0,5.9,,江藤 敦宏,2,齋藤 和政,0.1,6.79,6,0.0,ashiya,19.9,1.0,晴,19.1,54.2,0.0,13.0,西,1.0
7.61,6.0,2026-05-06,2026-05-15 00:26:48,6,B1,1.0,,36.84,7.97,44.0,16.0,27.8,44.4,,下河 雅史,2,犬童 千秋,0.26,6.67,1,-0.5,ashiya,19.9,1.0,晴,19.1,50.1,0.0,13.0,西,1.0
7.64,1.0,2026-05-06,2026-05-15 00:26:55,1,A1,0.0,,36.62,7.81,58.0,24.0,22.2,55.6,,,3,吉永 則雄,0.05,6.77,6,0.0,ashiya,19.9,1.0,晴,19.8,52.8,0.0,17.0,不明,0.0
7.62,2.0,2026-05-06,2026-05-15 00:26:55,2,B2,0.0,,36.47,7.85,47.0,11.0,40.0,80.0,,,3,西村 美智子,0.1,6.74,3,-0.5,ashiya,19.9,1.0,晴,19.8,48.7,0.0,17.0,不明,0.0
7.62,3.0,2026-05-06,2026-05-15 00:26:55,3,A2,0.0,,36.78,7.89,52.0,21.0,22.2,44.4,,,3,仲道 大輔,0.06,6.75,5,0.0,ashiya,19.9,1.0,晴,19.8,52.0,0.0,17.0,不明,0.0
7.65,4.0,2026-05-06,2026-05-15 00:26:55,4,B1,0.0,,36.55,7.93,56.0,4.0,50.0,70.0,,,3,浜崎 準也,0.02,6.72,1,0.0,ashiya,19.9,1.0,晴,19.8,52.0,0.0,17.0,不明,0.0
7.63,5.0,2026-05-06,2026-05-15 00:26:55,5,A2,0.0,,37.03,7.85,3.0,14.0,33.3,44.4,,,3,古賀 智之,0.08,6.74,3,-0.5,ashiya,19.9,1.0,晴,19.8,53.6,0.0,17.0,不明,0.0
7.6,6.0,2026-05-06,2026-05-15 00:26:55,6,B1,0.0,,36.8,7.81,31.0,9.0,44.4,55.6,,,3,井上 茂,0.08,6.73,2,0.0,ashiya,19.9,1.0,晴,19.8,53.4,0.0,17.0,不明,0.0
7.67,1.0,2026-05-06,2026-05-15 00:27:03,1,A1,0.0,,36.56,7.94,50.0,23.0,22.2,44.4,,,4,赤坂 俊輔,0.05,6.8,6,0.5,ashiya,19.8,1.0,晴,21.1,52.2,0.0,13.0,西,1.0
7.64,2.0,2026-05-06,2026-05-15 00:27:03,2,B1,0.0,,37.48,8.28,49.0,38.0,11.1,33.3,,,4,池 千夏,0.07,6.77,4,0.0,ashiya,19.8,1.0,晴,21.1,50.2,0.0,13.0,西,1.0
7.64,3.0,2026-05-06,2026-05-15 00:27:03,3,B1,0.0,,36.98,7.99,59.0,8.0,45.5,54.5,,,4,榮田 将彦,0.11,6.78,5,0.0,ashiya,19.8,1.0,晴,21.1,51.0,1.0,13.0,西,1.0
7.61,4.0,2026-05-06,2026-05-15 00:27:03,4,A1,0.0,,37.13,7.98,37.0,30.0,17.6,35.3,,藤森 拓海,4,渡辺 浩司,0.27,6.7,1,0.5,ashiya,19.8,1.0,晴,21.1,52.0,0.0,13.0,西,1.0
7.7,5.0,2026-05-06,2026-05-15 00:27:03,5,B1,0.0,,37.23,7.97,28.0,19.0,22.2,44.4,,渡辺 豊,4,嶋 義信,0.16,6.76,3,-0.5,ashiya,19.8,1.0,晴,21.1,54.5,0.0,13.0,西,1.0
7.63,6.0,2026-05-06,2026-05-15 00:27:03,6,A2,0.0,,36.43,7.98,54.0,27.0,22.2,22.2,,,4,亀山 雅幸,0.12,6.73,2,0.0,ashiya,19.8,1.0,晴,21.1,52.3,0.0,13.0,西,1.0
7.58,1.0,2026-05-06,2026-05-15 00:27:12,1,A1,0.0,,36.27,7.73,8.0,6.0,50.0,80.0,,,5,三嶌 誠司,0.01,6.7,1,-0.5,ashiya,20.2,1.0,晴,22.5,52.6,0.0,17.0,不明,0.0
7.62,2.0,2026-05-06,2026-05-15 00:27:12,2,B1,0.0,,36.66,7.75,23.0,43.0,0.0,0.0,,,5,金子 龍斗,0.28,6.75,5,0.0,ashiya,20.2,1.0,晴,22.5,51.0,1.0,17.0,不明,0.0
7.65,3.0,2026-05-06,2026-05-15 00:27:12,3,B1,0.0,,36.69,7.7,6.0,35.0,11.1,33.3,,,5,市川 健太,0.17,6.7,1,0.0,ashiya,20.2,1.0,晴,22.5,52.9,0.0,17.0,不明,0.0
7.63,4.0,2026-05-06,2026-05-15 00:27:12,4,A2,0.0,,36.65,7.8,15.0,12.0,35.0,50.0,,,5,中越 博紀,0.41,6.78,6,-0.5,ashiya,20.2,1.0,晴,22.5,53.1,0.0,17.0,不明,0.0
7.64,5.0,2026-05-06,2026-05-15 00:27:12,5,B1,0.0,,36.95,7.99,4.0,7.0,50.0,70.0,,,5,久保原 秀人,0.22,6.7,1,0.0,ashiya,20.2,1.0,晴,22.5,53.9,0.0,17.0,不明,0.0
7.6,6.0,2026-05-06,2026-05-15 00:27:12,6,A2,0.0,,37.11,8.03,48.0,13.0,33.3,77.8,,,5,関野 文,0.06,6.72,4,-0.5,ashiya,20.2,1.0,晴,22.5,45.0,2.0,17.0,不明,0.0
7.59,1.0,2026-05-06,2026-05-15 00:27:20,1,B1,1.0,,36.02,7.64,57.0,34.0,12.5,25.0,,,6,抹香 雄三,0.07,6.72,1,-0.5,ashiya,20.2,1.0,晴,22.6,53.3,0.0,13.0,西,1.0
7.72,3.0,2026-05-06,2026-05-15 00:27:20,2,B1,1.0,,37.12,7.95,60.0,2.0,60.0,70.0,,,6,平岡 重典,0.17,6.78,5,0.0,ashiya,20.2,1.0,晴,22.6,52.0,0.0,13.0,西,1.0
7.59,4.0,2026-05-06,2026-05-15 00:27:20,3,A2,1.0,,36.94,7.93,1.0,37.0,11.1,33.3,,,6,津田 裕絵,0.18,6.75,4,0.0,ashiya,20.2,1.0,晴,22.6,50.2,0.0,13.0,西,1.0
7.67,5.0,2026-05-06,2026-05-15 00:27:20,4,A2,1.0,,37.02,7.96,29.0,18.0,25.0,50.0,,櫻井 優,6,島川 光男,0.11,6.74,3,-0.5,ashiya,20.2,1.0,晴,22.6,53.1,0.0,13.0,西,1.0
7.68,6.0,2026-05-06,2026-05-15 00:27:20,5,B1,1.0,,37.24,7.82,53.0,39.0,11.1,22.2,,,6,山崎 鉄平,0.32,6.82,6,-0.5,ashiya,20.2,1.0,晴,22.6,52.4,0.0,13.0,西,1.0
7.66,2.0,2026-05-06,2026-05-15 00:27:20,6,A1,1.0,,36.84,7.8,51.0,10.0,40.0,40.0,,,6,海野 康志郎,0.07,6.73,2,0.0,ashiya,20.2,1.0,晴,22.6,57.8,0.0,13.0,西,1.0
7.63,1.0,2026-05-06,2026-05-15 00:27:27,1,B1,0.0,,36.87,7.87,39.0,5.0,50.0,60.0,,,7,立間 充宏,0.02,6.72,3,0.0,ashiya,21.1,2.0,晴,23.3,56.3,0.0,13.0,西,2.0
7.53,2.0,2026-05-06,2026-05-15 00:27:27,2,B1,0.0,,36.25,7.75,56.0,4.0,50.0,70.0,,,7,浜崎 準也,0.08,6.62,1,0.0,ashiya,21.1,2.0,晴,23.3,52.0,0.0,13.0,西,2.0
7.64,3.0,2026-05-06,2026-05-15 00:27:27,3,B1,0.0,,37.28,8.03,42.0,31.0,17.6,35.3,,楠原 正剛,7,高木 圭大,0.08,6.67,2,0.0,ashiya,21.1,2.0,晴,23.3,53.5,0.0,13.0,西,2.0
7.62,4.0,2026-05-06,2026-05-15 00:27:27,4,B1,0.0,,37.06,7.87,44.0,16.0,27.8,44.4,,下河 雅史,7,犬童 千秋,0.03,6.74,4,-0.5,ashiya,21.1,2.0,晴,23.3,50.1,0.0,13.0,西,2.0
7.63,5.0,2026-05-06,2026-05-15 00:27:27,5,B1,0.0,,36.89,7.83,20.0,20.0,22.2,44.4,,,7,片岡 大地,0.29,6.77,6,-0.5,ashiya,21.1,2.0,晴,23.3,52.5,0.0,13.0,西,2.0
7.62,6.0,2026-05-06,2026-05-15 00:27:27,6,B1,0.0,,37.18,8.13,2.0,41.0,0.0,0.0,,,7,稲生 夏季,0.18,6.76,5,-0.5,ashiya,21.1,2.0,晴,23.3,48.5,0.0,13.0,西,2.0
7.67,1.0,2026-05-06,2026-05-15 00:27:35,1,B1,0.0,,36.29,7.78,59.0,8.0,45.5,54.5,,,8,榮田 将彦,0.2,6.76,3,0.0,ashiya,21.0,2.0,晴,23.8,51.0,1.0,13.0,西,2.0
7.65,2.0,2026-05-06,2026-05-15 00:27:35,2,A1,0.0,,37.22,7.93,40.0,44.0,0.0,18.8,,伊藤 紘章,8,加藤 翔馬,0.16,6.76,3,-0.5,ashiya,21.0,2.0,晴,23.8,54.0,0.0,13.0,西,2.0
7.72,3.0,2026-05-06,2026-05-15 00:27:35,3,B1,0.0,,37.28,7.94,31.0,9.0,44.4,55.6,,,8,井上 茂,0.08,6.73,1,0.0,ashiya,21.0,2.0,晴,23.8,53.4,0.0,13.0,西,2.0
7.75,4.0,2026-05-06,2026-05-15 00:27:35,4,B1,0.0,,36.93,7.9,17.0,17.0,27.8,44.4,,幸野 史明,8,廣瀬 篤哉,0.1,6.76,3,-0.5,ashiya,21.0,2.0,晴,23.8,56.7,0.0,13.0,西,2.0
7.7,5.0,2026-05-06,2026-05-15 00:27:35,5,B1,0.0,,37.15,8.14,46.0,40.0,0.0,25.0,,嘉手苅 徹哉,8,金子 順一,0.09,6.76,3,-0.5,ashiya,21.0,2.0,晴,23.8,53.1,0.0,13.0,西,2.0
7.62,6.0,2026-05-06,2026-05-15 00:27:35,6,B1,0.0,,36.95,8.1,5.0,22.0,22.2,55.6,,,8,渡辺 千草,0.04,6.74,2,0.0,ashiya,21.0,2.0,晴,23.8,48.5,0.0,13.0,西,2.0
7.56,1.0,2026-05-06,2026-05-15 00:27:41,1,A2,0.0,,36.44,7.91,55.0,28.0,22.2,66.7,,,9,鈴木 孝明,0.25,6.67,1,0.0,ashiya,21.4,2.0,晴,24.1,53.1,0.0,13.0,西,2.0
7.54,2.0,2026-05-06,2026-05-15 00:27:41,2,B1,0.0,,37.55,7.98,7.0,3.0,60.0,80.0,,,9,池本 輝明,0.13,6.76,5,-0.5,ashiya,21.4,2.0,晴,24.1,52.0,0.0,13.0,西,2.0
7.72,3.0,2026-05-06,2026-05-15 00:27:41,3,B1,0.0,,36.91,7.73,36.0,32.0,17.4,39.1,,,9,上村 宏太,0.19,6.73,2,-0.5,ashiya,21.4,2.0,晴,24.1,52.7,0.0,13.0,西,2.0
7.66,4.0,2026-05-06,2026-05-15 00:27:41,4,B1,0.0,,36.86,7.71,28.0,19.0,22.2,44.4,,渡辺 豊,9,嶋 義信,0.14,6.73,2,0.0,ashiya,21.4,2.0,晴,24.1,54.3,0.0,13.0,西,2.0
7.62,5.0,2026-05-06,2026-05-15 00:27:41,5,B1,0.0,,37.03,8.03,26.0,36.0,11.1,16.7,,柴田 朋哉,9,宮内 直哉,0.16,6.74,4,0.0,ashiya,21.4,2.0,晴,24.1,52.0,0.0,13.0,西,2.0
7.61,6.0,2026-05-06,2026-05-15 00:27:41,6,A2,0.0,,36.71,7.82,15.0,12.0,35.0,50.0,,,9,中越 博紀,0.22,6.81,6,0.5,ashiya,21.4,2.0,晴,24.1,53.3,0.0,13.0,西,2.0
7.55,1.0,2026-05-06,2026-05-15 00:27:48,1,A2,0.0,,36.38,7.68,3.0,14.0,33.3,44.4,,,10,古賀 智之,,6.72,2,-0.5,ashiya,21.5,2.0,晴,23.9,53.6,0.0,11.0,南西,2.0
7.59,2.0,2026-05-06,2026-05-15 00:27:48,2,B1,0.0,,36.74,7.87,38.0,33.0,16.7,16.7,,赤池 修平,10,渡邊 伸太郎,0.13,6.72,2,0.0,ashiya,21.5,2.0,晴,23.9,52.2,0.0,11.0,南西,2.0
7.64,3.0,2026-05-06,2026-05-15 00:27:48,3,B1,0.0,,37.09,8.08,16.0,42.0,0.0,5.9,,江藤 敦宏,10,齋藤 和政,0.14,6.76,6,0.0,ashiya,21.5,2.0,晴,23.9,54.2,0.0,11.0,南西,2.0
7.6,4.0,2026-05-06,2026-05-15 00:27:48,4,A2,0.0,,36.71,7.84,54.0,27.0,22.2,22.2,,,10,亀山 雅幸,0.28,6.75,4,0.0,ashiya,21.5,2.0,晴,23.9,52.3,0.0,11.0,南西,2.0
7.63,5.0,2026-05-06,2026-05-15 00:27:48,5,B1,0.0,,36.69,7.75,6.0,35.0,11.1,33.3,,,10,市川 健太,0.43,6.69,1,0.0,ashiya,21.5,2.0,晴,23.9,52.9,0.0,11.0,南西,2.0
7.66,6.0,2026-05-06,2026-05-15 00:27:48,6,A2,0.0,,37.09,7.77,29.0,18.0,25.0,50.0,,櫻井 優,10,島川 光男,0.36,6.75,4,-0.5,ashiya,21.5,2.0,晴,23.9,53.1,0.0,11.0,南西,2.0
7.62,1.0,2026-05-06,2026-05-15 00:27:55,1,A1,0.0,,36.4,7.82,37.0,30.0,17.6,35.3,,藤森 拓海,11,渡辺 浩司,0.08,6.66,1,0.0,ashiya,21.7,4.0,晴,24.4,52.0,0.0,11.0,南西,4.0
7.67,2.0,2026-05-06,2026-05-15 00:27:55,2,B1,0.0,,36.86,7.81,53.0,39.0,11.1,22.2,,,11,山崎 鉄平,0.17,6.78,6,-0.5,ashiya,21.7,4.0,晴,24.4,52.4,0.0,11.0,南西,4.0
7.65,3.0,2026-05-06,2026-05-15 00:27:55,3,A2,0.0,,36.84,7.87,48.0,13.0,33.3,77.8,,,11,関野 文,0.05,6.75,3,-0.5,ashiya,21.7,4.0,晴,24.4,45.0,2.0,11.0,南西,4.0
7.64,4.0,2026-05-06,2026-05-15 00:27:55,4,A2,0.0,,37.18,8.16,30.0,15.0,33.3,50.0,,夏山 亮平,11,三浦 洋次朗,0.21,6.73,2,0.0,ashiya,21.7,4.0,晴,24.4,50.5,1.5,11.0,南西,4.0
7.67,5.0,2026-05-06,2026-05-15 00:27:55,5,B1,0.0,,36.81,7.86,39.0,5.0,50.0,60.0,,,11,立間 充宏,0.02,6.76,5,0.0,ashiya,21.7,4.0,晴,24.4,56.3,0.0,11.0,南西,4.0
7.69,6.0,2026-05-06,2026-05-15 00:27:55,6,A2,0.0,,37.02,8.05,52.0,21.0,22.2,44.4,,,11,仲道 大輔,0.39,6.75,3,3.0,ashiya,21.7,4.0,晴,24.4,52.0,0.0,11.0,南西,4.0
7.6,1.0,2026-05-06,2026-05-15 00:28:01,1,A1,0.0,,36.37,7.48,10.0,29.0,22.2,44.4,,,12,今村 暢孝,-0.01,6.72,3,-0.5,ashiya,22.0,4.0,晴,23.9,52.4,0.0,11.0,南西,4.0
7.62,2.0,2026-05-06,2026-05-15 00:28:01,2,A1,0.0,,37.19,7.82,51.0,10.0,40.0,40.0,,,12,海野 康志郎,0.01,6.7,2,-0.5,ashiya,22.0,4.0,晴,23.9,57.8,0.0,11.0,南西,4.0
7.5,3.0,2026-05-06,2026-05-15 00:28:01,3,A1,0.0,,36.95,7.78,8.0,6.0,50.0,80.0,,,12,三嶌 誠司,0.05,6.68,1,-0.5,ashiya,22.0,4.0,晴,23.9,52.6,0.0,11.0,南西,4.0
7.56,4.0,2026-05-06,2026-05-15 00:28:01,4,A1,0.0,,37.12,7.96,58.0,24.0,22.2,55.6,リング×１,,12,吉永 則雄,0.14,6.74,4,0.0,ashiya,22.0,4.0,晴,23.9,52.8,0.0,11.0,南西,4.0
7.59,5.0,2026-05-06,2026-05-15 00:28:01,5,A1,0.0,,37.44,7.81,50.0,23.0,22.2,44.4,,,12,赤坂 俊輔,0.08,6.76,5,0.0,ashiya,22.0,4.0,晴,23.9,52.2,0.0,11.0,南西,4.0
7.59,6.0,2026-05-06,2026-05-15 00:28:01,6,A1,0.0,,37.06,7.89,40.0,44.0,0.0,18.8,,伊藤 紘章,12,加藤 翔馬,0.06,6.76,5,-0.5,ashiya,22.0,4.0,晴,23.9,54.0,0.0,11.0,南西,4.0
