venue,date,race,frame,racer,grade,lap1,mawari,chokusen,tenji,tenji_rank,tilt,course,is_normal_course,parts_exchange,weight,weight_adjust,fetched_at,motor_no,motor_rate2,motor_rate3,motor_rank,prev_user,start_timing,has_start_change,weather,weather_degree,water_degree,wind_speed,wind_direction,wind_direction_text,wave_height
fukuoka,2026-06-12,1,1,大瀧 明日香,A1,37.69,5.52,7.53,6.87,3,0.0,1,,ギヤ,46.0,1.0,2026-06-12 12:19:38,68,35.9,49.1,25,安東 幸治,0.14,False,晴,23,22,3,10,南南西,3
fukuoka,2026-06-12,1,2,真子 奈津実,B1,37.22,5.81,7.5,6.84,1,-0.5,2,,,47.0,0.0,2026-06-12 12:19:38,27,39.6,52.8,19,黒野 元基,0.16,False,晴,23,22,3,10,南南西,3
fukuoka,2026-06-12,1,3,嶋田 有里,B1,37.23,5.83,7.63,6.86,2,0.0,3,,,45.0,2.0,2026-06-12 12:19:38,52,37.5,50.0,23,宮地 元輝,0.23,False,晴,23,22,3,10,南南西,3
fukuoka,2026-06-12,1,4,福島 陽子,B1,37.79,5.7,7.63,6.91,6,0.0,4,,,48.1,0.0,2026-06-12 12:19:38,40,24.6,35.1,44,,0.07,False,晴,23,22,3,10,南南西,3
fukuoka,2026-06-12,1,5,中澤 宏奈,B2,37.77,5.8,7.55,6.88,4,0.0,5,,,47.1,0.0,2026-06-12 12:19:38,34,35.1,50.6,29,,0.03,False,晴,23,22,3,10,南南西,3
fukuoka,2026-06-12,1,6,坂本 奈央,B2,38.4,5.77,7.57,6.89,5,-0.5,6,,,47.4,0.0,2026-06-12 12:19:38,25,38.5,55.4,21,安武 一也,0.08,False,晴,23,22,3,10,南南西,3
fukuoka,2026-06-12,2,1,金田 幸子,B1,38.32,5.48,7.6,6.87,4,-0.5,1,,,44.0,3.0,2026-06-12 12:50:01,13,41.8,61.2,10,,0.12,False,晴,23,22,3,10,南南西,3
fukuoka,2026-06-12,2,2,古賀 千晶,B1,38.61,5.76,7.58,6.85,3,0.0,2,,,47.0,0.0,2026-06-12 12:50:01,23,40.3,55.2,16,,0.1,False,晴,23,22,3,10,南南西,3
fukuoka,2026-06-12,2,3,中曽 瑠華,B2,38.66,5.88,7.54,6.9,6,0.0,3,,,52.8,0.0,2026-06-12 12:50:01,53,20.8,34.0,45,松村 敏,-0.02,False,晴,23,22,3,10,南南西,3
fukuoka,2026-06-12,2,4,川野 芽唯,A1,37.87,5.64,7.44,6.87,4,0.0,4,,,47.0,0.0,2026-06-12 12:50:01,67,35.0,61.7,30,海老澤 泰行,0.21,False,晴,23,22,3,10,南南西,3
fukuoka,2026-06-12,2,5,塩崎 桐加,A2,37.8,5.8,7.57,6.84,2,0.0,5,,,49.4,0.0,2026-06-12 12:50:01,54,35.4,50.8,27,,-0.02,False,晴,23,22,3,10,南南西,3
fukuoka,2026-06-12,2,6,神里 琴音,B1,37.69,5.67,7.4,6.83,1,-0.5,6,,,43.5,3.5,2026-06-12 12:50:01,22,40.6,54.7,15,,-0.07,False,晴,23,22,3,10,南南西,3
fukuoka,2026-06-12,3,1,新田 芳美,B1,37.75,5.7,7.53,6.84,1,0.0,1,,,46.0,1.0,2026-06-12 13:18:01,28,46.6,67.2,7,,0.15,False,晴,23,22,3,10,南南西,3
fukuoka,2026-06-12,3,2,本部 めぐみ,B1,38.63,5.7,7.57,6.87,4,-0.5,2,,,45.5,1.5,2026-06-12 13:18:01,41,27.3,40.9,40,,0.1,False,晴,23,22,3,10,南南西,3
fukuoka,2026-06-12,3,3,小野 生奈,A1,37.76,5.7,7.53,6.85,2,-0.5,3,,,47.0,0.0,2026-06-12 13:18:01,75,35.4,60.0,26,山ノ内 雅人,0.11,False,晴,23,22,3,10,南南西,3
