chokusen,course,date,fetched_at,frame,grade,has_start_change,is_normal_course,lap1,mawari,motor_no,motor_rank,motor_rate2,motor_rate3,parts_exchange,prev_user,race,racer,start_timing,tenji,tenji_rank,tilt,venue,water_degree,wave_height,weather,weather_degree,weight,weight_adjust,wind_direction,wind_direction_text,wind_speed
7.59,1.0,2026-05-20,2026-05-21 07:24:16,1,B1,1.0,,,4.57,26.0,22.0,36.4,54.5,,須藤 隆雄,1,安部 慎一,0.15,6.52,1.0,-0.5,kiryu,19.0,4.0,晴,27.0,53.3,0.0,10.0,南南西,5.0
7.45,6.0,2026-05-20,2026-05-21 07:24:16,2,B2,1.0,,,4.53,13.0,38.0,28.6,48.6,,木下 雄介,1,滝沢 崚,0.23,6.71,5.0,-0.5,kiryu,19.0,4.0,晴,27.0,52.3,0.0,10.0,南南西,5.0
7.54,2.0,2026-05-20,2026-05-21 07:24:16,3,A2,1.0,,,4.42,27.0,2.0,53.3,70.0,,鳥居塚 孝博,1,山田 丈,-0.03,6.55,2.0,-0.5,kiryu,19.0,4.0,晴,27.0,52.0,0.0,10.0,南南西,5.0
7.62,5.0,2026-05-20,2026-05-21 07:24:16,4,B1,1.0,,,4.47,16.0,47.0,24.2,40.7,リング×１,河内 悠利杏,1,宮本 夏樹,0.14,6.55,2.0,-0.5,kiryu,19.0,4.0,晴,27.0,54.1,0.0,10.0,南南西,5.0
7.54,3.0,2026-05-20,2026-05-21 07:24:16,5,A2,1.0,,,4.59,57.0,35.0,30.7,48.5,,前田 光昭,1,柳内 敬太,0.13,6.69,4.0,0.0,kiryu,19.0,4.0,晴,27.0,53.0,0.0,10.0,南南西,5.0
7.63,4.0,2026-05-20,2026-05-21 07:24:16,6,B1,1.0,,,4.64,55.0,44.0,26.1,37.5,,市川 哲也,1,清水 紀克,0.02,6.74,6.0,-0.5,kiryu,19.0,4.0,晴,27.0,55.0,0.0,10.0,南南西,5.0
7.47,1.0,2026-05-20,2026-05-21 07:24:25,1,B1,0.0,,,4.95,42.0,45.0,25.9,37.6,,渡辺 真至,2,谷口 健一,0.13,6.83,6.0,0.0,kiryu,19.0,3.0,曇り,27.0,54.3,0.0,10.0,南南西,4.0
7.69,2.0,2026-05-20,2026-05-21 07:24:25,2,B1,0.0,,,4.8,74.0,17.0,38.4,56.2,,佐藤 航,2,福田 翔吾,0.1,6.72,2.0,0.0,kiryu,19.0,3.0,曇り,27.0,52.0,0.0,10.0,南南西,4.0
7.47,3.0,2026-05-20,2026-05-21 07:24:25,3,B2,0.0,,,4.66,14.0,10.0,42.0,58.0,,崎 利仁,2,山道 諄也,0.19,6.67,1.0,0.0,kiryu,19.0,3.0,曇り,27.0,53.4,0.0,10.0,南南西,4.0
7.61,4.0,2026-05-20,2026-05-21 07:24:25,4,A2,0.0,,,5.05,40.0,27.0,33.3,50.0,,渋谷 明憲,2,竹田 吉行,0.06,6.72,2.0,-0.5,kiryu,19.0,3.0,曇り,27.0,52.0,0.0,10.0,南南西,4.0
