venue,date,race,frame,racer,grade,lap1,mawari,chokusen,tenji,tenji_rank,tilt,course,is_normal_course,parts_exchange,weight,weight_adjust,fetched_at,motor_no,motor_rate2,motor_rate3,motor_rank,prev_user,start_timing,has_start_change,weather,weather_degree,water_degree,wind_speed,wind_direction,wind_direction_text,wave_height
hamanako,2026-05-31,1,1,西岡 顕心,A1,37.09,4.85,7.99,6.7,5,-0.5,1,,,52.0,0.0,2026-05-31 10:32:25,66,25.9,44.4,42,為本 智也,-0.06,False,曇り,22,22,0,17,不明,0
hamanako,2026-05-31,1,2,西山 貴浩,A1,37.79,5.11,8.23,6.75,6,-0.5,2,,,52.4,0.0,2026-05-31 10:32:25,33,21.9,31.7,51,太田 潮,0.1,False,曇り,22,22,0,17,不明,0
hamanako,2026-05-31,1,3,関 浩哉,A1,36.7,5.21,7.96,6.66,1,-0.5,3,,,50.0,2.0,2026-05-31 10:32:25,24,33.3,46.2,31,前田 紗希,0.14,False,曇り,22,22,0,17,不明,0
hamanako,2026-05-31,1,4,森高 一真,A1,37.34,5.36,7.95,6.69,4,-0.5,4,,,50.5,1.5,2026-05-31 10:32:25,45,44.4,63.9,15,河合 佑樹,0.04,False,曇り,22,22,0,17,不明,0
hamanako,2026-05-31,1,5,瓜生 正義,A1,37.06,5.2,7.89,6.67,3,-0.5,5,,,52.0,0.0,2026-05-31 10:32:25,14,37.5,52.5,25,金子 良昭,0.04,False,曇り,22,22,0,17,不明,0
hamanako,2026-05-31,1,6,谷野 錬志,A1,36.78,5.34,7.97,6.66,1,-0.5,6,,,52.0,0.0,2026-05-31 10:32:25,56,47.1,70.6,9,原 豊土,0.16,False,曇り,22,22,0,17,不明,0
hamanako,2026-05-31,2,1,佐藤 隆太郎,A1,36.46,5.39,8.11,6.67,2,-0.5,1,,,52.0,0.0,2026-05-31 10:58:24,10,47.4,65.8,8,横澤 剛治,-0.06,False,曇り,22,22,0,17,不明,0
hamanako,2026-05-31,2,2,宮地 元輝,A1,36.43,5.28,8.16,6.63,1,0.0,2,,,53.2,0.0,2026-05-31 10:58:24,32,48.6,65.7,6,菊地 孝平,0.08,False,曇り,22,22,0,17,不明,0
hamanako,2026-05-31,2,3,上條 暢嵩,A1,36.94,5.31,8.01,6.73,3,-0.5,3,,,52.0,0.0,2026-05-31 10:58:24,4,31.6,47.4,40,片岡 大地,-0.06,False,曇り,22,22,0,17,不明,0
hamanako,2026-05-31,2,4,服部 幸男,A1,37.28,5.39,8.07,6.74,4,-0.5,4,,,54.3,0.0,2026-05-31 10:58:24,47,25.0,50.0,46,根岸 真優,0.01,False,曇り,22,22,0,17,不明,0
hamanako,2026-05-31,2,5,磯部 誠,A1,37.45,5.13,8.12,6.84,6,0.0,5,,リング×２,52.5,0.0,2026-05-31 10:58:24,40,32.5,45.0,34,榎 幸司,-0.02,False,曇り,22,22,0,17,不明,0
hamanako,2026-05-31,2,6,茅原 悠紀,A1,37.38,5.3,7.81,6.75,5,-0.5,6,,,53.8,0.0,2026-05-31 10:58:24,44,32.5,47.5,36,渡邊 裕貴,0.02,False,曇り,22,22,0,17,不明,0
hamanako,2026-05-31,3,1,馬場 貴也,A1,36.38,5.32,8.01,6.68,1,-0.5,1,,,52.6,0.0,2026-05-31 11:25:05,58,23.1,48.7,49,眞田 英二,-0.05,True,曇り,23,22,0,17,不明,0
hamanako,2026-05-31,3,2,白井 英治,A1,36.8,5.21,8.08,6.73,4,-0.5,2,,,53.8,0.0,2026-05-31 11:25:05,11,45.7,60.0,11,吉村 誠,0.05,True,曇り,23,22,0,17,不明,0
