chokusen,course,date,fetched_at,frame,grade,has_start_change,is_normal_course,lap1,mawari,motor_no,motor_rank,motor_rate2,motor_rate3,parts_exchange,prev_user,race,racer,start_timing,tenji,tenji_rank,tilt,venue,water_degree,wave_height,weather,weather_degree,weight,weight_adjust,wind_direction,wind_direction_text,wind_speed
6.06,1.0,2026-05-02,2026-05-15 09:04:25,1,B2,1.0,,37.36,5.69,26.0,33.0,30.3,52.8,,山下 友貴,1,佐藤 謙史朗,0.11,6.81,2,-0.5,wakamatsu,20.0,4.0,曇り,23.0,54.7,0.0,14.0,西北西,4.0
6.07,2.0,2026-05-02,2026-05-15 09:04:25,2,B1,1.0,,38.24,6.13,16.0,38.0,27.5,37.4,,奥村 明日香,1,國弘 翔平,,6.87,6,0.0,wakamatsu,20.0,4.0,曇り,23.0,48.5,3.5,14.0,西北西,4.0
6.03,3.0,2026-05-02,2026-05-15 09:04:25,3,B1,1.0,,37.94,6.0,5.0,7.0,40.7,61.5,,岩崎 麗子,1,原田 雄次,0.11,6.8,1,0.0,wakamatsu,20.0,4.0,曇り,23.0,52.1,0.0,14.0,西北西,4.0
6.06,5.0,2026-05-02,2026-05-15 09:04:25,4,B1,1.0,,37.63,5.72,40.0,15.0,36.6,51.5,,前田 紗希,1,土井 歩夢,-0.04,6.85,5,0.0,wakamatsu,20.0,4.0,曇り,23.0,52.0,0.0,14.0,西北西,4.0
6.1,6.0,2026-05-02,2026-05-15 09:04:25,5,B2,1.0,,37.56,5.71,21.0,8.0,40.4,55.3,,渡邉 優美,1,甲斐 貴大,0.06,6.84,4,0.0,wakamatsu,20.0,4.0,曇り,23.0,52.6,0.0,14.0,西北西,4.0
6.09,4.0,2026-05-02,2026-05-15 09:04:25,6,B1,1.0,,38.17,5.84,60.0,39.0,26.7,45.4,,喜井 つかさ,1,岩崎 正哉,0.01,6.82,3,0.0,wakamatsu,20.0,4.0,曇り,23.0,52.6,0.0,14.0,西北西,4.0
6.07,1.0,2026-05-02,2026-05-15 09:04:33,1,B1,0.0,,37.17,5.47,17.0,34.0,29.9,44.8,,田中 宏樹,2,大庭 元明,-0.02,6.83,2,-0.5,wakamatsu,20.0,5.0,晴,23.0,55.5,0.0,14.0,西北西,5.0
6.06,2.0,2026-05-02,2026-05-15 09:04:33,2,B1,0.0,,38.49,5.89,52.0,22.0,34.1,49.4,,久保原 秀人,2,長尾 京志郎,-0.03,6.88,6,-0.5,wakamatsu,20.0,5.0,晴,23.0,52.0,0.0,14.0,西北西,5.0
6.07,3.0,2026-05-02,2026-05-15 09:04:33,3,B1,0.0,,38.28,5.97,48.0,30.0,31.4,52.3,,津田 裕絵,2,宮地 秀祈,0.05,6.87,4,-0.5,wakamatsu,20.0,5.0,晴,23.0,52.0,0.0,14.0,西北西,5.0
6.1,4.0,2026-05-02,2026-05-15 09:04:33,4,A1,0.0,,37.5,5.69,13.0,21.0,34.4,47.9,,渡邉 真奈美,2,今井 貴士,0.03,6.87,4,-0.5,wakamatsu,20.0,5.0,晴,23.0,55.7,0.0,14.0,西北西,5.0
6.11,5.0,2026-05-02,2026-05-15 09:04:33,5,A1,0.0,,38.03,6.15,24.0,37.0,27.5,40.7,,野田 昇吾,2,池永 太,-0.01,6.79,1,0.0,wakamatsu,20.0,5.0,晴,23.0,52.1,0.0,14.0,西北西,5.0
6.15,6.0,2026-05-02,2026-05-15 09:04:33,6,B1,0.0,,37.78,5.74,62.0,40.0,26.6,42.5,,西橋 奈未,2,前田 健太郎,0.09,6.85,3,0.0,wakamatsu,20.0,5.0,晴,23.0,55.4,0.0,14.0,西北西,5.0
6.09,1.0,2026-05-02,2026-05-15 09:04:47,1,B1,1.0,,37.93,5.54,3.0,25.0,32.6,50.5,,湯淺 紀香,3,大賀 龍之介,0.27,6.82,3,-0.5,wakamatsu,20.0,4.0,晴,23.0,52.7,0.0,14.0,西北西,4.0
5.99,2.0,2026-05-02,2026-05-15 09:04:47,2,A2,1.0,,37.91,5.85,6.0,32.0,30.6,45.9,,葛原 大陽,3,上原 健次郎,0.1,6.73,1,-0.5,wakamatsu,20.0,4.0,晴,23.0,52.5,0.0,14.0,西北西,4.0
6.1,3.0,2026-05-02,2026-05-15 09:04:47,3,B1,1.0,,37.97,5.78,28.0,23.0,33.3,45.2,,武田 光史,3,井芹 大志,0.07,6.88,5,-0.5,wakamatsu,20.0,4.0,晴,23.0,54.3,0.0,14.0,西北西,4.0
6.1,6.0,2026-05-02,2026-05-15 09:04:47,4,A1,1.0,,38.06,5.82,55.0,45.0,19.8,48.1,,浜崎 準也,3,江夏 満,0.14,6.9,6,0.0,wakamatsu,20.0,4.0,晴,23.0,51.5,0.5,14.0,西北西,4.0
6.03,4.0,2026-05-02,2026-05-15 09:04:47,5,B1,1.0,,38.27,5.99,4.0,10.0,38.5,63.5,,池 千夏,3,羽野 諒,0.09,6.78,2,-0.5,wakamatsu,20.0,4.0,晴,23.0,52.6,0.0,14.0,西北西,4.0
6.05,5.0,2026-05-02,2026-05-15 09:04:47,6,A2,1.0,,37.82,5.79,25.0,4.0,43.2,56.8,,中谷 朋子,3,水摩 敦,0.15,6.82,3,0.0,wakamatsu,20.0,4.0,晴,23.0,51.5,0.5,14.0,西北西,4.0
6.1,1.0,2026-05-02,2026-05-15 09:05:02,1,B1,0.0,,37.28,5.56,47.0,11.0,38.4,51.2,,米丸 乃絵,4,森清 友翔,0.09,6.82,2,-0.5,wakamatsu,20.0,3.0,晴,23.0,52.5,0.0,14.0,西北西,3.0
6.07,2.0,2026-05-02,2026-05-15 09:05:02,2,B1,0.0,,37.47,5.59,54.0,27.0,31.7,46.3,,土屋 蘭,4,高山 敬悟,0.03,6.82,2,0.0,wakamatsu,20.0,3.0,晴,23.0,52.0,0.0,14.0,西北西,3.0
6.08,3.0,2026-05-02,2026-05-15 09:05:02,3,A1,0.0,,37.33,5.58,49.0,3.0,50.0,70.2,,山本 梨菜,4,塩田 北斗,0.11,6.82,2,-0.5,wakamatsu,20.0,3.0,晴,23.0,53.4,0.0,14.0,西北西,3.0
6.06,4.0,2026-05-02,2026-05-15 09:05:02,4,B1,0.0,,37.96,5.85,34.0,14.0,37.9,56.8,,久保田 凪紗,4,伊藤 尚汰,0.08,6.79,1,0.0,wakamatsu,20.0,3.0,晴,23.0,50.0,2.0,14.0,西北西,3.0
6.16,5.0,2026-05-02,2026-05-15 09:05:02,5,A1,0.0,,37.83,5.64,45.0,18.0,35.1,45.7,,横澤 剛治,4,平田 忠則,0.09,6.84,6,0.0,wakamatsu,20.0,3.0,晴,23.0,53.5,0.0,14.0,西北西,3.0
6.07,6.0,2026-05-02,2026-05-15 09:05:02,6,A1,0.0,,38.01,5.86,23.0,6.0,41.7,63.5,,魚谷 香織,4,益田 啓司,0.09,6.82,2,-0.5,wakamatsu,20.0,3.0,晴,23.0,52.0,0.0,14.0,西北西,3.0
6.05,1.0,2026-05-02,2026-05-15 09:05:13,1,A1,0.0,,36.9,5.47,39.0,5.0,42.0,59.0,,平山 智加,5,岡村 慶太,0.09,6.8,1,-0.5,wakamatsu,20.0,3.0,晴,23.0,53.0,0.0,16.0,北北西,3.0
6.11,2.0,2026-05-02,2026-05-15 09:05:13,2,A2,0.0,,38.05,5.78,57.0,36.0,28.4,45.5,,加藤 奈月,5,藤森 陸斗,0.08,6.83,4,-0.5,wakamatsu,20.0,3.0,晴,23.0,52.0,0.0,16.0,北北西,3.0
6.1,3.0,2026-05-02,2026-05-15 09:05:13,3,B1,0.0,,37.93,5.78,60.0,39.0,26.7,45.4,,喜井 つかさ,5,岩崎 正哉,0.06,6.81,3,0.0,wakamatsu,20.0,3.0,晴,23.0,52.6,0.0,16.0,北北西,3.0
6.1,4.0,2026-05-02,2026-05-15 09:05:13,4,A1,0.0,,37.63,5.79,14.0,29.0,31.5,51.1,,寺田 夢生,5,富永 修一,0.12,6.8,1,-0.5,wakamatsu,20.0,3.0,晴,23.0,52.0,0.0,16.0,北北西,3.0
6.09,5.0,2026-05-02,2026-05-15 09:05:13,5,B1,0.0,,37.77,5.8,31.0,17.0,35.4,49.0,,大久保 佑香,5,野見山 拓己,0.24,6.84,5,-0.5,wakamatsu,20.0,3.0,晴,23.0,52.6,0.0,16.0,北北西,3.0
