chokusen,course,date,fetched_at,frame,grade,has_start_change,is_normal_course,lap1,mawari,motor_no,motor_rank,motor_rate2,motor_rate3,parts_exchange,prev_user,race,racer,start_timing,tenji,tenji_rank,tilt,venue,water_degree,wave_height,weather,weather_degree,weight,weight_adjust,wind_direction,wind_direction_text,wind_speed
7.1,1.0,2026-04-30,2026-05-15 05:09:58,1,A2,1.0,,36.87,5.44,57.0,5.0,44.5,58.4,,松田 淳平,1,西野 翔太,-0.09,6.72,2,-0.5,miyajima,16.0,3.0,雨,13.0,52.0,0.0,5.0,東,3.0
7.18,2.0,2026-04-30,2026-05-15 05:09:58,2,B1,1.0,,37.29,5.46,18.0,18.0,36.3,55.5,,渡辺 千草,1,齋藤 真之,0.02,6.75,4,0.0,miyajima,16.0,3.0,雨,13.0,52.5,0.0,5.0,東,3.0
7.25,3.0,2026-04-30,2026-05-15 05:09:58,3,B1,1.0,,37.6,5.64,39.0,23.0,34.3,54.7,,岡村 将也,1,村松 栄太,-0.03,6.75,4,-0.5,miyajima,16.0,3.0,雨,13.0,52.4,0.0,5.0,東,3.0
7.13,4.0,2026-04-30,2026-05-15 05:09:58,4,B1,1.0,,37.38,5.81,38.0,2.0,48.3,67.3,,上田 紗奈,1,三宅 健太,-0.18,6.72,2,-0.5,miyajima,16.0,3.0,雨,13.0,53.1,0.0,5.0,東,3.0
7.17,6.0,2026-04-30,2026-05-15 05:09:58,5,B2,1.0,,36.87,5.73,27.0,36.0,32.0,47.7,,芝田 浩治,1,谷 海夏人,-0.17,6.71,1,0.0,miyajima,16.0,3.0,雨,13.0,52.0,0.0,5.0,東,3.0
7.3,5.0,2026-04-30,2026-05-15 05:09:58,6,B1,1.0,,37.47,5.87,61.0,13.0,40.3,53.0,,大平 誉史明,1,横田 茂,-0.24,6.77,6,-0.5,miyajima,16.0,3.0,雨,13.0,51.0,1.0,5.0,東,3.0
7.18,1.0,2026-04-30,2026-05-15 05:10:04,1,B1,1.0,,37.11,5.74,81.0,33.0,32.4,45.6,,佐々木 英樹,2,山本 景士郎,0.05,6.71,5,-0.5,miyajima,16.0,2.0,雨,13.0,52.0,0.0,5.0,東,2.0
7.09,2.0,2026-04-30,2026-05-15 05:10:04,2,A1,1.0,,36.54,5.44,56.0,35.0,32.1,46.4,,泉 具巳,2,大上 卓人,,6.69,4,0.0,miyajima,16.0,2.0,雨,13.0,52.0,0.0,5.0,東,2.0
7.11,3.0,2026-04-30,2026-05-15 05:10:04,3,B1,1.0,,37.88,5.54,34.0,46.0,28.9,45.2,,福島 勇樹,2,森 智哉,-0.07,6.73,6,-0.5,miyajima,16.0,2.0,雨,13.0,52.0,0.0,5.0,東,2.0
7.05,4.0,2026-04-30,2026-05-15 05:10:04,4,A2,1.0,,37.28,5.73,70.0,25.0,34.1,44.2,,井内 将太郎,2,山崎 裕司,,6.64,1,-0.5,miyajima,16.0,2.0,雨,13.0,52.2,0.0,5.0,東,2.0
7.23,6.0,2026-04-30,2026-05-15 05:10:04,5,B2,1.0,,37.3,5.47,58.0,4.0,45.3,60.4,,富永 大一,2,上岡 巧汰,-0.08,6.67,2,0.5,miyajima,16.0,2.0,雨,13.0,52.7,0.0,5.0,東,2.0
7.2,5.0,2026-04-30,2026-05-15 05:10:04,6,B1,1.0,,37.58,5.7,21.0,6.0,44.5,62.3,,鈴木 孝明,2,角浜 修,-0.08,6.67,2,0.0,miyajima,16.0,2.0,雨,13.0,53.6,0.0,5.0,東,2.0
7.24,1.0,2026-04-30,2026-05-15 05:10:10,1,B1,0.0,,36.93,5.74,19.0,40.0,30.7,52.9,,石川 真二,3,岸本 隆,0.1,6.69,3,-0.5,miyajima,16.0,2.0,雨,13.0,55.0,0.0,5.0,東,2.0
7.28,2.0,2026-04-30,2026-05-15 05:10:10,2,A1,0.0,,37.04,5.62,33.0,24.0,34.3,51.7,,小山 勉,3,船岡 洋一郎,0.11,6.73,6,-0.5,miyajima,16.0,2.0,雨,13.0,52.5,0.0,5.0,東,2.0
