venue,date,race,frame,racer,grade,lap1,mawari,chokusen,tenji,tenji_rank,tilt,course,is_normal_course,parts_exchange,weight,weight_adjust,fetched_at,motor_no,motor_rate2,motor_rate3,motor_rank,prev_user,start_timing,has_start_change,weather,weather_degree,water_degree,wind_speed,wind_direction,wind_direction_text,wave_height
shimonoseki,2026-06-01,1,1,川崎 誠志,B1,36.76,5.54,7.37,6.76,1,0.0,1,,,52.0,0.0,2026-06-01 15:08:48,14,17.6,58.8,41,江藤 敦宏,0.18,False,曇り,25,25,4,7,南東,4
shimonoseki,2026-06-01,1,2,福田 理,B1,37.11,5.54,7.47,6.88,5,0.0,2,,,55.5,0.0,2026-06-01 15:08:48,26,26.3,47.4,30,前原 大道,0.13,False,曇り,25,25,4,7,南東,4
shimonoseki,2026-06-01,1,3,野見山 拓己,B1,37.37,5.34,7.5,6.85,2,0.0,3,,,52.2,0.0,2026-06-01 15:08:48,43,40.9,59.1,17,,0.17,False,曇り,25,25,4,7,南東,4
shimonoseki,2026-06-01,1,4,貫地谷 直人,B1,37.07,5.43,7.49,6.89,6,0.0,4,,,55.7,0.0,2026-06-01 15:08:48,53,17.6,47.1,42,原田 篤志,0.08,False,曇り,25,25,4,7,南東,4
shimonoseki,2026-06-01,1,5,谷口 知優,B1,37.35,5.65,7.41,6.87,4,0.0,5,,,52.0,0.0,2026-06-01 15:08:48,70,25.0,37.5,33,杉山 太陽,0.21,False,曇り,25,25,4,7,南東,4
shimonoseki,2026-06-01,1,6,古園井 綾南,B2,38.03,6.61,7.26,6.85,2,0.0,6,,,49.9,0.0,2026-06-01 15:08:48,39,52.9,70.6,7,長尾 章平,0.23,False,曇り,25,25,4,7,南東,4
shimonoseki,2026-06-01,2,1,木村 光宏,B1,37.31,5.53,7.52,6.78,3,0.0,1,,,52.8,0.0,2026-06-01 15:45:27,36,46.7,60.0,11,森永 隆,0.11,False,雨,24,25,3,9,南,3
shimonoseki,2026-06-01,2,2,東 健介,B1,36.9,5.63,7.47,6.83,5,0.0,2,,,55.0,0.0,2026-06-01 15:45:27,41,41.2,52.9,15,澁川 夏,0.16,False,雨,24,25,3,9,南,3
shimonoseki,2026-06-01,2,3,岡部 浩,B1,37.3,5.54,7.44,6.79,4,0.0,3,,,52.0,0.0,2026-06-01 15:45:27,57,45.0,55.0,12,,0.26,False,雨,24,25,3,9,南,3
shimonoseki,2026-06-01,2,4,森作 広大,B1,37.61,5.47,7.47,6.85,6,0.0,4,,,56.8,0.0,2026-06-01 15:45:27,35,41.2,52.9,14,山田 真聖,0.21,False,雨,24,25,3,9,南,3
shimonoseki,2026-06-01,2,5,向井 美鈴,A2,37.57,5.76,7.3,6.75,1,0.0,5,,,43.5,3.5,2026-06-01 15:45:27,69,31.6,47.4,23,,0.12,False,雨,24,25,3,9,南,3
shimonoseki,2026-06-01,2,6,宮田 栞,B2,37.93,5.63,7.44,6.77,2,0.0,6,,,48.0,0.0,2026-06-01 15:45:27,45,26.3,63.2,29,,0.02,False,雨,24,25,3,9,南,3
shimonoseki,2026-06-01,3,1,高濱 芳久,B1,37.02,5.61,7.5,6.78,3,-0.5,2,,,52.0,0.0,2026-06-01 16:15:44,32,15.8,26.3,44,小池 公生,-0.01,True,雨,24,25,3,7,南東,3
