venue,date,race,frame,racer,grade,lap1,mawari,chokusen,tenji,tenji_rank,tilt,course,is_normal_course,parts_exchange,weight,weight_adjust,fetched_at,motor_no,motor_rate2,motor_rate3,motor_rank,prev_user,start_timing,has_start_change,weather,weather_degree,water_degree,wind_speed,wind_direction,wind_direction_text,wave_height
karatsu,2026-04-23,1,1,木下 大將,A2,36.73,5.27,7.91,6.81,1,-0.5,1,,,52.6,0.0,2026-05-15 03:06:32,13,28.2,45.2,35,福島 勇樹,0.22,False,雨,15,18,3,4,東北東,3
karatsu,2026-04-23,1,2,田中 宏典,B1,37.23,5.43,7.97,6.82,3,0.0,2,,,52.9,0.0,2026-05-15 03:06:32,30,20.0,34.7,46,小池 公生,0.31,False,雨,15,18,3,4,東北東,3
karatsu,2026-04-23,1,3,井上 茂,B1,37.67,5.68,7.96,6.86,5,-0.5,3,,,52.8,0.0,2026-05-15 03:06:32,42,41.5,52.5,7,古園井 綾南,0.33,False,雨,15,18,3,4,東北東,3
karatsu,2026-04-23,1,4,小野 信樹,B1,37.57,5.66,7.99,6.86,5,-0.5,4,,,53.0,0.0,2026-05-15 03:06:32,39,16.1,32.3,47,尾上 雅也,0.22,False,雨,15,18,3,4,東北東,3
karatsu,2026-04-23,1,5,酒井 陽祐,B1,37.5,5.93,7.95,6.83,4,-0.5,5,,,52.0,0.0,2026-05-15 03:06:32,27,37.6,59.8,12,井本 昌也,0.27,False,雨,15,18,3,4,東北東,3
karatsu,2026-04-23,1,6,東 潤樹,B1,37.13,5.45,7.93,6.81,1,-0.5,6,,,53.4,0.0,2026-05-15 03:06:32,9,32.6,51.9,24,堤 昇,0.33,False,雨,15,18,3,4,東北東,3
karatsu,2026-04-23,2,1,竹腰 正樹,A2,37.5,5.66,7.96,6.89,5,-0.5,1,,,53.4,0.0,2026-05-15 03:06:38,14,32.3,47.6,26,中島 友和,0.27,True,雨,15,18,5,4,東北東,5
karatsu,2026-04-23,2,2,村上 彰一,B1,37.31,6.37,7.93,6.82,3,0.0,2,,,54.6,0.0,2026-05-15 03:06:38,18,35.2,56.6,16,落合 直子,0.13,True,雨,15,18,5,4,東北東,5
karatsu,2026-04-23,2,3,三浦 洋次朗,A2,38.1,5.96,8.1,6.9,6,0.0,3,,,50.5,1.5,2026-05-15 03:06:38,26,30.2,54.0,30,鶴田 勇雄,0.05,True,雨,15,18,5,4,東北東,5
karatsu,2026-04-23,2,4,吉武 真也,B1,37.25,6.67,7.67,6.84,4,-0.5,4,,,52.7,0.0,2026-05-15 03:06:38,37,34.7,48.8,19,吉島 祥之,-0.12,True,雨,15,18,5,4,東北東,5
karatsu,2026-04-23,2,5,眞鳥 康太,B1,37.34,5.9,8.0,6.75,1,3.0,6,,,53.7,0.0,2026-05-15 03:06:38,4,42.0,61.3,6,池田 浩美,-0.09,True,雨,15,18,5,4,東北東,5
karatsu,2026-04-23,2,6,森清 友翔,B1,36.54,6.4,7.8,6.79,2,-0.5,5,,,53.7,0.0,2026-05-15 03:06:38,10,39.5,58.9,9,植木 美帆,-0.08,True,雨,15,18,5,4,東北東,5
karatsu,2026-04-23,3,1,白水 勝也,A1,36.97,5.57,7.8,6.89,4,0.0,1,,,52.0,0.0,2026-05-15 03:06:44,41,28.6,49.2,33,黒澤 めぐみ,-0.04,False,雨,14,18,6,4,東北東,6
karatsu,2026-04-23,3,2,前田 健太郎,B1,37.53,5.63,8.32,6.96,6,-0.5,2,,,57.0,0.0,2026-05-15 03:06:44,36,29.8,50.0,31,小玉 啓太,0.07,False,雨,14,18,6,4,東北東,6
karatsu,2026-04-23,3,3,早川 尚人,B1,37.87,5.76,7.97,6.86,2,-0.5,3,,,56.2,0.0,2026-05-15 03:06:44,24,34.9,54.3,18,塚越 海斗,-0.04,False,雨,14,18,6,4,東北東,6
karatsu,2026-04-23,3,4,蒲原 健太,A2,37.72,5.6,7.93,6.9,5,-0.5,4,,,52.5,0.0,2026-05-15 03:06:44,56,24.6,44.5,40,西村 豪洋,0.08,False,雨,14,18,6,4,東北東,6
