venue,date,race,frame,racer,grade,lap1,mawari,chokusen,tenji,tenji_rank,tilt,course,is_normal_course,parts_exchange,weight,weight_adjust,fetched_at,motor_no,motor_rate2,motor_rate3,motor_rank,prev_user,start_timing,has_start_change,weather,weather_degree,water_degree,wind_speed,wind_direction,wind_direction_text,wave_height
amagasaki,2026-06-13,1,1,高橋 正男,A1,36.33,11.02,,6.84,1,0.0,1,,,52.2,0.0,2026-06-13 10:26:55,26,51.1,66.7,5,古結 宏,0.16,False,晴,28.7,23.8,2,6,東南東,0
amagasaki,2026-06-13,1,2,柳沢 一,A1,36.99,11.4,,6.89,5,0.0,2,,,52.0,0.0,2026-06-13 10:26:55,53,21.1,31.6,52,三村 岳人,0.14,False,晴,28.7,23.8,2,6,東南東,0
amagasaki,2026-06-13,1,3,笠原 亮,A1,37.13,11.53,,6.85,2,0.0,3,,,52.0,0.0,2026-06-13 10:26:55,8,34.0,52.0,24,中村 魁生,0.04,False,晴,28.7,23.8,2,6,東南東,0
amagasaki,2026-06-13,1,4,田村 隆信,A1,37.08,11.51,,6.89,5,0.0,4,,,58.0,0.0,2026-06-13 10:26:55,58,32.5,37.5,29,野田 昇吾,0.34,False,晴,28.7,23.8,2,6,東南東,0
amagasaki,2026-06-13,1,5,石丸 海渡,A1,37.04,11.45,,6.85,2,0.0,5,,,56.4,0.0,2026-06-13 10:26:55,37,26.3,49.1,43,杉江 浩明,0.1,False,晴,28.7,23.8,2,6,東南東,0
amagasaki,2026-06-13,1,6,河合 佑樹,A1,37.19,11.49,,6.85,2,0.0,6,,,52.0,0.0,2026-06-13 10:26:55,16,37.8,70.3,17,山口 晃朋,0.15,False,晴,28.7,23.8,2,6,東南東,0
amagasaki,2026-06-13,2,1,吉田 凌太朗,A1,36.92,11.31,,6.8,4,0.0,1,,,52.0,0.0,2026-06-13 10:50:42,12,51.3,66.7,3,青木 蓮,0.05,False,晴,28.9,23.9,2,12,西南西,0
amagasaki,2026-06-13,2,2,大峯 豊,A1,36.85,11.31,,6.79,3,-0.5,2,,,52.0,0.0,2026-06-13 10:50:42,48,41.0,59.0,15,島川 海輝,0.09,False,晴,28.9,23.9,2,12,西南西,0
amagasaki,2026-06-13,2,3,宮地 元輝,A1,36.6,11.29,,6.7,1,0.0,3,,,53.1,0.0,2026-06-13 10:50:42,63,31.6,50.0,31,網代 良芽,0.12,False,晴,28.9,23.9,2,12,西南西,0
amagasaki,2026-06-13,2,4,宮田 龍馬,A1,36.93,11.4,,6.78,2,0.0,4,,,51.5,0.5,2026-06-13 10:50:42,9,51.2,68.3,4,中野 希一,0.11,False,晴,28.9,23.9,2,12,西南西,0
amagasaki,2026-06-13,2,5,齊藤 仁,A1,37.71,11.52,,6.85,6,0.0,5,,,51.5,0.5,2026-06-13 10:50:42,1,30.2,39.5,34,西舘 果里,0.12,False,晴,28.9,23.9,2,12,西南西,0
