venue,date,race,frame,racer,grade,lap1,mawari,chokusen,tenji,tenji_rank,tilt,course,is_normal_course,parts_exchange,weight,weight_adjust,fetched_at,motor_no,motor_rate2,motor_rate3,motor_rank,prev_user,start_timing,has_start_change,weather,weather_degree,water_degree,wind_speed,wind_direction,wind_direction_text,wave_height
naruto,2026-06-01,1,1,加藤 政彦,A1,36.4,5.97,6.83,6.77,1,-0.5,1,,,52.0,0.0,2026-06-01 08:31:55,54,42.9,62.9,10,中岡 正彦,-0.03,False,晴,23,21,3,13,西,3
naruto,2026-06-01,1,2,乙津 康志,B1,37.53,5.8,7.1,6.79,2,-0.5,2,,,52.0,0.0,2026-06-01 08:31:55,68,19.4,32.3,38,志道 吉和,0.01,False,晴,23,21,3,13,西,3
naruto,2026-06-01,1,3,宮本 夏樹,B1,36.95,6.08,7.1,6.85,6,-0.5,3,,,54.4,0.0,2026-06-01 08:31:55,18,19.5,39.0,37,中野 和裕,0.02,False,晴,23,21,3,13,西,3
naruto,2026-06-01,1,4,川辺 郭人,B1,38.26,6.04,7.11,6.84,5,0.0,4,,,53.4,0.0,2026-06-01 08:31:55,70,48.1,63.0,4,稗田 聖也,-0.14,False,晴,23,21,3,13,西,3
naruto,2026-06-01,1,5,土屋 蘭,B1,37.55,6.11,7.03,6.83,4,0.0,5,,,46.5,0.5,2026-06-01 08:31:55,39,20.6,47.1,36,川田 正人,-0.16,False,晴,23,21,3,13,西,3
naruto,2026-06-01,1,6,甲斐 貴大,B2,37.32,6.31,6.89,6.81,3,0.0,6,,,52.8,0.0,2026-06-01 08:31:55,83,22.2,37.0,35,田村 慶,0.25,False,晴,23,21,3,13,西,3
naruto,2026-06-01,2,1,坂井 滉哉,B1,37.33,6.2,6.8,6.76,2,0.0,1,,,51.0,1.0,2026-06-01 08:59:02,80,25.8,35.5,31,前野 竜一,0.11,True,晴,23,21,3,13,西,3
naruto,2026-06-01,2,2,乙藤 智史,A2,37.48,6.23,6.87,6.81,4,0.0,2,,,53.4,0.0,2026-06-01 08:59:02,77,35.3,55.9,16,倉尾 大介,0.18,True,晴,23,21,3,13,西,3
naruto,2026-06-01,2,3,岩田 凌,B2,36.79,6.08,6.9,6.83,5,0.0,4,,,53.2,0.0,2026-06-01 08:59:02,75,13.8,37.9,42,金子 貴志,0.03,True,晴,23,21,3,13,西,3
naruto,2026-06-01,2,4,山地 正樹,B1,36.83,6.0,6.87,6.75,1,0.0,3,,,52.0,0.0,2026-06-01 08:59:02,72,30.0,40.0,22,飯島 誠,0.08,True,晴,23,21,3,13,西,3
naruto,2026-06-01,2,5,岩崎 芳美,A2,37.0,5.73,7.15,6.86,6,0.0,5,,,47.2,0.0,2026-06-01 08:59:02,84,27.3,51.5,26,吉田 凌太朗,0.09,True,晴,23,21,3,13,西,3
naruto,2026-06-01,2,6,田中 信一郎,A1,36.73,6.13,7.01,6.76,2,0.0,6,,,52.7,0.0,2026-06-01 08:59:02,63,29.7,64.9,23,片岡 秀樹,0.07,True,晴,23,21,3,13,西,3
naruto,2026-06-01,3,1,大場 恒季,A2,36.6,5.47,6.9,6.76,2,0.0,1,,,51.5,0.5,2026-06-01 09:26:12,59,34.3,48.6,19,樫葉 次郎,0.06,False,晴,24,21,3,11,南西,3
naruto,2026-06-01,3,2,大澤 大夢,B1,37.73,5.71,6.98,6.75,1,0.0,2,,,53.1,0.0,2026-06-01 09:26:12,67,37.9,44.8,15,長谷川 雅和,0.04,False,晴,24,21,3,11,南西,3
naruto,2026-06-01,3,3,吉村 正明,B1,37.37,5.8,6.97,6.83,4,0.0,3,,,51.5,0.5,2026-06-01 09:26:12,56,32.4,52.9,21,山田 祐也,0.02,False,晴,24,21,3,11,南西,3
naruto,2026-06-01,3,4,烏野 賢太,A2,37.54,5.8,7.11,6.92,6,0.0,4,,ギヤ,52.0,0.0,2026-06-01 09:26:12,74,27.6,44.8,25,宮内 由紀英,-0.03,False,晴,24,21,3,11,南西,3
naruto,2026-06-01,3,5,町田 洸希,B1,36.63,6.03,6.89,6.76,2,0.0,5,,,52.5,0.0,2026-06-01 09:26:12,23,17.5,30.0,40,伊藤 雄二,-0.07,False,晴,24,21,3,11,南西,3
naruto,2026-06-01,3,6,笠原 亮,A1,37.4,5.8,6.95,6.9,5,0.0,6,,,52.0,0.0,2026-06-01 09:26:12,65,45.7,57.1,8,田村 隆信,0.06,False,晴,24,21,3,11,南西,3
naruto,2026-06-01,4,1,竹田 吉行,A2,37.27,5.93,6.86,6.77,1,0.0,1,,,52.0,0.0,2026-06-01 09:51:36,78,22.6,41.9,34,下出 卓矢,0.11,False,晴,24,21,3,13,西,3
naruto,2026-06-01,4,2,川上 清人,B1,37.21,5.67,7.17,6.89,6,0.0,2,,,62.9,0.0,2026-06-01 09:51:36,71,47.1,61.8,6,興津 藍,0.17,False,晴,24,21,3,13,西,3
naruto,2026-06-01,4,3,都築 正治,A2,36.92,5.64,7.17,6.77,1,0.0,3,,,52.1,0.0,2026-06-01 09:51:36,52,38.9,61.1,13,馬野 耀,0.18,False,晴,24,21,3,13,西,3
naruto,2026-06-01,4,4,喜多須 杏奈,B1,37.14,5.8,7.1,6.82,3,0.0,4,,,48.2,0.0,2026-06-01 09:51:36,81,26.7,40.0,29,角谷 健吾,0.12,False,晴,24,21,3,13,西,3
