chokusen,course,date,fetched_at,frame,grade,has_start_change,is_normal_course,lap1,mawari,motor_no,motor_rank,motor_rate2,motor_rate3,parts_exchange,prev_user,race,racer,start_timing,tenji,tenji_rank,tilt,venue,water_degree,wave_height,weather,weather_degree,weight,weight_adjust,wind_direction,wind_direction_text,wind_speed
6.83,1.0,2026-05-04,2026-05-15 04:07:03,1,B1,0.0,,37.6,5.63,67.0,23.0,35.1,52.6,,中村 日向,1,福田 理,0.13,6.9,3,0.0,kojima,16.0,5.0,晴,18.0,54.4,0.0,5.0,東,5.0
7.03,2.0,2026-05-04,2026-05-15 04:07:03,2,B1,0.0,,37.47,5.5,49.0,37.0,30.3,46.8,,前出 達吉,1,山地 正樹,0.12,6.97,6,0.0,kojima,16.0,5.0,晴,18.0,52.0,0.0,5.0,東,5.0
6.8,3.0,2026-05-04,2026-05-15 04:07:03,3,B1,0.0,,37.77,5.5,23.0,24.0,34.7,53.7,,向井田 佑紀,1,守屋 大地,0.02,6.86,1,0.0,kojima,16.0,5.0,晴,18.0,52.0,0.0,5.0,東,5.0
6.87,4.0,2026-05-04,2026-05-15 04:07:03,4,B1,0.0,,38.23,5.5,66.0,33.0,31.4,48.4,,西村 拓也,1,東 潤樹,0.01,6.96,5,0.0,kojima,16.0,5.0,晴,18.0,53.0,0.0,5.0,東,5.0
6.87,5.0,2026-05-04,2026-05-15 04:07:03,5,B1,0.0,,37.97,5.87,44.0,20.0,37.7,55.7,,金田 智博,1,松下 誉士,0.1,6.93,4,0.0,kojima,16.0,5.0,晴,18.0,52.5,0.0,5.0,東,5.0
6.8,6.0,2026-05-04,2026-05-15 04:07:03,6,B1,0.0,,37.63,5.9,65.0,15.0,38.2,56.9,,原村 拓也,1,小林 愛実,0.19,6.89,2,0.0,kojima,16.0,5.0,晴,18.0,46.0,1.0,5.0,東,5.0
6.93,1.0,2026-05-04,2026-05-15 04:07:10,1,B1,0.0,,37.6,5.97,60.0,5.0,45.6,64.9,,浅見 昌克,2,福嶋 智之,0.01,7.02,6,0.0,kojima,16.0,5.0,晴,19.0,53.0,0.0,15.0,北西,4.0
6.9,2.0,2026-05-04,2026-05-15 04:07:10,2,B2,0.0,,37.87,6.2,63.0,12.0,40.0,52.2,,酒見 峻介,2,土屋 南,-0.08,6.91,2,0.0,kojima,16.0,5.0,晴,19.0,46.5,0.5,15.0,北西,4.0
6.9,3.0,2026-05-04,2026-05-15 04:07:10,3,B1,0.0,,38.1,6.27,36.0,40.0,29.8,50.9,,鈴木 勝博,2,渡辺 崇,-0.11,6.9,1,0.0,kojima,16.0,5.0,晴,19.0,54.8,0.0,15.0,北西,4.0
6.97,4.0,2026-05-04,2026-05-15 04:07:10,4,A2,0.0,,37.9,5.83,35.0,3.0,48.7,63.0,,渡邉 俊介,2,妹尾 忠幸,-0.11,6.91,2,0.0,kojima,16.0,5.0,晴,19.0,54.5,0.0,15.0,北西,4.0
