venue,date,race,frame,racer,grade,lap1,mawari,chokusen,tenji,tenji_rank,tilt,course,is_normal_course,parts_exchange,weight,weight_adjust,fetched_at,motor_no,motor_rate2,motor_rate3,motor_rank,prev_user,start_timing,has_start_change,weather,weather_degree,water_degree,wind_speed,wind_direction,wind_direction_text,wave_height
suminoe,2026-05-12,1,1,宮迫 暢彦,B1,36.86,11.32,,6.84,3,-0.5,1,,,52.0,0.0,2026-05-15 06:38:33,77,37.9,48.3,12,河野 主樹,-0.05,False,晴,25,23,2,13,西,1
suminoe,2026-05-12,1,2,田中 太一郎,B1,37.6,11.65,,6.82,2,-0.5,2,,リング×２,52.0,0.0,2026-05-15 06:38:33,78,11.1,11.1,44,田中 信一郎,-0.04,False,晴,25,23,2,13,西,1
suminoe,2026-05-12,1,3,伊藤 紘章,B1,37.52,11.63,,6.87,4,-0.5,3,,,52.0,0.0,2026-05-15 06:38:33,66,33.3,45.5,17,岩川 仁士,-0.01,False,晴,25,23,2,13,西,1
suminoe,2026-05-12,1,4,今泉 徹,B1,37.78,11.52,,6.95,6,-0.5,4,,,53.3,0.0,2026-05-15 06:38:33,76,18.8,37.5,39,泉 具巳,0.07,False,晴,25,23,2,13,西,1
suminoe,2026-05-12,1,5,待鳥 雄紀,B1,37.51,11.32,,6.87,4,0.0,5,,,55.2,0.0,2026-05-15 06:38:33,34,21.6,46.0,37,出口 舞有子,-0.02,False,晴,25,23,2,13,西,1
suminoe,2026-05-12,1,6,田中 結,B2,37.11,11.5,,6.8,1,-0.5,6,,,47.1,0.0,2026-05-15 06:38:33,12,25.7,37.1,30,藤原 駿,0.17,False,晴,25,23,2,13,西,1
suminoe,2026-05-12,2,1,奈須 啓太,A2,37.26,11.62,,6.85,2,-0.5,1,,,52.0,0.0,2026-05-15 06:38:40,31,16.2,32.4,42,坂東 満,0.07,True,晴,24,23,2,11,南西,1
suminoe,2026-05-12,2,2,中谷 朋子,B1,37.93,11.62,,6.87,4,-0.5,2,,,45.5,1.5,2026-05-15 06:38:40,13,30.6,38.9,21,秋末 秦悟,0.12,True,晴,24,23,2,11,南西,1
suminoe,2026-05-12,2,3,橋口 真樹,B1,37.69,11.56,,6.86,3,0.0,3,,,52.0,0.0,2026-05-15 06:38:40,79,36.7,63.3,13,笠置 博之,0.3,True,晴,24,23,2,11,南西,1
suminoe,2026-05-12,2,4,堀内 亜海,B2,38.32,11.98,,6.84,1,0.0,6,,,55.4,0.0,2026-05-15 06:38:40,39,32.3,51.6,18,藤山 雅弘,0.03,True,晴,24,23,2,11,南西,1
suminoe,2026-05-12,2,5,梶原 正,B1,37.97,11.58,,6.88,5,0.0,4,,,55.1,0.0,2026-05-15 06:38:40,32,23.3,40.0,35,渋谷 明憲,0.06,True,晴,24,23,2,11,南西,1
suminoe,2026-05-12,2,6,谷津 幸宏,A1,37.54,11.73,,6.92,6,0.0,5,,,52.1,0.0,2026-05-15 06:38:40,69,10.5,21.1,45,来田 衣織,0.07,True,晴,24,23,2,11,南西,1
suminoe,2026-05-12,3,1,富永 大一,A2,36.76,11.34,,6.72,1,-0.5,1,,,52.5,0.0,2026-05-15 06:38:46,24,59.5,73.0,3,原田 秀弥,0.21,False,晴,24,23,4,13,西,2
suminoe,2026-05-12,3,2,長尾 萌加,B1,37.56,11.51,,6.78,2,-0.5,2,,,46.0,1.0,2026-05-15 06:38:46,53,36.1,58.3,14,石本 裕武,0.15,False,晴,24,23,4,13,西,2
