chokusen,course,date,fetched_at,frame,grade,has_start_change,is_normal_course,lap1,mawari,motor_no,motor_rank,motor_rate2,motor_rate3,parts_exchange,prev_user,race,racer,start_timing,tenji,tenji_rank,tilt,venue,water_degree,wave_height,weather,weather_degree,weight,weight_adjust,wind_direction,wind_direction_text,wind_speed
5.93,1.0,2026-05-30,2026-05-30 23:19:57,1,B1,0.0,,37.1,5.57,57,25,34.0,48.7,,谷口 知優,1,橋本 明,0.17,6.79,6.0,0.0,marugame,21.0,2.0,晴,28.0,53.3,0.0,13.0,西,2.0
6.2,2.0,2026-05-30,2026-05-30 23:19:57,2,B1,0.0,,37.17,5.47,22,36,29.9,48.1,,古結 宏,1,山口 修路,-0.06,6.72,3.0,-0.5,marugame,21.0,2.0,晴,28.0,52.0,0.0,13.0,西,2.0
6.1,3.0,2026-05-30,2026-05-30 23:19:57,3,B1,0.0,,37.17,5.07,7,7,41.6,61.3,,飯山 晃三,1,岡部 大輝,0.26,6.65,1.0,-0.5,marugame,21.0,2.0,晴,28.0,52.4,0.0,13.0,西,2.0
6.3,4.0,2026-05-30,2026-05-30 23:19:57,4,B1,0.0,,37.8,5.4,64,34,31.2,43.5,,太田 和美,1,新出 浩司,-0.15,6.68,2.0,-0.5,marugame,21.0,2.0,晴,28.0,52.6,0.0,13.0,西,2.0
5.9,5.0,2026-05-30,2026-05-30 23:19:57,5,A2,0.0,,36.57,6.4,55,18,36.1,53.5,,山口 隆史,1,吉田 慎二郎,-0.17,6.72,3.0,-0.5,marugame,21.0,2.0,晴,28.0,53.3,0.0,13.0,西,2.0
6.13,6.0,2026-05-30,2026-05-30 23:19:57,6,B1,0.0,,38.23,5.83,25,33,31.9,46.2,,井上 遥妃,1,間嶋 仁志,-0.16,6.72,3.0,-0.5,marugame,21.0,2.0,晴,28.0,54.4,0.0,13.0,西,2.0
5.9,1.0,2026-05-30,2026-05-30 23:20:04,1,B1,0.0,,36.87,5.7,61,38,29.4,43.3,,深川 麻奈美,2,佃 來紀,0.07,6.6,1.0,-0.5,marugame,21.0,2.0,晴,30.0,52.1,0.0,13.0,西,2.0
6.07,2.0,2026-05-30,2026-05-30 23:20:04,2,A1,0.0,,37.23,5.53,24,15,37.4,53.6,,山本 幸也,2,大澤 普司,-0.06,6.73,4.0,0.0,marugame,21.0,2.0,晴,30.0,52.7,0.0,13.0,西,2.0
6.2,3.0,2026-05-30,2026-05-30 23:20:04,3,B1,0.0,,37.13,5.6,3,16,36.8,50.9,,木村 光宏,2,伊倉 光,0.16,6.69,2.0,-0.5,marugame,21.0,2.0,晴,30.0,52.0,0.0,13.0,西,2.0
6.03,4.0,2026-05-30,2026-05-30 23:20:04,4,A2,0.0,,37.2,5.47,54,8,39.0,56.0,,栗山 繁洋,2,塚越 海斗,-0.04,6.71,3.0,0.0,marugame,21.0,2.0,晴,30.0,52.8,0.0,13.0,西,2.0
