chokusen,course,date,fetched_at,frame,grade,has_start_change,is_normal_course,lap1,mawari,motor_no,motor_rank,motor_rate2,motor_rate3,parts_exchange,prev_user,race,racer,start_timing,tenji,tenji_rank,tilt,venue,water_degree,wave_height,weather,weather_degree,weight,weight_adjust,wind_direction,wind_direction_text,wind_speed
8.03,1.0,2026-05-03,2026-05-15 00:46:12,1,B1,0.0,,37.67,5.73,39.0,23.0,33.3,33.3,,西川 真人,1,吉永 浩則,0.16,6.82,3,0.0,biwako,16.0,1.0,曇り,17.0,53.1,0.0,17.0,不明,0.0
7.93,2.0,2026-05-03,2026-05-15 00:46:12,2,A1,0.0,,36.93,5.74,18.0,3.0,61.9,71.4,,石田 勇斗,1,澤田 尚也,0.06,6.69,1,0.5,biwako,16.0,1.0,曇り,17.0,52.1,0.0,17.0,不明,0.0
7.7,3.0,2026-05-03,2026-05-15 00:46:12,3,B1,0.0,,37.53,5.87,59.0,30.0,27.3,45.5,,有山 望,1,高山 智至,0.08,6.76,2,0.0,biwako,16.0,1.0,曇り,17.0,53.0,0.0,17.0,不明,0.0
7.82,4.0,2026-05-03,2026-05-15 00:46:12,4,B1,0.0,,37.7,5.77,55.0,40.0,15.4,30.8,,大橋 純一郎,1,西川 真人,0.1,6.82,3,-0.5,biwako,16.0,1.0,曇り,17.0,55.8,0.0,17.0,不明,0.0
7.97,5.0,2026-05-03,2026-05-15 00:46:12,5,B1,0.0,,37.98,5.93,46.0,10.0,42.9,57.1,,安井 瑞紀,1,大町 利克,0.36,6.86,6,0.0,biwako,16.0,1.0,曇り,17.0,52.9,0.0,17.0,不明,0.0
7.97,6.0,2026-05-03,2026-05-15 00:46:12,6,A2,0.0,,37.42,5.73,43.0,39.0,15.4,46.2,,高木 圭大,1,吉川 晴人,0.22,6.83,5,-0.5,biwako,16.0,1.0,曇り,17.0,54.3,0.0,17.0,不明,0.0
8.07,1.0,2026-05-03,2026-05-15 00:46:20,1,B2,0.0,,36.84,5.7,40.0,33.0,25.0,25.0,,薗頭 心,2,香川 颯太,0.11,6.56,1,0.0,biwako,17.0,1.0,曇り,17.0,52.0,0.0,17.0,不明,0.0
8.06,2.0,2026-05-03,2026-05-15 00:46:20,2,A2,0.0,,38.01,5.96,17.0,20.0,35.0,45.0,,村田 浩司,2,北中 元樹,0.16,6.83,5,0.0,biwako,17.0,1.0,曇り,17.0,52.4,0.0,17.0,不明,0.0
8.0,3.0,2026-05-03,2026-05-15 00:46:20,3,A2,0.0,,37.7,5.83,63.0,42.0,9.1,27.3,,竹内 来,2,吉川 昭男,0.09,6.77,2,0.0,biwako,17.0,1.0,曇り,17.0,52.9,0.0,17.0,不明,0.0
8.07,4.0,2026-05-03,2026-05-15 00:46:20,4,B1,0.0,,38.51,6.07,13.0,26.0,30.0,50.0,,若林 麗,2,汐崎 正則,0.09,6.77,2,0.0,biwako,17.0,1.0,曇り,17.0,52.7,0.0,17.0,不明,0.0
7.97,5.0,2026-05-03,2026-05-15 00:46:20,5,B1,0.0,,38.26,5.97,64.0,31.0,25.0,41.7,,小林 孝彰,2,久田 武,0.1,6.86,6,0.0,biwako,17.0,1.0,曇り,17.0,52.5,0.0,17.0,不明,0.0
7.93,6.0,2026-05-03,2026-05-15 00:46:20,6,B1,0.0,,39.12,6.1,68.0,14.0,41.7,66.7,,中島 秀治,2,夏山 亮平,0.2,6.79,4,0.0,biwako,17.0,1.0,曇り,17.0,55.1,0.0,17.0,不明,0.0
7.13,1.0,2026-05-03,2026-05-15 00:46:27,1,A2,0.0,,37.4,5.77,60.0,43.0,9.1,45.5,キャブ,江本 真治,3,泥谷 一毅,-0.02,6.68,2,0.5,biwako,17.0,1.0,曇り,17.0,52.1,0.0,7.0,南東,1.0
7.97,2.0,2026-05-03,2026-05-15 00:46:27,2,B1,0.0,,37.67,5.6,69.0,29.0,27.3,27.3,,山本 光雄,3,宮迫 暢彦,0.05,6.76,4,0.0,biwako,17.0,1.0,曇り,17.0,52.7,0.0,7.0,南東,1.0
8.0,3.0,2026-05-03,2026-05-15 00:46:27,3,A1,0.0,,37.33,5.9,16.0,8.0,45.5,50.0,,鈴木 茂高,3,丸野 一樹,-0.07,6.64,1,0.0,biwako,17.0,1.0,曇り,17.0,53.1,0.0,7.0,南東,1.0
7.97,4.0,2026-05-03,2026-05-15 00:46:27,4,B1,0.0,,37.73,5.69,62.0,22.0,33.3,50.0,,宇留田 翔平,3,井上 尚悟,0.16,6.83,6,0.0,biwako,17.0,1.0,曇り,17.0,52.0,0.0,7.0,南東,1.0
7.94,5.0,2026-05-03,2026-05-15 00:46:27,5,B1,0.0,,37.95,5.83,70.0,16.0,38.5,76.9,,下寺 秀和,3,橋本 年光,0.11,6.77,5,0.0,biwako,17.0,1.0,曇り,17.0,52.3,0.0,7.0,南東,1.0
7.9,6.0,2026-05-03,2026-05-15 00:46:27,6,A2,0.0,,36.87,5.77,57.0,17.0,38.5,46.2,,山本 幸也,3,藤原 仙二,0.14,6.73,3,0.0,biwako,17.0,1.0,曇り,17.0,52.0,0.0,7.0,南東,1.0
8.27,1.0,2026-05-03,2026-05-15 00:46:35,1,B1,0.0,,37.5,5.75,51.0,44.0,8.3,41.7,,小林 愛実,4,八木 治樹,0.07,6.81,3,0.0,biwako,17.0,1.0,曇り,17.0,52.4,0.0,17.0,不明,0.0
8.03,2.0,2026-05-03,2026-05-15 00:46:35,2,B2,0.0,,37.77,5.76,71.0,27.0,30.0,40.0,,香川 陽太,4,廣部 大明,0.08,6.78,2,0.0,biwako,17.0,1.0,曇り,17.0,52.0,0.0,17.0,不明,0.0
7.76,3.0,2026-05-03,2026-05-15 00:46:35,3,A2,0.0,,37.91,5.81,44.0,25.0,30.8,46.2,,杉田 篤光,4,山田 晃大,0.1,6.76,1,0.0,biwako,17.0,1.0,曇り,17.0,52.4,0.0,17.0,不明,0.0
7.95,4.0,2026-05-03,2026-05-15 00:46:35,4,B2,0.0,,38.24,6.1,66.0,35.0,20.0,30.0,,川上 聡介,4,高村 諒,0.05,6.89,6,0.0,biwako,17.0,1.0,曇り,17.0,52.3,0.0,17.0,不明,0.0
7.83,5.0,2026-05-03,2026-05-15 00:46:35,5,A1,0.0,,37.37,5.93,41.0,18.0,35.7,50.0,,大田 直弥,4,松山 将吾,-0.04,6.84,5,0.0,biwako,17.0,1.0,曇り,17.0,52.0,0.0,17.0,不明,0.0
8.13,6.0,2026-05-03,2026-05-15 00:46:35,6,A2,0.0,,37.12,5.66,48.0,9.0,42.9,57.1,,武井 莉里佳,4,村上 功祐,0.07,6.82,4,0.5,biwako,17.0,1.0,曇り,17.0,55.3,0.0,17.0,不明,0.0
8.17,1.0,2026-05-03,2026-05-15 00:46:44,1,A2,0.0,,37.64,5.5,20.0,15.0,40.0,55.0,キャブ,楠原 翔太,5,沢田 昭宏,0.11,6.81,4,0.0,biwako,17.0,1.0,曇り,17.0,53.0,0.0,17.0,不明,0.0
8.0,2.0,2026-05-03,2026-05-15 00:46:44,2,A2,0.0,,37.69,5.8,14.0,21.0,33.3,52.4,,鈴木 結平太,5,廣瀬 凜,0.17,6.79,3,0.0,biwako,17.0,1.0,曇り,17.0,52.0,0.0,17.0,不明,0.0
8.03,3.0,2026-05-03,2026-05-15 00:46:44,3,A1,0.0,,37.2,5.57,45.0,6.0,46.7,73.3,,大池 佑来,5,守田 俊介,0.14,6.88,6,0.0,biwako,17.0,1.0,曇り,17.0,52.4,0.0,17.0,不明,0.0
7.93,4.0,2026-05-03,2026-05-15 00:46:44,4,B1,0.0,,37.04,5.83,58.0,2.0,75.0,83.3,,馬場 貴也,5,南野 利騰,0.42,6.75,1,0.0,biwako,17.0,1.0,曇り,17.0,53.6,0.0,17.0,不明,0.0
