venue,date,race,frame,racer,grade,lap1,mawari,chokusen,tenji,tenji_rank,tilt,course,is_normal_course,parts_exchange,weight,weight_adjust,fetched_at,motor_no,motor_rate2,motor_rate3,motor_rank,prev_user,start_timing,has_start_change,weather,weather_degree,water_degree,wind_speed,wind_direction,wind_direction_text,wave_height
suminoe,2026-06-02,1,1,村上 彰一,B1,37.19,11.38,,6.92,2,0.0,1,,,55.5,0.0,2026-06-02 15:07:43,18,40.0,60.0,9,樋口 由加里,-0.09,False,雨,22,26,3,5,東,1
suminoe,2026-06-02,1,2,吉永 浩則,B1,38.01,11.75,,6.96,3,-0.5,2,,,52.8,0.0,2026-06-02 15:07:43,81,18.2,30.3,44,高木 圭大,-0.02,False,雨,22,26,3,5,東,1
suminoe,2026-06-02,1,3,相原 利章,A2,37.29,11.53,,6.86,1,-0.5,3,,,52.0,0.0,2026-06-02 15:07:43,13,29.5,38.6,27,中谷 朋子,-0.02,False,雨,22,26,3,5,東,1
suminoe,2026-06-02,1,4,稲田 浩二,A1,38.74,12.43,,7.05,6,-0.5,4,,,52.0,0.0,2026-06-02 15:07:43,54,46.8,59.6,5,内山 文典,0.11,False,雨,22,26,3,5,東,1
suminoe,2026-06-02,1,5,酒井 俊弘,B1,38.4,12.04,,7.01,5,0.0,5,,,53.0,0.0,2026-06-02 15:07:43,78,8.8,14.7,46,出口 飛龍,0.04,False,雨,22,26,3,5,東,1
suminoe,2026-06-02,1,6,篠木 亜衣花,B2,38.62,11.93,,6.97,4,-0.5,6,,,50.0,0.0,2026-06-02 15:07:43,68,31.6,42.1,25,浜先 真範,0.17,False,雨,22,26,3,5,東,1
suminoe,2026-06-02,2,1,横井 健太,B1,37.36,11.6,,6.89,1,-0.5,1,,,55.4,0.0,2026-06-02 15:35:33,36,16.7,35.4,45,上田 隆章,0.07,False,雨,22,26,3,5,東,1
suminoe,2026-06-02,2,2,重冨 勇哉,B1,37.11,11.45,,6.91,4,0.0,2,,,55.3,0.0,2026-06-02 15:35:33,33,28.9,40.0,29,船岡 洋一郎,0.14,False,雨,22,26,3,5,東,1
suminoe,2026-06-02,2,3,眞鳥 章太,A2,37.93,11.71,,6.93,5,-0.5,3,,,53.0,0.0,2026-06-02 15:35:33,51,33.3,51.1,20,中北 将史,0.1,False,雨,22,26,3,5,東,1
suminoe,2026-06-02,2,4,西野 雄貴,A1,37.08,11.43,,6.89,1,-0.5,4,,,51.0,1.0,2026-06-02 15:35:33,15,28.6,42.9,32,坂井 康嗣,0.03,False,雨,22,26,3,5,東,1
suminoe,2026-06-02,2,5,戸敷 晃美,A2,37.47,11.48,,6.9,3,-0.5,5,,,47.5,0.0,2026-06-02 15:35:33,34,21.3,48.9,38,待鳥 雄紀,0.08,False,雨,22,26,3,5,東,1
suminoe,2026-06-02,2,6,山谷 央,B1,37.66,11.72,,6.99,6,-0.5,6,,,52.0,0.0,2026-06-02 15:35:33,35,34.0,48.9,17,眞崎 武蔵,0.16,False,雨,22,26,3,5,東,1
suminoe,2026-06-02,3,1,成貞 琳平,B1,37.45,11.38,,6.91,4,-0.5,1,,,52.8,0.0,2026-06-02 16:13:35,50,21.6,31.4,36,佐藤 世那,0.1,False,雨,22,26,3,5,東,1
suminoe,2026-06-02,3,2,尾上 雅也,A1,37.18,11.55,,6.91,4,0.0,2,,,52.1,0.0,2026-06-02 16:13:35,60,37.8,48.9,11,古田 祐貴,0.14,False,雨,22,26,3,5,東,1
suminoe,2026-06-02,3,3,荻野 裕介,B1,37.07,11.69,,6.86,1,-0.5,3,,,52.0,0.0,2026-06-02 16:13:35,80,49.0,71.4,4,澁川 夏,0.03,False,雨,22,26,3,5,東,1
suminoe,2026-06-02,3,4,坪口 竜也,A2,37.77,11.82,,6.9,2,-0.5,4,,,52.6,0.0,2026-06-02 16:13:35,79,33.3,62.5,19,黒田 誠司,0.02,False,雨,22,26,3,5,東,1
suminoe,2026-06-02,3,5,横田 茂,B1,37.47,11.86,,6.97,6,0.0,5,,,50.5,1.5,2026-06-02 16:13:35,71,37.5,56.2,14,山崎 昂介,0.02,False,雨,22,26,3,5,東,1
suminoe,2026-06-02,3,6,小池 公生,A1,37.9,12.01,,6.9,2,0.0,6,,,52.0,0.0,2026-06-02 16:13:35,53,37.8,55.6,10,長尾 萌加,0.19,False,雨,22,26,3,5,東,1
suminoe,2026-06-02,4,1,三嶌 こころ,B1,36.99,11.49,,6.9,2,-0.5,1,,,48.9,0.0,2026-06-02 16:48:43,39,29.2,41.7,28,渡邊 伸太郎,-0.03,False,雨,22,26,3,5,東,1
suminoe,2026-06-02,4,2,中村 将隆,B1,37.85,11.67,,6.91,3,-0.5,2,,,54.4,0.0,2026-06-02 16:48:43,14,33.3,61.9,21,中山 翔太,0.16,False,雨,22,26,3,5,東,1
suminoe,2026-06-02,4,3,岡本 大,B1,37.53,11.48,,6.91,3,0.0,3,,,52.8,0.0,2026-06-02 16:48:43,70,45.5,68.2,7,横川 聖志,-0.05,False,雨,22,26,3,5,東,1
suminoe,2026-06-02,4,4,田中 豪,A2,37.73,11.78,,6.97,6,0.0,4,,,53.1,0.0,2026-06-02 16:48:43,26,30.2,58.1,26,栗原 謙治,-0.03,False,雨,22,26,3,5,東,1
suminoe,2026-06-02,4,5,前田 聖文,A1,37.58,11.74,,6.87,1,-0.5,5,,,52.0,0.0,2026-06-02 16:48:43,24,59.6,76.6,3,富永 大一,-0.01,False,雨,22,26,3,5,東,1
suminoe,2026-06-02,4,6,渡辺 浩司,A1,37.69,11.87,,6.93,5,0.0,6,,,52.1,0.0,2026-06-02 16:48:43,85,34.2,47.4,15,中越 博紀,0.02,False,雨,22,26,3,5,東,1
suminoe,2026-06-02,5,1,松本 一毅,A2,37.33,11.74,,6.97,3,-0.5,1,,,52.0,0.0,2026-06-02 17:19:35,77,34.0,48.9,16,林 恵祐,0.11,True,雨,22,26,4,7,南東,2
suminoe,2026-06-02,5,2,真子 奈津実,B1,37.83,11.87,,6.94,2,-0.5,3,,,47.3,0.0,2026-06-02 17:19:36,37,37.8,44.4,13,村上 功祐,-0.03,True,雨,22,26,4,7,南東,2
suminoe,2026-06-02,5,3,石田 貴洋,B1,37.97,12.02,,6.92,1,0.0,4,,,52.0,0.0,2026-06-02 17:19:36,30,20.0,44.4,42,山川 波乙,-0.17,True,雨,22,26,4,7,南東,2
suminoe,2026-06-02,5,4,小野 桜,B1,37.84,11.94,,7.05,6,-0.5,5,,,46.0,1.0,2026-06-02 17:19:36,83,28.6,46.9,30,市川 健太,-0.03,True,雨,22,26,4,7,南東,2
suminoe,2026-06-02,5,5,後藤 浩,B1,37.63,11.83,,7.03,5,-0.5,6,,,52.5,0.0,2026-06-02 17:19:36,25,22.9,33.3,35,黒柳 浩孝,-0.01,True,雨,22,26,4,7,南東,2
suminoe,2026-06-02,5,6,林 美憲,A1,37.8,11.84,,7.02,4,-0.5,2,,,52.0,0.0,2026-06-02 17:19:36,72,32.6,45.6,23,大田 直弥,0.07,True,雨,22,26,4,7,南東,2
suminoe,2026-06-02,6,1,菅野 はやか,B2,37.55,11.87,,6.93,2,-0.5,1,,,50.9,0.0,2026-06-02 17:44:49,74,21.6,35.3,37,金子 良昭,0.04,True,雨,21,25,6,7,南東,3
suminoe,2026-06-02,6,2,佐々木 翔斗,A2,37.75,11.94,,6.95,3,0.0,2,,,52.2,0.0,2026-06-02 17:44:49,84,33.3,54.2,18,鈴木 勝博,0.01,True,雨,21,25,6,7,南東,3
suminoe,2026-06-02,6,3,桐本 康臣,A2,37.74,11.81,,7.0,5,0.0,3,,,52.8,0.0,2026-06-02 17:44:49,22,37.8,53.3,12,松本 真広,-0.01,True,雨,21,25,6,7,南東,3
suminoe,2026-06-02,6,4,加藤 翔馬,A1,38.58,11.92,,7.05,6,0.0,4,,,54.2,0.0,2026-06-02 17:44:49,16,32.6,49.0,22,大西 隆洋,0.07,True,雨,21,25,6,7,南東,3
suminoe,2026-06-02,6,5,得山 大輝,B2,37.48,11.73,,6.88,1,-0.5,6,,,51.5,0.5,2026-06-02 17:44:49,61,31.8,54.5,24,平川 香織,0.11,True,雨,21,25,6,7,南東,3
suminoe,2026-06-02,6,6,村上 彰一,B1,37.71,11.75,,6.96,4,0.0,5,,,55.5,0.0,2026-06-02 17:44:49,18,40.0,60.0,9,樋口 由加里,0.19,True,雨,21,25,6,7,南東,3
suminoe,2026-06-02,7,1,安藤 裕貴,B1,37.64,11.8,,7.0,3,-0.5,1,,,52.1,0.0,2026-06-02 18:09:13,29,45.6,58.7,6,田邉 亮蔵,0.21,True,雨,21,25,6,7,南東,3
suminoe,2026-06-02,7,2,横田 茂,B1,37.88,11.8,,7.02,5,0.0,2,,,50.5,1.5,2026-06-02 18:09:13,71,37.5,56.2,14,山崎 昂介,0.08,True,雨,21,25,6,7,南東,3
suminoe,2026-06-02,7,3,安田 政彦,A2,38.47,12.07,,7.13,6,-0.5,3,,,53.2,0.0,2026-06-02 18:09:13,64,59.6,74.5,2,佃 來紀,0.13,True,雨,21,25,6,7,南東,3
suminoe,2026-06-02,7,4,南 佑典,A2,38.67,11.95,,6.96,2,0.0,6,,,51.0,1.0,2026-06-02 18:09:13,69,18.4,36.8,43,吉川 喜継,-0.02,True,雨,21,25,6,7,南東,3
suminoe,2026-06-02,7,5,大峯 豊,A1,37.53,11.8,,7.01,4,-0.5,4,,,52.0,0.0,2026-06-02 18:09:13,32,40.8,55.1,8,伊藤 喜智,-0.01,True,雨,21,25,6,7,南東,3
suminoe,2026-06-02,7,6,横井 健太,B1,38.19,12.0,,6.95,1,-0.5,5,,,55.4,0.0,2026-06-02 18:09:13,36,16.7,35.4,45,上田 隆章,-0.01,True,雨,21,25,6,7,南東,3
suminoe,2026-06-02,8,1,東口 晃,B1,37.43,11.61,,6.95,2,-0.5,1,,,52.4,0.0,2026-06-02 18:33:27,66,28.6,40.5,31,伊藤 紘章,0.23,False,雨,21,25,4,5,東,2
suminoe,2026-06-02,8,2,杉山 勝匡,B1,37.9,12.0,,6.96,3,0.0,2,,,50.5,1.5,2026-06-02 18:33:27,28,26.7,51.1,34,山本 浩次,0.16,False,雨,21,25,4,5,東,2
suminoe,2026-06-02,8,3,森作 雄大,A2,37.7,11.75,,7.05,6,-0.5,3,,ピストン×２,52.1,0.0,2026-06-02 18:33:27,31,21.3,36.2,39,奈須 啓太,0.15,False,雨,21,25,4,5,東,2
suminoe,2026-06-02,8,4,梶山 涼斗,B1,37.5,11.64,,6.94,1,-0.5,4,,,52.4,0.0,2026-06-02 18:33:27,62,27.9,39.5,33,倉富 大誠,0.09,False,雨,21,25,4,5,東,2
suminoe,2026-06-02,8,5,小野 生奈,A1,37.76,11.81,,7.04,5,-0.5,5,,,47.0,0.0,2026-06-02 18:33:27,63,20.8,39.6,40,中村 真,0.21,False,雨,21,25,4,5,東,2
suminoe,2026-06-02,8,6,岡村 将也,A2,37.88,11.73,,7.02,4,-0.5,6,,,53.6,0.0,2026-06-02 18:33:27,76,20.6,35.3,41,徳増 秀樹,0.18,False,雨,21,25,4,5,東,2
suminoe,2026-06-02,9,1,稲田 浩二,A1,37.25,11.54,,6.87,1,-0.5,1,,,52.0,0.0,2026-06-02 18:58:45,54,46.8,59.6,5,内山 文典,0.18,False,雨,21,25,3,7,南東,1
suminoe,2026-06-02,9,2,前田 聖文,A1,37.63,11.58,,6.89,3,-0.5,2,,,52.0,0.0,2026-06-02 18:58:45,24,59.6,76.6,3,富永 大一,0.07,False,雨,21,25,3,7,南東,1
suminoe,2026-06-02,9,3,松本 一毅,A2,38.11,11.94,,6.95,6,-0.5,3,,,52.0,0.0,2026-06-02 18:58:45,77,34.0,48.9,16,林 恵祐,-0.03,False,雨,21,25,3,7,南東,1
suminoe,2026-06-02,9,4,尾上 雅也,A1,37.65,11.77,,6.87,1,0.0,4,,,52.1,0.0,2026-06-02 18:58:45,60,37.8,48.9,11,古田 祐貴,-0.08,False,雨,21,25,3,7,南東,1
suminoe,2026-06-02,9,5,相原 利章,A2,37.53,11.73,,6.9,4,-0.5,5,,,52.0,0.0,2026-06-02 18:58:45,13,29.5,38.6,27,中谷 朋子,-0.09,False,雨,21,25,3,7,南東,1
suminoe,2026-06-02,9,6,岡本 大,B1,38.1,11.85,,6.92,5,0.0,6,,,52.8,0.0,2026-06-02 18:58:45,70,45.5,68.2,7,横川 聖志,0.17,False,雨,21,25,3,7,南東,1
suminoe,2026-06-02,10,1,西野 雄貴,A1,36.95,11.26,,6.92,3,-0.5,1,,,51.0,1.0,2026-06-02 19:27:06,15,28.6,42.9,32,坂井 康嗣,0.01,False,雨,21,25,2,7,南東,1
suminoe,2026-06-02,10,2,渡辺 浩司,A1,37.39,11.56,,6.93,4,0.0,2,,,52.1,0.0,2026-06-02 19:27:06,85,34.2,47.4,15,中越 博紀,0.19,False,雨,21,25,2,7,南東,1
suminoe,2026-06-02,10,3,坪口 竜也,A2,37.86,11.9,,6.91,2,0.0,3,,,52.6,0.0,2026-06-02 19:27:06,79,33.3,62.5,19,黒田 誠司,0.01,False,雨,21,25,2,7,南東,1
suminoe,2026-06-02,10,4,石田 貴洋,B1,38.31,12.02,,6.9,1,0.0,4,,,52.0,0.0,2026-06-02 19:27:06,30,20.0,44.4,42,山川 波乙,-0.05,False,雨,21,25,2,7,南東,1
suminoe,2026-06-02,10,5,中村 将隆,B1,38.07,11.83,,7.03,6,-0.5,5,,,54.4,0.0,2026-06-02 19:27:06,14,33.3,61.9,21,中山 翔太,0.09,False,雨,21,25,2,7,南東,1
suminoe,2026-06-02,10,6,桐本 康臣,A2,38.14,11.88,,6.95,5,0.0,6,,,52.8,0.0,2026-06-02 19:27:06,22,37.8,53.3,12,松本 真広,0.12,False,雨,21,25,2,7,南東,1
suminoe,2026-06-02,11,1,大峯 豊,A1,36.62,11.24,,6.96,3,-0.5,1,,,52.0,0.0,2026-06-02 19:54:29,32,40.8,55.1,8,伊藤 喜智,0.06,False,雨,21,25,3,5,東,1
suminoe,2026-06-02,11,2,眞鳥 章太,A2,37.68,11.85,,6.95,2,-0.5,2,,,53.0,0.0,2026-06-02 19:54:29,51,33.3,51.1,20,中北 将史,0.15,False,雨,21,25,3,5,東,1
suminoe,2026-06-02,11,3,加藤 翔馬,A1,38.16,12.01,,7.04,5,-0.5,3,,,54.2,0.0,2026-06-02 19:54:29,16,32.6,49.0,22,大西 隆洋,0.14,False,雨,21,25,3,5,東,1
suminoe,2026-06-02,11,4,荻野 裕介,B1,37.37,11.55,,6.94,1,-0.5,4,,,52.0,0.0,2026-06-02 19:54:29,80,49.0,71.4,4,澁川 夏,0.06,False,雨,21,25,3,5,東,1
suminoe,2026-06-02,11,5,佐々木 翔斗,A2,37.51,11.82,,6.98,4,-0.5,5,,,52.2,0.0,2026-06-02 19:54:29,84,33.3,54.2,18,鈴木 勝博,,False,雨,21,25,3,5,東,1
suminoe,2026-06-02,11,6,田中 豪,A2,37.88,11.77,,7.09,6,0.0,6,,,53.1,0.0,2026-06-02 19:54:29,26,30.2,58.1,26,栗原 謙治,0.03,False,雨,21,25,3,5,東,1
suminoe,2026-06-02,12,1,林 美憲,A1,38.04,11.6,,7.04,6,-0.5,1,,,52.0,0.0,2026-06-02 20:20:41,72,32.6,45.6,23,大田 直弥,0.12,False,雨,21,25,2,7,南東,1
suminoe,2026-06-02,12,2,後藤 浩,B1,38.2,11.76,,7.01,4,-0.5,2,,,52.5,0.0,2026-06-02 20:20:41,25,22.9,33.3,35,黒柳 浩孝,0.21,False,雨,21,25,2,7,南東,1
suminoe,2026-06-02,12,3,安藤 裕貴,B1,37.97,11.85,,7.01,4,-0.5,3,,,52.1,0.0,2026-06-02 20:20:41,29,45.6,58.7,6,田邉 亮蔵,0.31,False,雨,21,25,2,7,南東,1
suminoe,2026-06-02,12,4,東口 晃,B1,37.71,11.56,,6.95,2,-0.5,4,,,52.4,0.0,2026-06-02 20:20:41,66,28.6,40.5,31,伊藤 紘章,0.02,False,雨,21,25,2,7,南東,1
