chokusen,course,date,fetched_at,frame,grade,has_start_change,is_normal_course,lap1,mawari,motor_no,motor_rank,motor_rate2,motor_rate3,parts_exchange,prev_user,race,racer,start_timing,tenji,tenji_rank,tilt,venue,water_degree,wave_height,weather,weather_degree,weight,weight_adjust,wind_direction,wind_direction_text,wind_speed
7.62,1.0,2026-04-25,2026-05-15 00:17:33,1,A2,1.0,,36.4,7.7,20.0,18.0,25.0,37.5,,,1,岡村 将也,0.33,6.73,1,0.0,ashiya,17.9,1.0,晴,14.1,53.7,0.0,17.0,不明,0.0
7.64,2.0,2026-04-25,2026-05-15 00:17:33,2,B1,1.0,,36.55,7.89,12.0,7.0,55.6,66.7,,,1,川添 英正,0.08,6.75,2,-0.5,ashiya,17.9,1.0,晴,14.1,52.6,0.0,17.0,不明,0.0
7.63,3.0,2026-04-25,2026-05-15 00:17:33,3,B1,1.0,,36.43,7.82,38.0,27.0,22.2,22.2,,,1,上野 秀和,0.05,6.76,3,0.0,ashiya,17.9,1.0,晴,14.1,55.2,0.0,17.0,不明,0.0
7.68,4.0,2026-04-25,2026-05-15 00:17:33,4,B2,1.0,,37.08,7.98,42.0,16.0,33.3,44.4,,,1,小野 京平,0.26,6.78,5,0.0,ashiya,17.9,1.0,晴,14.1,55.5,0.0,17.0,不明,0.0
7.68,6.0,2026-04-25,2026-05-15 00:17:33,5,B1,1.0,,36.25,7.57,53.0,41.0,,,,,1,小川 晃司,0.1,6.81,6,0.0,ashiya,17.9,1.0,晴,14.1,50.5,1.5,17.0,不明,0.0
7.63,5.0,2026-04-25,2026-05-15 00:17:33,6,B1,1.0,,36.03,7.72,58.0,46.0,,,,,1,待鳥 雄紀,0.16,6.77,4,0.0,ashiya,17.9,1.0,晴,14.1,55.9,0.0,17.0,不明,0.0
7.6,1.0,2026-04-25,2026-05-15 00:17:40,1,A2,0.0,,37.28,7.77,21.0,20.0,22.2,22.2,,,2,枝尾 賢,0.15,6.71,2,0.0,ashiya,18.0,1.0,晴,16.9,52.0,0.0,3.0,北東,1.0
7.76,2.0,2026-04-25,2026-05-15 00:17:40,2,B2,0.0,,37.0,7.88,54.0,42.0,,,,,2,桂林 寛,0.08,6.82,6,-0.5,ashiya,18.0,1.0,晴,16.9,55.5,0.0,3.0,北東,1.0
7.74,3.0,2026-04-25,2026-05-15 00:17:40,3,B1,0.0,,36.93,7.8,24.0,5.0,70.0,80.0,,,2,林 恵祐,0.09,6.79,5,-0.5,ashiya,18.0,1.0,晴,16.9,60.4,0.0,3.0,北東,1.0
7.68,4.0,2026-04-25,2026-05-15 00:17:40,4,A1,0.0,,36.55,7.89,60.0,35.0,,,,,2,原田 才一郎,0.1,6.71,2,0.0,ashiya,18.0,1.0,晴,16.9,52.0,0.0,3.0,北東,1.0
7.59,5.0,2026-04-25,2026-05-15 00:17:40,5,B1,0.0,,36.38,7.84,50.0,47.0,,,,,2,田中 宏樹,0.1,6.71,2,0.0,ashiya,18.0,1.0,晴,16.9,52.2,0.0,3.0,北東,1.0
7.62,6.0,2026-04-25,2026-05-15 00:17:40,6,B1,0.0,,36.24,7.78,48.0,38.0,,,,,2,三苫 晃幸,,6.69,1,0.0,ashiya,18.0,1.0,晴,16.9,54.7,0.0,3.0,北東,1.0
7.59,1.0,2026-04-25,2026-05-15 00:17:47,1,A2,0.0,,36.22,7.65,17.0,28.0,22.2,44.4,,,3,山一 鉄也,-0.06,6.76,6,-0.5,ashiya,18.2,1.0,晴,18.3,52.0,0.0,1.0,北,1.0
7.62,2.0,2026-04-25,2026-05-15 00:17:47,2,B1,0.0,,36.52,7.87,37.0,15.0,33.3,55.6,,,3,松本 真広,-0.09,6.74,4,-0.5,ashiya,18.2,1.0,晴,18.3,51.0,1.0,1.0,北,1.0
7.55,3.0,2026-04-25,2026-05-15 00:17:47,3,A1,0.0,,36.83,7.98,31.0,32.0,0.0,25.0,,,3,羽野 直也,-0.08,6.73,3,0.0,ashiya,18.2,1.0,晴,18.3,54.6,0.0,1.0,北,1.0
7.62,4.0,2026-04-25,2026-05-15 00:17:47,4,B1,0.0,,36.65,7.82,46.0,34.0,0.0,37.5,,,3,橋本 英一,0.07,6.75,5,0.0,ashiya,18.2,1.0,晴,18.3,53.1,0.0,1.0,北,1.0
