venue,date,race,frame,racer,grade,lap1,mawari,chokusen,tenji,tenji_rank,tilt,course,is_normal_course,parts_exchange,weight,weight_adjust,fetched_at,motor_no,motor_rate2,motor_rate3,motor_rank,prev_user,start_timing,has_start_change,weather,weather_degree,water_degree,wind_speed,wind_direction,wind_direction_text,wave_height
tokuyama,2026-04-22,1,1,富永 大一,A2,37.1,11.47,,6.91,1,-0.5,1,,,53.0,0.0,2026-05-15 07:51:17,22,0.0,25.0,32,,0.12,True,曇り,14,16,1,15,北西,1
tokuyama,2026-04-22,1,2,野相 弘司,B1,37.99,11.89,,6.99,4,0.0,2,,,55.2,0.0,2026-05-15 07:51:17,52,33.3,66.7,23,,0.13,True,曇り,14,16,1,15,北西,1
tokuyama,2026-04-22,1,3,岡部 大輔,B1,38.09,11.91,,6.98,3,-0.5,3,,,52.0,0.0,2026-05-15 07:51:17,11,33.3,66.7,25,,0.02,True,曇り,14,16,1,15,北西,1
tokuyama,2026-04-22,1,4,半田 尚也,B1,38.89,12.5,,7.0,5,0.0,4,,,55.0,0.0,2026-05-15 07:51:17,27,0.0,0.0,38,,0.01,True,曇り,14,16,1,15,北西,1
tokuyama,2026-04-22,1,5,吉川 颯汰,B2,38.0,11.74,,7.04,6,-0.5,6,,,57.6,0.0,2026-05-15 07:51:17,24,0.0,0.0,45,,0.11,True,曇り,14,16,1,15,北西,1
tokuyama,2026-04-22,1,6,金田 大輔,B1,37.69,11.66,,6.95,2,0.0,5,,,50.0,2.0,2026-05-15 07:51:17,20,33.3,33.3,29,,0.15,True,曇り,14,16,1,15,北西,1
tokuyama,2026-04-22,2,1,新田 泰章,A1,37.5,11.6,,6.92,2,-0.5,1,,,52.5,0.0,2026-05-15 07:51:23,28,50.0,75.0,14,,0.07,False,曇り,14,16,2,15,北西,2
tokuyama,2026-04-22,2,2,金子 貴志,B1,37.98,11.86,,6.95,4,0.0,2,,,51.5,0.5,2026-05-15 07:51:23,35,66.7,66.7,7,,0.09,False,曇り,14,16,2,15,北西,2
tokuyama,2026-04-22,2,3,鳥居塚 孝博,A2,37.82,11.7,,6.88,1,0.0,3,,,51.5,0.5,2026-05-15 07:51:23,30,33.3,33.3,26,,0.09,False,曇り,14,16,2,15,北西,2
tokuyama,2026-04-22,2,4,上野 真之介,A1,37.85,11.71,,6.92,2,0.0,4,,,52.0,0.0,2026-05-15 07:51:23,38,50.0,50.0,13,,0.1,False,曇り,14,16,2,15,北西,2
tokuyama,2026-04-22,2,5,加木 郁,B1,38.02,11.74,,7.0,6,0.0,5,,,52.0,0.0,2026-05-15 07:51:23,25,33.3,66.7,19,,0.23,False,曇り,14,16,2,15,北西,2
tokuyama,2026-04-22,2,6,久田 武,B1,38.18,11.82,,6.95,4,0.0,6,,,52.3,0.0,2026-05-15 07:51:23,39,100.0,100.0,2,,0.21,False,曇り,14,16,2,15,北西,2
tokuyama,2026-04-22,3,1,坂本 雄紀,A2,37.58,11.59,,6.91,1,0.0,1,,,52.3,0.0,2026-05-15 07:51:29,53,33.3,66.7,27,,0.11,False,曇り,15,16,1,15,北西,1
tokuyama,2026-04-22,3,2,柴田 直哉,B1,37.49,11.48,,6.92,3,0.0,2,,,52.3,0.0,2026-05-15 07:51:29,23,66.7,66.7,8,,0.13,False,曇り,15,16,1,15,北西,1
tokuyama,2026-04-22,3,3,長谷川 暖,B1,37.83,11.5,,6.96,4,-0.5,3,,,51.0,1.0,2026-05-15 07:51:29,43,0.0,0.0,41,,0.11,False,曇り,15,16,1,15,北西,1
tokuyama,2026-04-22,3,4,青木 玄太,A1,37.35,11.51,,6.91,1,0.0,4,,,54.1,0.0,2026-05-15 07:51:29,36,75.0,75.0,6,,0.08,False,曇り,15,16,1,15,北西,1
tokuyama,2026-04-22,3,5,植田 太一,A1,37.71,11.65,,6.97,5,0.0,5,,,56.5,0.0,2026-05-15 07:51:29,31,50.0,75.0,12,,0.23,False,曇り,15,16,1,15,北西,1
tokuyama,2026-04-22,3,6,細川 明人,B1,37.83,11.79,,7.02,6,-0.5,6,,,54.5,0.0,2026-05-15 07:51:29,16,33.3,33.3,28,,0.12,False,曇り,15,16,1,15,北西,1
tokuyama,2026-04-22,4,1,奈須 啓太,A2,37.41,11.66,,6.93,2,0.0,1,,,52.0,0.0,2026-05-15 07:51:35,34,0.0,66.7,43,,0.03,False,曇り,15,16,1,1,北,1
tokuyama,2026-04-22,4,2,椎名 豊,A1,37.33,11.69,,6.88,1,0.0,2,,,52.0,0.0,2026-05-15 07:51:35,15,75.0,75.0,5,,0.16,False,曇り,15,16,1,1,北,1
tokuyama,2026-04-22,4,3,浅見 宗孝,B1,37.88,11.81,,7.0,5,-0.5,3,,,56.3,0.0,2026-05-15 07:51:35,26,33.3,66.7,20,,0.12,False,曇り,15,16,1,1,北,1
tokuyama,2026-04-22,4,4,坂口 貴彦,B1,38.08,11.87,,6.93,2,-0.5,4,,,53.9,0.0,2026-05-15 07:51:35,54,33.3,33.3,22,,-0.02,False,曇り,15,16,1,1,北,1
tokuyama,2026-04-22,4,5,小柳 勝希,B2,38.35,11.97,,6.96,4,0.0,5,,,51.0,1.0,2026-05-15 07:51:35,40,0.0,0.0,36,,-0.08,False,曇り,15,16,1,1,北,1
tokuyama,2026-04-22,4,6,信濃 由行,B1,38.76,11.97,,7.06,6,0.0,6,,,53.8,0.0,2026-05-15 07:51:35,37,0.0,33.3,44,,0.25,False,曇り,15,16,1,1,北,1
tokuyama,2026-04-22,5,1,堂原 洋史,B1,37.74,11.71,,6.94,3,0.0,1,,,51.5,0.5,2026-05-15 07:51:41,42,0.0,0.0,40,,0.06,True,曇り,15,16,2,1,北,2
tokuyama,2026-04-22,5,2,是澤 孝宏,A2,38.1,11.76,,7.0,5,0.0,3,,キャブ,52.0,0.0,2026-05-15 07:51:41,45,25.0,25.0,30,,0.18,True,曇り,15,16,2,1,北,2
tokuyama,2026-04-22,5,3,松田 憲幸,B1,37.85,11.89,,7.03,6,-0.5,4,,,52.7,0.0,2026-05-15 07:51:41,33,33.3,66.7,18,,0.11,True,曇り,15,16,2,1,北,2
tokuyama,2026-04-22,5,4,田中 辰彦,A1,37.22,11.58,,6.92,1,0.0,5,,,53.8,0.0,2026-05-15 07:51:41,47,50.0,75.0,11,,0.04,True,曇り,15,16,2,1,北,2
tokuyama,2026-04-22,5,5,榮田 将彦,B1,37.41,11.67,,6.93,2,0.0,6,,,51.0,1.0,2026-05-15 07:51:41,21,0.0,0.0,37,,0.01,True,曇り,15,16,2,1,北,2
tokuyama,2026-04-22,5,6,正木 聖賢,A2,38.58,12.05,,6.96,4,0.0,2,,,54.9,0.0,2026-05-15 07:51:41,13,33.3,33.3,17,,0.04,True,曇り,15,16,2,1,北,2
tokuyama,2026-04-22,6,1,河上 年昭,B1,37.83,11.72,,6.97,4,-0.5,1,,,52.0,0.0,2026-05-15 07:51:49,18,0.0,33.3,42,,0.05,False,曇り,16,15,1,15,北西,1
tokuyama,2026-04-22,6,2,福来 剛,A1,37.11,11.47,,6.93,1,0.0,2,,,52.0,0.0,2026-05-15 07:51:49,14,100.0,100.0,3,,0.11,False,曇り,16,15,1,15,北西,1
tokuyama,2026-04-22,6,3,佃 來紀,B1,37.61,11.63,,6.93,1,-0.5,3,,,52.1,0.0,2026-05-15 07:51:49,17,66.7,100.0,9,,0.08,False,曇り,16,15,1,15,北西,1
tokuyama,2026-04-22,6,4,藤森 陸斗,A2,38.16,11.72,,6.95,3,0.0,4,,,53.4,0.0,2026-05-15 07:51:49,29,33.3,66.7,21,,0.01,False,曇り,16,15,1,15,北西,1
tokuyama,2026-04-22,6,5,北川 敏弘,B1,38.35,11.97,,7.05,6,0.0,5,,,54.3,0.0,2026-05-15 07:51:49,46,0.0,0.0,35,,0.02,False,曇り,16,15,1,15,北西,1
tokuyama,2026-04-22,6,6,金子 貴志,B1,37.95,11.81,,7.0,5,0.0,6,,,51.5,0.5,2026-05-15 07:51:49,35,66.7,66.7,7,,0.07,False,曇り,16,15,1,15,北西,1
tokuyama,2026-04-22,7,1,高野 心吾,B1,37.94,11.74,,6.97,2,-0.5,1,,,51.5,0.5,2026-05-15 07:51:55,44,0.0,33.3,34,,-0.01,False,曇り,17,16,1,7,南東,1
tokuyama,2026-04-22,7,2,金田 大輔,B1,37.58,11.6,,6.99,4,0.0,2,,,50.0,2.0,2026-05-15 07:51:55,20,33.3,33.3,29,,0.03,False,曇り,17,16,1,7,南東,1
tokuyama,2026-04-22,7,3,國弘 翔平,B1,38.04,11.76,,7.0,5,0.0,3,,,49.0,3.0,2026-05-15 07:51:55,55,0.0,33.3,46,,0.09,False,曇り,17,16,1,7,南東,1
tokuyama,2026-04-22,7,4,加木 郁,B1,37.67,11.74,,7.01,6,0.0,4,,,52.0,0.0,2026-05-15 07:51:55,25,33.3,66.7,19,,0.24,False,曇り,17,16,1,7,南東,1
tokuyama,2026-04-22,7,5,新開 航,A1,38.09,11.79,,6.97,2,0.5,5,,,51.5,0.5,2026-05-15 07:51:55,19,75.0,100.0,4,,0.12,False,曇り,17,16,1,7,南東,1
tokuyama,2026-04-22,7,6,柘植 政浩,A2,37.67,11.8,,6.96,1,0.0,6,,,51.5,0.5,2026-05-15 07:51:55,41,66.7,66.7,10,,0.19,False,曇り,17,16,1,7,南東,1
tokuyama,2026-04-22,8,1,須藤 隆雄,B1,38.02,11.9,,7.0,5,-0.5,1,,,53.9,0.0,2026-05-15 07:52:01,12,0.0,33.3,39,,0.16,False,曇り,16,15,2,9,南,2
tokuyama,2026-04-22,8,2,島崎 丈一朗,B2,37.74,11.72,,7.01,6,-0.5,2,,,52.6,0.0,2026-05-15 07:52:01,50,33.3,66.7,15,,0.31,False,曇り,16,15,2,9,南,2
tokuyama,2026-04-22,8,3,坂本 雄紀,A2,38.15,12.0,,6.99,4,0.0,3,,,52.3,0.0,2026-05-15 07:52:01,53,33.3,66.7,27,,0.06,False,曇り,16,15,2,9,南,2
tokuyama,2026-04-22,8,4,小川 日紀太,B1,37.54,11.57,,6.97,2,0.0,4,,,52.4,0.0,2026-05-15 07:52:01,49,33.3,33.3,16,,0.07,False,曇り,16,15,2,9,南,2
tokuyama,2026-04-22,8,5,新田 泰章,A1,37.85,11.8,,6.98,3,-0.5,5,,,52.5,0.0,2026-05-15 07:52:01,28,50.0,75.0,14,,-0.06,False,曇り,16,15,2,9,南,2
tokuyama,2026-04-22,8,6,香月 大介,B1,38.75,11.88,,6.9,1,0.5,6,,,52.0,0.0,2026-05-15 07:52:01,32,33.3,66.7,24,,-0.06,False,曇り,16,15,2,9,南,2
tokuyama,2026-04-22,9,1,榮田 将彦,B1,37.54,11.64,,6.95,3,0.0,1,,,51.0,1.0,2026-05-15 07:52:08,21,0.0,0.0,37,,0.07,False,曇り,16,16,1,9,南,1
tokuyama,2026-04-22,9,2,奈須 啓太,A2,37.75,11.77,,6.91,1,0.0,2,,,52.0,0.0,2026-05-15 07:52:08,34,0.0,66.7,43,,0.11,False,曇り,16,16,1,9,南,1
tokuyama,2026-04-22,9,3,上野 真之介,A1,37.65,11.67,,6.94,2,0.0,3,,,52.0,0.0,2026-05-15 07:52:08,38,50.0,50.0,13,,0.09,False,曇り,16,16,1,9,南,1
tokuyama,2026-04-22,9,4,植田 太一,A1,37.6,11.72,,6.96,4,0.0,4,,,56.5,0.0,2026-05-15 07:52:08,31,50.0,75.0,12,,0.15,False,曇り,16,16,1,9,南,1
tokuyama,2026-04-22,9,5,庄島 潤成,B2,37.81,11.85,,6.98,5,-0.5,5,,,53.4,0.0,2026-05-15 07:52:08,48,0.0,33.3,33,,0.09,False,曇り,16,16,1,9,南,1
tokuyama,2026-04-22,9,6,岡部 大輔,B1,38.21,11.81,,6.99,6,-0.5,6,,,52.0,0.0,2026-05-15 07:52:08,11,33.3,66.7,25,,-0.02,False,曇り,16,16,1,9,南,1
tokuyama,2026-04-22,10,1,田中 堅,B1,37.62,11.57,,7.0,4,0.0,1,,,52.2,0.0,2026-05-15 07:52:14,51,0.0,33.3,31,,-0.03,True,曇り,17,15,1,9,南,1
tokuyama,2026-04-22,10,2,鳥居塚 孝博,A2,37.55,11.58,,6.93,1,0.0,3,,,51.5,0.5,2026-05-15 07:52:14,30,33.3,33.3,26,,0.14,True,曇り,17,15,1,9,南,1
tokuyama,2026-04-22,10,3,福来 剛,A1,37.17,11.48,,6.97,2,0.0,4,,,52.0,0.0,2026-05-15 07:52:14,14,100.0,100.0,3,,0.02,True,曇り,17,15,1,9,南,1
tokuyama,2026-04-22,10,4,柴田 直哉,B1,37.56,11.63,,6.97,2,0.0,5,,,52.3,0.0,2026-05-15 07:52:14,23,66.7,66.7,8,,0.01,True,曇り,17,15,1,9,南,1
tokuyama,2026-04-22,10,5,正木 聖賢,A2,38.27,11.97,,7.02,5,0.0,2,,,54.9,0.0,2026-05-15 07:52:14,13,33.3,33.3,17,,0.03,True,曇り,17,15,1,9,南,1
tokuyama,2026-04-22,10,6,吉川 颯汰,B2,38.08,11.96,,7.05,6,0.0,6,,,57.6,0.0,2026-05-15 07:52:14,24,0.0,0.0,45,,0.09,True,曇り,17,15,1,9,南,1
tokuyama,2026-04-22,11,1,浅見 宗孝,B1,37.84,11.83,,7.04,5,-0.5,1,,,56.3,0.0,2026-05-15 07:52:21,26,33.3,66.7,20,,-0.03,False,曇り,17,15,1,9,南,1
tokuyama,2026-04-22,11,2,田中 辰彦,A1,37.24,11.63,,7.0,4,0.0,2,,,53.8,0.0,2026-05-15 07:52:21,47,50.0,75.0,11,,0.24,False,曇り,17,15,1,9,南,1
tokuyama,2026-04-22,11,3,久田 武,B1,37.86,11.9,,6.96,2,0.0,3,,,52.3,0.0,2026-05-15 07:52:21,39,100.0,100.0,2,,-0.01,False,曇り,17,15,1,9,南,1
tokuyama,2026-04-22,11,4,佃 來紀,B1,37.4,11.78,,6.93,1,0.0,4,,,52.1,0.0,2026-05-15 07:52:21,17,66.7,100.0,9,,0.01,False,曇り,17,15,1,9,南,1
tokuyama,2026-04-22,11,5,柘植 政浩,A2,37.75,11.92,,6.97,3,0.0,5,,,51.5,0.5,2026-05-15 07:52:21,41,66.7,66.7,10,,0.05,False,曇り,17,15,1,9,南,1
tokuyama,2026-04-22,11,6,野相 弘司,B1,38.08,11.73,,7.04,5,0.0,6,,,55.2,0.0,2026-05-15 07:52:21,52,33.3,66.7,23,,0.17,False,曇り,17,15,1,9,南,1
tokuyama,2026-04-22,12,1,新開 航,A1,37.05,11.49,,6.91,2,0.0,1,,,52.0,0.0,2026-05-15 07:52:28,19,75.0,100.0,4,,-0.06,False,曇り,17,15,2,9,南,2
tokuyama,2026-04-22,12,2,松田 憲幸,B1,38.44,11.75,,7.04,6,0.0,2,,,52.4,0.0,2026-05-15 07:52:28,33,33.3,66.7,18,,0.03,False,曇り,17,15,2,9,南,2
tokuyama,2026-04-22,12,3,青木 玄太,A1,37.59,11.57,,6.95,3,0.0,3,,,52.9,0.0,2026-05-15 07:52:28,36,75.0,75.0,6,,-0.02,False,曇り,17,15,2,9,南,2
tokuyama,2026-04-22,12,4,島崎 丈一朗,B2,38.0,11.84,,7.02,5,-0.5,4,,,52.8,0.0,2026-05-15 07:52:28,50,33.3,66.7,15,,-0.02,False,曇り,17,15,2,9,南,2
tokuyama,2026-04-22,12,5,椎名 豊,A1,37.76,11.65,,6.9,1,0.0,5,,,52.0,0.0,2026-05-15 07:52:28,15,75.0,75.0,5,,-0.06,False,曇り,17,15,2,9,南,2
tokuyama,2026-04-22,12,6,藤森 陸斗,A2,38.29,11.91,,7.0,4,0.0,6,,,53.9,0.0,2026-05-15 07:52:28,29,33.3,66.7,21,,0.02,False,曇り,17,15,2,9,南,2
