chokusen,course,date,fetched_at,frame,grade,has_start_change,is_normal_course,lap1,mawari,motor_no,motor_rank,motor_rate2,motor_rate3,parts_exchange,prev_user,race,racer,start_timing,tenji,tenji_rank,tilt,venue,water_degree,wave_height,weather,weather_degree,weight,weight_adjust,wind_direction,wind_direction_text,wind_speed
,1.0,2026-05-07,2026-05-15 06:34:42,1,A1,0.0,,36.33,11.12,11,10,45.2,64.5,,篠田 優也,1,湯川 浩司,0.08,6.81,2.0,-0.5,suminoe,20.0,1.0,晴,25.0,52.0,0.0,17.0,不明,0.0
,2.0,2026-05-07,2026-05-15 06:34:42,2,A2,0.0,,36.96,11.47,67,8,45.7,71.4,,庄司 孝輔,1,佐々木 大河,0.17,6.85,4.0,-0.5,suminoe,20.0,1.0,晴,25.0,52.3,0.0,17.0,不明,0.0
,3.0,2026-05-07,2026-05-15 06:34:42,3,B1,0.0,,36.69,11.39,35,9,45.5,63.6,,小野寺 智洋,1,野間 大樹,0.19,6.76,1.0,-0.5,suminoe,20.0,1.0,晴,25.0,52.1,0.0,17.0,不明,0.0
,4.0,2026-05-07,2026-05-15 06:34:42,4,B1,0.0,,36.66,11.23,83,35,32.0,40.0,,西岡 蒼志,1,吉田 一心,-0.01,6.86,6.0,-0.5,suminoe,20.0,1.0,晴,25.0,52.0,0.0,17.0,不明,0.0
,5.0,2026-05-07,2026-05-15 06:34:42,5,A1,0.0,,36.8,11.29,19,15,41.0,69.2,,岡田 憲行,1,上田 龍星,-0.03,6.82,3.0,0.0,suminoe,20.0,1.0,晴,25.0,52.0,0.0,17.0,不明,0.0
,6.0,2026-05-07,2026-05-15 06:34:42,6,B2,0.0,,37.75,11.93,17,18,40.0,51.4,,中野 仁照,1,藤本 遼磨,0.36,6.85,4.0,0.0,suminoe,20.0,1.0,晴,25.0,52.0,0.0,17.0,不明,0.0
,1.0,2026-05-07,2026-05-15 06:34:47,1,A2,0.0,,36.79,11.21,61,40,30.0,63.3,,北村 寧々,2,渡部 悟,0.13,6.84,6.0,-0.5,suminoe,21.0,1.0,晴,25.0,55.9,0.0,13.0,西,2.0
,2.0,2026-05-07,2026-05-15 06:34:47,2,B1,0.0,,36.8,11.15,25,43,27.3,39.4,,福岡 泉水,2,有山 望,0.14,6.76,2.0,-0.5,suminoe,21.0,1.0,晴,25.0,52.0,0.0,13.0,西,2.0
,3.0,2026-05-07,2026-05-15 06:34:47,3,A1,0.0,,37.24,11.32,29,5,53.1,62.5,,西舘 健,2,小野 達哉,0.12,6.8,3.0,-0.5,suminoe,21.0,1.0,晴,25.0,52.0,0.0,13.0,西,2.0
,4.0,2026-05-07,2026-05-15 06:34:47,4,A2,0.0,,37.13,11.41,51,34,32.3,51.6,,宮野 仁,2,丸岡 正典,0.02,6.83,5.0,-0.5,suminoe,21.0,1.0,晴,25.0,52.5,0.0,13.0,西,2.0
,5.0,2026-05-07,2026-05-15 06:34:47,5,A1,0.0,,36.89,11.42,22,20,40.0,50.0,,芝田 浩治,2,石野 貴之,0.16,6.75,1.0,0.0,suminoe,21.0,1.0,晴,25.0,52.4,0.0,13.0,西,2.0
,6.0,2026-05-07,2026-05-15 06:34:47,6,B2,0.0,,37.33,11.46,74,38,30.6,41.7,,北川 潤二,2,野村 羽玖,0.1,6.82,4.0,-0.5,suminoe,21.0,1.0,晴,25.0,50.5,1.5,13.0,西,2.0
,1.0,2026-05-07,2026-05-15 06:34:54,1,A1,0.0,,36.71,11.3,20,4,55.9,61.8,,山口 真喜子,3,竹間 隆晟,0.17,6.84,2.0,-0.5,suminoe,21.0,1.0,晴,25.0,52.1,0.0,17.0,不明,0.0
,2.0,2026-05-07,2026-05-15 06:34:54,2,A1,0.0,,37.55,11.59,55,14,41.2,52.9,,庄司 樹良々,3,鶴本 崇文,0.15,6.9,5.0,-0.5,suminoe,21.0,1.0,晴,25.0,52.9,0.0,17.0,不明,0.0
,3.0,2026-05-07,2026-05-15 06:34:54,3,B1,0.0,,37.73,11.7,75,37,30.6,47.2,,興津 藍,3,新井 英孝,0.22,6.86,4.0,-0.5,suminoe,21.0,1.0,晴,25.0,52.0,0.0,17.0,不明,0.0
,4.0,2026-05-07,2026-05-15 06:34:54,4,B1,0.0,,37.57,11.69,77,21,40.0,44.0,,山戸 信二,3,河野 主樹,-0.01,6.84,2.0,-0.5,suminoe,21.0,1.0,晴,25.0,52.0,0.0,17.0,不明,0.0
,5.0,2026-05-07,2026-05-15 06:34:54,5,A1,0.0,,37.89,11.54,37,17,40.0,46.7,,安井 瑞紀,3,井上 忠政,0.13,6.91,6.0,-0.5,suminoe,21.0,1.0,晴,25.0,52.0,0.0,17.0,不明,0.0
,6.0,2026-05-07,2026-05-15 06:34:54,6,A1,0.0,,37.4,11.55,64,3,60.6,72.7,,宮村 勇哉,3,小池 修平,-0.01,6.78,1.0,0.0,suminoe,21.0,1.0,晴,25.0,52.0,0.0,17.0,不明,0.0
