venue,date,race,frame,racer,grade,lap1,mawari,chokusen,tenji,tenji_rank,tilt,course,is_normal_course,parts_exchange,weight,weight_adjust,fetched_at,motor_no,motor_rate2,motor_rate3,motor_rank,prev_user,start_timing,has_start_change,weather,weather_degree,water_degree,wind_speed,wind_direction,wind_direction_text,wave_height
marugame,2026-04-14,1,1,吉永 泰弘,B1,36.77,5.57,5.9,6.76,3,-0.5,1,,,54.2,0.0,2026-05-15 04:17:32,20,53.6,71.0,2,上條 嘉嗣,0.02,False,曇り,20,15,3,15,北西,3
marugame,2026-04-14,1,2,松下 誉士,B1,37.63,5.63,6.03,6.82,5,-0.5,2,,,52.6,0.0,2026-05-15 04:17:32,66,26.2,39.7,33,富永 修一,0.06,False,曇り,20,15,3,15,北西,3
marugame,2026-04-14,1,3,乙津 康志,B1,37.63,5.8,6.13,6.74,1,-0.5,3,,,52.0,0.0,2026-05-15 04:17:32,15,28.3,44.2,26,島田 一生,0.03,False,曇り,20,15,3,15,北西,3
marugame,2026-04-14,1,4,本吉 正樹,B1,37.53,6.07,6.0,6.79,4,-0.5,4,,,53.5,0.0,2026-05-15 04:17:32,44,25.4,38.7,34,貫地谷 直人,-0.01,False,曇り,20,15,3,15,北西,3
marugame,2026-04-14,1,5,須藤 隆雄,B1,38.07,5.83,6.17,6.83,6,-0.5,5,,,55.7,0.0,2026-05-15 04:17:32,17,26.7,40.7,32,峰重 侑治,-0.03,False,曇り,20,15,3,15,北西,3
marugame,2026-04-14,1,6,田添 康介,B1,37.93,5.8,6.03,6.74,1,0.0,6,,,59.2,0.0,2026-05-15 04:17:32,48,46.7,64.2,4,島村 隆幸,0.08,False,曇り,20,15,3,15,北西,3
marugame,2026-04-14,2,1,松山 裕基,B1,37.93,5.5,6.1,6.78,4,-0.5,1,,,53.9,0.0,2026-05-15 04:17:39,38,21.4,34.5,43,前野 竜一,0.03,False,曇り,20,15,3,15,北西,3
marugame,2026-04-14,2,2,奥村 明日香,B1,37.23,5.53,5.93,6.7,1,-0.5,2,,,44.5,2.5,2026-05-15 04:17:39,60,46.9,62.2,3,加倉 侑征,-0.09,False,曇り,20,15,3,15,北西,3
marugame,2026-04-14,2,3,榮田 将彦,B1,37.4,5.33,6.17,6.75,2,0.0,3,,,52.0,0.0,2026-05-15 04:17:39,53,32.4,48.3,20,垂水 悠,-0.01,False,曇り,20,15,3,15,北西,3
marugame,2026-04-14,2,4,森林 太,B1,38.27,5.47,6.23,6.84,5,-0.5,4,,,54.7,0.0,2026-05-15 04:17:39,63,22.9,39.3,40,平岡 重典,0.18,False,曇り,20,15,3,15,北西,3
