venue,date,race,frame,racer,grade,lap1,mawari,chokusen,tenji,tenji_rank,tilt,course,is_normal_course,parts_exchange,weight,weight_adjust,fetched_at,motor_no,motor_rate2,motor_rate3,motor_rank,prev_user,start_timing,has_start_change,weather,weather_degree,water_degree,wind_speed,wind_direction,wind_direction_text,wave_height
wakamatsu,2026-05-19,1,1,和合 俊介,B1,37.39,5.89,6.2,6.97,3,-0.5,1,,,60.9,0.0,2026-05-19 17:27:38,51,47.5,64.6,3,松井 貫太,-0.01,False,晴,26,24,4,6,東南東,4
wakamatsu,2026-05-19,1,2,松江 秀徳,B1,37.32,5.87,6.2,6.87,1,-0.5,2,,,52.4,0.0,2026-05-19 17:27:38,23,41.4,63.1,6,益田 啓司,0.01,False,晴,26,24,4,6,東南東,4
wakamatsu,2026-05-19,1,3,岩井 繁,B1,38.08,6.19,6.27,7.0,5,-0.5,3,,,59.2,0.0,2026-05-19 17:27:38,7,22.9,34.9,46,麻生 慎介,-0.02,False,晴,26,24,4,6,東南東,4
wakamatsu,2026-05-19,1,4,三宅 健太,B1,38.2,6.18,6.19,6.96,2,0.0,4,,,52.0,0.0,2026-05-19 17:27:38,8,33.3,51.4,23,山崎 聖司,-0.07,False,晴,26,24,4,6,東南東,4
wakamatsu,2026-05-19,1,5,東 健介,B1,37.74,5.86,6.26,6.98,4,-0.5,5,,,54.4,0.0,2026-05-19 17:27:38,9,31.0,46.9,29,小黒 竜吾,-0.05,False,晴,26,24,4,6,東南東,4
wakamatsu,2026-05-19,1,6,佐藤 大騎,B1,37.88,6.1,6.24,7.01,6,-0.5,6,,,52.0,0.0,2026-05-19 17:27:38,47,35.4,48.5,18,森清 友翔,-0.15,False,晴,26,24,4,6,東南東,4
wakamatsu,2026-05-19,2,1,山下 奈緒,B1,37.29,5.94,6.15,6.94,5,-0.5,1,,,47.0,0.0,2026-05-19 17:54:38,10,23.6,40.6,45,田中 豪,0.06,False,晴,25,24,3,6,東南東,3
wakamatsu,2026-05-19,2,2,澤崎 雄哉,B1,37.57,6.07,6.19,6.98,6,0.0,2,,,53.0,0.0,2026-05-19 17:54:38,62,25.2,40.2,43,前田 健太郎,0.11,False,晴,25,24,3,6,東南東,3
wakamatsu,2026-05-19,2,3,中里 英夫,A2,37.39,6.19,6.11,6.93,4,0.0,3,,,52.5,0.0,2026-05-19 17:54:38,20,40.4,56.7,8,清水 攻二,0.03,False,晴,25,24,3,6,東南東,3
wakamatsu,2026-05-19,2,4,坂口 貴彦,B1,37.63,6.04,6.19,6.84,2,0.0,4,,,53.8,0.0,2026-05-19 17:54:38,35,39.8,54.0,9,岡 祐臣,0.12,False,晴,25,24,3,6,東南東,3
wakamatsu,2026-05-19,2,5,山口 真喜子,A2,37.41,6.07,6.14,6.84,2,0.0,5,,,47.8,0.0,2026-05-19 17:54:38,5,41.2,62.3,7,小林 甘寧,0.03,False,晴,25,24,3,6,東南東,3
wakamatsu,2026-05-19,2,6,宮脇 遼太,A2,37.51,5.88,6.1,6.8,1,1.5,6,,,52.2,0.0,2026-05-19 17:54:38,34,37.4,54.8,14,瀧川 千依,0.05,False,晴,25,24,3,6,東南東,3
wakamatsu,2026-05-19,3,1,内田 圭,B1,37.48,5.83,6.28,6.97,4,0.0,1,,,52.0,0.0,2026-05-19 18:23:22,22,32.7,53.3,25,小宮 涼雅,0.01,False,晴,25,24,3,6,東南東,3
wakamatsu,2026-05-19,3,2,宮村 勇哉,B1,37.63,6.07,6.16,6.88,1,0.0,2,,,53.8,0.0,2026-05-19 18:23:22,60,28.4,46.1,35,岩崎 正哉,-0.03,False,晴,25,24,3,6,東南東,3
wakamatsu,2026-05-19,3,3,上條 嘉嗣,A1,37.75,5.9,6.21,6.97,4,-0.5,3,,,52.0,0.0,2026-05-19 18:23:22,40,37.9,52.6,12,土井 歩夢,-0.03,False,晴,25,24,3,6,東南東,3
wakamatsu,2026-05-19,3,4,相原 利章,A2,37.8,5.97,6.23,6.99,6,0.0,4,,,51.0,1.0,2026-05-19 18:23:22,38,27.0,44.4,40,北川 敏弘,-0.04,False,晴,25,24,3,6,東南東,3
wakamatsu,2026-05-19,3,5,木場 雄二郎,B1,37.94,6.22,6.24,6.95,2,0.0,5,,,55.6,0.0,2026-05-19 18:23:22,33,27.0,51.3,39,土屋 実沙希,-0.06,False,晴,25,24,3,6,東南東,3
wakamatsu,2026-05-19,3,6,齊藤 仁,A1,37.8,6.08,6.22,6.95,2,-0.5,6,,,50.5,1.5,2026-05-19 18:23:22,50,35.6,51.9,17,山田 丈,0.07,False,晴,25,24,3,6,東南東,3
wakamatsu,2026-05-19,4,1,小林 一樹,A2,37.3,5.96,6.18,6.91,3,-0.5,1,,,56.1,0.0,2026-05-19 18:47:36,27,29.2,34.9,33,高橋 二朗,0.06,False,晴,24,24,4,6,東南東,4
