venue,date,race,frame,racer,grade,lap1,mawari,chokusen,tenji,tenji_rank,tilt,course,is_normal_course,parts_exchange,weight,weight_adjust,fetched_at,motor_no,motor_rate2,motor_rate3,motor_rank,prev_user,start_timing,has_start_change,weather,weather_degree,water_degree,wind_speed,wind_direction,wind_direction_text,wave_height
ashiya,2026-06-04,1,1,末永 由楽,A2,36.3,7.7,7.71,6.8,3,0.0,1,,,52.9,0.0,2026-06-04 08:21:50,36,14.6,36.6,40,大神 康司,0.14,False,曇り,21.9,24.5,1,13,西,1
ashiya,2026-06-04,1,2,川崎 智稔,B1,36.63,7.72,7.71,6.81,5,0.0,2,,,51.0,1.0,2026-06-04 08:21:50,11,50.0,71.0,3,三馬 崇史,0.29,False,曇り,21.9,24.5,1,13,西,1
ashiya,2026-06-04,1,3,佐藤 世那,B1,36.62,7.91,7.66,6.71,1,0.0,3,,,53.9,0.0,2026-06-04 08:21:50,56,40.0,60.0,13,石野 貴之,0.04,False,曇り,21.9,24.5,1,13,西,1
ashiya,2026-06-04,1,4,嘉手苅 徹哉,B2,37.27,7.92,7.72,6.8,3,0.0,4,,,52.1,0.0,2026-06-04 08:21:50,20,21.2,39.4,37,仲谷 颯仁,0.13,False,曇り,21.9,24.5,1,13,西,1
ashiya,2026-06-04,1,5,池田 紫乃,B1,37.43,8.24,7.68,6.78,2,0.0,5,,,45.0,2.0,2026-06-04 08:21:50,44,30.6,38.9,27,佐々木 完太,0.1,False,曇り,21.9,24.5,1,13,西,1
ashiya,2026-06-04,1,6,知念 伶奈,B2,37.93,8.4,7.71,6.83,6,-0.5,6,,,46.0,1.0,2026-06-04 08:21:50,28,22.2,41.7,34,藤原 碧生,0.06,False,曇り,21.9,24.5,1,13,西,1
ashiya,2026-06-04,2,1,森永 隆,A2,36.77,7.6,7.72,6.78,2,0.0,1,,,52.0,0.0,2026-06-04 08:46:23,12,47.4,60.5,5,川井 萌,0.16,True,曇り,22.2,24.5,1,13,西,1
ashiya,2026-06-04,2,2,久永 祥平,B1,37.13,8.02,7.83,6.87,6,0.0,2,,,51.5,0.5,2026-06-04 08:46:23,30,40.5,54.0,12,白井 英治,0.11,True,曇り,22.2,24.5,1,13,西,1
ashiya,2026-06-04,2,3,常盤 海心,B1,36.98,8.0,7.76,6.79,3,0.0,3,,,54.2,0.0,2026-06-04 08:46:23,29,44.1,58.8,7,尾上 雅也,0.13,True,曇り,22.2,24.5,1,13,西,1
ashiya,2026-06-04,2,4,安河内 健,A1,36.65,7.79,7.71,6.76,1,0.0,4,,,56.1,0.0,2026-06-04 08:46:23,32,43.6,51.3,9,河村 了,-0.04,True,曇り,22.2,24.5,1,13,西,1
ashiya,2026-06-04,2,5,梅原 祥平,B1,36.96,8.02,7.72,6.8,4,0.0,6,,,52.0,0.0,2026-06-04 08:46:23,49,11.5,26.9,42,三品 隆浩,0.05,True,曇り,22.2,24.5,1,13,西,1
ashiya,2026-06-04,2,6,天野 晶夫,B1,37.15,8.14,7.73,6.82,5,0.0,5,,,52.0,0.0,2026-06-04 08:46:23,46,11.4,34.3,43,深川 麻奈美,0.21,True,曇り,22.2,24.5,1,13,西,1
ashiya,2026-06-04,3,1,楠原 翔太,A2,36.95,7.88,7.77,6.81,4,0.0,1,,,53.6,0.0,2026-06-04 09:13:02,6,29.7,46.0,29,濱野 斗馬,0.02,False,曇り,22.3,24.5,1,13,西,1
ashiya,2026-06-04,3,2,森林 太,B1,37.14,7.99,7.81,6.79,2,0.0,2,,,54.2,0.0,2026-06-04 09:13:02,34,35.1,64.9,19,上田 紗奈,0.39,False,曇り,22.3,24.5,1,13,西,1
ashiya,2026-06-04,3,3,谷津 幸宏,A1,36.57,7.73,7.76,6.82,5,-0.5,3,,,52.5,0.0,2026-06-04 09:13:02,7,34.2,63.2,21,星 栄爾,0.09,False,曇り,22.3,24.5,1,13,西,1
